"INDEX NAME 
","LAST 
","CHNG 
","%CHNG 
","P/E 
","P/B 
","DIV YIELD 
"
"NIFTY AUTO","24,350.40","1.08","1.08","28.79","4.17","1.31"
"NIFTY FINANCIAL SERVICES 25/50","26,807.55","2.27","2.27","15.77","2.71","1.04"
"NIFTY FMCG","46,600.05","0.80","0.80","33.32","8.21","1.75"
"NIFTY IT","30,636.55","0.64","0.64","21.76","5.68","3.46"
"NIFTY MEDIA","1,300.50","-0.22","-0.22","27.40","1.37","1.35"
"NIFTY METAL","11,583.50","1.11","1.11","19.64","3.01","1.72"
"NIFTY PHARMA","21,835.35","0.12","0.12","32.69","4.76","0.72"
"NIFTY PSU BANK","8,323.95","2.33","2.33","8.20","1.35","2.33"
"NIFTY PRIVATE BANK","25,197.80","2.16","2.16","17.59","2.00","0.64"
"NIFTY REALTY","687.10","2.23","2.23","32.50","3.29","0.43"
"NIFTY HEALTHCARE INDEX","13,962.95","0.21","0.21","35.46","5.24","0.61"
"NIFTY CONSUMER DURABLES","34,210.50","2.60","2.60","55.11","11.18","0.41"
"NIFTY OIL & GAS","10,694.35","-1.37","-1.37","8.93","1.45","2.48"
"NIFTY MIDSMALL HEALTHCARE","42,051.55","0.75","0.75","39.81","5.19","0.45"
"NIFTY FINANCIAL SERVICES EX-BANK","28,363.60","2.72","2.72","20.84","3.83","0.85"
"NIFTY MIDSMALL FINANCIAL SERVICES","19,041.50","2.65","2.65","29.29","2.87","0.59"
"NIFTY MIDSMALL IT & TELECOM","8,245.20","0.84","0.84","56.99","7.75","1.29"
"NIFTY CHEMICALS","25,697.60","0.47","0.47","36.21","3.79","0.67"
"NIFTY500 HEALTHCARE","17,716.80","0.43","0.43","36.76","5.41","0.57"
