"INDEX NAME 
","LAST 
","CHNG 
","%CHNG 
","P/E 
","P/B 
","DIV YIELD 
"
"NIFTY AUTO","25,901.90","-0.39","-0.39","30.62","4.44","1.23"
"NIFTY FINANCIAL SERVICES 25/50","27,994.75","-1.27","-1.27","16.47","2.83","0.99"
"NIFTY FMCG","47,640.70","-0.13","-0.13","34.06","8.39","1.72"
"NIFTY IT","31,636.20","0.22","0.22","22.47","5.87","3.35"
"NIFTY MEDIA","1,338.95","-0.80","-0.80","28.21","1.41","1.31"
"NIFTY METAL","12,229.70","1.25","1.25","20.74","3.18","1.63"
"NIFTY PHARMA","22,135.40","0.66","0.66","33.14","4.82","0.71"
"NIFTY PSU BANK","8,605.70","-1.27","-1.27","8.48","1.39","2.25"
"NIFTY PRIVATE BANK","26,259.75","-1.75","-1.75","18.33","2.09","0.62"
"NIFTY REALTY","743.75","-0.27","-0.27","35.18","3.56","0.40"
"NIFTY HEALTHCARE INDEX","14,178.25","0.71","0.71","36.01","5.32","0.60"
"NIFTY CONSUMER DURABLES","35,842.00","-0.24","-0.24","57.73","11.71","0.39"
"NIFTY OIL & GAS","11,092.20","-0.39","-0.39","9.26","1.51","2.39"
"NIFTY MIDSMALL HEALTHCARE","42,889.65","0.51","0.51","40.60","5.29","0.45"
"NIFTY FINANCIAL SERVICES EX-BANK","30,030.25","-0.32","-0.32","22.06","4.05","0.80"
"NIFTY MIDSMALL FINANCIAL SERVICES","20,111.00","0.19","0.19","30.94","3.03","0.56"
"NIFTY MIDSMALL IT & TELECOM","8,538.35","0.36","0.36","59.02","8.02","1.25"
"NIFTY CHEMICALS","26,725.60","0.17","0.17","37.66","3.94","0.64"
"NIFTY500 HEALTHCARE","18,065.10","0.77","0.77","37.48","5.52","0.56"
