"INDEX NAME 
","LAST 
","CHNG 
","%CHNG 
","P/E 
","P/B 
","DIV YIELD 
"
"NIFTY AUTO","26,483.10","1.52","1.52","31.31","4.54","1.20"
"NIFTY FINANCIAL SERVICES 25/50","28,894.00","-","-","17.00","2.92","0.96"
"NIFTY FMCG","48,290.40","1.51","1.51","34.53","8.51","1.70"
"NIFTY IT","31,539.75","2.83","2.83","22.24","5.85","3.36"
"NIFTY MEDIA","1,389.65","2.14","2.14","29.28","1.47","1.26"
"NIFTY METAL","12,548.00","1.77","1.77","21.28","3.27","1.59"
"NIFTY PHARMA","22,435.65","1.51","1.51","33.59","4.89","0.70"
"NIFTY PSU BANK","8,812.40","1.13","1.13","8.68","1.43","2.20"
"NIFTY PRIVATE BANK","27,029.65","1.22","1.22","18.87","2.15","0.60"
"NIFTY REALTY","776.55","2.55","2.55","36.73","3.72","0.38"
"NIFTY HEALTHCARE INDEX","14,423.65","1.89","1.89","36.63","5.41","0.59"
"NIFTY CONSUMER DURABLES","37,361.25","2.91","2.91","60.18","12.21","0.38"
"NIFTY OIL & GAS","11,274.65","2.16","2.16","9.41","1.53","2.35"
"NIFTY MIDSMALL HEALTHCARE","44,000.45","1.86","1.86","41.65","5.43","0.43"
"NIFTY FINANCIAL SERVICES EX-BANK","30,999.35","2.53","2.53","22.78","4.18","0.78"
"NIFTY MIDSMALL FINANCIAL SERVICES","20,773.20","2.33","2.33","31.95","3.13","0.54"
"NIFTY MIDSMALL IT & TELECOM","8,651.75","1.95","1.95","59.80","8.13","1.21"
"NIFTY CHEMICALS","27,548.20","2.04","2.04","38.82","4.06","0.62"
"NIFTY500 HEALTHCARE","18,430.20","1.63","1.63","38.24","5.63","0.54"
