"INDEX NAME 
","LAST 
","CHNG 
","%CHNG 
","P/E 
","P/B 
","DIV YIELD 
"
"NIFTY AUTO","26,084.55","-2.09","-2.09","30.84","4.47","1.22"
"NIFTY FINANCIAL SERVICES 25/50","28,438.80","-0.51","-0.51","16.73","2.88","0.98"
"NIFTY FMCG","47,570.40","-1.29","-1.29","34.01","8.38","1.73"
"NIFTY IT","30,669.80","-1.16","-1.16","21.63","5.69","3.45"
"NIFTY MEDIA","1,360.40","-0.35","-0.35","28.67","1.43","1.29"
"NIFTY METAL","12,329.30","-0.22","-0.22","20.91","3.21","1.62"
"NIFTY PHARMA","22,100.10","-0.29","-0.29","33.08","4.82","0.71"
"NIFTY PSU BANK","8,713.90","-0.73","-0.73","8.58","1.41","2.22"
"NIFTY PRIVATE BANK","26,702.45","-0.29","-0.29","18.64","2.12","0.61"
"NIFTY REALTY","757.20","-0.27","-0.27","35.82","3.63","0.39"
"NIFTY HEALTHCARE INDEX","14,154.95","-0.28","-0.28","35.95","5.31","0.60"
"NIFTY CONSUMER DURABLES","36,303.85","-0.44","-0.44","58.48","11.86","0.39"
"NIFTY OIL & GAS","11,035.90","-1.41","-1.41","9.21","1.50","2.40"
"NIFTY MIDSMALL HEALTHCARE","43,193.85","-0.40","-0.40","40.89","5.33","0.44"
"NIFTY FINANCIAL SERVICES EX-BANK","30,233.60","-1.19","-1.19","22.21","4.08","0.80"
"NIFTY MIDSMALL FINANCIAL SERVICES","20,299.20","-0.57","-0.57","31.22","3.06","0.55"
"NIFTY MIDSMALL IT & TELECOM","8,486.15","-0.43","-0.43","58.66","7.97","1.25"
"NIFTY CHEMICALS","26,995.40","-0.28","-0.28","38.04","3.98","0.64"
"NIFTY500 HEALTHCARE","18,134.50","-0.27","-0.27","37.62","5.54","0.55"
