"INDEX NAME 
","LAST 
","CHNG 
","%CHNG 
","P/E 
","P/B 
","DIV YIELD 
"
"NIFTY AUTO","26,522.30","0.33","0.33","31.35","4.55","1.20"
"NIFTY FINANCIAL SERVICES 25/50","29,030.60","0.07","0.07","17.08","2.94","0.97"
"NIFTY FMCG","49,555.75","-0.21","-0.21","35.43","8.73","1.66"
"NIFTY IT","31,585.75","-0.70","-0.70","22.28","5.86","3.35"
"NIFTY MEDIA","1,429.35","0.90","0.90","30.12","1.51","1.23"
"NIFTY METAL","12,829.65","-0.39","-0.39","21.76","3.34","1.55"
"NIFTY PHARMA","22,456.75","-0.18","-0.18","33.62","4.89","0.70"
"NIFTY PSU BANK","8,940.45","0.87","0.87","8.81","1.45","2.17"
"NIFTY PRIVATE BANK","26,995.40","-0.34","-0.34","18.85","2.15","0.60"
"NIFTY REALTY","782.05","-0.62","-0.62","36.99","3.75","0.38"
"NIFTY HEALTHCARE INDEX","14,471.40","-0.16","-0.16","36.75","5.43","0.59"
"NIFTY CONSUMER DURABLES","37,949.35","-0.21","-0.21","61.13","12.40","0.37"
"NIFTY OIL & GAS","11,434.40","0.21","0.21","9.54","1.56","2.32"
"NIFTY MIDSMALL HEALTHCARE","44,208.50","-0.32","-0.32","41.85","5.45","0.43"
"NIFTY FINANCIAL SERVICES EX-BANK","31,473.00","-0.14","-0.14","23.05","4.25","0.78"
"NIFTY MIDSMALL FINANCIAL SERVICES","21,148.85","-0.55","-0.55","32.29","3.19","0.53"
"NIFTY MIDSMALL IT & TELECOM","8,626.90","-1.49","-1.49","59.63","8.06","1.21"
"NIFTY CHEMICALS","27,662.80","-0.70","-0.70","38.98","4.08","0.62"
"NIFTY500 HEALTHCARE","18,518.60","-0.24","-0.24","38.42","5.66","0.54"
