"SYMBOL","SECURITY","TODAY - VOLUME","1 WEEK - AVG. VOLUME","1 WEEK - CHANGE","2 WEEK - AVG. VOLUME","2 WEEK - CHANGE","TODAY - LTP","TODAY - % CHNG","TODAY - TURNOVER"
"ZYDUSWELL","Zydus Wellness Limited",28657788,280431,102.1919402633803,510706,56.113998924739,513.15,15.82,14487371567
"SENCO","Senco Gold Limited",37352103,505856,73.83935030301753,512312,72.90879566023987,320.5,10.98,12096105035
"EIHOTEL","EIH Limited",32932881,500443,65.80736892797125,421974,78.04470513118258,302.95,5.12,10443345893
"RAJTV","Raj Television Network Limited",327996,6259,52.4038983863237,7843,41.81869843177969,28,-19.98,9859559
"SPLPETRO","Supreme Petrochem Limited",2675208,139790,19.137243306658526,282064,9.484371882049418,728.05,-0.57,2073366456
"MEGASTAR","Megastar Foods Limited",132514,7619,17.391810307113484,29237,4.532341128299342,272.95,3.31,35655541
"MOGSEC","Motilal Oswal Mutual Fund - Motilal Oswal 5 Year G Sec ETF - Growth",356117,21376,16.659145485732108,41200,8.643496622793027,62.78,-0.76,22367708
"LUXIND","Lux Industries Limited",909800,62877,14.469519856227237,89374,10.179596690664042,1093.85,20,947538504
"BALKRISHNA","Balkrishna Paper Mills Limited",281025,19450,14.448090896627365,31226,8.999670605673817,15.9,13.57,4381179
"KCP","KCP Limited",3484534,273936,12.720233046851519,345928,10.073003630813348,149,10.35,523795150
"WIPL","The Western India Plywoods Limited",7694,760,10.114811568799299,924,8.324265842349304,147,-2.04,1131171
"GLOSTERLTD","Gloster Limited",17245,1800,9.580555555555556,4471,3.856586051563848,563,6.17,9908287
"SGL","STL Global Limited",118427,12422,9.533138349254052,19975,5.928718550198103,11.82,20,1376121
"LICNETFSEN","LIC Mutual Fund - LIC MF EXCHANGE TRADED FUND - SENSEX",2058,219,9.397260273972602,330,6.2282749675745785,828.82,0.61,1692972
"LIBERTSHOE","Liberty Shoes Limited",348135,37797,9.21065163901897,48339,7.20184231835403,257,9.37,91583874
"IDFNIFTYET","Bandhan Nifty 50 ETF",14329,1665,8.606006006006005,2009,7.1318970420932875,255,2.01,3611767
"BANKA","Banka BioLoo Limited",119586,14343,8.337198763681997,18089,6.610822421935463,54.39,9.99,6072577
"EMULTIMQ","Edelweiss MF - Edelweiss Nifty500 Multicap Momentum Quality 50 ETF",536082,65919,8.132435261457243,63459,8.447614566754536,38,0.4,20462249
"ELM250","Edelweiss Mutual Fund - Edelweiss Nifty LargeMidcap 250 ETF",870609,111631,7.79896624006402,102570,8.48787876255578,15.31,3.94,13033016
"VIKRAN","Vikran Engineering Limited",20967301,2791694,7.510600551660205,3105162,6.752401646033283,59.1,6.68,1253634926
"RUCHINFRA","Ruchi Infrastructure Limited",1817892,242809,7.48692181920769,157596,11.535109116867224,6.96,17.17,12470739
"VMART","V-Mart Retail Limited",45275280,6196245,7.306889505558635,2730115,16.583651334033146,602,10.48,27487075240
"DCI","DC Infotech and Communication Limited",264949,36304,7.297999320558611,36217,7.315568791416851,370,16.39,95590949
"VENKEYS","Venky's (India) Limited",262846,38802,6.773915882069961,63171,4.160864953855408,1360,11.18,346780613
"SURAJLTD","Suraj Limited",143154,22286,6.423302422973377,9925,14.422954028613374,259.6,5.17,38048901
