"SYMBOL","SECURITY","TODAY - VOLUME","1 WEEK - AVG. VOLUME","1 WEEK - CHANGE","2 WEEK - AVG. VOLUME","2 WEEK - CHANGE","TODAY - LTP","TODAY - % CHNG","TODAY - TURNOVER"
"VMART","V-Mart Retail Limited",18304855,150177,121.88813237668758,118193,154.8725812865398,533.3,10.37,9721708490
"LATENTVIEW","Latent View Analytics Limited",64347999,983580,65.42223205026535,1028472,62.56656889132136,313.4,19.98,18915094306
"TCI","Transport Corporation of India Limited",1015316,23028,44.08906258481246,30323,33.48250364583715,1014.75,9.22,1013559503
"BSHSL","Bombay Super Hybrid Seeds Limited",1319167,32453,40.647911627405364,22439,58.787281451001945,87.4,19.99,110598961
"BBNPPGOLD","Baroda BNP Paribas Mutual Fund - Baroda BNP Paribas Gold ETF",296889,10331,28.73698729582577,43079,6.891698240708978,141.55,-2.11,41950415
"TATACHEM","Tata Chemicals Limited",10671294,680661,15.677833871106957,661868,16.122991606417727,645.3,6.35,6986496181
"PKTEA","The Peria Karamalai Tea & Produce Company Limited",169,16,10.242424242424242,349,0.48408656906429026,799.05,-4.88,138867
"MSCIINDIA","Kotak Mahindra Mutual Fund - Kotak MSCI India ETF",363728,36354,10.00496496331291,448328,0.8112972619307255,27.89,-0.32,9951598
"NETF","Tata Nifty 50 Exchange Traded Fund",60070,7178,8.367752045969006,8608,6.978302118157293,244.46,-0.84,14612628
"IVZINNIFTY","Invesco India Nifty Exchange Traded Fund",1213,148,8.195945945945946,207,5.837967914438503,2596.71,0.34,3085617
"AVG","AVG Logistics Limited",543093,68216,7.961372698487159,79943,6.793436776401193,121.35,-16.54,71204923
"STERTOOLS","Sterling Tools Limited",1639153,208823,7.849475573241964,158096,10.368079192333777,205,13.22,329158313
"GANECOS","Ganesha Ecosphere Limited",20064565,2621947,7.652541893712413,1225969,16.366278798400796,1105,8.1,21971099966
"CONFIPET","Confidence Petroleum India Limited",49374671,7096925,6.957191919134276,5221788,9.455509644886247,52.83,19.99,2455402388
"SNXT50BETA","UTI BSE Sensex Next 50 ETF",67155,9782,6.864634177506325,7682,8.741484791946892,81.2,-2.46,5425452
"UNIONGOLD","Union Mutual Fund - Union Gold ETF",125274,21505,5.825342943501512,13854,9.041862479349447,142.05,-3.27,17792666
"BROOKS","Brooks Laboratories Limited",935134,170065,5.4986615470781155,140196,6.670185018604891,53.43,19.99,47429996
"OMNI","Omnitech Engineering Limited",5547459,1051677,5.274869565465442,1296472,4.278886198397807,281,3.02,1602605430
"WEL","Wonder Electricals Limited",52987099,10388377,5.100613423496272,4640938,11.41732478710483,81.5,0.9,4327456375
"RMC","RMC Switchgears Limited",15118,3000,5.039333333333333,3000,5.039333333333333,389,4.88,5794578
"BANSALWIRE","Bansal Wire Industries Limited",557660,111669,4.993832259855512,124435,4.481504532008004,252.5,7.54,139732866
"GSEC10IETF","ICICI Pru Mutual Fund-ICICI Prudential Nifty 10 yr Benchmark G-Sec ETF",2652,535,4.9523809523809526,696,3.8082929456112007,256.46,-0.16,677373
"RUCHINFRA","Ruchi Infrastructure Limited",517482,108031,4.790102886658058,139431,3.7113693377236463,5.94,20,2887549
"ARTNIRMAN","Art Nirman Limited",21538,4579,4.70364708451627,2337,9.212584953186635,34.9,9.27,694815
"HDFCLIQUID","HDFC Nifty 1D Rate Liquid ETF - Growth",156398,35724,4.377953196730489,68222,2.2924638927433696,1055,0.05,165003017
