"SYMBOL","SECURITY","TODAY - VOLUME","1 WEEK - AVG. VOLUME","1 WEEK - CHANGE","2 WEEK - AVG. VOLUME","2 WEEK - CHANGE","TODAY - LTP","TODAY - % CHNG","TODAY - TURNOVER"
"PLASTIBLEN","Plastiblends India Limited",1057063,7588,139.30719557195573,8129,130.03284456035036,181.98,15.43,197152820
"AGI","AGI Greenpac Limited",18047564,169302,106.59982752714085,186122,96.96615612422585,668.4,18.32,11662335856
"VSSL","Vardhman Special Steels Limited",4877789,54403,89.65974511365725,53633,90.94702358422846,294,7.7,1447532663
"TATACHEM","Tata Chemicals Limited",25165940,510071,49.33807951044756,2065612,12.183281608564936,801,10.9,20027055052
"EMIL","Electronics Mart India Limited",29761978,729986,40.77060547037763,723699,41.12477915554442,123.5,11.75,3670247126
"GREENPOWER","Orient Green Power Company Limited",188531686,6618988,28.483460915777457,7751096,24.323227189256972,12.84,14.54,2460338502
"PIRAMALFIN","Piramal Finance Limited",11253215,397876,28.28320955808277,347350,32.397271691117936,2016.9,9.43,22622450646
"GILLANDERS","Gillanders Arbuthnot & Company Limited",27080,1079,25.093436293436294,3532,7.665741946441714,94,4.5,2520064
"LINC","Linc Limited",753046,33301,22.61320173967879,31248,24.099014336917563,106.6,8.81,80101503
"DHANBANK","Dhanlaxmi Bank Limited",23532837,1098919,21.414526331626405,1011374,23.26817316434219,32.07,14.95,747873559
"ABANSENT","Abans Enterprises Limited",65727,3432,19.151223776223777,3432,19.151223776223777,33.05,19.96,2145986
"BNALTD","B & A Limited",2970,158,18.767772511848342,158,18.767772511848342,410,12.18,1265635
"BBOX","Black Box Limited",8016542,433107,18.509372776483726,405035,19.792191106164495,641.6,10.69,5092267809
"MODISONLTD","MODISON LIMITED",598961,32883,18.214451883651034,36439,16.437361069184117,170.6,12.07,101164512
"UFLEX","UFLEX Limited",594855,33398,17.810740947742424,46353,12.833066901385662,431.15,8.74,254841830
"ENIFTY","Edelweiss Mutual Fund - Edelweiss Nifty 50 ETF",113060,6397,17.672067941436982,5924,19.08378907568699,24.07,-2.15,2722484
"DAMODARIND","Damodar Industries Limited",121268,7921,15.308072626286004,9666,12.54505203484162,30.9,11.51,3795688
"SRGHFL","SRG Housing Finance Limited",8498,567,14.970052847915444,1611,5.274002358344194,287.8,2.57,2307716
"URJA","Urja Global Limited",21629363,1617745,13.370062561331482,1970383,10.977236813630974,12.54,14.94,269718156
"THELEELA","Leela Palaces Hotels & Resorts Limited",1841533,143777,12.808228928064693,138525,13.293867532936293,419.9,-1.64,768729535
"RALLIS","Rallis India Limited",4806315,376809,12.75529710870573,415664,11.562978376049315,261.75,0.18,1300348523
"EPACK","EPACK Durable Limited",54536751,4453212,12.246610087280821,3079735,17.708258638063516,289.46,7.35,16050711186
"FABTECH","Fabtech Technologies Limited",6243450,517716,12.059592460352336,354735,17.600291597460192,172.99,6.59,1104279001
"MUKTAARTS","Mukta Arts Limited",69462,5857,11.857967963126297,5842,11.888885085407182,54.35,7.39,3849584
"VPRPL","Vishnu Prakash R Punglia Limited",8813096,791993,11.127740132492697,1066011,8.267353138117233,47.62,11.99,417300095
