Symbol ,Series ,LTP ,%chng ,Mkt Cap (₹ Crores),Volume (Lakhs),Value (₹ Crores)
BIOCON,EQ,363.35,-0.78,58895.68,33.34,121.36
ANANTRAJ,EQ,493,-1.68,17741.93,24.48,120.56
TATACAP,EQ,339,-3.62,143901.06,33.99,115.94
PAGEIND,EQ,32300,-1.76,36027.01,0.36,115.61
PHOENIXLTD,EQ,1710,-0.96,61149.31,6.65,114.08
ICICIPRULI,EQ,638,-0.11,92380.3,17.58,112.69
UNITDSPR,EQ,1312,-1.13,95428.43,8.31,109.04
MAHABANK,EQ,65.3,-0.5,50225.76,161.94,105.17
TIINDIA,EQ,2197,-1.01,42514.07,4.79,104.63
BLUESTARCO,EQ,1658,-2.36,34090.93,6.05,101.62
KPITTECH,EQ,1111,-0.31,30457.38,9.2,101.45
COLPAL,EQ,2152.5,-0.64,58544.91,4.61,98.9
JKCEMENT,EQ,5485,-0.93,42381.64,1.81,98.47
IFBIND,EQ,1105,-18.22,4477.33,8.51,98.24
CROMPTON,EQ,223.4,-0.84,14385.06,43.14,95.93
THANGAMAYL,EQ,3439.9,-3.59,10691.9,2.72,92.8
URBANCO,EQ,121.95,-2.32,17831.29,74.69,90.61
JSWCEMENT,EQ,113,-3,15406.02,78.12,90.19
SIGNATURE,EQ,818,-5.14,11493.77,11.17,90.06
MANKIND,EQ,2100,-0.36,86689.07,4.31,89.89
SUPREMEIND,EQ,3461,-0.79,43964,2.6,89.78
MOTILALOFS,EQ,737,-1.86,44303.37,12.12,88.9
SRF,EQ,2685,-0.87,79590.07,3.26,87.52
POONAWALLA,EQ,407.85,-1.58,33143.08,21.65,87.28
EMBASSY,RR,431.48,-0.95,40899.72,18.72,80.88
BAJAJHLDNG,EQ,10610,-0.54,118082.41,0.76,80.29
ZEEL,EQ,79.85,-1.89,7669.75,99.4,78.75
MEESHO,EQ,163.75,-3.85,73902.52,46.52,76.28
DABUR,EQ,515.9,-0.6,91504.68,14.76,76.01
NAVINFLUOR,EQ,5870,-0.83,30069.29,1.3,75.54
BRIGADE,EQ,738.1,-2.9,18046.42,10.15,75.2
UBL,EQ,1420,-1.49,37545.53,5.28,74.79
ASHAPURMIN,EQ,641.45,-5.89,6127.52,11.44,74.42
TEJASNET,EQ,299.5,-1.5,5317.41,24.87,74.35
MRF,EQ,135845,-1.19,57613.81,0.05,72.63
