Symbol ,Series ,LTP ,%chng ,Mkt Cap (₹ Crores),Volume (Lakhs),Value (₹ Crores)
POLICYBZR,EQ,1543.9,7.22,71432.35,142.33,2175.64
TRENT,EQ,4132,2.98,146887.42,38.38,1562.05
FORCEMOT,EQ,21040,4.84,27421.25,4.85,1036.09
SBIN,EQ,1072.9,0.44,990352.96,95.52,1025.82
DEVYANI,EQ,132.85,7.78,16378.71,762.25,1010.44
PFC,EQ,414.75,0.04,136871.72,215.61,894.21
EIHOTEL,EQ,339.9,2.26,21256.13,223.7,797.52
BLS,EQ,298.5,3.16,12290.47,263.63,792.38
CUMMINSIND,EQ,4366,3.9,121025.52,16.92,728.37
HDFCAMC,EQ,2760,1.28,118171.61,23.37,644.04
TATASTEEL,EQ,197.6,1.13,246674.5,312.94,613.54
POKARNA,EQ,1090,14.11,3379.44,57.78,611.84
IOC,EQ,175.87,1.79,248350.22,348.3,610.43
BAJFINANCE,EQ,964.65,0.14,600218.92,60.2,579.02
QPOWER,EQ,810,5.96,6272.97,71.16,578.34
JSWCEMENT,EQ,123.2,6.08,16796.66,450.04,564.12
AVANTIFEED,EQ,1081,0.87,14728.15,51.69,559.5
WESTLIFE,EQ,550,15.39,8560.41,104.38,553.99
RECLTD,EQ,381.95,0.09,100575.99,138.1,528.73
SUNPHARMA,EQ,1703.1,0.57,408621.11,30.75,522.97
TMPV,EQ,375.6,0.04,138317.68,140.14,518.81
M&M,EQ,3575,0.03,444561.56,12.51,446.35
JIOFIN,EQ,269.95,0.73,171503.06,157.69,425
IFCI,EQ,59.53,2.83,16039.25,690.26,414.84
ONGC,EQ,268.65,0.64,337969.2,152.68,410.2
MAXHEALTH,EQ,1038,1.22,100997.55,38.42,396.67
NYKAA,EQ,261.45,4.15,74844.96,139.08,359.51
JUBLFOOD,EQ,544.5,5.4,35928.57,66.3,357.48
SAIL,EQ,159.75,1.56,65985.14,225.68,353.55
DMART,EQ,3930,2.76,255738.1,8.67,338.31
GROWW,EQ,171,1.28,105568.5,191.6,322.11
ADANIGREEN,EQ,966,1.21,158558.65,31.03,298.99
ASHOKLEY,EQ,201.93,0.5,118610.74,148.1,298.26
PFOCUS,EQ,264,3.01,20486.15,111.42,297.1
UNOMINDA,EQ,1233,2.34,71150.31,23.79,290.37
LIQUIDCASE,EQ,112.61,0.01,8127.97,235.81,265.55
POWERINDIA,EQ,19150,0.56,85356.08,1.36,258.62
GVT&D,EQ,3518.3,0.23,90084.85,7.24,253.41
HFCL,EQ,71.19,3.4,10896.36,343.09,242.7
CANBK,EQ,148.12,0.42,134354.49,160.41,238.07
LUPIN,EQ,2217.9,1.03,101350.92,10.47,232.26
APLAPOLLO,EQ,2182.1,0.36,60582.96,10.43,227.7
PAGEIND,EQ,35430,2.92,39518.18,0.65,227.57
DIVISLAB,EQ,6126,1.18,162626.05,3.71,224.4
ADANIENT,EQ,2232.6,0.2,288604.28,9.92,220.8
GRASIM,EQ,2871.1,0.92,195384.78,7.63,217.08
NHPC,EQ,79.9,1.81,80259.83,264.99,209.74
BANKINDIA,EQ,163.1,1.35,74254.01,123.18,200.8
UNIONBANK,EQ,176.75,0.36,134923.98,112.93,200.6
PAYTM,EQ,1215,0.7,77739.15,15.82,190.92
STLTECH,EQ,134.29,3.78,6554.75,139.2,186.63
AMBER,EQ,6391,0.02,22478.45,2.92,186.61
