Symbol ,Series ,LTP ,%chng ,Mkt Cap (₹ Crores),Volume (Lakhs),Value (₹ Crores)
SBIN,EQ,1147.8,7.63,1059490.29,408.53,4634.65
KALYANKJIL,EQ,436,14.66,45024.09,736.73,3131.63
SILVERBEES,EQ,244,8.71,34590.5,1013.11,2467.94
SCI,EQ,266.16,20,12397.71,717.74,1826.43
BSE,EQ,2986,3.07,121794.19,54.62,1624.54
HINDCOPPER,EQ,599,3.3,57924.74,242.72,1460.97
KAYNES,EQ,3930,6.21,26344.62,36.87,1435.69
TATASTEEL,EQ,201.36,2.18,251368.3,689.68,1391.77
IFCI,EQ,64.57,7.29,17397.19,2111.28,1378.66
GOLDBEES,EQ,127.9,2.29,57061.77,903.69,1156.72
KOTAKBANK,EQ,427.75,1.28,425453.99,225.39,965.62
TARIL,EQ,280.95,13.3,8433.16,324.08,907.17
SHRIRAMFIN,EQ,1063,6.03,200002.21,86.68,902.46
RELIANCE,EQ,1461.2,0.72,1977364.9,57.76,844.58
MCX,EQ,2438,2.42,62167.01,32.36,786.86
PATANJALI,EQ,530.6,1.25,57720.17,152.54,783.28
LT,EQ,4109,1.01,565238.78,18.3,751.92
VEDL,EQ,678.15,1.06,265182.97,109.04,739.08
IDEA,EQ,11.55,3.87,125136.21,6318.95,727.94
TCS,EQ,2951,0.32,1067697.63,23.8,702
GODREJPROP,EQ,1802,6.01,54277.38,39.04,701.58
HAL,EQ,4151,2.05,277608.5,16.64,681.91
GMDCLTD,EQ,624.45,4.06,19857.51,108.03,678.2
INDUSINDBK,EQ,928.5,2.76,72337.2,68.64,635.46
TATSILV,EQ,24.81,8.82,5645.4,2519.99,623.7
POWERINDIA,EQ,22547,3.09,100497.31,2.7,599.5
DIXON,EQ,11735,2.03,71214.72,4.86,569.7
ETERNAL,EQ,288.7,1.82,278605.62,188.16,540.85
PFOCUS,EQ,275,4.69,21339.74,191.28,538.64
BEL,EQ,437,1.71,319437.33,121.63,531.16
POLICYBZR,EQ,1530,1.67,70789.24,33.68,520.15
HINDALCO,EQ,963.6,2.23,216542.75,52.95,509.1
LIQUIDPLUS,EQ,1071.94,0.01,523.82,45.72,490.1
HINDZINC,EQ,627.8,3.1,265265.53,75.75,472.3
M&M,EQ,3616,1.06,449660.03,12.95,466.43
CANBK,EQ,147.85,0.37,134109.58,310.78,462.31
TITAN,EQ,4267,3.04,378818.35,10.92,461.35
TMCV,EQ,467,1.91,171964.88,98.24,459.03
SUNPHARMA,EQ,1706,0.64,409316.9,26.47,452
TRENT,EQ,4158.1,1.08,147815.24,9.95,415.52
AMBER,EQ,7022,5.75,24697.81,5.49,379.43
JKTYRE,EQ,557,2.87,15262.92,66.96,378.55
ADANIENT,EQ,2250.4,1.08,290905.25,16.51,373.35
SWIGGY,EQ,334.8,4.63,92415.3,112.8,370.25
NETWEB,EQ,3165,1.47,17930.95,11.53,369.86
MRPL,EQ,193.5,4.45,33912.79,190.35,367.51
GOLDIAM,EQ,407.5,11.45,4601.4,84.77,349.17
VBL,EQ,457.05,4.1,154573.8,75.04,339.63
LIQUIDCASE,EQ,112.67,0.02,8176.73,298.93,336.75
SILVERIETF,EQ,254,8.34,16774.65,132.46,335.86
TMPV,EQ,377.6,2.19,139054.2,88,331.12
POONAWALLA,EQ,460,6.6,37385.15,72.88,329.84
HDFCSILVER,EQ,244.64,8.77,8201.1,134.99,329.73
MAZDOCK,EQ,2475,3.02,99836.55,13.03,322.24
GOKEX,EQ,840.9,7.6,6158.74,37.24,307.44
INDUSTOWER,EQ,456.95,3.07,120550.85,67.72,306.29
ULTRACEMCO,EQ,13051,2.59,384585.79,2.35,304.57
HCLTECH,EQ,1595.1,0.09,432856.72,18.64,298.46
GODREJCP,EQ,1193.3,0.97,122103.78,25.17,298.04
APOLLOHOSP,EQ,7220,0.94,103812.52,4.12,297.86
NATIONALUM,EQ,365.5,3.06,67128.89,81.66,297.26
FORCEMOT,EQ,22360,4.53,29141.6,1.32,291.86
HDFCLIFE,EQ,707.3,0.54,152608.17,40.93,289.49
AVANTIFEED,EQ,1105,7.75,15055.14,26.31,286.5
CHOLAFIN,EQ,1770.2,1.61,149407.92,16.03,283.39
GRSE,EQ,2517,4.81,28832.74,11.28,280.43
PCBL,EQ,295.1,8.73,11611.08,94.13,279.93
UNIONBANK,EQ,179.95,1.02,137366.73,154.67,279.68
ADANIPORTS,EQ,1557,0.41,358726.43,17.61,275.43
DRREDDY,EQ,1276,2.8,106496.15,21.11,267.45
INDIGO,EQ,4952.1,0.87,191443.78,5.39,267.2
BLUESTARCO,EQ,1946,3.46,40012.64,13.82,266.04
NAVINFLUOR,EQ,6610,3,33859.97,3.96,259.42
CIPLA,EQ,1348,1.35,108887.64,19.37,258.63
