Symbol ,Series ,LTP ,%chng ,Mkt Cap (₹ Crores),Volume (Lakhs),Value (₹ Crores)
ICICIBANK,EQ,1398.1,0.96,1000587.92,162.97,2281.44
INFY,EQ,1289.9,1.13,523012.5,166.7,2171.65
SILVERBEES,EQ,253.1,0.97,35470.99,686.49,1740.04
VEDL,EQ,728.5,4.81,284871.77,236.67,1713.2
DEEDEV,EQ,296.01,5.34,2050.26,496.1,1437.74
CONCORDBIO,EQ,1260,17.09,13181.64,114.24,1387.75
NETWEB,EQ,3630,1.87,20669.47,35.65,1306.26
KRN,EQ,992.9,4.93,6171.53,127.11,1260.61
SAIL,EQ,164.75,2.85,68050.4,647.9,1069.82
LT,EQ,4302,1,591788.08,24.81,1068.34
TATASTEEL,EQ,214.22,2.43,267422.12,488.74,1047.27
HINDCOPPER,EQ,586,4,56667.61,175.18,1013.95
TCS,EQ,2629,2.15,951195.21,36.21,953.18
BSE,EQ,2766.2,0.55,112828.89,28.63,792.43
M&M,EQ,3480,1.36,432748.03,22.73,790.57
HCLTECH,EQ,1375.9,2.74,373373.18,57.04,786.7
PERSISTENT,EQ,4720,1.24,74458,15.73,749.37
POLYCAB,EQ,8348,2.8,125678.66,8.87,737.66
HINDZINC,EQ,620,3.79,261969.78,107.16,658.57
MCX,EQ,2448,2.18,62422,26.9,658.35
AXISBANK,EQ,1402.5,1.07,435711.69,43.79,611.87
ABCAPITAL,EQ,352.9,1.03,92393.47,168.14,597.07
GOLDBEES,EQ,131.7,0.37,58464.74,449.07,590.75
NATCOPHARM,EQ,976.2,3.32,17484.71,57.22,558.42
CANBK,EQ,158.99,1.25,144214.28,341.01,540.19
MARUTI,EQ,15125,1.33,475533.89,3.56,535.95
NATIONALUM,EQ,360.9,5.22,66284.04,149.32,532.63
SCHAEFFLER,EQ,4250.9,4.07,66443.13,12.38,526.82
HEROMOTOCO,EQ,5740,4.16,114851.53,8.98,514.79
KAYNES,EQ,3916.2,2.02,26252.11,13.05,511.58
HINDALCO,EQ,936.6,1.49,210475.24,52.89,495.83
HAL,EQ,3985,0.82,266506.84,12.4,493.97
EICHERMOT,EQ,8040,1.4,220548.62,6.19,493.94
NTPC,EQ,385.9,0.82,374194.35,127.5,491.39
SAMMAANCAP,EQ,157.89,2.91,13083.82,289,457.93
MAHABANK,EQ,74.24,3.31,57102,618.16,456.2
IOC,EQ,183,1.56,258418.66,243.54,444.63
POWERGRID,EQ,306.9,0.69,285435.53,142.41,438.09
BEL,EQ,439.25,0.97,321082.04,94.69,415.14
INDIGO,EQ,4945.1,1.95,191183.89,8.32,411.35
KPITTECH,EQ,791.9,4.13,21709.45,50.94,403.4
USHAMART,EQ,425.75,4.85,12974.38,93.23,403.13
JINDALPOLY,EQ,637,15.25,2789.19,62.76,390.16
COALINDIA,EQ,437.5,1.52,269619.36,89.35,389.71
TECHM,EQ,1356,0.79,132858.13,26.84,367.79
AUROPHARMA,EQ,1215.2,4.36,70579.01,30.39,365.92
GRAPHITE,EQ,724,5.9,14145.19,51.28,365.87
TMCV,EQ,479.65,0.87,176623.02,73.36,350.86
CUMMINSIND,EQ,4920,0.2,136382.4,7.09,348.43
SHRIRAMFIN,EQ,1085,2.19,204145.8,31.16,336.69
BAJAJ-AUTO,EQ,10098.5,2.74,282250.89,3.34,336.21
TATSILV,EQ,25.69,1.02,5734.66,1306.44,335.89
ADANIENT,EQ,2225,1.92,287621.84,14.74,325.8
PFC,EQ,423.05,0.87,139610.8,72.32,305.05
POWERINDIA,EQ,24971,0.27,111301.65,1.21,302.51
DRREDDY,EQ,1305,0.37,108918.17,22.96,298.56
APOLLOHOSP,EQ,7764,0.56,111634.41,3.84,298.08
TMPV,EQ,381.75,1.11,140584.23,77.49,295.82
BANKBARODA,EQ,316.25,1.01,163544.33,93.18,292.74
JINDALSAW,EQ,186.7,6.27,11939.62,156.28,291.53
BHARATFORG,EQ,1905,2.51,91062.56,15.39,290.34
WIPRO,EQ,201.79,0.82,211634.69,139.79,284.08
ASHOKLEY,EQ,211.45,0.6,124202.65,134.02,283.23
POLICYBZR,EQ,1514.7,1.34,70084.12,18.55,281.63
LTF,EQ,303.45,2.02,75971.37,90.98,278.05
HINDUNILVR,EQ,2374.2,0.66,557839.96,11.59,274.4
SANDUMA,EQ,214,9.71,10402.64,126.97,268.05
MRPL,EQ,199.8,1.49,35016.92,132.71,266.58
JSWSTEEL,EQ,1274,1.55,311550.84,20.95,266.5
NAUKRI,EQ,1044,2.56,67695.11,25.58,266.11
BPCL,EQ,380.9,1.72,165250.91,70.04,265.15
ULTRACEMCO,EQ,13045,0.66,384408.98,2.02,261.46
TITAN,EQ,4332.9,0.89,384668.87,5.86,253.4
TVSMOTOR,EQ,3939.5,3.23,187160.57,6.47,253.06
LUPIN,EQ,2293,1.9,104800.01,11.04,251.99
GROWW,EQ,164.5,0.85,101555.66,153.28,250.49
ANGELONE,EQ,2493.9,1.37,22670.93,9.48,233.24
BSOFT,EQ,370.8,1.21,10364.09,61.29,232.95
PAYTM,EQ,1135.6,0.34,72658.91,20.46,232.1
HDFCAMC,EQ,2745,2.37,117529.37,8.5,231.78
BOSCHLTD,EQ,36660,3.76,108123.68,0.62,229.58
JAIBALAJI,EQ,69.2,13.72,6312.82,343.11,229.16
