Symbol ,Series ,LTP ,%chng ,Mkt Cap (₹ Crores),Volume (Lakhs),Value (₹ Crores)
BSE,EQ,3172,6.26,129380.83,178.1,5604.39
ETERNAL,EQ,303.85,5.19,293225.9,1026.22,3101.33
ICICIBANK,EQ,1404.1,0.56,1004420.14,164.98,2315.56
TATASTEEL,EQ,207.85,2.9,259470.11,824.44,1712.28
PRAJIND,EQ,336.7,13.83,6188.99,445.58,1491.94
AMBER,EQ,7486.5,6.22,26331.55,16.58,1230.52
KAYNES,EQ,3952,0.21,26492.1,27.64,1097.4
SWIGGY,EQ,354.1,6.11,97742.7,310.81,1082.88
TCS,EQ,2983,1.18,1079275.51,35.48,1059.11
STLTECH,EQ,157.02,9.89,7664.21,502.09,789.58
LT,EQ,4168,1.32,573354.89,18.9,785.9
MCX,EQ,2471.3,1.49,63016.13,30.97,764.61
AXISBANK,EQ,1355.1,1.02,420880.15,54.79,742.37
TITAN,EQ,4293.8,0.85,381197.62,17.14,733.77
VEDL,EQ,687.3,1.11,268760.97,106.05,727.88
MOTHERSON,EQ,129.8,4.33,136991.1,550.14,706.16
M&M,EQ,3677,1.87,457245.55,19.17,702.67
EDELWEISS,EQ,121.12,8.86,11463.75,554.34,662.99
POWERGRID,EQ,293.65,1.35,273112.23,218.23,637.87
GOLDBEES,EQ,128.38,0.31,57460.78,484.42,620.3
INDUSTOWER,EQ,458.9,0.6,121065.29,123.46,565.39
INDIGO,EQ,4965,0.02,191953.25,11.16,552.35
MARUTI,EQ,15136,1.05,475879.74,3.6,547.3
COFORGE,EQ,1555.8,0.42,52234.51,31.4,488.85
PFIZER,EQ,4948,3.86,22635.98,9.45,483.29
LINDEINDIA,EQ,6544,4,55810,6.88,460.2
SAIL,EQ,160.7,1.46,66377.54,286.58,458.84
GROWW,EQ,169.45,1.97,104611.59,274.61,457.5
MAXHEALTH,EQ,1021.7,1.16,99420.89,44.59,453.43
IDBI,EQ,108.1,3.9,116233.47,402.33,436.29
FORCEMOT,EQ,23610,5.59,30770.71,1.81,421.04
HAL,EQ,4151,0.48,277608.5,10,416.71
NYKAA,EQ,281.1,1.17,80470.14,144.37,403.26
NMDC,EQ,85.06,0.7,74783.2,467.95,396.87
HINDALCO,EQ,969,0.49,217756.25,41.02,396.87
RAILTEL,EQ,343.5,3.4,11024.23,111.35,392.02
IOC,EQ,178,1.04,251358.04,215.07,381.77
TDPOWERSYS,EQ,856,7.07,13371.99,43.49,371.36
ONGC,EQ,271.6,1.88,341680.38,134.6,364.25
BANDHANBNK,EQ,166.6,2.8,26838.78,215.27,356.52
CDSL,EQ,1400,1.87,29260,25.41,355.91
JIOFIN,EQ,270.6,0.5,171916.01,126.33,343.86
EICHERMOT,EQ,7290.5,1.32,199977.86,4.68,340.4
WAAREEENER,EQ,3157,1.11,90808.23,10.75,339.72
BAJAJ-AUTO,EQ,9762,1.79,272845.79,3.47,339.17
TMPV,EQ,378.6,0.32,139422.46,89.22,339.02
TIINDIA,EQ,2444.9,3.54,47313.62,13.62,326.36
SUNPHARMA,EQ,1706,0.08,409316.9,18.7,319.8
MTARTECH,EQ,3650,7.2,11227.25,8.66,309.84
WOCKPHARMA,EQ,1426,1.05,23170.44,21.52,307.94
NTPC,EQ,366.55,1.28,355431.3,83.19,304.99
NATIONALUM,EQ,368.1,0.79,67606.42,82.72,303.58
RVNL,EQ,319.6,0.74,66637.24,94.9,302.91
SANSERA,EQ,2033,6.35,12650.19,14.63,299.68
ANANTRAJ,EQ,566,0.3,20369.03,51.63,296.22
AVANTIFEED,EQ,1125,1.92,15327.63,25.46,288.59
WIPRO,EQ,231.29,0.53,242561.99,124.36,286.72
TRENT,EQ,4176,0.12,148451.56,6.5,271.58
GODREJPROP,EQ,1820,1.03,54819.55,14.86,270.56
NETWEB,EQ,3184,0.36,18038.59,8.39,269.34
JMFINANCIL,EQ,139.81,6.99,13370.53,186.67,260.06
GOLDIAM,EQ,415,1.9,4686.09,60.42,257.12
HDFCAMC,EQ,2811.1,2.35,120359.49,9.16,256.41
TECHM,EQ,1646,1.5,161265.71,15.28,251.37
ASHOKLEY,EQ,210.54,2.3,123668.13,121.14,251.32
NIFTYBEES,EQ,293.12,0.19,58413.43,84.52,248.02
ANGELONE,EQ,2780,2.38,25264.73,8.71,241.93
GAIL,EQ,164.36,0.44,108068.34,146.29,241.71
CUPID,EQ,434.8,3.24,11672.95,55.46,239.56
NAUKRI,EQ,1196.6,1.64,77590.01,19.84,236.72
DELHIVERY,EQ,434.05,0.07,32479.65,53.71,234.13
JAINREC,EQ,403.25,0.36,13915.59,55.57,227.65
MRF,EQ,148250,2.02,62874.94,0.15,224.18
TMCV,EQ,471,0.9,173437.81,46.79,220.58
APLAPOLLO,EQ,2240.6,0.27,62207.13,9.62,215.83
LIQUIDCASE,EQ,112.67,0.01,8339.67,188.09,211.92
MUTHOOTFIN,EQ,3888,2.86,156090.94,5.43,207.99
ACUTAAS,EQ,2044.6,2.09,16739.37,9.98,206.27
INFOBEAN,EQ,908.7,7.77,2222.26,22.19,205.64
BLISSGVS,EQ,204.5,0.44,2163.38,97.58,203.49
PGEL,EQ,602,1.49,17176.18,33.61,203.38
DATAPATTNS,EQ,2831,0.92,15849.06,7.09,203.11
APOLLOHOSP,EQ,7216,0.07,103755.01,2.77,200.08
ABCAPITAL,EQ,353.55,0.18,92545.4,56.75,199.28
DLF,EQ,672,0.13,166341.17,29.32,196.92
POONAWALLA,EQ,494,6.04,40148.4,41.26,195.85
TORNTPOWER,EQ,1486,4.12,74880.07,13.2,195.09
HINDUNILVR,EQ,2449.5,0.6,575532.38,7.93,193.88
ISGEC,EQ,926,17.43,6808.83,20.53,190.58
SUNTV,EQ,614.25,7.78,24206.65,31.38,190
BATAINDIA,EQ,917,3.71,11785.98,20.23,188.86
WAKEFIT,EQ,202.7,9.14,6624.82,94.83,188
BSOFT,EQ,467,4.9,13014.83,39.74,184.87
GRASIM,EQ,2960,1.15,201434.62,6.25,183.91
GRAPHITE,EQ,665.5,4.42,13002.25,27.22,180.13
LTIM,EQ,5635,0.15,167073.99,3.1,175.12
BRITANNIA,EQ,5875,0.55,141510.12,2.77,162.55
MRPL,EQ,194.5,0.13,34088.05,83.1,161.18
JKTYRE,EQ,571.6,2.83,15662.98,27.38,157.55
DMART,EQ,4005.4,2.12,260644.62,3.89,154.86
INDIANB,EQ,908,0.61,122304.33,16.98,154.33
LUPIN,EQ,2205,0.37,100761.43,6.92,153.35
UPL,EQ,745.45,0.19,62928.25,19.77,147.85
BHARATFORG,EQ,1615,1.55,77200.01,9.18,147.75
BHEL,EQ,275.9,0.46,96070.13,53.8,147.7
IRFC,EQ,115.2,0.11,150549.19,127.44,147.49
DIVISLAB,EQ,6153,0.65,163342.82,2.38,147.15
MANAPPURAM,EQ,307.8,0.36,26053.26,46.87,144.39
BLUESTARCO,EQ,1955,0.93,40197.69,7.3,143.2
TATAGOLD,EQ,15.02,0.4,5845.75,941.73,141.26
KFINTECH,EQ,1022,2.65,17625.66,13.54,138.17
ASTRAL,EQ,1531,2.7,41130.34,8.83,134.51
SETFGOLD,EQ,132.38,0.37,24329.63,101.64,134.25
ESCORTS,EQ,3785,0.2,42345.73,3.37,128.92
IRCTC,EQ,636,1.8,50880,19.38,123.08
NESTLEIND,EQ,1307.5,0.92,252127.1,9.36,122.12
IEX,EQ,126,0.53,11235.33,95.92,121.45
360ONE,EQ,1160.9,1.99,47078.21,10.58,121.34
LGEINDIA,EQ,1537.2,1.05,104340.89,7.84,121.3
BALUFORGE,EQ,500.5,2.91,5705.29,23.98,120.4
GOLDIETF,EQ,132.99,0.54,24642.64,90.56,120.05
LUMAXIND,EQ,6136.3,20,5736.05,2.02,118.84
VMM,EQ,126.82,3.73,59263.02,93.15,117.25
GESHIP,EQ,1342,2.19,19159.35,8.66,116.81
MARICO,EQ,762.6,1.03,98993.74,15.15,115.06
M&MFIN,EQ,391.5,0.41,54417.37,29.29,114.98
TATAELXSI,EQ,5380.5,2.82,33497.88,2.13,114.03
LODHA,EQ,1095,0.42,109370.65,10.31,112.58
MAHABANK,EQ,67.07,1.21,51587.17,164.63,110.15
POKARNA,EQ,1117,0.17,3463.15,9.81,108.9
JUBLFOOD,EQ,555.7,1.34,36667.6,19.06,105.63
PARKHOSPS,EQ,167,5.16,7213.25,64.01,105.55
PREMIERENE,EQ,824.65,2.26,37356.18,12.77,104.75
UNOMINDA,EQ,1231.4,2.28,71057.98,8.51,104.15
STANLEY,EQ,193.2,7.75,1103.67,50.5,102.6
COCHINSHIP,EQ,1527,0.17,40172.44,6.63,102.44
CHOICEIN,EQ,779.8,1.04,16749.23,12.99,101.79
GPIL,EQ,260,0.85,17414.68,38.63,101.45
BLACKBUCK,EQ,625.5,0.02,11339.18,15.97,101.41
LENSKART,EQ,475,2.38,82406.33,21.45,101.25
PPLPHARMA,EQ,163.3,0.28,21706.62,61.87,101.03
KPITTECH,EQ,973,0.93,26674.19,10.29,100.7
SMLMAH,EQ,4330.7,10,6267.24,2.38,100.67
ATULAUTO,EQ,514.7,6.11,1428.36,19.37,99.95
FINCABLES,EQ,829.95,4.71,12693.2,12.05,98.68
SOLARINDS,EQ,13415,0.19,121392.41,0.73,97.61
HFCL,EQ,72.3,0.08,11066.26,133.88,97.36
SAILIFE,EQ,916.9,2.6,19367.79,10.56,96.94
FORTIS,EQ,891.4,0.01,67296.97,10.62,94.67
GLAXO,EQ,2612.9,3.84,44264.1,3.57,93.3
RNBDENIMS,EQ,172.01,0.99,1547.63,54.06,93.02
SHREEJISPG,EQ,380.05,0.9,6191.71,24.12,92.5
OFSS,EQ,7323.5,0.74,63730.21,1.25,91.81
INDHOTEL,EQ,700.7,0.82,99739.9,13.04,91.57
