Symbol ,Series ,LTP ,%chng ,Mkt Cap (₹ Crores),Volume (Lakhs),Value (₹ Crores)
ICICIBANK,EQ,1401.6,0.08,1003144.61,272.89,3830.31
TEJASNET,EQ,381.35,20,6772.95,738.93,2644.69
RELIANCE,EQ,1409,0.75,1906725.39,166.84,2342.41
BHARTIARTL,EQ,1934,1.08,1102787.17,107.95,2073.63
SBIN,EQ,1210.5,0.87,1117366.26,161.96,1944.97
INFY,EQ,1291,0.07,523458.52,114.94,1490.29
KSB,EQ,772.1,7.67,13437.57,174.34,1369.93
BSE,EQ,2774,0.05,113147.04,42.71,1195.83
RGL,EQ,146.1,13.92,1568.03,835.84,1174.86
NETWEB,EQ,3691.1,1.69,21017.38,28.77,1061.35
WAAREEENER,EQ,2714,0.2,78065.74,38.58,1053.54
IDFCFIRSTB,EQ,72.74,3.59,62550.52,1422.73,1026.79
VEDL,EQ,737.5,1.33,288391.12,138.23,1012.96
TCS,EQ,2649,0.75,958431.38,34.64,917.81
INDUSINDBK,EQ,961.3,2.56,74892.58,89.75,857.73
MCX,EQ,2452.9,0.15,62546.95,27.66,670.55
BANKBARODA,EQ,324.25,2.66,167681.42,205.02,659.48
DATAPATTNS,EQ,3212.3,4.61,17983.73,20.44,656.34
NEWGEN,EQ,516.5,3.32,7350.71,125.22,649.33
MANKIND,EQ,2281,5.81,94160.84,27.71,624.23
BEL,EQ,449.3,2.28,328428.36,137.38,612.56
UNIONBANK,EQ,201.45,1.08,153778.98,301.09,604.98
TMCV,EQ,491.1,2.34,180839.29,121.83,596.16
CONCORDBIO,EQ,1250,1.55,13077.03,47.89,592.32
SHRIRAMFIN,EQ,1107.7,2.01,208416.87,52.31,574.69
TMPV,EQ,393.05,2.93,144745.6,146.97,571.89
HAL,EQ,4005,0.5,267844.39,14.23,569.77
TATASTEEL,EQ,215.15,0.24,268583.09,255.23,547.41
PERSISTENT,EQ,4769,0.8,75230.98,11.05,534.18
POLYCAB,EQ,8504,1.86,128027.23,6.3,532.23
SANOFICONR,EQ,4622.9,15.31,10646.83,11.45,529.99
VMM,EQ,127.45,3.64,59557.42,402.26,511.67
IDEA,EQ,10.85,1.12,117552.19,4281.09,467.92
MARUTI,EQ,15201,0.87,477923.35,3.08,467.08
YESBANK,EQ,20.97,1.21,65802.64,2144.71,450.82
J&KBANK,EQ,121.1,7.83,13335.32,338.92,400.5
KAYNES,EQ,3919,0.27,26270.88,9.87,387.93
FEDERALBNK,EQ,299.7,0.2,73800,124.91,373.94
MAXHEALTH,EQ,1106.45,1.69,107667.85,33.84,373.67
ONGC,EQ,280,0.92,352247.82,133.02,370.52
SUNPHARMA,EQ,1787.5,1.32,428871.02,20.77,369.65
BANDHANBNK,EQ,186.11,1.77,29981.79,190.53,356.76
TARIL,EQ,311.2,5.11,9341.16,113.31,352.92
HINDUNILVR,EQ,2380.2,0.22,559249.71,14.71,349.11
EICHERMOT,EQ,8224,2.7,225596,4.27,346.69
SAIL,EQ,165.3,0.22,68277.58,205.06,337.38
IOC,EQ,186.27,1.77,263036.31,172.06,317.49
CGPOWER,EQ,726.1,1.78,114353.68,43.53,315.88
MAHABANK,EQ,75.79,2.31,58294.19,420.42,314.14
UPL,EQ,640,2.2,54026.53,48.74,309.12
AUROPHARMA,EQ,1221.7,0.84,70956.53,23.73,291.6
HINDALCO,EQ,942,0.49,211688.74,30.75,288.49
HEROMOTOCO,EQ,5781,0.76,115671.9,4.9,282.7
APOLLOHOSP,EQ,7794,0.14,112065.76,3.62,281.06
FORTIS,EQ,965,3.68,72853.46,28.99,277.04
BHARATFORG,EQ,1917.6,0.82,91664.86,14.45,274.4
CIPLA,EQ,1358,0.88,109696.62,20.14,272.48
LAURUSLABS,EQ,1091,1.36,58898.35,24.52,267.03
DIVISLAB,EQ,6454.5,0.92,171346.69,3.92,253.87
TVSMOTOR,EQ,3955.1,0.59,187901.7,6.43,253.47
NMDC,EQ,82.45,0.72,72488.54,299.11,247.69
GROWW,EQ,164.8,0.22,101740.87,146.4,239.9
POWERINDIA,EQ,25379,1.57,113120.2,0.93,236.36
TIINDIA,EQ,2720,3.87,52637.35,8.63,232.73
NATIONALUM,EQ,360.5,0.19,66210.58,64.26,231.78
JAIBALAJI,EQ,72,5.51,6568.25,317.84,227.51
TITAN,EQ,4339.7,0.34,385272.56,5.21,225.81
GAIL,EQ,170.02,0.01,111789.84,130.27,220.52
TECHM,EQ,1363,0.09,133543.97,15.87,218.45
GRAPHITE,EQ,730,1.49,14262.42,29.9,218.15
SUZLON,EQ,43.34,0.37,59438.89,498.01,215.69
LUPIN,EQ,2316.7,1.07,105883.2,9.15,211.95
ADANIPORTS,EQ,1548,1.26,356652.87,13.53,208.78
ABCAPITAL,EQ,354,0.25,92681.47,58.67,208.41
SOLARINDS,EQ,13760,2.24,124514.32,1.49,204.09
DRREDDY,EQ,1316,0.73,109836.25,15.12,199.03
HINDPETRO,EQ,444.05,1.68,94485.96,44.64,196.52
IDBI,EQ,113.81,0.26,122373.09,170.97,195.17
POLICYBZR,EQ,1520.5,0.07,70352.48,12.77,194.3
GODFRYPHLP,EQ,2095,0.08,32678.18,9.22,193.37
RVNL,EQ,318,0.13,66303.64,60.16,191.89
VOLTAS,EQ,1547.9,1.67,51217.65,12.29,189.76
BPCL,EQ,385.8,1.25,167376.74,48,183.78
BAJAJ-AUTO,EQ,10119.5,0.22,282837.84,1.78,179.49
IFCI,EQ,60.15,3.05,16206.3,289.05,174.5
OFSS,EQ,6870,3.9,59789.06,2.54,173.39
JSWENERGY,EQ,499,1.83,87213.65,34.6,172.87
MAZDOCK,EQ,2255,0.77,90962.19,7.66,172.51
CUMMINSIND,EQ,4970,1.05,137768.4,3.46,171.52
NHPC,EQ,75.8,0.17,76141.36,226.34,171.09
BHEL,EQ,264.4,0.94,92065.76,64.97,170.78
KEI,EQ,5000,1.13,47800.3,3.36,168.11
UNOMINDA,EQ,1230,1,71022.07,13.54,165.48
ASHOKLEY,EQ,211.86,0.12,124443.48,77.44,163.9
ENGINERSIN,EQ,224.54,2.16,12620.1,73.15,163.55
DLF,EQ,611.9,0.11,151464.53,26.72,162.91
FIRSTCRY,EQ,220.8,4.89,11526.69,73.53,161.15
YATRA,EQ,119,4.19,1867.3,136.07,160.84
HDFCAMC,EQ,2750,0.22,117743.45,5.8,159.49
LIQUIDCASE,EQ,112.91,0.02,8720.58,137.67,155.43
GVT&D,EQ,3865,1.3,98961.99,3.92,151.61
INDIANB,EQ,989.4,0.59,133268.62,15.33,151.22
BANKINDIA,EQ,177.02,0.82,80591.33,84.89,149.52
MOTHERSON,EQ,135.26,1.52,142753.59,109.59,147.42
POONAWALLA,EQ,464,0.64,37713.4,30.87,144.27
JSWCEMENT,EQ,127.75,2.27,17416.99,111.37,141.48
APOLLO,EQ,248.7,4.02,8813.72,55.19,138.24
GRSE,EQ,2467,1.8,28259.98,5.59,137.85
SCHAEFFLER,EQ,4348,1.96,67960.84,3.12,135.58
BALUFORGE,EQ,489.4,9.99,5627.7,27.92,134.74
ZYDUSLIFE,EQ,938.2,2.02,94404.87,14.37,134.47
ATULAUTO,EQ,502,5.09,1393.11,26.01,133.19
CARTRADE,EQ,1860,4.51,8898.79,6.77,125.45
NAUKRI,EQ,1052.5,0.89,68246.27,11.81,123.66
FORCEMOT,EQ,25424,0.64,33134.88,0.48,123.16
NIFTYBEES,EQ,288.65,0.01,58187.98,42.22,121.88
GMDCLTD,EQ,576,2.01,18316.8,20.76,118.93
SBILIFE,EQ,2084.9,0.54,209118.97,5.67,118.14
GODREJPROP,EQ,1800,0.12,54217.14,6.53,116.82
SRF,EQ,2622,0.27,77722.59,4.42,115.49
BDL,EQ,1272.6,2.56,46648.74,9.04,114.15
ADANIENSOL,EQ,1015.65,0.26,122008.27,11.15,113.97
KPITTECH,EQ,793.2,0.57,21745.09,14,111.75
PIDILITIND,EQ,1524,1.76,155099.62,7.38,111.19
DELHIVERY,EQ,440.6,0.22,32979.93,24.99,110.69
ITBEES,EQ,33.8,0.21,3323.95,323.6,109.77
GLENMARK,EQ,2125.6,1.95,59984.6,5.16,109.23
FINCABLES,EQ,880.8,6.56,13470.9,12.53,107.29
SHAILY,EQ,1989,2.45,9140.47,5.36,107.2
HEG,EQ,582.75,0.67,11245.77,18.33,107.08
INDHOTEL,EQ,681.5,0.71,97006.91,15.41,104.5
ORIENTELEC,EQ,195.4,11.67,4169.17,53.48,102.11
CPPLUS,EQ,1614.4,2.46,19017.32,6.25,101.44
COLPAL,EQ,2301,1.35,62583.89,4.45,101.42
PRAJIND,EQ,311,3.12,5716.59,32.48,100.5
MPHASIS,EQ,2270,0.55,43281.77,4.43,100.46
APARINDS,EQ,10845,2.51,43562.54,0.94,100.44
JSWSTEEL,EQ,1281,0.47,313262.65,7.79,99.47
PETRONET,EQ,317.5,1.15,47625,31.04,98.09
LENSKART,EQ,511.8,1.26,88790.66,18.79,95.55
VBL,EQ,462,1.35,156252.76,20.78,95.24
SANDUMA,EQ,220,3.25,10694.31,43.62,94.87
LLOYDSME,EQ,1261.9,0.81,66765.88,7.37,94.2
OIL,EQ,472.2,0.41,76808.42,19.67,93.22
COCHINSHIP,EQ,1495.2,0.54,39335.84,6.2,93.14
MTARTECH,EQ,3685,0.1,11334.91,2.52,92.72
ADANIPOWER,EQ,141.3,0.54,272492.74,65.26,92.12
SCI,EQ,268.27,1.11,12495.99,34.06,91.7
CENTRALBK,EQ,40.45,0.5,36612.92,216.03,87.17
ECLERX,EQ,3306.7,0.27,15549.88,2.59,86.73
HEXT,EQ,475.2,1.71,29035.48,17.8,84.23
JAMNAAUTO,EQ,148.8,3.41,5947.7,56.49,83.52
ICICIAMC,EQ,3120,0.37,154208.66,2.67,82.65
BSOFT,EQ,383.9,3.27,10730.25,21.32,81.78
KALYANKJIL,EQ,406.7,0.25,41998.39,19.75,80.32
WELCORP,EQ,822.9,3.22,21707.33,9.3,76.5
DIACABS,EQ,140.6,2.91,7409.21,53.76,76.23
NYKAA,EQ,268,0.51,76729.96,28.19,75.23
PRESTIGE,EQ,1427.1,0.45,61469.51,5.22,74.48
ZAGGLE,EQ,233.35,7.58,3137.59,32.28,74.06
BELRISE,EQ,185.67,0.37,16522.39,40.13,74.02
LIQUIDADD,EQ,1115.02,0.01,1922.18,6.55,72.99
JSL,EQ,809.5,0.76,66736.77,9.08,72.8
UJJIVANSFB,EQ,61.76,0.88,11986.97,115.66,71.56
OBEROIRLTY,EQ,1541,1.51,56031.1,4.61,70.83
GPIL,EQ,272.49,0.59,18288.65,25.44,69.45
MANINDS,EQ,456,5.37,3420.44,15.48,69.27
VOLTAMP,EQ,8990,3.05,9095.29,0.76,68.2
ANANDRATHI,EQ,3065.1,0.3,25446.65,2.16,66.18
TANLA,EQ,468,5.76,6206.49,13.98,65.42
PGEL,EQ,623,0.21,17776.85,10.39,64.98
ICICIPRULI,EQ,674,0.86,97661.97,9.62,64.83
ZENSARTECH,EQ,554,2.06,12599.64,11.47,64.23
PHOENIXLTD,EQ,1706.3,0.73,61019.35,3.77,64.11
ASTRAMICRO,EQ,990.9,3.73,9408.1,6.37,62.86
IXIGO,EQ,169.92,2.79,7445.61,36.05,61.88
SOUTHBANK,EQ,41.75,1.95,10927.4,147.68,61.3
ICICIGI,EQ,1944.1,0.25,96863.84,3.15,61.26
LEMONTREE,EQ,116.42,1.83,9223.33,51.39,60.06
BOSCHLTD,EQ,36690,0.33,108212.17,0.16,59.27
CMSINFO,EQ,303.45,1.66,4990.92,19.53,59.17
PREMEXPLN,EQ,538.5,5.03,2895.04,10.95,58.79
AAVAS,EQ,1290,0.32,10215.75,4.41,56.92
M&MFIN,EQ,386,2.05,53652.89,14.79,56.52
PARADEEP,EQ,119.26,2.54,12378.82,47.02,55.73
HSCL,EQ,485,0.4,24469.17,11.45,55.14
QPOWER,EQ,900.9,0.16,6976.94,6.12,54.98
PPLPHARMA,EQ,162.73,1.04,21630.85,33.4,53.96
COROMANDEL,EQ,2333,0.95,68822.43,2.33,53.74
RRKABEL,EQ,1519.8,0.77,17189.1,3.51,53.6
LIQUIDPLUS,EQ,1074.22,0.01,1015.15,4.93,52.95
KIMS,EQ,740.8,1.95,29642.29,7.09,52.87
SAILIFE,EQ,966,4.57,20443.37,5.5,52.51
THANGAMAYL,EQ,3910,2.02,12153.07,1.35,52.43
LINDEINDIA,EQ,6875,2.45,58632.9,0.75,51.84
DOLPHIN,EQ,407,1.74,1628.19,12.44,51.68
EMBASSY,RR,427.47,0.21,40519.61,11.96,50.98
AGIIL,EQ,309.65,0.75,3782.91,16.2,50.32
