Symbol ,Series ,LTP ,%chng ,Mkt Cap (₹ Crores),Volume (Lakhs),Value (₹ Crores)
SILVERBEES,EQ,247.9,12.71,34788.34,2591.2,6297.91
HDFCBANK,EQ,947.65,2.11,1458251.88,503.37,4804.36
RELIANCE,EQ,1438,3.42,1945969.56,254.56,3680.2
ICICIBANK,EQ,1388,2.6,992851.75,248.97,3465
HINDCOPPER,EQ,614.9,0.71,59462.31,456.72,2839.81
GOLDBEES,EQ,125.3,5.59,54464.35,2196.26,2729.95
WAAREEENER,EQ,3110,11.27,89456.32,86.25,2684.51
MCX,EQ,2441,5.13,62243.51,102.1,2508.81
ETERNAL,EQ,278.5,2.15,268762.27,753.12,2154.07
M&M,EQ,3530,1.93,438965.68,54.92,1954.93
TATSILV,EQ,25.21,12.8,5104.15,7642.59,1900.71
BSE,EQ,2852,5.57,116328.54,66.12,1880.97
ADANIPORTS,EQ,1532,9.19,352966.53,119.77,1812.95
DIXON,EQ,11033,6.71,66954.58,15.85,1744.24
SBIN,EQ,1062.1,3.25,980383.89,161.29,1711.1
HINDZINC,EQ,627,2.77,264927.5,269.9,1672.96
ADANIENT,EQ,2206.5,10.58,285230.38,69.19,1523.45
LT,EQ,4038,2.98,555459.56,37.42,1519.82
KOTAKBANK,EQ,415.8,1.86,413568.14,353.97,1480.23
POWERGRID,EQ,283.05,4.68,263253.59,526.51,1477.71
INFY,EQ,1654.7,1.55,670927.04,88.06,1473.9
BAJFINANCE,EQ,964,6.67,599814.48,152.61,1463.38
SUNPHARMA,EQ,1702.1,4.56,408381.18,85.21,1446.3
SILVERIETF,EQ,257,9.98,17203.31,569.87,1439.59
INDIGO,EQ,4948,5.57,191285.28,29.15,1432.72
VEDL,EQ,676,2.32,264342.23,211.24,1418.66
TCS,EQ,3220,1.59,1165024.18,43.66,1410.79
AXISBANK,EQ,1354.4,3.27,420603.39,103.85,1410.76
BHARTIARTL,EQ,1995,1.51,1137570.01,69.16,1382.15
IDEA,EQ,11.42,5.64,123727.75,11887.18,1334.93
JIOFIN,EQ,264,8.15,167722.94,402.23,1056.51
ITC,EQ,316.95,0.71,397194.52,331.68,1047.69
NATIONALUM,EQ,371.5,0.49,68230.87,272.22,1008.77
ADANIGREEN,EQ,932,10.43,152977.91,108.27,1006.28
SHRIRAMFIN,EQ,1000,3.94,188148.84,98.81,997.14
HINDALCO,EQ,954.4,2.57,214475.3,100.99,967.8
CGPOWER,EQ,659.9,8.47,103927.16,145.24,961.39
MARUTI,EQ,14768,2.67,464309.72,6.39,944.91
APARINDS,EQ,9794,19.99,39340.85,9.74,933.71
INDUSINDBK,EQ,923,1.4,71908.71,96.08,902.14
BHARATFORG,EQ,1539.5,6.64,73590.97,57.56,898.76
SONACOMS,EQ,529.4,5.99,32913.91,157.51,836.78
HDFCSILVER,EQ,249.5,15.93,8346.8,329.62,797.77
ADANIPOWER,EQ,144.5,7.36,278663.84,549.48,794.76
PCBL,EQ,299,11.75,11764.53,256.19,785.04
GROWW,EQ,172.9,5.32,106741.49,445.67,765.53
SWIGGY,EQ,317,3.46,87501.94,230.84,738.01
ANGELONE,EQ,2590,7.86,23531.57,28.16,731.11
CDSL,EQ,1342.1,8.48,28049.89,54.1,724.82
KAYNES,EQ,3548.5,2.23,23787.25,19.66,713.92
HDFCAMC,EQ,2670,3.88,114318.19,25.76,696.88
TMCV,EQ,458.75,3.43,168926.95,149.19,690.22
POLYCAB,EQ,7504,6.64,112970.56,9.16,687.9
HAL,EQ,4467,2.96,298741.79,14.51,649.33
WIPRO,EQ,242.56,0.11,254377.49,259.15,637.42
GODREJPROP,EQ,1697.9,8.83,51141.83,37.64,636.39
TMPV,EQ,372.5,2.65,137176.08,167.2,622.9
AARTIIND,EQ,426.5,14.34,15464.65,144.9,615.97
CANBK,EQ,147.4,0.63,133701.4,405.11,603
COALINDIA,EQ,430.5,1.65,265305.45,139.56,593.78
BALKRISIND,EQ,2551.1,11.22,49317.15,23.2,591.98
AVANTIFEED,EQ,960,20,13079.58,61.93,584
TATAGOLD,EQ,14.65,3.31,5307.96,3835.52,559.99
UPL,EQ,739.9,5.92,62452.36,75.13,555.76
BAJAJ-AUTO,EQ,9610,1.2,268597.42,5.73,553.69
TATASTEEL,EQ,193.22,2.5,241206.71,284.68,550.4
HCLTECH,EQ,1692.2,0.92,459206.41,32.01,548.23
ASIANPAINT,EQ,2424.1,0.92,232519.14,22.34,542.35
GAIL,EQ,163.07,1.67,107220.15,326.79,532.71
PREMIERENE,EQ,790.5,7.67,35809.2,64.86,516.72
CHOLAFIN,EQ,1696.4,6.4,143179.07,29.73,505.74
PAYTM,EQ,1191.3,1.7,76210.81,41.26,500.95
GVT&D,EQ,3460,5.15,88592.1,14.41,499.44
ANANTRAJ,EQ,562.9,0.84,20257.47,87.18,498.75
EICHERMOT,EQ,7205,3.14,197632.6,6.9,495.59
ATHERENERG,EQ,679.65,12.05,25951.83,73.9,494.88
SAIL,EQ,153.84,3.48,63544,320.31,490.85
ADANIENSOL,EQ,971.15,9.78,116662.56,50.85,489.77
ONGC,EQ,256.75,1.1,322998.67,192.13,487.83
NIFTYBEES,EQ,291.1,2.52,57588.79,165.88,483.85
SILVER,EQ,258.25,12.87,3668.3,190.19,481.39
INDUSTOWER,EQ,439.95,1.89,116065.97,108.39,475.73
WELSPUNLIV,EQ,146.94,20,14093.79,325.8,474.86
SOLARINDS,EQ,13975,5.88,126459.85,3.48,474.6
BPCL,EQ,372.3,1.53,161519.86,124.11,456.49
MAXHEALTH,EQ,1006.05,5,97888.81,45.28,451.57
KPRMILL,EQ,990,15.25,33839.59,44.46,448.57
MUTHOOTFIN,EQ,3644.9,3.11,146331.24,12.19,442.6
BANKBARODA,EQ,286,3.03,147900.96,155.01,441.81
AMBER,EQ,6165,2.77,21683.56,6.94,434.58
MOTHERSON,EQ,121.4,6.41,128125.73,352.89,428.2
TITAN,EQ,4080.3,3.22,362243.39,10.43,425.7
POWERINDIA,EQ,19715,3.88,87874.41,2.15,425.38
KEI,EQ,4365,6.99,41729.66,9.7,425.09
NTPC,EQ,358.1,2.21,347237.61,115.6,413.51
PFC,EQ,392.5,1.78,129528.99,101.72,398.24
RECLTD,EQ,372.3,2.53,98034.93,104.42,388.41
SUZLON,EQ,49.26,4.83,67549.43,785.17,385.36
ULTRACEMCO,EQ,12610,0.6,371590.43,2.97,376.51
DLF,EQ,649.55,3.71,160784.09,57.23,375.88
LIQUIDCASE,EQ,112.6,0.04,8220.71,333.84,375.83
ABB,EQ,5665,3.6,120046.09,6.47,368.51
HINDUNILVR,EQ,2369.5,0.52,556735.65,15.53,368.07
CIPLA,EQ,1323.4,0.9,106900.52,27.12,360.66
GOLDIETF,EQ,129.6,4.31,23506.97,274.6,354.29
GRASIM,EQ,2808.1,1.21,191097.49,12.33,348.17
AUROPHARMA,EQ,1222.1,4.36,70979.77,28.27,348.06
NETWEB,EQ,3204.9,0.34,18157,10.56,342.32
HEROMOTOCO,EQ,5765,2.53,115347.05,5.93,339.94
NAM-INDIA,EQ,929.9,7.82,59243.16,35.56,335.51
TVSMOTOR,EQ,3725,2.17,176969.95,8.96,334.03
ASHOKLEY,EQ,200,2.88,117477.09,165.48,329.16
MRPL,EQ,178.46,0.56,31276.88,184.58,327.28
SYRMA,EQ,818,6.32,15773.53,39.34,322.06
ICICIAMC,EQ,3062.9,4.47,151386.44,10.19,314.26
SBISILVER,EQ,252.5,13.97,6611.49,126.09,311.45
APOLLOHOSP,EQ,7065,1.9,101583.86,4.38,310.6
BANKINDIA,EQ,157.9,4.11,71886.63,195.7,308.38
RVNL,EQ,324.25,0.45,67606.78,91.01,297.16
IDFCFIRSTB,EQ,84.8,4.42,72908.87,349.75,295.58
LODHA,EQ,1034.1,7.56,103287.84,28.69,294.19
CUMMINSIND,EQ,4189,2.36,116119.08,6.89,290.57
HDFCGOLD,EQ,129.5,6.51,21904.44,226.23,289.96
TRENT,EQ,3821,2.69,135831.76,7.44,284.1
HDFCLIFE,EQ,720,0.35,155348.34,39.12,283.83
DIVISLAB,EQ,6194,4.06,164431.24,4.54,283.32
SETFGOLD,EQ,128.8,3.25,22734.07,218.56,279.93
ABCAPITAL,EQ,346.9,4.16,90800.64,79.98,277.43
SILVERCASE,EQ,26.3,10.69,1294.21,1063.69,276.13
NAVINFLUOR,EQ,6300,6.76,32271.99,4.37,275.86
LUPIN,EQ,2182,2.47,99673.5,12.53,274.18
BAJAJFINSV,EQ,2011.1,4.2,321336.22,13.59,273.9
APLAPOLLO,EQ,2134,2.63,59247.53,12.73,270.93
DELHIVERY,EQ,444.05,0.94,33227.94,59.38,266.12
NAUKRI,EQ,1247,0.78,80858.05,20.93,264.8
JSWSTEEL,EQ,1230.7,2.63,300962.02,20.93,257.85
FEDERALBNK,EQ,285.5,1.49,70284.95,88.33,252.79
KALYANKJIL,EQ,383,4.79,39550.98,64.82,249.25
MOBIKWIK,EQ,237.87,20,1871.05,108.27,246.7
IOC,EQ,167.09,1.51,235951.77,145.86,243.07
PFOCUS,EQ,255.1,8.21,19795.52,96.15,240.76
SRF,EQ,2916.4,4.1,86449.34,8.12,240.47
MAZDOCK,EQ,2455,1.14,99029.79,9.73,240.42
STLTECH,EQ,124.37,12.73,6070.55,189.08,236.14
HYUNDAI,EQ,2200.5,0.12,178799.67,10.66,234.42
TDPOWERSYS,EQ,813,8.45,12700.27,28.51,229.98
MTARTECH,EQ,3234.6,6.64,9949.5,7.2,229.13
PERSISTENT,EQ,6272,3.12,98940.8,3.53,222.65
HFCL,EQ,68.75,3.43,10522.89,323.32,222.47
MARICO,EQ,729.55,0.99,94701.99,29.83,218.49
COFORGE,EQ,1715,2.81,57579.49,12.6,216.98
BHEL,EQ,267.4,3.54,93110.37,80.88,215.41
RADICO,EQ,2770,0.61,37088.5,7.76,214.21
RBLBANK,EQ,304.95,2.69,18820.19,70.44,214.2
AUBANK,EQ,982.5,1.79,73432.39,21,207.21
ICICIGI,EQ,1855,1.55,92398.88,10.96,204.08
PIDILITIND,EQ,1429.6,1.25,145492.4,14.18,202.51
SBIETFPB,EQ,291.46,1.55,251.09,68.16,201.42
IRFC,EQ,115.15,0.19,150483.85,171.42,199.29
VTL,EQ,510.1,11.56,14753.99,38.89,198.82
PNB,EQ,123.85,1.5,142340.1,159.63,198.18
YESBANK,EQ,21.31,0.57,66869.32,926.31,198.05
LGEINDIA,EQ,1500,4.56,101815.86,13.21,197.95
CUPID,EQ,415.65,1.8,11158.84,47.17,196.67
SAGILITY,EQ,49.61,1.7,23224.07,388.14,195.12
PNBHOUSING,EQ,820.9,2.05,21385.15,23.56,194.39
UNIONBANK,EQ,174.6,2.03,133282.75,110.79,192.95
APEX,EQ,352.3,19.99,1100.94,55.31,190.04
LAURUSLABS,EQ,979.5,2.68,52878.95,19.22,188.62
TORNTPHARM,EQ,4045,1.45,136897.3,4.65,187.7
DRREDDY,EQ,1228.9,3.92,102565.14,15.21,187.68
SUPREMEIND,EQ,3684,2.31,46796.7,5.11,187.1
TIINDIA,EQ,2497.5,7.85,48329.04,7.47,186.1
TARIL,EQ,246.8,7.5,7408.09,74.7,184.59
LICI,EQ,837,4.34,529402.31,22.07,184.53
BELRISE,EQ,180.99,7.41,16105.92,103.63,184.07
NYKAA,EQ,244.39,2.85,69961.21,73.9,181.95
HDBFS,EQ,714,1.31,59281.71,25.2,181.55
BIOCON,EQ,372,0.5,60297.77,48.4,181.51
CUB,EQ,297.1,4.08,22047.74,59.27,178.75
SIEMENS,EQ,3215,4.05,114492.74,5.55,178.62
BANDHANBNK,EQ,155.07,4.38,24981.33,115.65,178.04
GMDCLTD,EQ,589.2,2.2,18736.56,29.55,174.69
MPHASIS,EQ,2820,2.12,53737.32,6.14,174.27
FORTIS,EQ,864.9,3.22,65296.33,19.96,172.12
MANKIND,EQ,2162.5,4.78,89269.1,7.79,168.49
AMBUJACEM,EQ,528,3.43,130512.28,31.49,166.35
DATAPATTNS,EQ,2603,1.78,14572.63,6.29,164.11
PIIND,EQ,3180,2.87,48246.36,4.95,160.41
JSWENERGY,EQ,458.05,1.45,80056.53,34.52,158.63
SOUTHBANK,EQ,39.24,4.53,10269.71,409.75,158.61
OIL,EQ,485.35,0.42,78947.41,32.7,158.26
MANAPPURAM,EQ,290.25,3.88,24567.77,54.81,158.13
AXISILVER,EQ,256.95,10.8,2035.73,63.01,157.61
JINDALSTEL,EQ,1152,2.39,117514.15,13.61,156.61
DMART,EQ,3778.8,2.85,245899.01,4.12,155.26
SILVERBETA,EQ,250.9,14.82,1678.1,63.25,154.84
GOLD1,EQ,126,5.81,12998.12,123.59,154.04
LTF,EQ,284.9,2.65,71309.81,53.55,153.3
ESCORTS,EQ,3623,3.48,40533.31,4.21,151.7
TRIDENT,EQ,28.73,11.4,14640.68,525.64,151.7
LTFOODS,EQ,411.5,14.18,14289.46,36.86,150.38
ELGIEQUIP,EQ,491.1,13.26,15563.4,30.99,150.34
ENRIN,EQ,2555,4.76,90988.79,5.77,145.69
GMRAIRPORT,EQ,95.25,1.32,100574.25,152.39,145.5
TATACONSUM,EQ,1155.4,2.67,114287.2,12.54,144.63
PRESTIGE,EQ,1543,4.03,66461.67,9.29,144.25
IIFL,EQ,508,2.6,21601.58,28.68,144.02
ARVIND,EQ,359.8,10.23,9430.88,39.23,143.07
HAVELLS,EQ,1316,2.93,82547,10.8,142.67
MAHABANK,EQ,63.61,3.68,48925.89,224.01,142.56
NHPC,EQ,78.65,1.11,79004.2,180.78,141.97
360ONE,EQ,1167,5.09,47325.58,12.09,140.57
SHREECEM,EQ,27200,1.49,98139.63,0.52,140.31
PAGEIND,EQ,34045,3.91,37973.36,0.41,139.59
WELCORP,EQ,809,7.15,21340.66,17.26,139.43
KARURVYSYA,EQ,303.5,2.62,29333.09,45.7,139.42
TATAPOWER,EQ,364.95,1.71,116613.92,37.57,137.7
TRITURBINE,EQ,549,8.67,17452.19,25.07,136.97
PGIL,EQ,1780,11.24,8202.94,7.48,135.87
SHREEJISPG,EQ,377.25,8.56,6146.09,36.99,135.76
PHOENIXLTD,EQ,1675.3,2.68,59908.44,7.99,134.59
BLACKBUCK,EQ,603.8,9.72,10945.8,22.05,133.85
ACUTAAS,EQ,1960,1.18,16046.74,6.71,132.17
CAMS,EQ,726.6,4.71,18011.56,18,131.03
PETRONET,EQ,297.5,2.52,44625,44.46,130.75
RPOWER,EQ,28.09,4.74,11617.38,465.14,129.77
NAZARA,EQ,284.9,1.64,10554.55,44.81,128.77
FLUOROCHEM,EQ,3254,7.18,35745.19,3.89,126.81
MOTILALOFS,EQ,791.05,6.14,47552.48,16.08,126.48
OBEROIRLTY,EQ,1530,3.8,55631.14,8.11,124.32
INDIANB,EQ,867.55,3.92,116855.86,14.12,122.86
SILVER1,EQ,251.9,14.45,2743.99,50.24,122.5
CONCOR,EQ,528,3.97,40213.43,23.18,122.07
VOLTAS,EQ,1368.6,3.15,45284.89,8.86,120.73
LATENTVIEW,EQ,467,2.14,9663.4,25.49,119.89
KTKBANK,EQ,193.9,8.08,7332.44,62.4,118.7
RAIN,EQ,162,3.82,5448.8,73.6,117.99
LICHSGFIN,EQ,510.35,2.82,28072.47,22.91,116.43
BAJAJHFL,EQ,90.9,1.34,75740.92,126.81,116.39
IDBI,EQ,102.3,2.68,109997.07,111.65,113.74
THERMAX,EQ,2933,3.65,34948.54,3.78,112.39
BLS,EQ,257.1,1.14,10585.86,42.05,111.72
HBLENGINE,EQ,794,2.91,22009.28,14.14,111.54
TATAELXSI,EQ,5501,1.12,34248.09,2.02,111.35
INDHOTEL,EQ,679.6,2.36,96736.45,16.25,111.1
UNOMINDA,EQ,1211,2.78,69880.8,8.99,109.79
SAMMAANCAP,EQ,147.15,0.29,12193.78,73.65,109.35
BOSCHLTD,EQ,37750,3.13,111338.49,0.29,108.3
COLPAL,EQ,2138,0.5,58150.53,5.06,107.8
NBCC,EQ,100.4,3.55,27108,106.62,106.97
ABLBL,EQ,112.6,7.6,13742.88,89.75,105.83
CROMPTON,EQ,232.5,3.15,14971.02,45.11,105.79
GLENMARK,EQ,1957.5,1.93,55240.81,5.36,105.27
IREDA,EQ,129.5,1.62,36379.54,80.32,105.17
GROWWSLVR,EQ,257.16,15.57,386.75,41.88,104.46
ABREL,EQ,1250,4.57,13961.96,8.42,104.26
LTIM,EQ,6029.5,0.73,178768.19,1.69,103.66
RKFORGE,EQ,562.2,10.12,10177.54,18.06,100.74
ALKEM,EQ,5695,3.14,68092.27,1.76,100.15
HUDCO,EQ,191.4,1.92,38316.37,52.12,99.94
UNITDSPR,EQ,1365,1.37,99283.39,7.27,99.02
EXIDEIND,EQ,327.6,1.99,27846,30.03,98.64
SBICARD,EQ,758.2,3.04,72148.6,13,98.24
IEX,EQ,126.1,2.84,11244.25,77.86,97.93
PATANJALI,EQ,505.6,1.91,55000.6,19.39,97.83
HSCL,EQ,461.95,0.33,23305.14,20.86,97.05
UJJIVANSFB,EQ,64,3.58,12409.34,150.82,96.15
MFSL,EQ,1670.5,1.76,57651.42,5.71,95.67
SYNGENE,EQ,476.4,1.85,19196.03,19.91,95.33
LENSKART,EQ,459,3.34,79630.54,20.54,95.11
ZYDUSLIFE,EQ,903.4,2.7,90903.18,10.5,94.9
RELINFRA,BE,126.95,4.93,5187.57,79.53,94.87
GOLDCASE,EQ,23.78,4.53,2089.92,399.95,94.59
INOXWIND,EQ,105.95,1.46,18310.68,87.93,94.41
DABUR,EQ,500.4,0.28,88755.46,18.61,93.05
JYOTICNC,EQ,825.2,7.68,18766.95,11.22,92.62
BANKBEES,EQ,619.73,2.52,7938.69,14.85,92.16
JKTYRE,EQ,534,1.81,14632.67,17.16,92.16
AIRTELPP,E1,1594.2,2.27,62538.5,5.79,92.07
