Symbol ,Series ,LTP ,%chng ,Mkt Cap (₹ Crores),Volume (Lakhs),Value (₹ Crores)
ENGINERSIN,EQ,199.32,10.18,11202.63,1340.2,2747.95
BAJFINANCE,EQ,1030,3.09,640880.61,216.14,2195.18
SBIN,EQ,1196.3,0.33,1104258.78,181.41,2167.3
HAL,EQ,4206,1.13,281286.77,35.32,1489.71
PERSISTENT,EQ,5473,0.39,86336.57,18.06,978.62
PWL,EQ,106.9,6.52,30570.11,853.49,906.75
GVPIL,EQ,479.7,20,3224.9,176.65,811.66
EICHERMOT,EQ,8067,1.56,221277.19,9.68,778.06
BHARATFORG,EQ,1735.1,0.49,82941.02,43.14,758.01
KPRMILL,EQ,926,3.43,31651.98,38.76,367.65
GOKEX,EQ,845.2,8.21,6190.23,43.88,362.9
ZEEL,EQ,95.99,2.42,9220.03,314.3,302.89
MFSL,EQ,1835,1.19,63328.56,15.88,291.28
ENRIN,EQ,2745.6,0.52,97776.45,10.06,278.07
LINDEINDIA,EQ,6880,6.82,58675.55,4.04,275.96
TVSSCS,EQ,131.02,4.33,5780.34,208.21,275.35
CLSEL,EQ,286.8,4.37,1426.13,87.97,271.18
HEXT,EQ,563.9,3.86,34455.19,47.82,270.24
IFCI,EQ,62.71,1.31,16896.05,428.08,265.62
INDUSINDBK,EQ,926.25,0.38,72161.92,28.61,262.92
SBILIFE,EQ,2039,0.84,204477,12.41,251.87
IDBI,EQ,110.8,0.63,119136.62,200.65,221.76
LIQUIDCASE,EQ,112.74,0.04,8491.49,195.04,219.88
KIRLOSENG,EQ,1371,2.54,19926.2,15.86,219.09
VTL,EQ,505,4.39,14606.48,41.75,212.4
BIOCON,EQ,378.1,0.81,61286.52,53.87,203.48
LGEINDIA,EQ,1507.1,2.59,102297.79,12,181.27
CPPLUS,EQ,1570,1.54,18494.3,11.2,178.98
FEDERALBNK,EQ,287.7,0.21,70833,62.02,178.86
SIGNATURE,EQ,1041,5.91,14627.16,17.16,177.08
YATRA,EQ,167,0.45,2620.5,97.42,164.6
CIPLA,EQ,1331.7,0.13,107572.15,12.37,164.25
SKYGOLD,EQ,368.8,0.16,5711.38,41.18,153.99
ABFRL,EQ,73.3,4.65,8946.21,194.44,142.52
SCHNEIDER,EQ,811.5,2.86,19403.29,17.42,141.22
ZENSARTECH,EQ,587,1.76,13350.16,23.11,135.81
MTARTECH,EQ,3580,0.54,11011.93,3.56,127.74
BLUESTARCO,EQ,1991,0.86,40937.9,6.19,123.37
JKTYRE,EQ,586.3,0.61,16065.79,20.97,123.36
RNBDENIMS,EQ,178.25,1.11,1603.78,68.32,121.57
CROMPTON,EQ,266.8,0.91,17179.65,45.04,119.63
HAVELLS,EQ,1402.3,0.13,87960.23,7.74,108.41
GODREJAGRO,EQ,652,3,12539.85,16.53,106.92
SHREEPUSHK,EQ,360,3.02,1164.16,27.16,105.77
SHADOWFAX,EQ,124.35,0.06,7189.09,82.82,104.08
ASTRAL,EQ,1601,0.59,43010.89,5.86,93.01
EMMVEE,EQ,209,0.84,14470.01,43.53,92.18
TORNTPOWER,EQ,1462.2,0.58,73680.78,6.21,90.5
TRITURBINE,EQ,490.9,0.41,15605.24,18.26,89.55
THERMAX,EQ,2880,1.71,34317.01,3.02,84.97
LIQUIDADD,EQ,1113.5,0.04,1843.28,7.47,83.16
ARVIND,EQ,382.95,4.59,10037.68,21.78,83.11
NAZARA,EQ,279.3,0.54,10347.09,29.53,82.28
TIMETECHNO,EQ,200.23,1.18,9884.06,40.41,81.53
PPLPHARMA,EQ,166.05,1.68,22072.17,46.48,76.57
IZMO,EQ,804,5.12,1202.27,9.06,74.18
COROMANDEL,EQ,2288,0.78,67494.95,3.24,73.61
INGERRAND,EQ,3733,5.46,11784.33,1.87,69.48
QPOWER,EQ,804.7,0.51,6231.93,8.36,67.13
WOCKPHARMA,EQ,1391.4,0.61,22608.24,4.66,65.24
INDGN,EQ,474.3,0.75,11405.34,13.5,64.73
KTKBANK,EQ,202.1,0.43,7642.53,30.65,61.98
RMDRIP,EQ,114.85,0.5,2868.95,53.85,61.84
HYUNDAI,EQ,2180,0.11,177133.96,2.83,61.4
GOLDIAM,EQ,391,1.89,4415.09,15.49,61.19
IPCALAB,EQ,1474,0.07,37396,4.08,60.46
TFCILTD,EQ,74.65,0.5,3456.13,78.14,58.22
TRANSRAILL,EQ,554,1.58,7437.78,10.4,57.87
SOUTHBANK,EQ,41.1,2.37,10757.27,137.59,56.03
LIQUID1,EQ,1091.36,0.04,1518.89,5.1,55.62
SPAL,EQ,757,6.16,1899.51,6.84,53.02
NEULANDLAB,EQ,13044,0.65,16735.31,0.39,50.88
WHIRLPOOL,EQ,894,0.64,11342.34,5.64,50.56
AJANTPHARM,EQ,2927.9,1.31,36579.9,1.71,50
LTFOODS,EQ,430.5,0.38,14949.24,11.45,49.75
LINCOLN,EQ,639,3.77,1279.9,7.38,47.69
CCAVENUE,EQ,18.8,1.13,6536.84,250.04,46.73
MEESHO,EQ,153.25,0.14,69163.73,30.7,46.72
LIQUIDBETF,EQ,1069.33,0.04,553.22,4.32,46.21
ICICIPRULI,EQ,638.75,0.1,92516.91,7.12,45.61
CMSINFO,EQ,319.9,1.65,5261.48,13.38,42.49
COSMOFIRST,EQ,730,4.29,1916.23,5.63,41.41
AXISCADES,EQ,1421,4.07,6041.72,2.95,41.37
PARKHOSPS,EQ,175.9,2.13,7597.66,22.32,39.02
PRICOLLTD,EQ,632.5,1.96,7709,6.01,37.77
REDTAPE,EQ,132.9,1.85,7346.81,27.63,36.84
GRWRHITECH,EQ,4225,1.28,9815.69,0.82,35.03
FLUOROCHEM,EQ,3399,0.38,37338.01,1.02,34.28
TRIDENT,EQ,26.75,0.11,13631.68,117.31,31.33
URBANCO,EQ,121.2,0.1,17721.63,25.61,31.15
