Symbol ,Series ,LTP ,%chng ,Mkt Cap (₹ Crores),Volume (Lakhs),Value (₹ Crores)
CENTUM,EQ,2650.5,4.24,3905.82,3.97,103.85
DATAMATICS,EQ,821.1,3.63,4853.23,12.39,103.69
LTF,EQ,299.55,0.6,74994.97,34.2,102.57
GODREJCP,EQ,1221,1.25,124938.16,8.06,98.31
MTARTECH,EQ,3740,2.25,11504.09,2.64,97.9
JSWSTEEL,EQ,1239.5,0.3,303114.02,7.88,97.68
IIFL,EQ,502.45,0.97,21368.46,19.03,97.35
TORNTPOWER,EQ,1533,0.29,77248.41,6.19,95.21
LICI,EQ,883.05,1.12,558528.92,10.75,94.82
RMDRIP,EQ,121.55,1.01,3036.32,76.57,93
SYRMA,EQ,846,1.63,16313.46,10.65,90.42
BANDHANBNK,EQ,173.2,1.08,27902.02,51.51,89.07
SILVERCASE,EQ,26.5,5.7,1356.92,332.91,88.59
PIIND,EQ,3123,2.63,47381.57,2.86,88.55
ICICIAMC,EQ,3120,3.18,154208.66,2.85,88.39
360ONE,EQ,1125,2.22,45622.35,7.93,88.23
JBCHEPHARM,EQ,2050,2.48,32914.53,4.28,87.01
SANSERA,EQ,2325,1.73,14467.14,3.64,84.67
INDOTECH,EQ,1562,10.2,1658.84,5.2,82.15
OFSS,EQ,6659.5,0.26,57951.98,1.23,81.86
LIQUIDADD,EQ,1114.62,0.01,1884.09,7.33,81.73
RAILTEL,EQ,329.5,1.59,10574.92,24.36,80.56
GRAPHITE,EQ,692,0.17,13519.99,11.31,78.44
KFINTECH,EQ,1009,0.16,17405.02,7.68,78
JUBLFOOD,EQ,535.3,0.54,35321.51,14.57,77.93
AWFIS,EQ,318,6.09,2274.99,24.51,77.27
BELRISE,EQ,184.1,0.69,16382.68,40.81,76.46
LTFOODS,EQ,417.9,0.86,14511.7,17.78,76.28
ALKEM,EQ,5487,1.76,65605.32,1.39,76.21
IREDA,EQ,127.25,0.47,35747.47,60.11,76.04
NYKAA,EQ,266.48,0.34,76294.77,28.47,75.88
JINDALPOLY,EQ,530,8.14,2320.68,14.31,75.8
PIDILITIND,EQ,1477.4,0.85,150357.07,5.11,75.6
AGIIL,EQ,275,0.42,3359.6,26.28,73.79
SUPREMEIND,EQ,3936.4,0.46,50002.86,1.87,73.34
BAJAJCON,EQ,399.35,4.27,5216.24,18.54,73.11
TATACONSUM,EQ,1170,1.19,115732.16,6.24,73.09
GMRAIRPORT,EQ,100.89,1.14,106529.51,72.31,72.83
CUB,EQ,291.3,3.41,21644.97,25.05,72.56
ACUTAAS,EQ,2138.5,1.52,17508.14,3.37,72.21
RICOAUTO,EQ,125.7,1.14,1700.53,55.86,72.01
APOLLOTYRE,EQ,455.65,0.07,28938.37,15.68,70.19
PRIVISCL,EQ,2994.5,3.33,11697.33,2.36,70.15
VMM,EQ,120.3,2.91,56216.22,58.6,69.54
HSCL,EQ,490,0.06,24720.25,13.88,68.04
NAM-INDIA,EQ,986.8,3.11,62874.46,6.96,67.97
PRECWIRE,EQ,300.2,4.91,5487.9,22.65,67.85
ICICIPRULI,EQ,663,1.8,96059.8,10.21,67.67
NBCC,EQ,95.6,0.73,25812,70.88,67.42
ANANTRAJ,EQ,548.85,0.03,19751.85,12.25,67.07
WELSPUNLIV,EQ,138.25,1.07,13260.28,47.38,66.73
NH,EQ,1867,2.19,38154.16,3.54,66.05
ARIHANTCAP,EQ,84.84,12.86,887.53,78.19,66.03
SETFGOLD,EQ,134,1.88,24222.08,48.96,65.65
PREMIERENE,EQ,774,0.68,35061.76,8.4,64.61
LEMONTREE,EQ,117.3,0.89,9293.05,54.22,63.53
LODHA,EQ,1079.9,0.82,107868.75,5.8,62.18
POONAWALLA,EQ,473,0.39,38441.69,13.12,61.94
AJANTPHARM,EQ,2975,1.21,37168.35,2.08,61.73
SONACOMS,EQ,536,0.73,33324.24,11.42,61.34
GOLD1,EQ,131.48,2.21,13546.8,46.45,60.94
M&MFIN,EQ,381.75,2.03,53062.15,15.94,60.41
PINELABS,EQ,205.25,1.59,23568.37,29.11,60.19
ATHERENERG,EQ,718.15,1.32,27457.42,8.38,59.77
RADICO,EQ,2720.1,0.51,36420.37,2.14,58.17
SILVERBETA,EQ,252.32,5.64,1602.06,22.15,56.21
LIQUIDBETF,EQ,1070.29,0.01,602.22,5.22,55.91
SILVER1,EQ,253.6,5.65,2499.27,21.39,54.39
IEX,EQ,126,0.46,11235.33,43.2,54.16
UNOMINDA,EQ,1196,0.07,69015.22,4.53,53.98
SOUTHBANK,EQ,40.49,0.75,10597.61,133.36,53.81
ESCORTS,EQ,3480.5,1.83,38939.05,1.53,53.59
DABUR,EQ,515,1.04,91345.04,10.45,53.52
APTUS,EQ,243.7,0.74,12202.86,21.54,52.68
PRICOLLTD,EQ,629.55,4.35,7673.05,8.4,52.61
KARURVYSYA,EQ,326,1.05,31507.7,16.24,52.48
MANINDS,EQ,439.85,2.7,3299.3,11.86,51.96
J&KBANK,EQ,106.8,3.12,11760.63,48.31,51.22
BLACKBUCK,EQ,613.3,1.96,11130.86,8.37,51.14
PSUBNKBEES,EQ,109.25,1.61,4604.89,46.67,50.94
ONESOURCE,EQ,1320,3.96,15130,3.9,49.78
KIMS,EQ,713.05,2.97,28531.91,6.85,48.83
ABSLAMC,EQ,918,0.01,26510.52,5.28,48.55
LOTUSDEV,EQ,145.85,4.26,7128.04,32.6,48.48
ELGIEQUIP,EQ,547,2.77,17334.92,8.85,48.16
SYNGENE,EQ,447.1,0.99,18015.42,10.85,48.08
AMBUJACEM,EQ,515.8,0.74,127496.65,9.26,47.63
DELHIVERY,EQ,432.9,0.45,32403.56,10.96,47.48
LGEINDIA,EQ,1557.3,0.53,105705.22,3.05,47.41
ENDURANCE,EQ,2554,3.6,35925.29,1.85,47.32
BALKRISIND,EQ,2505,0.41,48425.96,1.88,47.24
SHRIPISTON,EQ,3078.6,4.9,13561.18,1.52,46.85
SCHAEFFLER,EQ,3945.4,1.45,61668.05,1.17,46.15
ENRIN,EQ,2814,1.42,100212.31,1.64,45.96
ANANDRATHI,EQ,3064.1,1.55,25438.35,1.5,45.83
SHRINGARMS,EQ,249.8,1.58,2408.87,18.18,45.73
SAILIFE,EQ,968,2.83,20485.7,4.67,44.99
PARAGMILK,EQ,196.95,0.84,2464.03,22.2,44.71
MANKIND,EQ,2045,1.02,84418.64,2.19,44.57
PAGEIND,EQ,33035,0.9,36846.82,0.13,44.37
CHENNPETRO,EQ,886.5,0.32,13201,4.96,44.1
CARTRADE,EQ,1999.2,1.07,9564.76,2.17,43.38
FINCABLES,EQ,824.7,4.14,12612.91,5.26,43.07
ASTERDM,EQ,646.9,2.55,33517.25,6.69,42.98
KPIL,EQ,1190,4.79,20321.93,3.65,42.86
CENTRALBK,EQ,38.56,0.65,34902.2,107.23,41.65
MSUMI,EQ,44.34,3.28,29404.79,94.25,41.58
AXISGOLD,EQ,131.08,2.01,5260.33,31.32,41.16
JYOTICNC,EQ,860,2.72,19558.39,4.75,40.92
SBC,EQ,32.39,1.28,1542.38,125.93,40.47
COLPAL,EQ,2201,0.14,59864.04,1.84,40.4
NAZARA,EQ,271.8,0.41,10069.24,14.32,38.82
GESHIP,EQ,1298.9,0.91,18544.03,2.92,38.09
IOB,EQ,36.47,0.72,70228.78,102.58,37.75
PARKHOSPS,EQ,194,5.22,8379.46,19.36,37.26
PPLPHARMA,EQ,162,0.92,21533.82,22.18,35.88
TENNIND,EQ,577,4.4,23287.97,6.21,35.71
ZAGGLE,EQ,235.4,0.36,3165.15,14.97,35.37
CONCOR,EQ,507.2,0.83,38629.26,6.76,34.29
GPIL,EQ,268,1.96,17987.3,12.71,33.94
IPCALAB,EQ,1469.7,1.37,37286.91,2.29,33.88
GROWWSLVR,EQ,25.68,6.03,374.66,131.16,33.77
COROMANDEL,EQ,2290.7,0.7,67574.6,1.46,33.37
VINCOFE,EQ,148.5,3.28,2144.91,22.61,32.97
AFFLE,EQ,1508,1.47,21226.21,2.18,32.88
ASIANTILES,EQ,70,0.27,1623.38,46.42,32.88
JSWINFRA,EQ,258.95,2.35,54379.54,12.65,32.56
BOSCHLTD,EQ,35270,0.16,104024.07,0.09,32.52
ZYDUSLIFE,EQ,905.3,0.51,91094.36,3.54,32.09
PGIL,EQ,1588,2.45,7327.26,2.03,31.94
TEGA,EQ,1726.7,5.65,12972.3,1.87,31.92
VOLTAMP,EQ,8350,1.46,8447.8,0.38,31.87
SWSOLAR,EQ,211.6,2.8,4941.53,15.05,31.81
TMB,EQ,703,1.95,11132.11,4.36,30.66
CLSEL,EQ,278,2.34,1382.37,10.52,30.54
HONASA,EQ,307,2.06,9988.85,9.91,30.47
PATELENG,EQ,27.96,2.64,2774.03,110.06,30.43
GMRP&UI,EQ,118,2.54,9216.01,26.26,30.4
SUNDARMFIN,EQ,5325,2.84,59162.81,0.57,30.36
ASHOKA,EQ,143.89,0.69,4039.33,20.21,29.52
JYOTHYLAB,EQ,251,2.01,9217.08,11.71,29.39
DALBHARAT,EQ,2099.9,1.44,39386.97,1.4,29.3
MOTILALOFS,EQ,774.9,0.73,46621.57,3.82,29.24
JSWCEMENT,EQ,125.1,2.6,17055.7,23.51,29.09
AXISILVER,EQ,259.45,5.83,2066.44,11.1,28.89
ARVIND,EQ,374.65,1.83,9820.12,7.66,28.73
CLEAN,EQ,728.95,2.52,7747.03,3.86,27.89
TECHNOE,EQ,1161,1.45,13502.38,2.4,27.81
RRKABEL,EQ,1460.8,1.25,16521.8,1.91,27.65
GOLDETF,EQ,152.5,1.79,3198.42,17.86,27.26
OBEROIRLTY,EQ,1525,0.12,55449.34,1.79,27.18
MGL,EQ,1162,2.51,11477.98,2.32,26.79
NCC,EQ,150.06,0.66,9421.47,17.75,26.61
THANGAMAYL,EQ,3590,0.94,11158.45,0.73,26.38
NLCINDIA,EQ,265,0.02,36745.87,9.95,26.36
GOLDCASE,EQ,24.77,2.02,2281.48,105.72,26.16
EXIDEIND,EQ,338.4,0.58,28764,7.71,26.02
DYNAMATECH,EQ,10050,0.98,6825.4,0.26,26.01
JAINREC,EQ,379.05,0.07,13080.48,6.73,25.69
CPSEETF,EQ,101.85,0.22,25966.93,25.23,25.66
WABAG,EQ,1282.5,0.75,7990.17,1.98,25.32
BLISSGVS,EQ,223.95,0.31,2369.14,11.34,25.3
SKYGOLD,EQ,370,2.42,5730.33,6.78,25.2
YATHARTH,EQ,723.75,0.48,6973.65,3.44,24.89
EQUAL50ADD,EQ,349.99,1.11,1162.2,7.06,24.53
RAIN,EQ,147.2,1.15,4951.01,16.62,24.35
SEPC,EQ,8.33,3.35,1574.42,282.47,23.36
JWL,EQ,289.7,0.12,12297.71,7.99,23.08
EMBASSY,RR,435.9,0.58,41318.69,5.27,22.89
PIRAMALFIN,EQ,1770,1.24,40121.95,1.3,22.8
CRISIL,EQ,4594.8,0.61,33601.78,0.49,22.71
BANKBEES,EQ,631.99,0.12,8088.79,3.53,22.31
TITAGARH,EQ,744.35,0.11,10024.44,2.99,22.28
ZENSARTECH,EQ,568.6,1.49,12931.69,3.93,22.24
INDIAMART,EQ,2220.8,1.61,13344.15,1.01,22.2
CARBORUNIV,EQ,850,0.76,16188.07,2.6,22.12
TANLA,EQ,460.5,1.42,6107.03,4.6,21.38
STYLEBAAZA,EQ,335.8,1.11,2505.65,6.33,21.3
IGL,EQ,169.84,0.98,23777.63,12.45,21.06
GODIGIT,EQ,338.95,1.92,31334.91,6.21,20.97
SIRCA,EQ,465.2,1.38,2642,4.39,20.61
JMFINANCIL,EQ,134.9,0.05,12901.35,15.22,20.58
SETFNIF50,EQ,274.7,0.61,217548.76,7.44,20.41
RGL,EQ,111,5.39,1191.31,18.5,20.35
IGIL,EQ,333.75,0.63,14423.33,5.97,20.16
INDIACEM,EQ,427.45,1,13246.56,4.75,20.14
BCG,BE,11.65,5.43,2350.88,172.8,20.13
SENCO,EQ,329,0.97,5386.33,6.15,20.1
ASTRAMICRO,EQ,918.5,2.07,8720.7,2.16,19.89
RAMCOCEM,EQ,1138,2.18,26890.07,1.74,19.69
SILVERADD,EQ,252.15,5.71,2034.7,7.73,19.63
LTTS,EQ,3449,1.54,36558.06,0.58,19.56
POLYMED,EQ,1269,1.05,12862.52,1.5,18.91
RATNAMANI,EQ,2552,1.88,17887.48,0.74,18.9
BSLGOLDETF,EQ,137.91,1.83,2970.35,13.6,18.77
HDFCPVTBAN,EQ,29.55,0.48,777.02,63.48,18.7
GABRIEL,EQ,972,2.07,13962.19,1.92,18.62
GRAVITA,EQ,1591,0.32,11742.92,1.17,18.56
GUJGASLTD,EQ,412,1.69,28361.67,4.57,18.54
BBOX,EQ,516.95,0.65,8813.1,3.56,18.51
MEDANTA,EQ,1167,3.27,31367.84,1.59,18.37
NAVA,EQ,567.6,0.05,16063.15,3.2,18.24
FLUOROCHEM,EQ,3488,1.82,38315.68,0.52,17.99
MEDPLUS,EQ,834,0.58,10012.56,2.15,17.95
THYROCARE,EQ,409,2.39,6509.71,4.34,17.69
CESC,EQ,155.7,0.17,20639.13,11.34,17.58
GICRE,EQ,389.75,2.35,68377.74,4.46,17.32
CYIENT,EQ,989.3,0.07,10993.14,1.75,17.16
CPPLUS,EQ,1501.6,0.11,17688.56,1.13,17.07
ATULAUTO,EQ,480.1,1.01,1332.34,3.46,17.02
AEGISLOG,EQ,707,2.01,24815.7,2.41,16.91
MAMATA,EQ,431,5.44,1060.6,3.92,16.79
VENUSPIPES,EQ,1085,4.72,2247.7,1.53,16.59
JUBLPHARMA,EQ,900,3.15,14335.3,1.85,16.41
PTCIL,EQ,17850,0.24,26761.7,0.09,16.11
EBGNG,EQ,371.8,3.03,4238.95,4.37,16.11
INDIGOPNTS,EQ,945.5,0.16,4507.73,1.69,16.04
MEESHO,EQ,158.5,0.2,71533.13,10.08,15.93
PAISALO,EQ,35,0.92,3183.33,44.89,15.73
SURYAROSNI,EQ,223.34,0.47,4860.68,7.02,15.72
SHADOWFAX,EQ,117.19,0.29,6775.14,13.53,15.71
SILVERAG,EQ,254.63,5.81,1055.01,6.12,15.69
GLAXO,EQ,2635.3,1.48,44643.57,0.59,15.65
RKFORGE,EQ,553.55,0.65,10020.95,2.8,15.56
STARCEMENT,EQ,220.19,3.14,9081.27,7.09,15.55
ACC,EQ,1621.5,0.55,30449.7,0.96,15.55
MON100,EQ,229.5,1.64,11621.53,6.77,15.38
AXISCADES,EQ,1414.1,0.13,6012.38,1.1,15.34
MASFIN,EQ,342.1,2.92,6207.52,4.44,15.24
TRAVELFOOD,EQ,1229.6,0.69,16191.31,1.22,15.06
ZFCVINDIA,EQ,15593,2.28,29576.15,0.1,14.98
BIRET,RR,352.59,0.15,26422.58,4.24,14.95
USHAMART,EQ,405,0.65,12342.04,3.67,14.91
GILLETTE,EQ,8614.5,2.01,28070.54,0.17,14.81
EMAMILTD,EQ,481,0.29,20995.65,3.08,14.73
ATGL,EQ,526.75,1.45,57932.5,2.79,14.65
BERGEPAINT,EQ,465.5,2.21,54275.73,3.15,14.59
BRIGADE,EQ,754.05,1.81,18443.57,1.91,14.36
ATALREAL,EQ,25.42,1.03,312.66,56,14.09
NIFTYIETF,EQ,288.84,0.3,38294.92,4.86,14.05
JBMA,EQ,574.8,0.76,13593.69,2.46,13.96
AYE,EQ,126,0.82,3109.48,11.01,13.78
GATEWAY,EQ,60.45,1.24,3020.35,22.36,13.77
CEMPRO,EQ,605,2.14,10393.15,2.27,13.76
BANCOINDIA,EQ,655.95,0.85,9382.53,2.07,13.7
ANURAS,EQ,1286,0.08,14640.89,1.07,13.7
HDFCSML250,EQ,161.35,0.29,1713.56,8.23,13.29
GPPL,EQ,177.63,1.16,8587.34,7.43,13.17
JTLIND,EQ,65.47,0.69,2573.51,20.21,13.05
BALRAMCHIN,EQ,464.35,1.74,9377.57,2.79,12.85
MAPMYINDIA,EQ,1113,0.11,6090.52,1.16,12.8
MOIL,EQ,300,0.6,6104.56,4.26,12.73
GODREJIND,EQ,1041,0.64,35061.38,1.19,12.51
BECTORFOOD,EQ,218,0.62,6692.39,5.72,12.44
TRITURBINE,EQ,491.15,0.19,15613.19,2.53,12.4
JKCEMENT,EQ,5810,1.08,44892.85,0.21,12.32
CANFINHOME,EQ,905.95,2.29,12063.1,1.37,12.32
ALGOQUANT,EQ,59.8,3.03,1680.95,20.24,12.1
ACE,EQ,876,1.37,10431.69,1.38,12.07
ABBOTINDIA,EQ,26425,0.49,56151.28,0.05,11.93
ISGEC,EQ,871.05,3.85,6404.79,1.35,11.67
ANTHEM,EQ,696.9,2.2,39145.84,1.67,11.56
SBFC,EQ,97,1.01,10639.48,11.93,11.53
TIMKEN,EQ,3218.3,2,24207.65,0.36,11.48
DCW,EQ,52,3.22,1534.81,21.78,11.35
SMSPHARMA,EQ,375.2,0.74,3513.82,3.01,11.32
SYMPHONY,EQ,847,2.14,5816.47,1.34,11.29
GROWWGOLD,EQ,15.37,2.06,449.98,73.34,11.27
INDSWFTLAB,EQ,146.6,3.32,1196.43,7.62,11.07
MICEL,EQ,40.9,0.62,985.74,26.95,11.02
HONAUT,EQ,31600,2.28,27939.21,0.03,10.93
KRT,RR,125.2,0.41,55518.68,8.72,10.92
ICICIB22,EQ,127.26,0.58,12055.69,8.57,10.89
METROPOLIS,EQ,1948,4.73,10096.86,0.56,10.76
EIEL,EQ,163.33,1.49,2866.93,6.51,10.7
ERIS,EQ,1358,1.16,18498.25,0.79,10.58
V2RETAIL,EQ,1991,0.22,7259.93,0.53,10.56
MAHLOG,EQ,415.45,0.12,4122.2,2.54,10.51
UNIECOM,EQ,113.84,0.84,1279.32,9.23,10.49
INGERRAND,EQ,3989,3.79,12592.48,0.27,10.48
JPOLYINVST,EQ,1281,0.2,1346.58,0.8,10.46
GOLDBETA,EQ,132.35,1.96,4373.69,7.9,10.44
KELLTONTEC,EQ,19.95,4.07,1052.97,52.12,10.4
MBAPL,EQ,464.65,0.72,4071.59,2.22,10.28
ALOKINDS,EQ,14.79,0.48,7343.59,69.16,10.28
DEEPAKNTR,EQ,1612,0.5,21986.56,0.64,10.28
INDOFARM,EQ,142.9,0.41,686.66,7.02,10.25
GARUDA,EQ,184,0.27,1711.97,5.5,10.22
EVEREADY,EQ,326.5,0.25,2373.24,3.12,10.22
EMMVEE,EQ,211,0.16,14608.48,4.8,10.22
BHARTIHEXA,EQ,1694,0.35,84700,0.6,10.12
CONCORDBIO,EQ,1103,0.46,11539.17,0.92,10.09
RAMASTEEL,EQ,7.44,0.13,1216.81,132.75,10.05
STAR,EQ,870.6,0.11,8024.56,1.13,9.89
FINEORG,EQ,4650,4.02,14256.89,0.21,9.85
AFIL,EQ,7.05,19.9,300.86,143.18,9.81
SHANTIGOLD,EQ,218.5,3.23,1575.3,4.54,9.79
VIYASH,EQ,217.65,0.41,9502.99,4.45,9.66
MARKSANS,EQ,179.32,0.53,8126.13,5.22,9.34
BATAINDIA,EQ,817,0.63,10500.7,1.15,9.34
SILVERTUC,EQ,1462,4.99,1853.96,0.65,9.32
3MINDIA,EQ,36425,0.77,41033.02,0.03,9.19
