Symbol ,Series ,LTP ,%chng ,Mkt Cap (₹ Crores),Volume (Lakhs),Value (₹ Crores)
IDFCFIRSTB,EQ,70.75,1.01,60839.28,3215.37,2257.83
SILVERBEES,EQ,250.99,0.33,35242.97,781.59,1960.31
RELIANCE,EQ,1431.1,0.22,1936632.16,125.29,1785.39
DEEDEV,EQ,290.3,13.17,2010.71,618.28,1687.54
NATCOPHARM,EQ,944.75,5.8,16921.4,103.09,964.08
BSE,EQ,2757,1.16,112453.64,33.72,921.61
KRN,EQ,951,3.26,5911.09,87.6,816.54
NTPC,EQ,384.5,2.41,372836.81,207.75,786.78
SAIL,EQ,160.07,2.16,66117.32,471.45,743.58
NETWEB,EQ,3597,1.25,20481.57,21.03,739.99
VEDL,EQ,698.5,2.53,273140.61,107.31,738.75
MOBIKWIK,EQ,202.99,0.61,1596.69,344.56,733.57
POLYCAB,EQ,8120,1.83,122246.13,8.59,695.28
WAAREEENER,EQ,3040,4.26,87442.84,22.95,683.07
GOLDBEES,EQ,131.34,1.03,58427.86,483.85,633.94
DOLPHIN,EQ,425.3,3.02,1701.39,128.14,582.05
TATASTEEL,EQ,209,0.41,260905.72,234.13,488.35
POWERGRID,EQ,304.5,0.38,283203.39,158.64,482.55
SUNPHARMA,EQ,1737.8,0.32,416946.61,27.69,480.43
HINDALCO,EQ,925.3,0.99,207935.87,51.79,476.06
ABB,EQ,6060,2.41,128416.48,7.83,468.45
ONGC,EQ,277.2,0.56,348725.34,163.12,449.51
CANBK,EQ,157.11,0.43,142509,276.66,433.17
MCX,EQ,2402.9,0.28,61271.99,17.77,425.46
SAMMAANCAP,EQ,154.7,0.05,12819.47,270.55,411.4
IOC,EQ,180.51,2.3,254902.47,226.91,406.46
MOREPENLAB,EQ,46.49,2.67,2547.44,844.4,399.4
BANKINDIA,EQ,175.58,0.83,79935.74,223.15,391.79
HINDCOPPER,EQ,565.25,0.34,54661.03,69.4,389.11
UNIONBANK,EQ,200.5,1.38,153053.79,193.56,387.08
COALINDIA,EQ,431.45,1.28,265890.91,89.51,382.84
ABCAPITAL,EQ,350.9,1.36,91869.85,107.87,372.78
TORNTPHARM,EQ,4418.8,2.58,149548.03,8.47,371.1
TATSILV,EQ,25.45,0.24,5778.05,1454.91,370.42
BANDHANBNK,EQ,181.17,4.33,29185.97,204.92,365.6
HINDUNILVR,EQ,2364.8,0.83,555631.34,15.45,364.28
PFC,EQ,419.6,1.89,138472.27,87.23,362.24
CHOLAFIN,EQ,1738,2.85,148023.63,20.32,344.34
MAHABANK,EQ,72,3.39,55379.1,481.2,343.87
POWERINDIA,EQ,24930,2.83,111118.9,1.39,342.2
KAYNES,EQ,3860,1.59,25875.38,8.94,339.16
J&KBANK,EQ,110.8,4,12201.1,298.54,332.06
CUMMINSIND,EQ,4915,0.63,136243.8,6.72,329.22
AUBANK,EQ,1005,3.17,75157.24,33.15,327.31
RBLBANK,EQ,328.8,2.46,20308.4,99.4,320.83
BHARATFORG,EQ,1857.8,1.41,88806.31,17.34,319.58
APLAPOLLO,EQ,2200,0.39,61079.93,13.62,299.13
APOLLOHOSP,EQ,7721,0.36,111016.13,3.77,290.53
BPCL,EQ,374.9,0.75,162647.85,77.19,288.03
REGAAL,EQ,67.78,9.62,696.26,421.93,287.93
INDUSINDBK,EQ,932,1.33,72609.89,30.8,285.34
POLICYBZR,EQ,1500,0.27,69403.96,19.01,283.79
CIPLA,EQ,1330.1,0.27,107442.91,21.1,279.86
BHEL,EQ,262.1,1.49,91264.88,106.78,276.13
PNB,EQ,131,0.56,150557.56,208.79,273.09
FEDERALBNK,EQ,296.3,0.03,72950.35,90.95,269.92
DATAPATTNS,EQ,3103,1.36,17371.83,8.66,267.44
HINDZINC,EQ,599.6,1.48,253350.13,44.11,262.2
SHRIRAMFIN,EQ,1065,0.03,200382.75,24.65,260.68
BLUEJET,EQ,407,3.99,7060.04,64.11,259.87
VMM,EQ,124.02,3.08,57954.58,208.47,258.15
RECLTD,EQ,354.9,0.77,93453.12,70.79,248.81
SUZLON,EQ,44.35,0.23,60824.06,565.69,248.22
LUPIN,EQ,2252,0.47,102926.13,10.75,241.57
NMDC,EQ,80.85,2.46,71081.84,288.91,231.77
KARURVYSYA,EQ,337.45,3.66,32614.34,68.51,229.08
GVT&D,EQ,3730,0.46,95505.36,6.07,225.8
SILVERIETF,EQ,262,0.43,16884.84,85.58,223.76
HEROMOTOCO,EQ,5520,0.57,110449.56,3.96,217.78
NATIONALUM,EQ,343.4,1.31,63069.94,63.81,216.49
RVNL,EQ,321.4,0.69,67012.55,66.55,211.5
ADANIPORTS,EQ,1561.9,0.39,359855.37,13.61,210.6
INDIANB,EQ,988,0.53,133080.04,21.41,210.47
TITAN,EQ,4292,0.45,381037.82,4.91,210.06
VBL,EQ,462,1.03,156252.76,45.86,209.57
TIINDIA,EQ,2561.8,0.87,49575.87,8.19,208.83
MRPL,EQ,197.5,2.72,34613.83,103.06,201
HEG,EQ,566,2.05,10922.53,35.41,200.07
FORCEMOT,EQ,25145,2.83,32771.26,0.79,196.42
MUTHOOTFIN,EQ,3500,0.77,140513.97,5.51,191.43
LIQUIDCASE,EQ,112.88,0.02,8663.3,168.69,190.38
JSWSTEEL,EQ,1256.2,1.27,307197.93,15.16,189.4
MOTHERSON,EQ,132.3,1.13,139629.6,144.4,189.34
HDFCSILVER,EQ,251,0.02,8346.53,72.31,181.36
SIEMENS,EQ,3371.5,2.1,120066.03,5.32,177.04
IDBI,EQ,113.6,0.14,122147.29,151.03,172.01
CHENNPETRO,EQ,918,3.83,13670.07,18.92,171.75
INDHOTEL,EQ,678,0.43,96508.7,25.33,170.31
GRASIM,EQ,2879.3,0.21,195942.81,5.94,170
LIQUIDADD,EQ,1114.72,0.01,1884.26,15.07,168
SUPREMEIND,EQ,3960.1,0.49,50303.91,4.23,167.35
AGIIL,EQ,294.75,7.01,3600.88,57,165.24
ICICIAMC,EQ,3151,0.64,155740.86,5.23,164.55
MARICO,EQ,809,0.94,105017.8,19.5,157.67
HINDPETRO,EQ,447.5,2.05,95220.06,35.15,155.43
AMBER,EQ,7980,2.7,28067.29,1.91,150.07
ENRIN,EQ,2912,3.42,103702.29,5.21,149.58
KEI,EQ,4820,1.14,46079.49,3.09,147.93
NESTLEIND,EQ,1318.4,0.25,254228.96,11.2,147.55
GAIL,EQ,168.55,0.85,110823.3,88.09,147.5
GODREJCP,EQ,1236,1.07,126473.03,11.87,145.52
PETRONET,EQ,307,0.18,46050,47.43,145.33
KALYANKJIL,EQ,408.5,1.58,42184.27,35.92,144.86
LAURUSLABS,EQ,1031.05,1.38,55661.91,14.12,143.96
TATAGOLD,EQ,15.38,1.05,5948.72,926.24,142.08
OIL,EQ,473.85,0.02,77076.81,29.65,140.19
TORNTPOWER,EQ,1544,0.49,77802.71,9.03,139.45
JBCHEPHARM,EQ,2076.8,1.46,33344.83,6.74,139.44
ADANIENSOL,EQ,1040.6,3.67,125005.47,13.56,138.13
CGPOWER,EQ,722.8,0.32,113833.96,19,136.55
AVANTIFEED,EQ,1334,1.76,18175.17,9.78,130.17
CENTRALBK,EQ,39.52,2.62,35771.14,326.8,128.96
FINEORG,EQ,4899.9,5.43,15023.08,2.6,127.03
JINDALSTEL,EQ,1234.2,1.45,125899.27,10.23,125.49
ADANIGREEN,EQ,984,1.41,161513.16,12.9,125.15
PFOCUS,EQ,268.2,0.8,20812.07,46.45,123.7
LICI,EQ,885,0.2,559762.3,13.84,121.71
RRKABEL,EQ,1501.1,3.47,16977.6,8.11,120.66
APOLLO,EQ,239.55,3.88,8489.45,49.98,119.9
GOLDIETF,EQ,135.86,0.85,25875.34,88.19,119.56
BRITANNIA,EQ,6170,0.78,148615.74,1.94,118.83
ADANIPOWER,EQ,144.35,0.21,278374.57,82.49,118.33
RMDRIP,EQ,122.38,0.64,3057.05,95.25,116.54
DELHIVERY,EQ,438.8,1.12,32845.19,26.75,116
AUROPHARMA,EQ,1163,1.08,67547.23,9.88,114.68
TATAPOWER,EQ,380,0.2,121422.9,30.06,113.34
SCHAEFFLER,EQ,4057,2.7,63412.4,2.77,112.19
THANGAMAYL,EQ,3745,4.23,11640.22,2.98,111.41
ASTRAL,EQ,1658,1.4,44542.2,6.6,108.87
UTKARSHBNK,EQ,15.39,10.24,2738.69,702.75,104.85
NHPC,EQ,75.81,2.34,76151.41,139.25,104.45
COLPAL,EQ,2239.9,2,60922.06,4.45,98.56
PREMIERENE,EQ,781.3,0.65,35392.45,12.7,97.77
UNITDSPR,EQ,1422.5,0.4,103465.66,6.81,96.56
HDFCGOLD,EQ,135.64,1.07,23149.71,70.77,95.7
PIDILITIND,EQ,1485,0.27,151130.53,6.42,95.01
