Symbol ,Series ,LTP ,%chng ,Mkt Cap (₹ Crores),Volume (Lakhs),Value (₹ Crores)
TEJASNET,EQ,436,17.5,7743.56,1265.13,5286.07
INFY,EQ,1298.9,0.76,526661.71,231.42,3019.56
NETWEB,EQ,3864,4.5,22001.88,73.15,2814.07
REDINGTON,EQ,275.65,12.72,21549.61,922.87,2552.56
SILVERBEES,EQ,253,2.82,35413.84,576.27,1454.8
ETERNAL,EQ,247.5,0.41,238846.18,572.73,1422.03
DIXON,EQ,10520,3.99,63963.59,13.59,1418.66
HCLTECH,EQ,1382,0.62,375028.52,86.51,1202.63
TMCV,EQ,502.2,2.21,184926.68,199.89,1004.52
POLYCAB,EQ,8606.5,1.18,129570.36,9.27,798.15
GOLDBEES,EQ,131.65,0.9,58486.78,437.04,574.14
APOLLOHOSP,EQ,7818,0.55,112410.84,6.98,545.96
IDFCFIRSTB,EQ,73.28,0.65,63014.88,734.95,537.84
APARINDS,EQ,11110,2.8,44627,4.47,505.53
UNIONBANK,EQ,202.14,0.3,154305.7,234.2,475.02
JUBLFOOD,EQ,518,0.36,34179.98,89.48,464.55
IOC,EQ,186.98,0.27,264038.92,244.23,458.24
IDBI,EQ,116.18,2.17,124921.41,393.93,455.66
NTPC,EQ,382,0.03,370412.65,115.49,441.81
FINCABLES,EQ,912,4.43,13948.07,45.95,422.96
CHENNPETRO,EQ,960.6,4.82,14304.43,42.67,404.63
TRENT,EQ,3908,1.35,138924.5,9.76,380.29
PRAJIND,EQ,315.8,1.84,5804.82,116.09,376.99
OIL,EQ,485.55,2.56,78979.94,77.4,374.42
SBICARD,EQ,782.6,0.93,74471.08,46.51,360
TATSILV,EQ,25.68,2.97,5704.69,1370.48,350.98
SARDAEN,EQ,549,5.8,19345.73,63.21,347.72
POWERINDIA,EQ,25508,0.42,113695.18,1.27,324.17
LENSKART,EQ,533.1,3.97,92485.93,58.46,311.37
J&KBANK,EQ,121.5,0.22,13379.37,245.7,299.44
APLAPOLLO,EQ,2232,0.25,61968.36,13.02,291.11
SIEMENS,EQ,3428,2.73,122078.11,8.58,290.53
GODFRYPHLP,EQ,2129.9,1.95,33222.56,12.93,273.52
TIINDIA,EQ,2760,1.46,53411.43,9.97,272.95
PETRONET,EQ,322.3,1.67,48345,83.9,271.47
VOLTAS,EQ,1557.5,0.84,51535.3,16.51,257.79
KALYANKJIL,EQ,410,0.71,42339.17,59.96,247.12
SAILIFE,EQ,999,3.58,21141.75,24.29,241.86
POLYPLEX,EQ,844.95,0.65,2652.51,24.41,218.39
AMBER,EQ,7970,0.35,28032.12,2.72,217.9
ENRIN,EQ,2946,0.88,104913.1,6.8,199.94
RRKABEL,EQ,1561,2.75,17655.07,12.81,199.82
KEI,EQ,5079,1.4,48555.54,3.94,199.36
MPHASIS,EQ,2297,1.57,43796.58,8.61,198.2
NATCOPHARM,EQ,987,1.53,17678.14,20.04,197.94
IRFC,EQ,103.34,0.11,135049.94,190.27,196.36
SETFGOLD,EQ,136,0.99,25268.63,135.35,183.43
OFSS,EQ,6897,0.59,60024.04,2.58,178.48
JPPOWER,EQ,15.15,4.12,10382.99,1119.04,172
HDFCSILVER,EQ,253.5,3.04,8463.13,67.94,171.74
GODAVARIB,EQ,292,2.98,1494.34,55.58,169.68
SILVERIETF,EQ,263.8,2.76,16945.44,61.77,162.59
LIQUIDCASE,EQ,112.95,0.04,8687.65,140.37,158.53
VIKRAMSOLR,EQ,174.4,5.23,6319.04,84.95,143.57
OLAELEC,EQ,25.25,0.48,11137.35,538.82,135.68
GLENMARK,EQ,2144,0.93,60503.85,6.16,131.84
TDPOWERSYS,EQ,900,2.09,14059.33,14.24,129.48
ASHAPURMIN,EQ,543.05,0.09,5187.54,24.02,127.26
BSOFT,EQ,388,1.11,10844.84,29.16,113.69
LTTS,EQ,3514,5.93,37247.04,3.24,111.6
SUNDARMFIN,EQ,5495,0.03,61051.57,2.02,111.36
AFFLE,EQ,1374,3.34,19340.06,7.89,108.05
CPPLUS,EQ,1685.1,4.66,19850.16,6.32,105.25
LGEINDIA,EQ,1588,1.83,107789.06,6.63,105.09
AEROFLEX,EQ,234.05,2.06,3026.74,44.57,104.76
PGEL,EQ,627.5,0.46,17905.25,16.13,101.25
MTARTECH,EQ,3821,3.74,11753.24,2.65,99.31
ATHERENERG,EQ,710.1,1.4,27149.64,14.09,98.83
TATAGOLD,EQ,15.42,0.85,5910.76,639.93,98.42
SUNTV,EQ,645.5,5.58,25438.16,14.44,92.43
BELRISE,EQ,187.2,0.98,16658.54,48.99,92.01
