"INDEX NAME 
","LAST 
","CHNG 
","%CHNG 
","P/E 
","P/B 
","DIV YIELD 
"
"NIFTY AUTO","23,769.60","-2.39","-2.39","28.10","4.07","1.34"
"NIFTY FINANCIAL SERVICES 25/50","25,705.60","-3.40","-3.40","15.12","2.60","1.08"
"NIFTY FMCG","45,538.65","-1.91","-1.91","32.56","8.02","1.81"
"NIFTY IT","29,062.60","-1.62","-1.62","20.64","5.39","3.64"
"NIFTY MEDIA","1,261.85","-2.50","-2.50","26.59","1.33","1.39"
"NIFTY METAL","11,138.40","-0.21","-0.21","18.89","2.90","1.79"
"NIFTY PHARMA","22,232.25","-1.48","-1.48","33.28","4.85","0.71"
"NIFTY PSU BANK","7,873.45","-4.56","-4.56","7.76","1.28","2.46"
"NIFTY PRIVATE BANK","24,144.85","-3.37","-3.37","16.86","1.92","0.67"
"NIFTY REALTY","651.15","-2.84","-2.84","30.80","3.12","0.46"
"NIFTY HEALTHCARE INDEX","14,201.05","-1.61","-1.61","36.07","5.33","0.60"
"NIFTY CONSUMER DURABLES","33,023.30","-2.58","-2.58","53.19","10.79","0.43"
"NIFTY OIL & GAS","10,788.05","-0.39","-0.39","9.00","1.47","2.45"
"NIFTY MIDSMALL HEALTHCARE","41,705.75","-1.21","-1.21","39.48","5.15","0.44"
"NIFTY FINANCIAL SERVICES EX-BANK","27,011.20","-3.78","-3.78","19.85","3.64","0.89"
"NIFTY MIDSMALL FINANCIAL SERVICES","18,073.80","-3.63","-3.63","27.80","2.72","0.62"
"NIFTY MIDSMALL IT & TELECOM","7,779.10","-2.58","-2.58","53.77","7.31","1.37"
"NIFTY CHEMICALS","24,936.00","-2.21","-2.21","35.14","3.68","0.69"
"NIFTY500 HEALTHCARE","17,882.20","-1.45","-1.45","37.10","5.46","0.55"
