"INDEX NAME 
","LAST 
","CHNG 
","%CHNG 
","P/E 
","P/B 
","DIV YIELD 
"
"NIFTY AUTO","24,195.10","-3.60","-3.60","28.60","4.15","1.31"
"NIFTY FINANCIAL SERVICES 25/50","27,553.30","-1.90","-1.90","16.01","2.78","1.01"
"NIFTY FMCG","47,924.15","-0.55","-0.55","34.56","8.58","1.72"
"NIFTY IT","29,071.25","-1.72","-1.72","20.66","5.39","3.64"
"NIFTY MEDIA","1,301.10","-3.56","-3.56","27.31","1.37","1.35"
"NIFTY METAL","11,292.50","-4.82","-4.82","19.15","2.94","1.63"
"NIFTY PHARMA","22,832.20","-1.90","-1.90","34.17","4.97","0.69"
"NIFTY PSU BANK","8,516.55","-3.72","-3.72","8.45","1.39","2.25"
"NIFTY PRIVATE BANK","25,510.00","-2.10","-2.10","17.86","2.01","0.61"
"NIFTY REALTY","709.80","-1.35","-1.35","31.97","3.43","0.42"
"NIFTY HEALTHCARE INDEX","14,602.95","-1.80","-1.80","37.09","5.48","0.58"
"NIFTY CONSUMER DURABLES","35,011.45","-2.85","-2.85","55.71","10.97","0.42"
"NIFTY OIL & GAS","11,286.80","-2.18","-2.18","9.54","1.54","2.42"
"NIFTY MIDSMALL HEALTHCARE","42,532.60","-2.29","-2.29","39.83","5.19","0.45"
"NIFTY FINANCIAL SERVICES EX-BANK","28,902.70","-1.86","-1.86","21.67","4.07","0.85"
"NIFTY MIDSMALL FINANCIAL SERVICES","19,014.00","-2.08","-2.08","26.47","2.74","0.70"
"NIFTY MIDSMALL IT & TELECOM","7,908.05","-2.36","-2.36","56.22","7.74","1.37"
"NIFTY CHEMICALS","26,319.10","-2.66","-2.66","37.13","3.88","0.65"
"NIFTY500 HEALTHCARE","18,350.50","-2.01","-2.01","37.88","5.55","0.55"
