"INDEX NAME 
","LAST 
","CHNG 
","%CHNG 
","P/E 
","P/B 
","DIV YIELD 
"
"NIFTY AUTO","24,509.90","-4.25","-4.25","28.97","4.20","1.29"
"NIFTY FINANCIAL SERVICES 25/50","27,345.25","-3.78","-3.78","15.89","2.76","0.99"
"NIFTY FMCG","46,861.95","-2.53","-2.53","33.80","8.30","1.75"
"NIFTY IT","28,579.60","-3.31","-3.31","20.31","5.30","3.71"
"NIFTY MEDIA","1,311.45","-2.98","-2.98","27.53","1.38","1.34"
"NIFTY METAL","11,249.35","-3.24","-3.24","19.08","2.93","1.63"
"NIFTY PHARMA","22,101.65","-2.35","-2.35","33.07","4.82","0.71"
"NIFTY PSU BANK","8,410.30","-2.91","-2.91","8.34","1.38","2.28"
"NIFTY PRIVATE BANK","25,399.65","-3.41","-3.41","17.79","2.00","0.61"
"NIFTY REALTY","702.95","-3.81","-3.81","31.66","3.40","0.42"
"NIFTY HEALTHCARE INDEX","14,116.85","-2.44","-2.44","35.85","5.30","0.60"
"NIFTY CONSUMER DURABLES","34,491.35","-3.64","-3.64","54.88","10.81","0.43"
"NIFTY OIL & GAS","10,974.65","-1.98","-1.98","9.27","1.50","2.41"
"NIFTY MIDSMALL HEALTHCARE","41,396.60","-2.66","-2.66","38.77","5.05","0.46"
"NIFTY FINANCIAL SERVICES EX-BANK","28,784.35","-3.99","-3.99","21.58","4.05","0.82"
"NIFTY MIDSMALL FINANCIAL SERVICES","19,168.30","-3.17","-3.17","26.68","2.76","0.69"
"NIFTY MIDSMALL IT & TELECOM","7,848.15","-3.20","-3.20","55.80","7.68","1.38"
"NIFTY CHEMICALS","25,911.00","-2.93","-2.93","36.56","3.82","0.66"
"NIFTY500 HEALTHCARE","17,836.10","-2.43","-2.43","36.82","5.39","0.57"
