"INDEX NAME 
","LAST 
","CHNG 
","%CHNG 
","P/E 
","P/B 
","DIV YIELD 
"
"NIFTY AUTO","27,540.10","-2.20","-2.20","32.56","4.72","1.15"
"NIFTY FINANCIAL SERVICES 25/50","29,888.95","-1.13","-1.13","17.37","3.02","0.93"
"NIFTY FMCG","50,751.65","-0.76","-0.76","36.60","9.09","1.62"
"NIFTY IT","30,272.95","-1.08","-1.08","21.51","5.62","3.50"
"NIFTY MEDIA","1,390.35","-1.82","-1.82","29.18","1.46","1.30"
"NIFTY METAL","12,269.80","0.24","0.24","20.81","3.19","1.50"
"NIFTY PHARMA","22,956.70","0.02","0.02","34.35","5.00","0.69"
"NIFTY PSU BANK","9,639.35","-1.84","-1.84","9.56","1.58","1.99"
"NIFTY PRIVATE BANK","28,357.95","-0.91","-0.91","19.86","2.24","0.55"
"NIFTY REALTY","768.05","-1.61","-1.61","34.59","3.72","0.39"
"NIFTY HEALTHCARE INDEX","14,857.35","-0.09","-0.09","37.73","5.57","0.57"
"NIFTY CONSUMER DURABLES","36,778.35","-2.15","-2.15","58.52","11.52","0.40"
"NIFTY OIL & GAS","12,001.30","-2.15","-2.15","10.14","1.64","2.15"
"NIFTY MIDSMALL HEALTHCARE","43,578.25","-0.86","-0.86","40.81","5.32","0.44"
"NIFTY FINANCIAL SERVICES EX-BANK","30,869.70","-1.66","-1.66","23.17","4.35","0.78"
"NIFTY MIDSMALL FINANCIAL SERVICES","20,275.55","-1.50","-1.50","28.24","2.92","0.65"
"NIFTY MIDSMALL IT & TELECOM","8,355.65","-1.69","-1.69","59.41","8.17","1.30"
"NIFTY CHEMICALS","27,386.35","-1.36","-1.36","38.64","4.04","0.63"
"NIFTY500 HEALTHCARE","18,785.75","-0.39","-0.39","38.78","5.68","0.54"
