Symbol ,Series ,LTP ,%chng ,Mkt Cap (₹ Crores),Volume (Lakhs),Value (₹ Crores)
MTARTECH,EQ,7997,0.62,24598.44,39.12,3220.21
HONASA,EQ,379.9,5.38,12360.8,689.74,2705.16
HDFCBANK,EQ,769,1.3,1183977.95,256.04,1967.54
DIXON,EQ,11720,4.1,71259.82,13.63,1593.15
LICI,EQ,813.05,1.61,514253.94,188.03,1540.44
JSWCEMENT,EQ,136.8,7.33,18650.83,1084.82,1503.45
ICICIBANK,EQ,1267.2,1.96,908534.74,116.01,1466.77
BSE,EQ,4194.1,0.17,171070.66,24.9,1044.4
IDEA,EQ,13.71,0.66,148538.3,7562.53,1039.85
VBL,EQ,540.75,4.02,182897.66,185.11,989.99
RELIANCE,EQ,1358,0.62,1837718.76,71.06,964.43
NAUKRI,EQ,964.5,4.13,62540.17,93.64,899.42
NYKAA,EQ,276.5,0.73,79175.99,316.87,876.28
WIPRO,EQ,202.97,1.62,213057.89,400.14,813.49
RATEGAIN,EQ,712.1,9.14,8414.56,104.04,742.14
KAYNES,EQ,3325.8,4.75,22294.39,21.82,714.82
SAMMAANCAP,EQ,162,5.02,18773.46,433.93,686.34
SPARC,EQ,213.01,18.12,6912.17,322.64,658.74
HFCL,EQ,148.26,4.59,22692.71,448.52,657.21
AXISBANK,EQ,1287,2.69,400206.15,50.17,642.3
ETERNAL,EQ,242.8,0.31,234310.51,235.38,572.11
SILVERBEES,EQ,252.4,0.17,33313.51,222.99,565.32
PAGEIND,EQ,39300,2.4,43834.72,1.41,554.6
EXICOM,EQ,154.33,11.91,2146.42,361.13,546.71
LT,EQ,3933,1.09,541074.29,13.3,524.08
SAIL,EQ,200.74,2.14,82916.16,260.33,519.43
SHRIRAMFIN,EQ,942,2.98,221636.64,54.15,505.88
BANKBARODA,EQ,266.8,1.41,137971.94,188.29,498.76
TATACOMM,EQ,1957,3.2,55774.5,24.4,476.87
APOLLOHOSP,EQ,8350,0.5,120060.19,5.65,472.45
VEDL,EQ,330.2,0.14,129121.01,140.87,464.55
TRENT,EQ,4303,3.18,152966.25,10.88,463.79
TATASTEEL,EQ,209.35,0.37,261342.64,220.23,460.77
ADANIENSOL,EQ,1366,1.77,164095.21,33.44,459.37
NTPC,EQ,389,0.05,377200.31,117.55,457.22
HINDALCO,EQ,1110.1,0.98,249464.62,41.36,456.14
JINDRILL,EQ,663.5,2.83,1922.9,66.89,447.18
BAJFINANCE,EQ,916.55,0.98,570608.68,48.12,441.89
ASIANPAINT,EQ,2636.7,1.46,252911.68,15.56,412.31
DATAPATTNS,EQ,3959.9,0.65,22169.09,10.27,411.86
LENSKART,EQ,512.9,2.89,89060.78,79.17,403.49
KOTAKBANK,EQ,384.6,0.98,382541.04,103.48,397.94
ULTRACEMCO,EQ,11588,0.99,341474.22,3.4,394.57
GVT&D,EQ,4848,1.11,124131.36,7.96,386.88
ATGL,EQ,651,2.02,71597.64,58.76,382.95
SANDHAR,EQ,619,5.6,3725.8,61,382.92
ADANIPOWER,EQ,219.41,0.04,423125.49,170.9,376.95
GENESYS,EQ,273.65,13.29,1143.59,139.06,374.73
TMCV,EQ,385,1.34,141769.76,97.64,371.27
EICHERMOT,EQ,6985,1.35,191608.47,5.13,358.14
COFORGE,EQ,1383,0.44,46442.33,24.95,346.12
BOSCHLTD,EQ,36110,2.56,106501.53,0.93,335.67
SUZLON,EQ,53.9,1.95,73926.46,607.61,324.83
JIOFIN,EQ,238.89,1.32,157742.45,135.17,322.96
BHEL,EQ,408.85,0.17,142364.16,78.8,322.64
DEEPAKFERT,EQ,1473,6.45,18594.83,22.12,321.75
HYUNDAI,EQ,1850.9,0.31,150393.23,17.37,319.73
FORCEMOT,EQ,19880,2.8,25909.43,1.59,316.45
TVSMOTOR,EQ,3425.4,1.32,162736.34,9.25,316.01
TITAN,EQ,4099,0.39,363903.55,7.68,313.9
HINDUNILVR,EQ,2205,1.19,518084.87,13.83,304.76
GAIL,EQ,162.2,4.04,106648.12,191.58,302.1
INDIGO,EQ,4432,0.66,171365.94,6.75,299.26
ADANIENT,EQ,2719.1,0.8,351278.68,10.95,298.3
RCF,EQ,130.2,3.85,7182.98,223.96,297.93
ASHOKLEY,EQ,158,2.28,92806.9,186.95,292.63
GRASIM,EQ,3160,0.17,215045.8,9.06,286.8
OLAELEC,EQ,35.92,1.15,15843.7,781.71,282.28
NIBE,EQ,1457,12.91,2176.94,18.83,267.33
BRITANNIA,EQ,5336,0.06,128527.32,4.98,265.22
SHILPAMED,EQ,484.55,2.09,9476.92,52.5,260.98
TMPV,EQ,363.95,0.72,134031.27,69.35,251.97
ABB,EQ,6697.5,1.51,141925.63,3.72,248.17
HINDZINC,EQ,631.15,0.49,266681.01,38.7,245.56
DIVISLAB,EQ,6900,0.61,183173.32,3.54,243.66
CANBK,EQ,128.5,0.41,116557.87,186.35,238.75
IXIGO,EQ,170.49,4.18,7470.59,139.15,236.12
ADANIGREEN,EQ,1361.5,0.24,223475.77,16.81,230.51
NETWEB,EQ,3847,0.89,21905.08,5.94,229.19
JUBLFOOD,EQ,435.9,0.06,28762.65,51.99,226.04
MEESHO,EQ,198.1,2.91,90877.34,113.45,224.24
LIQUIDCASE,EQ,114.2,0.04,9651.88,195.81,223.61
HONAUT,EQ,35300,0.96,31210.58,0.62,219.78
BANDHANBNK,EQ,194.5,1.79,31333.53,112.98,219.6
KEI,EQ,5285,0.92,50524.91,4.1,216.78
HDFCLIFE,EQ,615,0.11,132705.9,34.82,215.13
SFL,EQ,638.1,7.16,6967.98,32.67,209.57
SIEMENS,EQ,3812.2,2.46,135760.26,5.34,202.4
CHOLAFIN,EQ,1541,2.46,131343.19,12.88,197.31
RVNL,EQ,272,0.46,56712.55,72.45,196.57
WABAG,EQ,1436,1.81,8947.66,13.46,195.58
GODREJCP,EQ,1028.3,1.08,105220.24,19.05,193.97
PIIND,EQ,2780.1,1.44,42179.15,6.97,193.83
FEDERALBNK,EQ,286.75,1.06,70666.02,67.57,193.34
PARAS,EQ,811.15,2.59,6536.84,23.56,192.11
YESBANK,EQ,21.88,1.44,68660.4,870.41,189.14
INDIANB,EQ,824.5,0.68,111057.18,22.75,187.56
ELECON,EQ,533.95,5.91,11981.83,35.21,187.48
LTF,EQ,270.35,1.22,67734.85,69.58,186.66
DAMCAPITAL,EQ,161.2,4.28,1139.46,110.73,185.54
NESTLEIND,EQ,1423.8,1.23,274553.39,13.06,185.4
NATIONALUM,EQ,409,0.64,75118.24,45.51,185.36
MINDACORP,EQ,578,7.67,13818.79,32.51,185.19
MFSL,EQ,1685,3.63,58151.84,11.06,184.17
GRSE,EQ,2695,0.16,30871.76,6.68,180.41
FSL,EQ,270.09,6.43,18825.03,67.91,178.84
SBILIFE,EQ,1860.9,0.05,186665.41,9.34,175.6
CGPOWER,EQ,866.5,0.18,136470.05,20.28,175.39
INDUSTOWER,EQ,432,0.05,113968.63,39.06,168.88
TATSILV,EQ,25.63,0.35,5487.52,653.28,168.09
NIFTYBEES,EQ,269.5,0.48,63187.41,62.39,168.04
ASTRAL,EQ,1545,4.39,41506.45,10.95,167.53
NAVINFLUOR,EQ,7138,0.27,36596.07,2.34,165.68
POLYCAB,EQ,9289.5,1.04,139862.57,1.77,164.09
3MINDIA,EQ,33185,3.06,37383.13,0.49,163.59
MANAPPURAM,EQ,324.45,0.64,27462.57,50.38,163.17
RECLTD,EQ,336.85,0.94,88700.15,46.13,155.04
AUBANK,EQ,982,2.43,73508.16,15.57,152.14
EMIL,EQ,118.1,1.85,4543.88,121.71,150.16
MAZDOCK,EQ,2472,0.7,99715.54,6.04,148.78
SONACOMS,EQ,594.4,1.73,36963.22,24.85,148
HINDPETRO,EQ,389.8,0.26,82942.52,38,147.98
HDFCAMC,EQ,2741.8,0.51,117477.44,5.26,144.15
AEROFLEX,EQ,403.85,6.29,5344.18,35.83,142.64
JAINREC,EQ,388,1.07,13389.33,37.4,141.87
HEROMOTOCO,EQ,4973,0.07,99506.22,2.85,141.75
CDSL,EQ,1204.9,0.43,25182.41,11.76,141.65
PNB,EQ,102.88,0.94,118239.4,136.95,140.49
UPL,EQ,630.8,0.29,53250.2,22.17,139.79
SRF,EQ,2651,1.17,78582.22,5.21,138.08
UNIONBANK,EQ,161.4,0.8,123206.39,85.64,137.55
CUPID,EQ,120.55,0.32,16209.88,111.58,135.11
ZYDUSLIFE,EQ,1038.6,0.21,104507.46,12.96,134.92
RBLBANK,EQ,335.75,2.13,20760.94,38.33,127.64
TALBROAUTO,EQ,362,13.28,2234.56,35.42,126.13
EXCELSOFT,EQ,99.5,12.26,1145.09,128.46,124.61
