Symbol ,Series ,LTP ,%chng ,Mkt Cap (₹ Crores),Volume (Lakhs),Value (₹ Crores)
APOLLO,EQ,405,14.07,14470.34,899.65,3545.88
HDFCBANK,EQ,787.45,2.69,1212384.18,260.44,2041.43
ICICIBANK,EQ,1293.5,2.31,927429.81,138.54,1776.7
HFCL,EQ,163.03,10,24953.41,1067.25,1717.73
ADANIPOWER,EQ,234.12,6.75,451493.27,738.47,1693.09
WIPRO,EQ,206,1.42,216238.49,720.42,1493.85
SPARC,EQ,235.8,12.41,7651.7,607.16,1380.2
BSE,EQ,4302,2.58,175471.73,27.92,1190.6
INDIGO,EQ,4498.4,1.35,173933.33,24.93,1116.76
BHARTIARTL,EQ,1879,0.41,1144926.38,59.04,1106.84
IDEA,EQ,14.06,2.4,152330.31,7819.94,1091.66
SBIN,EQ,972.3,2.43,897492.95,109.35,1053.36
EICHERMOT,EQ,7432,6.45,203870.32,13.55,996.95
ADANIENT,EQ,2847,4.77,367802,32.78,923.21
RELIANCE,EQ,1366.4,0.88,1849086.09,67.5,920.1
LT,EQ,4035,2.76,555106.72,21,843.95
MCX,EQ,3328,1.78,84861.29,24.01,793.07
M&M,EQ,3144.5,2.05,391027.64,24.24,762.15
TCS,EQ,2307.4,0.92,834837.51,32.98,762.02
AXISBANK,EQ,1311,1.99,407669.2,56.71,739.85
SAMMAANCAP,EQ,168.51,4.37,19527.88,417.37,696.26
ARE&M,EQ,886.8,8.06,16230.69,78.34,690.38
DIXON,EQ,11799,0.66,71740.15,5.79,681.14
BAJFINANCE,EQ,943.95,2.99,587666.86,70.66,661.55
TITAGARH,EQ,836,10.39,11258.73,80.38,658.74
DRREDDY,EQ,1333,1.97,111256.97,46.6,617.01
GAIL,EQ,168.41,4.75,110731.25,364.26,614.3
KOTAKBANK,EQ,393.25,2.37,391144.73,155.72,610.26
SHRIRAMFIN,EQ,963,2.34,226577.58,62.56,602.87
SILVERBEES,EQ,256.22,1.46,33878.86,235.58,602.77
ADANIGREEN,EQ,1409,3.43,231272.39,41.95,585.43
RAIN,EQ,180,15.15,6054.22,321.05,563.06
FCL,EQ,39.5,18.83,4599.78,1465.83,544.85
ASHOKLEY,EQ,164.27,3.83,96489.81,306.81,501.85
ETERNAL,EQ,247.5,2.29,238846.18,200.66,496.43
POWERINDIA,EQ,35745,0.53,159323.91,1.4,495.26
TATASTEEL,EQ,210.3,0.53,262528.58,230.9,485.25
KAYNES,EQ,3400,2.37,22791.78,14.22,479.4
ITC,EQ,304.3,0.86,381349.46,157.34,477.96
HAL,EQ,4425,1.3,295932.94,10.63,469.96
JWL,EQ,296.8,7.17,12684.35,157.73,467.17
TORNTPHARM,EQ,4562,1.69,154394.43,10.07,466.23
TMCV,EQ,394.6,3.04,145304.8,117.63,465.62
BHEL,EQ,419,2.56,145898.45,110.84,459.97
