Symbol ,Series ,LTP ,%chng ,Mkt Cap (₹ Crores),Volume (Lakhs),Value (₹ Crores)
MTARTECH,EQ,7950,6.61,24453.87,48.22,3768.23
LENSKART,EQ,498,2.29,86473.52,437.86,2187.35
SAMMAANCAP,EQ,154.75,9.13,17933.29,1200.8,1849.23
ICICIBANK,EQ,1244.4,0.57,892188,143.94,1788.49
GRASIM,EQ,3162,6.43,215181.9,44.17,1379.46
APOLLOHOSP,EQ,8330,3.11,119772.62,14.25,1176.28
TRITURBINE,EQ,705.25,7.42,22419.54,159.39,1111.65
IRB,EQ,22.56,6.77,27247.97,4289.47,988.29
AMBER,EQ,7500,6.39,26414.83,12.93,963.57
MOTHERSON,EQ,136.89,3.57,144473.9,656.74,895.66
SANSERA,EQ,2870,15.44,17889.3,30.38,855.15
ANGELONE,EQ,339.8,4.55,30989.72,252.11,854.51
BEL,EQ,420.1,1.65,307083.81,197.9,833.94
DIXON,EQ,11230,2.12,68280.53,7.05,787.43
ENRIN,EQ,3546,2.5,126280.33,21.16,763.74
ATGL,EQ,638,4.49,70167.88,114.46,736
INDIGO,EQ,4400,3.17,170128.64,16.56,730.19
HSCL,EQ,590.9,1.63,29813.36,119.14,706.33
KAYNES,EQ,3190,6.3,21384.05,22.3,694.98
ITC,EQ,307.65,0.03,385547.69,218.69,673.43
HONAUT,EQ,34800,15.31,30768.5,1.91,649.78
AXISBANK,EQ,1252,0.18,389290.25,51.72,648.87
LT,EQ,3931,0.52,540799.14,16.25,639.64
POWERINDIA,EQ,36500,2.74,162689.12,1.65,598.51
HFCL,EQ,141.56,1.59,21667.21,409.52,587.49
BAJAJ-AUTO,EQ,10650,1.79,297665.2,5.23,556.74
JSWCEMENT,EQ,127.99,5.86,17449.71,411.17,530.9
GVT&D,EQ,4790,2.36,122646.29,10.87,526.47
TATASTEEL,EQ,208.64,0.79,260456.31,243.86,509.15
HINDALCO,EQ,1100,1.34,247194.92,45.85,504.1
HAL,EQ,4364,0.87,291853.41,11.06,484.57
GESHIP,EQ,1718.5,3.19,24534.54,26.07,445.49
TMPV,EQ,363.2,0.54,133755.07,108.34,392.39
DATAPATTNS,EQ,3956,3.18,22147.26,9.84,387.86
WIPRO,EQ,199.51,1.21,209425.92,189.81,377.94
IOC,EQ,140.36,1.68,198205.7,263.46,368.84
SANDHAR,EQ,585,10.3,3521.16,63.84,368.29
ASHOKLEY,EQ,154.4,0.51,90692.31,236.66,367.29
SOLARINDS,EQ,18398,1.03,166483.6,1.96,360.98
GRSE,EQ,2688.5,1.55,30797.31,13.29,359.73
VBL,EQ,519.5,1.07,175710.28,68.51,357.29
JPPOWER,EQ,18.6,1.58,12747.43,1866.06,352.31
HYUNDAI,EQ,1850,3.5,150320.1,18.64,342.2
SANGHVIMOV,EQ,353,9.59,3056.13,94.28,341.12
PAGEIND,EQ,38320,0.09,42741.65,0.88,339.97
EICHERMOT,EQ,6912,0.91,189605.98,4.91,339.09
JAYBARMARU,EQ,116.6,12.91,1262.19,284.1,333.36
LICI,EQ,804,0.43,508529.82,40.74,327.48
UFBL,EQ,480.95,20,1879.86,71.04,327.18
BPCL,EQ,296.3,0.87,128547.77,107.87,320.08
TATACOMM,EQ,1892.3,6.57,53930.55,17.22,319.79
INDUSTOWER,EQ,432,0.97,113968.63,72.13,313.8
TRENT,EQ,4172.9,1.78,148341.36,7.48,309.54
MAXHEALTH,EQ,1093.15,1.62,106390.14,27.64,303.14
SUNPHARMA,EQ,1887,0.36,452743.84,16.06,302.7
PFC,EQ,430.6,0.29,142102.38,69.6,302.22
SUZLON,EQ,52.8,0.44,72417.76,558.52,297.3
PROTEAN,EQ,654.2,19.99,2657.15,45.93,296.66
ADANIPORTS,EQ,1790,0.98,412408.68,16.28,291.53
KEI,EQ,5220,1.96,49903.51,5.5,287.76
WAAREEENER,EQ,3056,1.69,87906.25,9.49,287.64
JIOFIN,EQ,235.8,0.48,155702.08,120.84,285.85
WEWORK,EQ,580,19.15,7957.25,50.88,283.56
ULTRACEMCO,EQ,11505,0.84,339028.39,2.45,280.81
TMCV,EQ,380.2,0.13,140002.24,73.16,280.5
