Symbol ,Series ,LTP ,%chng ,Mkt Cap (₹ Crores),Volume (Lakhs),Value (₹ Crores)
MEESHO,EQ,198.2,0.98,90647.46,1310.08,2666.27
TEJASNET,EQ,532.2,14.9,9459.42,484.37,2548.13
HFCL,EQ,147,3.92,22499.86,1307.22,1894.03
BSE,EQ,3981,3.35,162378.65,47.14,1850.38
PAYTM,EQ,1196.4,7.73,76582.72,142.56,1674.14
M&M,EQ,3366,1.98,418571.8,49.16,1656.64
POLYCAB,EQ,9030,7.3,135953.1,18.37,1632.65
BAJAJ-AUTO,EQ,10590,2.63,295988.21,14.98,1585.71
RAYMONDREL,EQ,634.5,11.39,4224.1,244.95,1556.08
BHEL,EQ,406.5,5.32,141545.88,372.08,1492.01
CRAFTSMAN,EQ,8726,12.24,20816.38,16.72,1421.27
LT,EQ,4023,0.36,553416.83,34.77,1397.27
HDFCLIFE,EQ,628,3.57,135511.07,224.16,1384.7
BHARATFORG,EQ,1997,6.57,95460.33,70.56,1380.88
CGPOWER,EQ,860.35,3.79,135499.68,134.76,1155.7
CARTRADE,EQ,1925,6.51,9226.15,54.97,1081.1
KOTAKBANK,EQ,380.45,1.02,378413.26,272.86,1033.28
MARUTI,EQ,13770,0.35,432932.34,7.26,1000.7
HEROMOTOCO,EQ,5352.5,3.53,107099.75,17.75,951.5
PPLPHARMA,EQ,183.6,11.14,24405,512.82,949.49
HAL,EQ,4795,3.63,320677.61,18.89,894.5
AXISBANK,EQ,1296,0.14,402875.79,67.85,878.17
SILVERBEES,EQ,239.65,2.2,32832.71,364.59,868.19
ADANIPOWER,EQ,230.3,0.52,444126.52,370.6,857.57
MTARTECH,EQ,6715,6.82,20655.07,12.55,826.45
GRSE,EQ,3096,2.48,35465.3,26.23,808.81
HINDCOPPER,EQ,568.25,3.22,54951.14,139.6,802.33
COFORGE,EQ,1284,0.28,43117.82,58.46,756.65
AEROFLEX,EQ,413.6,19.99,5473.2,189.55,738.63
MCX,EQ,3055,2.75,77900.01,23.66,713.08
BEL,EQ,440.9,0.62,322288.15,156.96,687.62
ETERNAL,EQ,257.6,0.61,248593.03,258.3,666.4
COCHINSHIP,EQ,1816,3.59,47775.47,34.14,610.89
APTUS,EQ,276.95,3.57,13868.07,212.34,601.82
SUZLON,EQ,55.66,2.47,76339.3,982.43,539.16
ARVIND,EQ,448,14.96,11742.74,120.32,527.03
YESBANK,EQ,22.48,1.58,70542.73,2328.12,523.13
HINDZINC,EQ,636.75,0.34,269047.19,78.87,505.57
POWERINDIA,EQ,34850,4.4,155334.69,1.46,505.55
MOTHERSON,EQ,131,2.82,138257.58,383.32,495.75
SHRIRAMFIN,EQ,1013,0.89,238327.13,48.48,491.14
ASHOKLEY,EQ,170.1,1.37,99914.27,282.74,480.75
TATASTEEL,EQ,217.1,0.76,271017.37,212.43,461.8
PARAS,EQ,874,8.56,7043.33,53.3,454.64
HINDALCO,EQ,1057,1.07,237531.84,42.91,452.37
EICHERMOT,EQ,7342,0.43,201401.49,6.06,448.54
ONGC,EQ,283.6,1,356776.72,156.08,442.32
GVT&D,EQ,4792.1,5.02,122700.06,8.89,420.8
MAZDOCK,EQ,2688,1.64,108428.54,15.08,401.5
EXIDEIND,EQ,365.15,3.82,31037.75,110.94,396.66
TVSMOTOR,EQ,3707.1,2.47,176119.54,10.58,390.91
KAYNES,EQ,4380,1.73,29361.18,8.94,388.48
NTPC,EQ,399.9,1.28,387769.68,97,387.38
BDL,EQ,1473.1,5.11,53998.32,26.61,383.74
AMBER,EQ,8820,1.83,31039.05,4.14,366.34
