Symbol ,Series ,LTP ,%chng ,Mkt Cap (₹ Crores),Volume (Lakhs),Value (₹ Crores)
SAREGAMA,EQ,402.2,4.59,7754.8,956.51,4046.44
BHARTIARTL,EQ,1904,1.09,1160159.56,158.07,3013.33
INFY,EQ,1116,1.92,452607.57,174.82,1959.12
HDFCBANK,EQ,770,0.06,1185456.26,243.48,1884.84
TMPV,EQ,356.15,5.14,131158.78,516.9,1852.36
ADANIENT,EQ,2718,0.19,351136.57,67.42,1845.15
NAZARA,EQ,303,13.91,11225.09,588.68,1726.82
GESHIP,EQ,1550.7,4.43,22138.9,97.54,1539.61
ICICIBANK,EQ,1247.9,0.15,894664.24,117.46,1465.82
JPPOWER,EQ,18.95,6.1,12987.3,7380.86,1438.53
MCX,EQ,3378,1.16,86136.25,34.04,1154.21
TDPOWERSYS,EQ,1302,9.97,20340.94,87.94,1111.17
ADANIPORTS,EQ,1791,0.99,412639.07,56.22,1012.6
SOLARINDS,EQ,17340,4.05,156909.76,5.63,957.57
BHARATCOAL,EQ,38.22,7.3,17799.05,2446.95,949.9
PRICOLLTD,EQ,614,7.35,7483.52,149.57,938.38
TCS,EQ,2267,0.93,820220.44,34.11,777.65
KOTAKBANK,EQ,388.5,1.38,386420.16,194.61,756.93
TECHM,EQ,1367.5,1.79,134008.73,53.07,728.38
CROMPTON,EQ,301.8,4.45,19433.35,180.51,543.11
SHRIRAMFIN,EQ,936,0.1,220224.94,57.6,539.86
DRREDDY,EQ,1343.2,3.04,112108.3,39.83,528.42
SUNPHARMA,EQ,1878,0.79,450584.49,27.56,517.76
UNITDSPR,EQ,1315,3.34,95646.64,38.5,509.99
SHADOWFAX,EQ,189,14.93,11030.45,258.62,476.5
LUPIN,EQ,2283.9,1.14,104423.53,20.6,469.19
GRASIM,EQ,2939.9,0.04,200067.45,15.87,467.46
GRAPHITE,EQ,775,2.03,15141.61,59.45,462.25
BALAMINES,EQ,1692,4.23,5482.25,27.26,455.14
SUZLON,EQ,53.91,0.82,73939.13,828.79,445.47
COFORGE,EQ,1279,0.35,42949.92,33.47,432.56
CHAMBLFERT,EQ,452.25,6.51,18119.42,94.97,427.28
HCLTECH,EQ,1131,0.62,306915.52,37.29,423.94
SCI,EQ,333,1.87,15511.11,124.01,413.35
TITAN,EQ,4164.8,0.72,369745.18,9.02,375.97
DIACABS,EQ,196.6,2.4,10360.25,188.06,372.29
ATGL,EQ,617,0.72,67858.28,59.69,370.62
ITC,EQ,309.2,0.65,387490.15,119.55,369.97
COALINDIA,EQ,462.4,1.84,284964.56,78.6,364.69
PERSISTENT,EQ,4694.9,1.43,74062.05,7.67,362.45
MARUTI,EQ,13230,1.19,415954.61,2.68,354.27
BIOCON,EQ,430.4,2.72,69763.87,81.77,350.37
TVSMOTOR,EQ,3467,0.18,164712.7,10.08,347.92
POWERINDIA,EQ,32520,0.71,144949.32,1.08,346.11
TATACONSUM,EQ,1235,0.55,122162.87,27.56,341.11
WIPRO,EQ,190.29,1.06,199696.88,179.03,340.74
KIRLOSENG,EQ,1743,9.17,25336.11,19.84,334.07
PATANJALI,EQ,458.9,1.99,49933.1,71.92,332.82
INDUSTOWER,EQ,428.55,1.47,113058.46,77.5,332.76
PGIL,EQ,1680,9.89,7751.77,19.17,325.22
AMBER,EQ,8519.5,2.79,30005.48,3.79,320.01
SFL,EQ,608,11.9,6639.29,50.74,317.43
POLICYBZR,EQ,1685,0.21,77963.78,18.55,313.17
FORCEMOT,EQ,20275,0.66,26424.23,1.5,308.92
POWERGRID,EQ,305.5,1.24,284133.45,100.93,308.87
INDIGO,EQ,4314.9,0.8,166838.2,7.14,308.01
MANKIND,EQ,2504.9,1.73,103409.37,11.21,281.12
OFSS,EQ,9020,1.3,78530.33,3.09,280.82
DELHIVERY,EQ,476.2,1.25,35653.93,58.54,280.06
MOTHERSON,EQ,130.01,3.09,137212.73,213.24,276.49
JSWENERGY,EQ,514,0.23,90324.82,48.54,250.17
LTM,EQ,3963,1.09,117500.3,6.09,242.5
CARBORUNIV,EQ,1105,6.52,21049.42,22.29,241.88
HINDUNILVR,EQ,2270.1,0.95,533380.71,10.39,236.53
CUMMINSIND,EQ,5380,0.24,149133.6,4.36,235.24
SOLARA,EQ,577.05,13.66,2087.35,40.14,231.12
LIQUIDCASE,EQ,114.1,0.04,9269.23,202.54,231.07
EICHERMOT,EQ,7040,0.09,193117.2,3.14,220.38
REFEX,EQ,280,5.3,3841.58,76.07,219.04
ZYDUSLIFE,EQ,1007.95,1.64,101423.36,19.96,201.39
OIL,EQ,518.8,0.24,84388.41,38.26,198.62
HEG,EQ,624.5,1.11,12051.45,31.3,195.37
LATENTVIEW,EQ,305,5.06,6311.21,61.61,189.27
ANGELONE,EQ,305.9,0.72,27898.04,60.72,187.12
VMM,EQ,119,1.04,55611.41,152.94,183.33
IPCALAB,EQ,1620,2.28,41100.08,11.14,180.42
TRITURBINE,EQ,605,4.57,19232.65,29.88,180.31
SHARDACROP,EQ,968,0.99,8733.34,17.62,174.56
RADICO,EQ,3506,1.3,46944.62,4.89,171.1
FEDERALBNK,EQ,282.05,0.64,69507.77,60.34,170
GODREJCP,EQ,1038,0.45,106212.79,15.85,165.16
ABCAPITAL,EQ,356.75,2.03,93487.87,45.58,163.05
MEESHO,EQ,190.9,0.03,87574.38,85.07,162.55
NEWGEN,EQ,474,3.75,6745.86,33.68,161.03
TIINDIA,EQ,2842.1,1.47,55009.66,5.66,159.2
WELSPUNLIV,EQ,140.6,4.75,13485.68,113.77,158.08
LIQUID1,EQ,1104.58,0.04,1707.13,13.61,150.38
AGIIL,EQ,416.2,6.13,5202.39,36.04,145.91
IIFL,EQ,464.95,1.13,19773.84,29.98,139.11
PWL,EQ,113,0.36,32314.53,119.64,138.88
CMPDI,EQ,232.95,0.08,16632.63,57.22,134.19
SENORES,EQ,1050.5,10.04,4837.93,13.25,133.84
INDHOTEL,EQ,654.5,0.66,93163.64,20.04,131.42
APOLLOPIPE,EQ,521,9.58,2294.91,25.25,129.58
GVT&D,EQ,4349.9,0.28,111377.68,2.94,127.82
RANEHOLDIN,EQ,1441,14.22,2057.43,8.85,125.64
QPOWER,EQ,1110,0.7,8596.3,11.11,124.68
MARICO,EQ,843,0.96,109447.04,14.62,123.23
AEROFLEX,EQ,369.5,2.37,4889.62,32.3,118.06
SHILPAMED,EQ,477.55,6,9340.01,24.5,116.78
BBOX,EQ,875,2.57,15530.83,13.3,116.63
HDFCAMC,EQ,2693,0.05,115386.51,4.3,116.62
TATAELXSI,EQ,4127,2.52,25694.31,2.79,114.71
LGEINDIA,EQ,1575.5,0.61,106940.59,7.07,112.23
REDINGTON,EQ,221.7,2.1,17331.94,50.71,111.87
WAKEFIT,EQ,143.56,19.99,4737,79.63,109.05
SHREEJISPG,EQ,439.4,5.04,7158.63,24.1,105.41
WHEELS,EQ,1469,10.44,3589.21,6.98,98.92
MEDANTA,EQ,1237.9,2.15,33281.17,7.81,97.91
BAGMANE,RR,104.1,0.48,35394,94.14,97.7
SJVN,EQ,77.23,0.39,30349.81,121.87,94.64
BOSCHLTD,EQ,37750,2.18,111338.49,0.25,94.02
NAM-INDIA,EQ,1100,0.7,70211.84,8.43,92.64
BSOFT,EQ,314.7,1.22,8796.06,28.63,91.95
NYKAA,EQ,273.1,0.04,78198.97,32.54,88.85
KARURVYSYA,EQ,300,3.45,28994.82,29.34,87.32
TATACOMM,EQ,1667.5,0.69,47523.75,5.05,85.46
SAPPHIRE,EQ,180.49,3.94,5800.64,46.91,84.03
SKYGOLD,EQ,442,1.06,6845.43,18.75,83.48
BRITANNIA,EQ,5409,0.68,130285.66,1.52,81.94
LTF,EQ,281.5,0.07,70528.43,29.19,81.89
MARKSANS,EQ,208.9,3.46,9466.59,38.69,81.07
NEPHROPLUS,EQ,645,10.58,6471.98,12.67,79.87
SAKAR,EQ,698,16.37,1553.04,11.65,78.41
POCL,EQ,1545.1,0.04,4714.3,4.89,76.49
KPIL,EQ,1257.9,2.55,21481.48,5.85,73.61
PREMIERENE,EQ,983,0.57,44529.35,7.51,73.6
PAGEIND,EQ,36870,2.06,41124.33,0.2,72.36
UNOMINDA,EQ,1130.9,0.77,65300.5,6.25,70.19
MRF,EQ,128800,1.85,54625.92,0.05,69.31
PIIND,EQ,3119.9,0.53,47334.54,2.19,68.32
COROMANDEL,EQ,1867,0.36,55079.23,3.64,67.51
ATULAUTO,EQ,516,5.48,1431.97,13.03,67.1
SKIPPER,EQ,459.5,0.36,5187.94,14.12,65.77
RHETAN,EQ,26.55,0.72,2115.7,240.64,65.02
CENTUM,EQ,2991,0.38,4409.03,2.14,64.82
DMART,EQ,4355,0.31,284017.33,1.46,63.64
APLAPOLLO,EQ,1894.1,0.21,52591.28,3.32,62.78
GRMOVER,EQ,171,5.84,3147.36,37.21,62.08
COLPAL,EQ,2153.1,0.3,58561.23,2.88,62.03
ITCHOTELS,EQ,156.75,0.9,32650.65,39.35,61.72
BAJAJCON,EQ,539.95,4.15,7052.74,11.1,59.25
MPSLTD,EQ,1810,10.78,3096.15,3.2,59.08
NH,EQ,1845,1.41,37704.57,3.19,58.72
GMRP&UI,EQ,114,0.48,8903.6,51.3,58.53
ASTERDM,EQ,760,1.79,39377.2,7.65,57.77
DCAL,EQ,194.35,9.41,3047.08,29.59,57.74
PPLPHARMA,EQ,174.89,0.19,23247.22,32.71,57.62
NRBBEARING,EQ,347.8,2.41,3370.97,16.45,57.28
