Symbol ,Series ,LTP ,%chng ,Mkt Cap (₹ Crores),Volume (Lakhs),Value (₹ Crores)
NETWEB,EQ,4629,13.68,26357.84,106.24,4792.11
HYUNDAI,EQ,1982,3.57,161045.65,208.07,4003.86
INDIANB,EQ,847,1.64,114087.85,345.09,2873.41
WOCKPHARMA,EQ,2025,14.34,32903.33,131.73,2637.93
HFCL,EQ,178.73,2.77,27356.46,1111.13,2010.36
LT,EQ,4090,1.05,562673.23,48.83,1997.97
KALYANKJIL,EQ,359,1.2,37075.37,525.98,1871.42
NESTLEIND,EQ,1443,1.09,278255.76,130.63,1857.7
JUBLFOOD,EQ,430.2,0.68,28386.54,416.07,1782.99
WIPRO,EQ,204.1,1.25,214351.34,827.35,1704.08
HCLTECH,EQ,1182,1.44,320755.21,124.47,1474.01
POWERINDIA,EQ,38340,2.1,170890.44,3.76,1432.75
OLAELEC,EQ,41.25,5.12,18194.67,3261.79,1358.21
ASIANPAINT,EQ,2688,0.6,257832.37,50.62,1357.61
GMRAIRPORT,EQ,100.58,2.8,106202.18,1310.3,1336.38
SUZLON,EQ,57.75,0.38,79206.93,2214.82,1263.33
MOTHERSON,EQ,151.01,6.04,159376.16,846.71,1225.95
DLF,EQ,597,0.52,147776.31,161.66,957.62
ENRIN,EQ,3838.4,1.92,136693.29,23.88,929.61
THERMAX,EQ,4939.9,7.61,58862.02,17.86,880.66
LODHA,EQ,945,2.31,94405.7,91.35,862.64
ABB,EQ,7270,0.71,154057.39,11.05,800.92
ALKEM,EQ,5535,1.53,66179.23,14.05,782.71
ATHERENERG,EQ,963,0.78,36881.22,75.59,742.86
TEJASNET,EQ,520,5.21,9244.58,142.87,739.7
YESBANK,EQ,23.2,1.93,72814.43,3137.62,728.87
PERSISTENT,EQ,5186,1.72,81809.15,13.93,725.84
DRREDDY,EQ,1320,0.08,110171.94,54.24,707.94
INDUSTOWER,EQ,443.7,1.71,117055.28,143.1,633.13
BOSCHLTD,EQ,36850,2.26,108684.06,1.68,623.71
BHARATFORG,EQ,1954,0.79,93404.85,31.27,610.52
TECHM,EQ,1480,1.68,145033.22,39.55,586.82
RELAXO,EQ,339.25,12.33,8445.24,168.43,581.87
DABUR,EQ,450,1.02,79816.06,130.73,579.9
ASHAPURMIN,EQ,742,13.45,7088.04,78.18,570.16
BHARATCOAL,EQ,41.35,6.71,19256.69,1398.44,569.3
LTM,EQ,4079.8,2.29,121015.57,13.38,546.22
SUPRIYA,EQ,968.7,20,7796.37,58.03,546.03
PGEL,EQ,483,1.46,13782.05,110.09,525.71
TRITURBINE,EQ,739,2.76,23492.44,68.87,519.71
JINDALSTEL,EQ,1227,0.52,125164.81,42.57,515.13
COFORGE,EQ,1416.5,2.02,47567.29,35.33,505.8
HBLENGINE,EQ,822,0.55,22785.42,59.48,500.48
EMMVEE,EQ,326,4.45,22570.45,147.21,478.72
SAMMAANCAP,EQ,177.75,2.56,20598.66,266.49,472.75
MAZDOCK,EQ,2460,0.2,99231.48,18.44,458.72
PREMIERENE,EQ,1055,0.86,47790.91,41.88,444.02
AEGISLOG,EQ,745.55,4.42,26168.81,57.77,436.75
TEGA,EQ,1714,7.15,12876.89,24.32,422.34
IREDA,EQ,135.39,3.99,38034.18,314.24,416.91
ZEEL,EQ,92.5,1.14,8884.8,425.32,396.23
AMBER,EQ,7600,1.12,26767.02,4.86,370.88
KERNEX,EQ,1690,13.77,2839.61,22.05,367.03
PCJEWELLER,EQ,9.5,3.26,7615.91,3658.43,365.84
BANDHANBNK,EQ,209.5,1.78,33750,172.93,362.96
RAIN,EQ,187,5.96,6289.66,186.61,348.72
RRKABEL,EQ,2061,5.64,23311.04,16.83,346.93
BLISSGVS,EQ,424.4,6.94,4489.68,77.39,327.47
EXICOM,EQ,159.95,8.65,2224.58,200.17,326.23
PAGEIND,EQ,38200,0.14,42607.8,0.84,322.21
NBCC,EQ,101.3,2.22,27351,296.76,300.08
GRSE,EQ,2657,0.21,30436.47,11.19,298.17
MPHASIS,EQ,2264,1.39,43210.42,13.01,296.48
LTF,EQ,285.35,1.3,71493.03,101.47,290.39
SHAILY,EQ,2994.9,12.54,13763.09,9.85,286.18
SKYGOLD,EQ,519.05,6.66,8038.73,54.22,285.75
CDSL,EQ,1245,0.1,26020.5,22.56,283.67
WELCORP,EQ,1380,0.52,36403.11,19.14,264.47
CPPLUS,EQ,2903.5,10,34202.67,9.06,262.83
NAM-INDIA,EQ,1100,1.02,70233.12,23.32,256.56
OBEROIRLTY,EQ,1700,0.44,61812.38,14.9,254.03
ICICIAMC,EQ,3475,1.1,171754.84,6.8,239.23
LIQUIDCASE,EQ,114.3,0.04,9757.28,208.58,238.4
RADICO,EQ,3530,2.64,47277.77,6.48,227.82
VMM,EQ,121.81,0.3,56957.14,183.63,223.5
BAJEL,EQ,194,5.24,2244.52,106.73,219.5
CEMPRO,EQ,1070.6,7.82,18391.58,20.73,216.15
SYRMA,EQ,1088,3.25,20979.96,19.84,215.39
KIRLOSENG,EQ,1926.5,5.27,28005.08,11.05,210.35
LENSKART,EQ,523.85,0.55,90962.15,39.42,207.63
MOSCHIP,EQ,220.55,6.04,4281.61,90.44,197.63
ANGELONE,EQ,338,0.31,30825.56,56.36,191.6
JAMNAAUTO,EQ,127.45,2.85,5095.28,147.45,191.42
NUVOCO,EQ,343.85,3.65,12280.81,53.3,189.08
SKIPPER,EQ,558,7.97,6300.05,34.6,187
ACUTAAS,EQ,3176.8,5.87,26008.82,6.02,186.7
MIDHANI,EQ,416.5,0.01,7802.71,42.72,182.31
ANANTRAJ,EQ,514,1.12,18497.67,34.3,178.05
VIYASH,EQ,255,1.89,11140.32,65.05,168.89
MARINE,EQ,272,9.71,3806.49,61.25,167.49
QLINE,ST,474.6,5,1107.16,36.74,166.15
OMNI,EQ,489,12.43,6047.27,33.07,161.32
BANCOINDIA,EQ,655,4.66,9368.94,23.19,155.51
BBOX,EQ,1042,4.82,18495.01,15.2,154.05
PATANJALI,EQ,456,0.27,49617.75,33.22,151.58
KISSHT,EQ,271.15,3.5,4568.42,53.67,147.18
ABFRL,EQ,64.5,0.69,7872.29,218.66,144.1
CAMS,EQ,790,0.38,19590.78,17.97,143.03
BALKRISIND,EQ,2285,4.11,44172.98,6.39,140.72
LIQUID1,EQ,1106.71,0.04,1795.41,12.71,140.69
REFEX,EQ,330.3,0.47,4532.36,41.96,138.82
CUPID,EQ,128.99,0.07,17344.78,106.45,137.77
THANGAMAYL,EQ,4191.3,6.82,13027.41,3.31,137.42
PAISALO,EQ,51.45,4.23,4679.49,256.18,132.19
KFINTECH,EQ,857.15,1.06,14795.7,14.92,128.67
GRWRHITECH,EQ,6101,6.17,14174.08,2.15,127.88
VADILALIND,EQ,4840,8.35,3478.91,2.52,126.56
CLEAN,EQ,807,6.67,8576.58,15.63,125.83
NEULANDLAB,EQ,17095,1.93,21932.7,0.74,125.7
ACMESOLAR,EQ,310.9,1.73,18839.66,40.65,124.86
CRAFTSMAN,EQ,9054,4.21,21598.84,1.35,122.64
REDINGTON,EQ,225.2,1.08,17605.56,53.66,121.17
CARTRADE,EQ,1730,0.49,8291.55,6.84,119.65
AEQUS,EQ,192,0.8,12876.78,63.35,118.42
JSWDULUX,EQ,3153.3,8.52,14360.23,3.77,117.92
INDNIPPON,EQ,921.9,12.87,2085.47,12.61,117.3
IFBIND,EQ,1251,4.95,5068.9,9.12,117.26
FCL,EQ,39.81,3.24,4635.88,285.14,113.97
INDSWFTLAB,EQ,153,13.48,1328.6,73.65,113.75
GPIL,EQ,290,2.91,19509.05,38.07,108.65
TECHNOE,EQ,1090,1.62,12676.65,9.82,106.13
NUVAMA,EQ,1563,1.68,28474.67,6.66,104
GUJGASLTD,EQ,391.6,5.9,26957.36,25.99,102.78
NH,EQ,1941,1.08,39666.43,5.38,102.35
TBZ,EQ,165.49,20,1104.33,63.04,101.66
AFCONS,EQ,340,6.9,12504.68,30.18,101.22
IDBI,EQ,73.61,0.16,79148.43,134.42,100.77
LUMAXTECH,EQ,1724.7,3.39,11755.16,5.72,98.48
AIAENG,EQ,4500,1.62,41994.17,2.13,95.72
COFFEEDAY,EQ,34.78,19.97,734.73,275.74,94.77
RATEGAIN,EQ,743.4,1.99,8784.42,12.34,91.92
IEX,EQ,128,1.11,11413.67,71.12,91.14
VIPIND,EQ,300,1.23,4261.56,29.28,87.75
GRMOVER,EQ,159.77,0.92,3310.59,53.36,86.35
KOPRAN,EQ,205.51,6.16,992.36,38.55,80.57
CGCL,EQ,198.03,4.28,19053.53,40.62,80.09
BLUESTONE,EQ,481.4,2.45,7334.66,16.64,79.7
TIMEX,EQ,446.55,5.43,4507.92,17.82,79.52
RAYMONDLSL,EQ,715,0.63,4356.04,10.71,75.69
SOUTHBANK,EQ,41.24,0.22,10794.95,177.02,74.08
SAILIFE,EQ,1151,1.75,24403.91,6.29,72.61
SHAKTIPUMP,EQ,526,3.18,6490.73,13.59,71.6
SIGMAADV,EQ,424.8,4.99,7486.66,16.73,70.26
SAREGAMA,EQ,425,1.85,8194.4,16.04,67.58
LIQUIDBETF,EQ,1083.82,0.04,638.98,6.13,66.49
INTELLECT,EQ,712,0.27,9960.49,9.05,66.19
SUVEN,EQ,280,4.81,7384.18,22.98,65.34
ITBEES,EQ,32.26,0.62,3435.42,198.89,65.04
CENTUM,EQ,3465,6.89,5114,1.83,63.19
SUDEEPPHRM,EQ,742.15,10,8382.48,8.53,61.84
SIGNATURE,EQ,856.7,6.9,12037.55,7.28,60.63
IKS,EQ,1651,0.82,28326.73,3.58,59.81
POLYMED,EQ,1350,1.48,13683.53,4.38,59.56
VOLTAMP,EQ,9504,1.94,9615.31,0.63,59.54
SASKEN,EQ,2250,4.08,3416.96,2.64,58.49
YATRA,EQ,101.5,5.29,1592.7,56.12,57.79
GULFOILLUB,EQ,961.35,3.37,4759.44,5.89,57.21
AVALON,EQ,1512,1,10095.04,3.78,56.63
CENTRALBK,EQ,30.85,0.03,27923.57,181.08,56.19
GENESYS,EQ,261.5,5.81,1092.82,20.89,55.88
VIJAYA,EQ,1313,4.09,13487.78,4.19,54.6
JAGRAN,EQ,75.2,7.35,1636.76,70.84,53.64
SHILPAMED,EQ,495,0.65,9681.3,10.61,53.16
SERVOTECH,EQ,97.2,4.3,2195.22,53.76,52.67
VINDHYATEL,EQ,2190.7,3.07,2596.17,2.39,52.19
STARHEALTH,EQ,526,0.26,30950.02,9.88,52.17
PRIVISCL,EQ,3300,0.29,12890.69,1.57,51.1
LATENTVIEW,EQ,320.7,1.2,6636.08,15.52,50.63
RAYMOND,EQ,538.6,1.24,3585.66,9.32,50.01
KPIL,EQ,1290,1.22,22029.66,3.82,49.89
SWANCORP,EQ,328.4,2.16,10293.92,14.92,49.32
ASTEC,EQ,767,0.76,1709.05,5.86,47.7
GVPIL,EQ,863.35,4.5,5804.08,5.49,47.19
ABSLAMC,EQ,1046,1.82,30247.71,4.32,45.64
TI,EQ,457,2.39,11295.71,9.88,45.33
SHARDAMOTR,EQ,858,1.65,4925.58,5.38,45.27
KWIL,EQ,26.96,2.39,6334.5,165.79,44.53
ZYDUSWELL,EQ,504.7,4.83,16057.57,8.8,44.24
SHANTIGOLD,EQ,221.2,0.24,1594.76,19.16,43.43
EDELWEISS,EQ,112.85,0.46,10681.61,37.75,43.08
LIQUIDADD,EQ,1128.86,0.04,1597.37,3.67,41.42
MODISONLTD,EQ,286,4.11,928.07,14.2,41.17
IGIL,EQ,375,1.38,16205.99,11.06,41.16
SKFINDUS,EQ,2166,0.27,10708.26,1.85,40.28
SBFC,EQ,93,2.46,10289.65,42.74,40.17
PRICOLLTD,EQ,561,0.49,6837.55,6.83,38.82
UTLSOLAR,EQ,322,2.94,9882.24,11.85,38.66
WEWORK,EQ,600,1.53,8231.64,6.32,38.31
ATLANTAELE,EQ,1972.2,5,15165.55,1.95,38
MOREPENLAB,EQ,43.09,2.06,2361.13,85.86,37.86
NEOGEN,EQ,1870,5.21,4933.37,2.04,37.83
CASHIETF,EQ,1064.36,0.04,836.05,3.53,37.56
SENCO,EQ,345.55,1.59,5660.34,10.66,37.21
CONFIPET,EQ,68,6.62,2259.24,54.22,36.9
SUMICHEM,EQ,502,1.31,25057.12,7.06,35.48
JGCHEM,EQ,436.65,7.63,1711.06,8.07,35.42
ASIANTILES,EQ,61.8,0.05,1832.22,57.08,35.28
CUB,EQ,256,0.85,19023.11,13.73,35.2
TAJGVK,EQ,343.5,6.93,2153.8,10.21,34.87
TATAINVEST,EQ,692,1.34,35011.79,5.06,34.78
SJS,EQ,2107,3.34,6741.72,1.66,34.52
MHRIL,EQ,221,0.83,4465.44,15.65,34.31
EIDPARRY,EQ,761,2.37,13540.17,4.48,33.99
IXIGO,EQ,166.2,1.07,7282.61,20.17,33.96
GTLINFRA,EQ,1.43,4.38,1818.48,2342.25,33.96
GKENERGY,EQ,123.95,0.06,2513.92,26.6,33.82
LOWVOLIETF,EQ,21.7,0.14,3458.84,155.27,33.68
SOBHA,EQ,1420.4,1.82,15188.74,2.39,33.66
RTNPOWER,EQ,9.85,0.1,5289.55,332.17,33.18
DYNAMATECH,EQ,11184,4.84,7595.55,0.3,33.03
NIBE,EQ,1455,2.03,2173.96,2.27,32.86
