Symbol ,Series ,LTP ,%chng ,Mkt Cap (₹ Crores),Volume (Lakhs),Value (₹ Crores)
SAIL,EQ,201.35,14.34,83168.13,1734.67,3389.37
MTARTECH,EQ,6800,8.83,20916.52,45.2,2980.02
DIXON,EQ,11129,9.78,67666.43,26.9,2901.6
VEDL,EQ,323.95,6.2,126677.02,726.81,2313.49
JINDRILL,EQ,629,10,1822.91,351.5,2259.2
SILVERBEES,EQ,269.9,7.1,36581.29,734.26,1965.77
GROWW,EQ,188.8,3.12,118445.5,1022.65,1946.61
IDEA,EQ,12.76,7.32,138245.71,14739.25,1854.2
BHARTIARTL,EQ,1781.2,1.39,1085334.15,98.25,1750.06
IIFL,EQ,462.5,3.77,19669.64,352.96,1676.47
MCX,EQ,3200,1.37,81597.39,42.79,1373.61
GOLDBEES,EQ,131.8,5.77,59089.58,1039.23,1362.43
BSE,EQ,3892,1.04,158748.48,32.5,1263.86
TEXRAIL,EQ,119.8,13.33,4874.24,1019.25,1217.29
TITAN,EQ,4079,0.58,362127.97,28.42,1151.28
HFCL,EQ,152.97,3.51,23413.63,729.32,1103.68
HINDCOPPER,EQ,595.15,5.49,57552.43,182.41,1079.81
ADANIPOWER,EQ,214.2,2.18,413078.16,496.08,1061.12
TATASTEEL,EQ,219.9,3.73,274512.76,462.32,1007.2
LT,EQ,3919,1.62,539124.36,24.86,970
ASIANPAINT,EQ,2615,4.37,250830.22,35.15,918.28
BHEL,EQ,405,3.38,141023.57,219.16,879.09
CMPDI,EQ,239.5,2.64,17100.3,350.14,870.76
HINDZINC,EQ,667.2,3.94,281913.28,129.76,869.81
HSCL,EQ,612.9,0.86,30923.35,131.52,802.97
CIPLA,EQ,1329.8,2.9,107418.93,60.15,794.74
KAYNES,EQ,4182,3.28,28033.89,19.15,793.65
ADANIGREEN,EQ,1364.7,4.33,224001.02,53.92,730.06
ONGC,EQ,297.35,0.97,374074.6,243.81,724.47
HINDPETRO,EQ,390.95,5.69,83187.22,164.78,631.24
KOTAKBANK,EQ,378.95,0.78,376921.29,162.67,619.29
ADANIENSOL,EQ,1314.3,2.34,157884.58,46.91,615.63
HINDALCO,EQ,1079,3.61,242475.74,53.41,571.13
PFC,EQ,445.8,1.16,147118.54,127.71,568.75
BEL,EQ,429,3,313589.51,132.31,563.5
ULTRACEMCO,EQ,11599,0.72,341798.37,4.53,522.59
ADANIPORTS,EQ,1737.2,2.9,400243.77,30.18,521.82
OIL,EQ,505,2.86,82143.69,102.97,518.25
HAL,EQ,4624.7,1.14,309288.37,10.93,506.46
ADANIENT,EQ,2503,4.07,323360.87,20.36,504.75
