Symbol ,Series ,LTP ,%chng ,Mkt Cap (₹ Crores),Volume (Lakhs),Value (₹ Crores)
APOLLO,EQ,356.55,4.65,12739.26,738.59,2651.92
MTARTECH,EQ,7420,8.96,22823.62,30.04,2172.01
BSE,EQ,4232,0.98,172616.54,46.98,1969.36
GPIL,EQ,303,4.28,20342.36,578.14,1789.22
RELIANCE,EQ,1360.3,2.84,1840831.24,132.49,1782.23
ZYDUSLIFE,EQ,1040.3,2.1,104678.52,135.03,1443.68
HINDALCO,EQ,1085,3.5,243824.08,119.46,1290.98
GVT&D,EQ,4695,7.06,120213.85,27.43,1279.77
ENRIN,EQ,3484,10.13,124072.38,36.83,1245.66
IDEA,EQ,13.56,0.3,146913.16,9001.87,1218.85
SBIN,EQ,950,0.13,876908.67,119.28,1128.67
MANKIND,EQ,2580.9,3.54,106546.86,40.9,1049.26
DREDGECORP,EQ,1082,7.69,3029.6,89.54,991.96
POWERINDIA,EQ,35700,7.01,159123.34,2.53,879.49
BLS,EQ,267.9,2.25,11030.54,293,816.33
SILVERBEES,EQ,253.27,0.01,33631.69,313.04,782.29
MCX,EQ,3441.4,0.78,87752.89,22.57,773.11
AVALON,EQ,1465,7.98,9781.24,50.18,727.41
M&M,EQ,3119.9,0.89,387968.56,23.31,722.88
POLICYBZR,EQ,1834.2,1.63,84867.16,34.59,631.71
PCBL,EQ,292.95,7.09,11526.49,206.84,609.26
VIYASH,EQ,252,10.17,11009.26,232.44,593.62
TATACOMM,EQ,1771,7.55,50473.5,31.91,559.22
TRITURBINE,EQ,654,2.5,20790.33,85.32,554.36
BAJFINANCE,EQ,925.45,0.21,576149.48,58.65,538.55
KTKBANK,EQ,264,6.56,9983.99,201.66,529.45
DATAPATTNS,EQ,3841.6,5.7,21506.8,13.57,512.68
GROWW,EQ,188.9,1.31,118508.24,273.92,512.31
ADANIPOWER,EQ,220.4,0.6,425034.67,225.07,492.9
JINDRILL,EQ,662.5,1.08,1920,74.35,492.02
KOTAKBANK,EQ,383,0.27,380949.61,123.42,470.79
GMRAIRPORT,EQ,94.69,0.51,99982.94,488.18,460.84
SAREGAMA,EQ,409.8,3.93,7901.33,109.52,447.97
AXISBANK,EQ,1251.2,1.04,389041.51,35.63,443.35
BHEL,EQ,408.8,1.92,142346.75,109.32,441.05
SAIL,EQ,199.2,0.08,82280.06,217.1,427.72
TVSMOTOR,EQ,3365,2.49,159866.81,12.65,422.2
SOLARINDS,EQ,18301,1.02,165605.85,2.19,397.89
APOLLOHOSP,EQ,8075,0.61,116106.11,4.92,396.09
BAJAJ-AUTO,EQ,10462.5,2.52,292424.61,3.8,393.65
MARUTI,EQ,13004,0.37,408849.11,3.01,389.3
HFCL,EQ,138.85,0.49,21252.42,276.53,386.94
GRASIM,EQ,2983,1.63,203000.51,13.06,383.23
MAYURUNIQ,EQ,712,14.95,3093.83,56.23,381.89
SAMMAANCAP,EQ,143.6,3.87,16641.17,275.22,381.81
ABCAPITAL,EQ,353.1,0.54,92540.97,108.62,378.59
FCL,EQ,33.88,1.99,3945.33,1098.37,377.4
NETWEB,EQ,3845,2.63,21893.69,9.96,377.15
TITAN,EQ,4104.7,0.07,364409.59,9.14,373.52
ADANIENSOL,EQ,1355,1.92,162773.8,27.86,371.25
HINDPETRO,EQ,383,3.23,81495.6,97.47,367.79
ASHOKLEY,EQ,154,1.73,90457.36,242.02,367.25
ONGC,EQ,298.65,0.73,375710.04,122.59,366.51
KISSHT,EQ,246.5,8.65,4153.11,152.21,364.65
BANKBARODA,EQ,263.9,1.27,136472.25,136.11,355.97
ABB,EQ,6600,4.28,139859.53,5.46,355.44
MUTHOOTFIN,EQ,3309.3,0.17,132857.96,10.18,333.24
IOC,EQ,138.24,2.4,195212,242.17,329.9
INDIGO,EQ,4274.2,1.04,165264.51,7.6,321.5
HSCL,EQ,574,1.82,28960.69,55.99,320.88
JAINREC,EQ,392.15,0.35,13532.54,82.1,319.42
WIPRO,EQ,197.2,1.04,207001.11,162.02,318.28
CGPOWER,EQ,856,4.47,134814.59,37.11,312.06
OFSS,EQ,9735,0.92,84755.3,3.06,298.85
BPCL,EQ,293.25,2.37,127224.54,102.9,297.57
NATIONALUM,EQ,403,1.02,74016.26,74.26,296.69
POLYCAB,EQ,9177,0.16,138166.29,3.2,293.67
WAAREEENER,EQ,3004.9,0.2,86436.35,9.67,292.15
LAURUSLABS,EQ,1360,1.12,73420.5,21.04,285.23
PERSISTENT,EQ,5092,0.51,80326.3,5.52,281.66
HDFCAMC,EQ,2687,1.26,115129.43,10.36,273.99
CANBK,EQ,127.9,1.39,116013.63,212.83,267.48
TMCV,EQ,379.9,0.33,139891.77,70.48,264.58
JIOFIN,EQ,234.8,0.65,155041.77,113.04,262.85
