Symbol ,Series ,LTP ,%chng ,Mkt Cap (₹ Crores),Volume (Lakhs),Value (₹ Crores)
WOCKPHARMA,EQ,1550,8.77,25185.26,164.99,2564.72
VEDL,EQ,305.25,3.6,119364.6,696.13,2092.14
M&M,EQ,3220.8,3.68,400515.77,64.54,2032.17
CREDITACC,EQ,1475,11.72,23629.92,134.99,1998.16
TATATECH,EQ,627.5,6.17,25479.75,306.01,1952.71
HFCL,EQ,127.54,1.19,19521.3,1365.79,1783.03
TITAGARH,EQ,839.9,9.16,11311.25,190.25,1592.92
NETWEB,EQ,4189,6.65,23852.45,30.65,1259.89
CAMS,EQ,800,9.46,19838.76,156.19,1225.64
BSE,EQ,3738.1,0.72,152471.15,31.21,1165.73
ADANIPOWER,EQ,229.95,1.17,443451.55,430.45,993.36
INFY,EQ,1177.6,0.79,477590.21,81.64,959.19
IDEAFORGE,EQ,804.1,10,3479.82,115.92,907.38
GRSE,EQ,2919,5.06,33437.73,31.39,901.33
IDEA,EQ,10.82,2.85,117227.16,8083.78,881.13
ATHERENERG,EQ,938,0.43,35894.74,91.68,865.26
ADANIENSOL,EQ,1408.5,0.72,169200.66,54.4,764.78
BAJFINANCE,EQ,959.75,1.01,597503.33,72.9,691.29
HAL,EQ,4619,1.3,308907.17,14.77,683.24
DATAPATTNS,EQ,4235,3.46,23709.21,15.24,639.28
ADANIGREEN,EQ,1331,3.12,218469.52,44.73,589.45
SUNFLAG,EQ,353,9.92,6361.75,156.82,574.77
CGPOWER,EQ,827,3.08,130247.27,69.2,567.77
ABCAPITAL,EQ,360.5,4.24,94469.83,154.28,553.9
GVT&D,EQ,4575,1.97,117141.29,11.46,524.61
QUESS,EQ,221.98,4.89,3314.86,219.55,505.18
BEL,EQ,436.5,0.68,319071.85,116.72,504.58
HINDALCO,EQ,1057,1.37,237531.84,45.81,480.82
SCI,EQ,319,0.14,14858.99,148.2,477.47
MAZDOCK,EQ,2638,1.01,106411.64,17.57,462.28
CHOLAFIN,EQ,1656,1.01,141144.92,26.88,443.9
JPPOWER,EQ,19.2,0.73,13158.64,2291.63,429.68
ULTRACEMCO,EQ,11939,1.54,351817.46,3.5,415.15
BRITANNIA,EQ,5817,0.42,140113.09,7.11,411.65
MARICO,EQ,810,3.24,105150.06,51.85,409.92
APOLLO,EQ,308.5,4.36,11022.47,131.69,403.94
HINDUNILVR,EQ,2322.6,0.58,545716.07,17.41,403.55
GROWW,EQ,221.7,0.75,139085.64,180.95,400.01
SHRIRAMFIN,EQ,965,0.47,227034.24,40.3,385.27
WAAREEENER,EQ,3182.8,1.48,91553.67,12.14,384.67
POLYCAB,EQ,8360,0.19,125865.78,4.62,382.21
MTARTECH,EQ,6236,1.77,19181.68,5.99,374.27
TITAN,EQ,4390,0.62,389738.12,8.51,371.7
NAVINFLUOR,EQ,7003,3.04,35877.75,5.33,369.98
PETRONET,EQ,282.35,2.04,42352.5,131.45,366.91
NESTLEIND,EQ,1473,1.09,284040.7,24.91,365.9
PFC,EQ,456.45,1.83,150633.14,76.72,349.36
MANAPPURAM,EQ,308.75,1.18,26133.67,111.09,336.67
YESBANK,EQ,20.57,3.06,64549.11,1629.41,334.19
KAYNES,EQ,4171.5,1.77,27963.51,8.01,334.08
CUPID,EQ,131,3.38,17615.06,254.27,329.68
NATIONALUM,EQ,413,1.28,75852.89,77.89,321.95
CDSL,EQ,1254.6,1.32,26221.14,25.23,313.67
POWERINDIA,EQ,34270,1.6,152749.49,0.91,309.27
JWL,EQ,296.25,3.08,12660.85,100.67,300.18
TATAPOWER,EQ,442.1,0.16,141265.96,67.86,299.21
SAIL,EQ,187.7,0.83,77529.96,155.79,291.64
HEROMOTOCO,EQ,5127,1.19,102586.03,5.73,291.05
INDIANB,EQ,849.9,2.35,114478.47,34.4,287.79
IRCTC,EQ,569.25,2.52,45540,49.74,283.66
HINDZINC,EQ,611.3,0.95,258293.75,46.5,283.49
JINDALSTEL,EQ,1264,0.21,128939.14,21.81,276.87
INOXWIND,EQ,104.51,1.09,18061.81,261.35,274
HDFCAMC,EQ,2812,2.12,120485.29,9.82,273.7
GRASIM,EQ,2863.7,0.27,194881.75,9.47,271.06
SYRMA,EQ,1057,3.77,20382.18,25.06,263.47
AUROPHARMA,EQ,1429.9,3.92,83048.82,18.12,254.77
GABRIEL,EQ,1079.1,4.9,15500.62,23.2,252.22
FINCABLES,EQ,1065.2,4.81,16291.1,23.15,246.31
VBL,EQ,512.4,1.11,173298.52,48.55,245.42
AMBER,EQ,8200,2.41,28857.17,2.98,242.94
HDFCLIFE,EQ,595,1.13,128390.26,40.82,242.49
IRCON,EQ,159.05,3.33,14958.9,151.88,241.45
PERSISTENT,EQ,4817,0.6,75988.18,5,240.94
RECLTD,EQ,357.3,1.07,94085.09,67.35,239.05
ABB,EQ,7338,1.4,155498.37,3.24,236.53
HINDPETRO,EQ,374.8,0.25,79750.79,62.12,230.51
MAHABANK,EQ,81.3,2.52,62532.23,285.61,229.89
GODREJCP,EQ,1100,2.56,112556.9,20.96,229.19
RRKABEL,EQ,1792,0.95,20268.51,12.7,227.64
GARUDA,EQ,198.5,13.5,1846.88,117.72,227.47
OIL,EQ,478,0.61,77751.85,47.76,225.78
BAJAJFINSV,EQ,1791,1.16,286658.5,12.7,225.67
GLENMARK,EQ,2426.1,1.35,68464.74,9.18,220.82
SONACOMS,EQ,577,0.27,35880.57,38.18,220.29
IRFC,EQ,105.89,1.42,138382.41,202.81,214.16
RVNL,EQ,301,1.47,62759.11,70.31,211.44
DSSL,EQ,1258,12.77,1602.32,16.25,208.93
WEBELSOLAR,EQ,121.99,4.99,5148.75,171.42,207.71
APLAPOLLO,EQ,1880,0.37,52199.78,10.91,203.14
KFINTECH,EQ,893.75,3.45,15421.4,22.8,202.59
ASHOKLEY,EQ,161,0.14,94569.06,125.79,201.58
UNIONBANK,EQ,163.9,0.08,125114.8,121.2,197.56
APOLLOHOSP,EQ,7760,0.29,111576.89,2.54,196.7
EXIDEIND,EQ,361.5,0.68,30727.5,53.71,195.59
ANGELONE,EQ,314,2.05,28600.98,61.17,191.06
BHARATFORG,EQ,1867.6,1.18,89274.77,10.19,189.33
COFORGE,EQ,1168,1.42,39222.44,16.08,187.48
360ONE,EQ,1069.5,0.28,43453.27,17.5,187.14
INDUSTOWER,EQ,402,0.44,106054.14,45.91,184.91
SBILIFE,EQ,1823.1,0.16,182873.72,10.03,182.99
ANANTRAJ,EQ,522.5,2.38,18803.57,35.01,181.55
SPANDANA,EQ,268,12.02,1910.98,64.96,172.51
MOL,EQ,58.14,11.79,1478.58,297,171.57
FEDERALBNK,EQ,291.5,0.81,71818.36,58.7,171.27
APARINDS,EQ,12799,2.87,51411.43,1.32,167.47
HCC,EQ,23.53,5.28,6163.61,707.7,165.18
KMEW,EQ,2203.5,8.22,5386.26,7.52,163.37
ZENTEC,EQ,1530,0.14,13814.42,10.73,162.4
RKFORGE,EQ,616,1.31,11151.49,24.35,150.7
SOLARINDS,EQ,15832,2.41,143263.86,0.92,144.78
CMPDI,EQ,197.87,1.09,14127.92,72.76,144.48
RBLBANK,EQ,332.9,0.82,20584.72,43.2,143.64
DWARKESH,EQ,51.19,8.06,948.56,275.64,141.07
ATGL,EQ,648,0.75,71267.69,21.84,140.75
CIPLA,EQ,1335.2,0.01,107855.14,10.51,139.53
UNIVCABLES,EQ,1060,9.48,3677.71,13.38,137.68
TVSMOTOR,EQ,3532,1.04,167800.77,3.91,137.39
LTF,EQ,290.5,1.7,72761.51,46.56,133.97
BDL,EQ,1400,2.01,51318.75,9.48,131.6
DIVISLAB,EQ,6670,0.76,177067.54,1.95,129.47
DABUR,EQ,462,3.67,81944.49,27.43,125.09
NUVAMA,EQ,1342,0.96,24429.97,9.29,123.98
MOTHERSON,EQ,120.96,0.62,127661.35,102.87,123.65
RAILTEL,EQ,340.85,1.43,10939.19,36.03,122.19
LTM,EQ,4313,2.62,127877.57,2.85,121.46
ICICIAMC,EQ,3284,0.24,162314.5,3.67,120.17
IOC,EQ,142.4,0.1,201086.43,84.19,119.28
KWIL,EQ,29.5,7.66,6931.29,401.44,116.5
BBOX,EQ,701,6,12354.92,16.8,116.22
BAJAJCON,EQ,489.7,5.96,6396.38,24.29,116.04
NAM-INDIA,EQ,1050,3.01,67002.18,10.94,113.85
STANLEY,EQ,186.9,12.35,1067.68,63.67,113.44
ANANDRATHI,EQ,3610,0.09,29970.45,3.1,112.49
PREMIERENE,EQ,1041.6,0.63,47183.89,10.72,111.26
MOTILALOFS,EQ,842.7,0.73,50718.75,12.72,106.48
STLTECH,EQ,324.8,4.99,15854.54,32.25,104.07
AEROFLEX,EQ,321,6.17,4247.82,33.03,103.58
NEULANDLAB,EQ,16199,0.47,20783.14,0.61,98.84
IBULLSLTD,EQ,21.84,0.65,5076.45,437.19,97.71
KPITTECH,EQ,773.4,0.63,21202.28,12.6,97.59
SIEMENS,EQ,3842,0.21,136821.5,2.54,97.42
BIOCON,EQ,370,2.61,59973.59,26.61,97.35
J&KBANK,EQ,134.99,2.54,14864.86,71.72,97.08
LIQUIDADD,EQ,1124.99,0.02,1667.01,8.49,95.47
TEXRAIL,EQ,113.6,5.24,4621.98,84.16,95.16
ELECTCAST,EQ,93.51,5.52,5780.64,103.9,94.9
AVANTIFEED,EQ,1336,0.66,18202.42,7.16,94.26
LLOYDSENGG,EQ,59.8,2.36,8361.53,157.98,93.65
MANKIND,EQ,2327.9,3.1,96102.31,4.07,93.54
ABSLAMC,EQ,1065,2.42,30788.76,8.75,93.32
AVALON,EQ,1175,3.07,7845.02,7.69,91.24
POONAWALLA,EQ,438,0.21,38554.89,20.81,91.22
AWL,EQ,206,0.34,26773.38,43.53,90.05
ICICIGI,EQ,1775,1.04,88504.98,4.92,86.99
SEDEMAC,EQ,1948,0.61,8602.66,4.33,86.93
POLICYBZR,EQ,1683,0.73,77871.24,5.15,86.17
M&MFIN,EQ,305.9,0.69,42519.22,28.36,85.91
INOXGREEN,EQ,190.2,0.65,7636.38,44.95,85.7
ADSL,EQ,136.2,17.16,770.46,64.86,85.23
PIDILITIND,EQ,1366.9,0.17,139119.71,6.22,84.54
GODFRYPHLP,EQ,2238,0.98,34908.72,3.71,82.33
BEML,EQ,1870,1.82,15575.04,4.3,80.06
TEJASNET,EQ,426,1.37,7571.8,18.85,79.96
WALCHANNAG,EQ,261.5,4.88,1774.07,30.9,79.95
JBCHEPHARM,EQ,2106.8,1.19,33826.51,3.8,79.49
VIDYAWIRES,EQ,93.5,2.33,1988.67,83.66,79.04
HBLENGINE,EQ,800,0.19,22175.6,9.82,78.53
KARURVYSYA,EQ,299.7,0.77,28965.82,25.74,76.62
LIQUID1,EQ,1102.8,0.01,1840.73,6.94,76.51
IEX,EQ,127.69,0.57,11386.02,59.56,75.92
TATAINVEST,EQ,729.5,1.88,36909.11,10.28,74.54
INDHOTEL,EQ,651.3,1.18,92708.14,11.54,74.46
TATAELXSI,EQ,4220.5,1,26276.43,1.77,74.37
AFCONS,EQ,343.3,0.37,12626.05,21.36,73.93
TENNIND,EQ,640,1.53,25830.68,11.58,73.89
DCW,EQ,50.45,4.84,1489.06,145.9,73.65
COROMANDEL,EQ,2012.9,0.62,59383.5,3.68,73.18
UJJIVANSFB,EQ,61.82,0.73,12017.16,118.14,72.67
TDPOWERSYS,EQ,1179,1.42,18417.73,6.14,72.24
IREDA,EQ,135.69,0.24,38118.46,53.29,72.21
SENCO,EQ,346.9,3.46,5682.45,20.24,70.05
GRWRHITECH,EQ,4488,5.06,10426.7,1.58,69.63
TORNTPHARM,EQ,4289.9,0.9,145185.59,1.62,69.13
INTELLECT,EQ,753.8,2.23,10528.86,9.21,69.09
GOODLUCK,EQ,1375.1,5.74,4570.63,5.09,68.65
LIQUIDBETF,EQ,1080.16,0.01,651.7,6.23,67.26
PARAS,EQ,799,2.13,6438.93,8.44,67.24
NATCOPHARM,EQ,1132.8,1.63,20289.57,5.85,65.68
WELCORP,EQ,1252.3,1.08,33034.5,5.18,64.89
NYKAA,EQ,271.5,2.51,77740.83,23.89,63.98
EMSLIMITED,EQ,369,7.25,2049.09,17.33,63.65
JSLL,EQ,724,5.53,8999.37,8.92,63.33
IFBAGRO,EQ,1125,8.21,1053.8,5.47,60.85
SUMICHEM,EQ,478.45,6.56,23881.63,12.93,60.55
PRAJIND,EQ,415.1,0.7,7630.08,14.62,60.41
RAYMONDREL,EQ,475.35,1.59,3164.58,12.62,59.29
DYNAMATECH,EQ,12280,6.96,8339.89,0.48,57.43
FIVESTAR,EQ,485,0.71,14286.46,11.9,57.1
ECLERX,EQ,1450,2.16,13637.35,3.91,56.83
GRAVITA,EQ,1727,3.35,12746.72,3.25,55.76
GRANULES,EQ,714.35,1.56,17701.37,7.82,55.33
IKS,EQ,1679.7,0.06,28819.14,3.27,55.32
CPPLUS,EQ,2462.4,2.78,29006.6,2.26,55.12
RENUKA,EQ,29.45,1.06,6268.4,183.87,54.5
NBCC,EQ,93.2,0.73,25164,58.22,53.79
BOSCHLTD,EQ,35890,0.11,105852.67,0.15,53.25
MANORAMA,EQ,1595.2,4.25,9524.7,3.34,53.06
OMAXAUTO,EQ,187.32,20,400.33,28.7,52.85
OLECTRA,EQ,1251,0.1,10268.3,4.17,51.88
ONESOURCE,EQ,1759,0.16,20165.64,2.9,50.78
SCHNEIDER,BE,1348,3.23,32231.22,3.72,49.98
MSUMI,EQ,41.6,0.31,27587.71,118.51,49.36
CHOLAHLDNG,EQ,1725,3.13,32391.61,2.87,49.18
GALLANTT,EQ,881,0.97,21256.85,5.57,49.06
HEMIPROP,EQ,141.75,4.81,4039.88,34.54,48.45
SHREECEM,EQ,24855,0.46,89678.7,0.2,48.44
SUPREMEIND,EQ,3628,0.22,46085.35,1.33,48.25
BALRAMCHIN,EQ,529,0.79,10683.18,9.06,47.97
PAGEIND,EQ,37390,1.18,41704.33,0.13,47.22
