Symbol ,Series ,LTP ,%chng ,Mkt Cap (₹ Crores),Volume (Lakhs),Value (₹ Crores)
SBIN,EQ,976.1,0.26,901000.58,257.87,2507
BHARTIARTL,EQ,1762.8,0.17,1074122.52,119.45,2107.3
SILVERBEES,EQ,251.6,4.27,34178.19,713.52,1812.99
OIL,EQ,490,7.46,79703.78,317.32,1555.4
ONGC,EQ,294.2,4.7,370111.81,520.81,1540.13
HFCL,EQ,149,0.36,22805.98,988.53,1487.04
VEDL,EQ,305.95,2.53,119638.32,475.96,1453.44
SASKEN,EQ,1804.9,10.42,2741.01,64.31,1166.75
JINDRILL,EQ,579.5,9.26,1679.45,180,1045.33
BBOX,EQ,834.95,5.94,14819.97,104.95,870.92
HINDZINC,EQ,643.3,2.26,271814.77,129.59,839.04
TTKPRESTIG,EQ,529,2.04,7244.71,143.68,806.06
STLTECH,EQ,403.5,2.23,19696.15,183.43,741.69
SATIN,EQ,225.77,5.17,2494.1,311.39,732.33
PARADEEP,EQ,127.5,4.01,13236.68,466.23,605.39
CMPDI,EQ,234.87,9.7,16769.72,234.38,559.52
GOLDBEES,EQ,124.58,1.1,55891.52,435.73,544.1
HINDALCO,EQ,1042.5,1.86,234273.37,43.23,451.07
BIOCON,EQ,403.75,3.41,65444.15,112.32,450.51
AFCONS,EQ,335.6,2.74,12342.85,119.06,405.48
TATSILV,EQ,25.54,4.33,5802.31,1527.87,394.19
CANBK,EQ,130.25,0.63,118145.23,295.25,385.86
BUTTERFLY,EQ,720,16.03,1287.33,49.11,347.99
LLOYDSENGG,EQ,68.06,2.87,9516.49,466.66,325.64
LAURUSLABS,EQ,1272,0.41,68669.76,23.31,296.57
GODREJCP,EQ,1028,2.2,105189.54,28.55,294.04
COHANCE,EQ,481.1,0.45,18405.31,55.74,272.2
NATIONALUM,EQ,393.3,0.06,72234.73,67.71,269.24
PIDILITIND,EQ,1454.8,1.22,148065.96,17.64,258.3
SILVERIETF,EQ,262.9,4.45,16298.47,91.04,241.27
LIQUIDCASE,EQ,114.03,0.04,9218.07,201.76,230.05
HDFCSILVER,EQ,252,4.27,8255.05,79.91,203.46
AUROPHARMA,EQ,1490,0.23,86539.44,13.43,200.33
RRKABEL,EQ,1930,0.42,21829.36,9.96,195.42
TATACHEM,EQ,775.6,1.87,19758.9,24.83,193.57
GOLDIETF,EQ,128.88,1.09,26868.12,142.58,184.28
ARFIN,EQ,98.37,2.54,1659.72,166.88,169.23
FIRSTCRY,EQ,235,2.39,12268.18,71.56,168.28
ZAGGLE,EQ,279.96,11.06,3764.3,56.22,153.6
BORORENEW,EQ,550,0.02,7710.39,26.74,146.49
LIQUID1,EQ,1103.83,0.01,1580,12.74,140.68
TATAGOLD,EQ,14.6,0.97,5896.91,868.71,127.18
STAR,EQ,1160,0.33,10692.03,9.24,109.96
LGEINDIA,EQ,1491,0.04,101204.96,6.69,100.04
SILVER,EQ,262.3,4.28,3393.5,37.36,98.86
BLISSGVS,EQ,276,1.41,2919.78,35.3,98.26
STOVEKRAFT,EQ,565,1.87,1870.56,16.68,96.83
SILVERCASE,EQ,26.73,4.5,1432.18,358.94,96.81
BAJAJCON,EQ,546,1.25,7131.76,17.46,95.51
COROMANDEL,EQ,1871,0.26,55197.24,4.95,92.98
DALBHARAT,EQ,1778,0.33,33349.23,4.85,86.54
HDFCGOLD,EQ,128.5,0.94,22145.46,66.89,86.17
WELCORP,EQ,1329.7,0.03,35076.24,6.36,84.57
JSFB,EQ,464,1.96,4887.06,17.44,82.59
SBISILVER,EQ,258.21,4.56,6557.27,30.94,80.41
ATLANTAELE,EQ,1814.8,5,13955.2,4.37,78.92
AJANTPHARM,EQ,3086,0.71,38555.13,2.38,73.83
AXISILVER,EQ,261.74,4.58,2241.72,27.52,72.4
CMSINFO,EQ,300,2.21,4939.13,22.6,69.02
NRBBEARING,EQ,332,1.65,3217.83,19.77,66.96
PACEDIGITK,EQ,190,1.39,4101.18,34.2,65.96
ONESOURCE,EQ,1830.1,1.48,20980.75,3.54,64.23
COLPAL,EQ,2145,0.28,58340.92,2.99,63.9
BHARATCOAL,EQ,33.15,1.04,15437.95,186.17,62.57
DEEPAKNTR,EQ,1870,0.34,25505.5,3.34,61.22
REFEX,EQ,257,1.28,3526.02,22.85,60.69
CCAVENUE,EQ,14.08,0.93,4911.43,393.7,56.85
SAKAR,EQ,567,7.06,1261.57,9.37,56
ANTHEM,EQ,801.55,2.21,45024.17,6.96,55.64
SETFGOLD,EQ,128.32,0.98,24848.11,42.78,55.01
