Symbol ,Series ,LTP ,%chng ,Mkt Cap (₹ Crores),Volume (Lakhs),Value (₹ Crores)
HDFCBANK,EQ,766.5,3,1179795.47,612.7,4666.51
SBIN,EQ,1038,0.59,958138.11,304.17,3148.68
RELIANCE,EQ,1414,0.44,1913491.63,186.21,2631.5
ICICIBANK,EQ,1252.6,2.45,896708.12,206.18,2561.72
SILVERBEES,EQ,213.25,10.2,29508.03,1210.21,2515.43
BLS,EQ,253.45,14.3,10435.57,835.98,2101.23
LT,EQ,3515.1,5.17,483541.21,60.38,2100.13
INFY,EQ,1280,1.85,519090.06,136.13,1744.39
BAJFINANCE,EQ,853,4.97,530748.7,188.28,1571.18
ETERNAL,EQ,238.05,4.89,229726.6,639.45,1506.16
NOCIL,EQ,162,1.04,2705.8,828.36,1418.48
BHARTIARTL,EQ,1812.5,0.92,1104375.07,75.36,1357.24
SHRIRAMFIN,EQ,907.1,3.35,170676.79,133.59,1215.93
M&M,EQ,3041,2.88,378157.12,39.44,1189.67
GOLDBEES,EQ,115.85,4.63,51720.49,1029.22,1179.49
BSE,EQ,2812,3.6,114697,40.92,1138.93
JBMA,EQ,563.95,4.3,13337.09,189.7,1100.58
AXISBANK,EQ,1194.8,2.07,371310.49,82.75,982.59
ITC,EQ,292.3,0.64,366303.88,333.36,969.27
MCX,EQ,2424.4,4.75,61820.22,41,968.71
VEDL,EQ,653,1.12,255348.34,142.87,931.37
INDIGO,EQ,4162,5.49,160908.33,21.53,884.42
TCS,EQ,2400.8,0.71,868630.45,34.2,822.77
KOTAKBANK,EQ,368.5,3.35,366526.94,199.91,733.13
MARUTI,EQ,12490,1.09,392688.81,5.84,727.84
TATASTEEL,EQ,191.2,2.15,238685.04,343.22,652.25
DIXON,EQ,10163,2.72,61792.96,6.32,639.09
POLYCAB,EQ,7068,4.02,106409.1,9.03,632.08
TEJASNET,EQ,419.85,4.75,7459.2,143.59,612.08
BEL,EQ,415,2.34,303355.82,146.43,605.64
TMCV,EQ,417.25,5.78,153645.28,143.93,594.38
NIFTYBEES,EQ,261.25,2.39,57151.48,228.05,589.97
GRASIM,EQ,2565,1.34,174554.49,23.03,589.17
WAAREEENER,EQ,3086,0.7,88765.98,18.5,569.86
TECHM,EQ,1433,3.54,140402.43,39.89,567.18
BPCL,EQ,282.35,4.07,122495.65,195.43,541.3
PERSISTENT,EQ,4919.3,4.12,77601.96,10.86,528.04
MUTHOOTFIN,EQ,3135.4,0.64,125876.43,16.45,511.96
TITAN,EQ,3918.9,1.71,347914.52,13.01,508.04
OLECTRA,EQ,1070,4.49,8782.64,46.69,507.65
ONGC,EQ,268.5,1.15,337780.5,185.67,501.43
INDUSINDBK,EQ,798,2.52,62172.67,63.48,499.86
EICHERMOT,EQ,6867.5,2.78,188385.28,7.24,497.7
PFC,EQ,399,0.25,131674.06,124.04,496.24
HINDCOPPER,EQ,462.75,3.03,44749.04,108.04,495.22
TATSILV,EQ,21.81,10.49,5110.63,2333.3,493.26
HCLTECH,EQ,1375,1.21,373128.95,35.56,489.99
IDEA,EQ,8.95,2.87,96967.02,5443.57,482.84
APOLLOHOSP,EQ,7433.5,4.04,106882.32,6.54,482.75
HAL,EQ,3656.3,0.6,244524.2,13.09,479.98
TVSMOTOR,EQ,3488,2.21,165710.39,13.02,450.92
KAYNES,EQ,3518,3.18,23582.79,12.79,446.53
SILVERIETF,EQ,221.51,10.49,14000.31,206.62,445.15
IOC,EQ,138.8,0.5,196002.79,305.1,423.14
CUMMINSIND,EQ,4625,2.37,128205,9.11,420.45
ADANIPORTS,EQ,1345,3.18,309882.5,31.32,418.73
SHILPAMED,EQ,333.5,6.77,6522.65,119.8,417.84
HINDZINC,EQ,496,1.71,209575.82,82.86,409.16
DRREDDY,EQ,1256.6,0.26,104878.6,31.66,398.45
ULTRACEMCO,EQ,10771,3.95,317398.94,3.7,396.03
ACUTAAS,EQ,2439,7.53,19968.37,16.21,393.43
BAJAJ-AUTO,EQ,8902,1.44,248808.98,4.38,390.89
