Symbol ,Series ,LTP ,%chng ,Mkt Cap (₹ Crores),Volume (Lakhs),Value (₹ Crores)
INFY,EQ,1256,2.88,509357.13,273,3419.68
RELIANCE,EQ,1413.6,2.08,1912950.33,229.95,3262.84
SBIN,EQ,1058.3,0.9,976876.26,177.49,1897.13
GMDCLTD,EQ,580,8.58,18444,321.07,1857.89
ITC,EQ,299.8,0.6,375702.71,586.8,1779.69
VEDL,EQ,667.3,0.29,260940.2,259.93,1752.68
FIRSTCRY,EQ,252.07,20,13159.11,704.45,1698.43
LT,EQ,3438.1,0.1,472949,47.43,1637.74
SILVERBEES,EQ,219.65,0.31,30406.56,689.61,1529.01
BHARTIARTL,EQ,1844.8,0.97,1051924.39,76.92,1421.53
M&M,EQ,3075,0.97,382385.12,44.72,1372.69
ETERNAL,EQ,233,1.86,224853.17,557.75,1298.56
HAPPSTMNDS,EQ,400.1,7.66,6092.52,320.21,1285.7
GUJALKALI,EQ,583.8,20,4287.25,235.7,1179.59
COALINDIA,EQ,467.8,2.99,288292.43,238.79,1117.54
INOXGREEN,EQ,148.88,6.13,5977.41,690.53,1087.38
TATAPOWER,EQ,402.6,1.03,128644.37,251.55,1031.43
TCS,EQ,2397.6,1.77,867472.66,42.06,1003.06
OLECTRA,EQ,1084.9,8.4,8904.94,91.12,996.88
TATASTEEL,EQ,196.38,3.08,245151.51,468.81,924.22
MARUTI,EQ,12615,0.13,396618.85,7.25,917.21
JBMA,EQ,556.8,1.43,13168,159.86,909.46
MRPL,EQ,191,3.37,33474.64,463.58,904.11
POWERGRID,EQ,298.6,0.64,277716.03,283.92,850.41
HINDCOPPER,EQ,489.2,3.97,47306.82,170.31,827.29
HINDPETRO,EQ,338.95,4.36,72122.54,241.7,815.72
NTPC,EQ,381,1.86,369442.98,209.3,797.61
ADANIPOWER,EQ,151.75,0.49,292645.24,442.66,683.42
HCLTECH,EQ,1339.9,2.14,363603.99,50.5,675.65
ASHOKLEY,EQ,169.4,0.49,99503.1,387.95,654.66
INDUSINDBK,EQ,819.3,0.37,63832.16,78.72,646.91
SUNPHARMA,EQ,1770.6,1.5,424816.24,35.91,637.36
ADANIPORTS,EQ,1368,0.88,315181.6,42.13,576.6
IDEA,EQ,9.35,4.59,101300.74,6121.65,569.93
HEROMOTOCO,EQ,5263.5,1.76,105317.25,10.43,550.69
DIXON,EQ,10343,1.46,62887.4,5.2,540.01
HINDZINC,EQ,513.65,1.48,217033.51,100.47,519.43
APOLLOHOSP,EQ,7340,1.21,105537.94,6.96,512.75
TMCV,EQ,420,0.66,154657.92,120.96,507.8
HINDUNILVR,EQ,2095,0.85,492239.37,24.3,506.44
IOC,EQ,145.09,1.65,204885.05,346.37,504.97
BHEL,EQ,261.25,3.77,90968.91,190.56,501.1
KIOCL,EQ,348.9,13.46,21204.44,139.32,497.33
CHENNPETRO,EQ,1058,3.69,15754.83,45.76,487.05
AWL,EQ,189.44,7.47,24621.11,253.84,483.48
BPCL,EQ,288.5,0.87,125163.79,166.01,481.62
