Symbol ,Series ,LTP ,%chng ,Mkt Cap (₹ Crores),Volume (Lakhs),Value (₹ Crores)
BHARTIARTL,EQ,1850,0.82,1127224.21,244.9,4504.82
HEG,EQ,563.2,11.95,10868.49,473.19,2661.84
ONGC,EQ,281.1,4.03,353631.65,600.49,1684.19
BRIGADE,EQ,683,1.81,16705.73,233.68,1670.14
RPSGVENT,EQ,825.25,14.47,2730.46,204.24,1608.04
TCS,EQ,2387.5,0.42,863818.39,49.79,1196.87
GRAPHITE,EQ,630,5.75,12308.66,160.12,1031.83
HINDCOPPER,EQ,492.6,2.51,47635.6,174.74,842.81
POWERGRID,EQ,295.7,0.24,275018.85,274.45,809.24
COALINDIA,EQ,445.1,0.32,274303.04,171.84,762.79
OFSS,EQ,6949,5.3,60480.71,9.81,681.21
ATGL,EQ,528,1.38,58069.97,113.85,610.89
DMART,EQ,3915,0.11,254762,15.49,605.74
SAMMAANCAP,EQ,149.35,1.68,12376.14,398.89,591.31
NATIONALUM,EQ,371,1.01,68139.04,159.22,587.65
WIPRO,EQ,191.35,1.22,200695.77,262.69,501.53
OIL,EQ,477.35,1.26,77646.12,93.24,444.57
LIQUIDCASE,EQ,113.37,0.05,8550.51,344.52,390.55
ADANIPOWER,EQ,153.68,0.02,296367.19,239.58,368.5
GROWW,EQ,162,0.3,101632.27,206.53,335.83
ACMESOLAR,EQ,270.2,6.33,16373.36,122.95,330.37
ATHERENERG,EQ,792,1.98,30284.19,41.66,328.15
APARINDS,EQ,10549,5.34,42373.56,3.13,324.91
DIVISLAB,EQ,6045,0.51,160475.76,5.41,324.71
LGEINDIA,EQ,1512,0.08,102630.39,21.08,321.25
KARURVYSYA,EQ,294.35,3.35,28448.75,100.05,290.74
CUPID,EQ,84.05,4.22,11301.87,339.38,282.94
PIRAMALFIN,EQ,1920,5.88,43522.12,14.6,268.9
OLAELEC,EQ,24.05,0.8,10608.05,1093.53,265.84
LICHSGFIN,EQ,506.65,2.09,27868.94,51.61,261.08
AUROPHARMA,EQ,1314.7,0.53,76357.99,19.24,253.02
LENSKART,EQ,512.05,3.38,88913.18,47.94,242.68
AZAD,EQ,1486,0.87,9596.85,14.02,213.25
CPPLUS,EQ,1833,1.3,21592.39,11.17,206.16
SAGILITY,EQ,42.41,6.32,19853.51,475.93,193.7
ACUTAAS,EQ,2540,0.5,20795.26,7.5,190.07
FABTECH,EQ,146,5,648.98,106.53,169.18
NAZARA,EQ,237.75,4.57,8807.81,71.63,167.94
PFOCUS,EQ,324.4,1.3,25173.13,53.05,167.51
AFFLE,EQ,1426,2.32,20072,11.59,166.1
LIQUID1,EQ,1097.4,0.04,1588.11,15.11,165.78
GLENMARK,EQ,2169.5,0.05,61223.47,7.44,161.18
EMCURE,EQ,1660,4.18,31471.86,9.46,155.49
NUVAMA,EQ,1205,0.33,21936,10.83,130.06
MTARTECH,EQ,3562,0.18,10956.57,3.61,129.84
QPOWER,EQ,864,1.12,6691.17,13.97,118.79
ONESOURCE,EQ,1425,6.81,16333.52,8.4,118.6
PWL,EQ,90.28,4.92,25817.3,130.34,114.85
PPLPHARMA,EQ,143.87,1.98,19123.89,79.87,114.21
MANKIND,EQ,2044,0.99,84382.11,5.42,110.41
FACT,EQ,792,0.22,51248.1,13.7,108.76
KTKBANK,EQ,229,1.11,8660.36,44.63,101.22
AWL,EQ,184.69,1.01,24003.76,53.02,97.58
JAINREC,EQ,462,1.52,15942.96,21.16,96.72
SPLPETRO,EQ,768,14.37,14441.58,12.43,91.67
LIQUIDADD,EQ,1119.53,0.04,1622.1,8.01,89.68
URBANCO,EQ,114.1,0.02,16683.48,77.9,89.18
RENUKA,EQ,26.4,5.14,5619.21,316.49,82.54
APOLLOPIPE,EQ,427,3.02,1880.86,18.37,77.81
ATLANTAELE,EQ,1240,3.68,9535.18,5.98,73.89
AXISCADES,EQ,1467.1,5,6237.73,4.89,70.79
AETHER,EQ,1162.2,0.32,15419.42,5.95,69.7
NLCINDIA,EQ,270.8,1.25,37550.12,25.07,67.59
ANTHEM,EQ,675.05,4.52,37918.49,9.97,66.86
CUBEINVIT,IV,146,0.69,19623.42,44,64.24
CONFIPET,EQ,38.25,10.42,1270.82,163.53,62.42
LIQUIDBETF,EQ,1074.85,0.04,615.91,5.68,61.05
ELECTCAST,EQ,80.6,4.09,4982.57,76.2,60.26
ASTERDM,EQ,668.6,2.55,34641.57,9.13,60.2
FINOPB,EQ,126,1.86,1048.55,47.11,59.48
ANANDRATHI,EQ,3015,0.75,25030.72,1.96,58.95
BAJAJHIND,EQ,16.43,1.73,2098.7,337.11,55.05
