Symbol ,Series ,LTP ,%chng ,Mkt Cap (₹ Crores),Volume (Lakhs),Value (₹ Crores)
RELIANCE,EQ,1386.4,3.08,1876142.01,259.58,3589.98
HDFCBANK,EQ,875.1,0.74,1346809.71,313.25,2735.98
MAZDOCK,EQ,2356,8.8,95036.33,94.08,2196.05
BHARTIARTL,EQ,1906,0.01,1086821.27,113.99,2177.7
BSE,EQ,2771,5.49,113024.68,74.64,2033.37
LT,EQ,4027,3.72,553958.76,49.96,1994.83
LTFOODS,EQ,429.75,16.92,14923.2,464.25,1916.68
NATIONALUM,EQ,397.95,6.55,73088.76,455.36,1801.72
BEL,EQ,462,3.39,337711.78,380.24,1753.69
HINDALCO,EQ,956.7,3.79,214992.16,165.34,1601.28
VEDL,EQ,713,1.71,278810.67,220.93,1594.66
COALINDIA,EQ,448,2.95,276090.23,301.06,1361.77
INDIGO,EQ,4495,2.32,173782.45,26.3,1164.35
HAL,EQ,3894.9,0.47,260481.17,24.7,961.14
MCX,EQ,2562,3.37,65328.91,37.64,958.22
GRSE,EQ,2422,4.64,27744.49,37.92,923.89
DATAPATTNS,EQ,3360,7.48,18810.61,27.64,915.71
RAMKY,EQ,480,11.5,3321.49,184.47,896.11
TATASTEEL,EQ,200.72,2.03,250569.36,410.33,821.57
M&M,EQ,3350,2.63,416582.16,23.05,764.41
HINDCOPPER,EQ,558.25,2.09,53984.12,116.12,648.18
SUNPHARMA,EQ,1783.7,1.9,427959.3,36.01,641.69
MARUTI,EQ,14471,2.21,454971.96,4.49,640.36
CHENNPETRO,EQ,1000,0.01,14891.14,61.53,624.69
KOTAKBANK,EQ,406.35,0.74,404168.86,149.63,608.63
NTPC,EQ,377.45,3.18,366000.66,161.59,607.36
IDEA,EQ,10.25,2.6,111051.61,5913.2,597.82
DIXON,EQ,10192,0.55,61969.29,5.87,594.72
BAJFINANCE,EQ,963,1.89,599192.26,61.81,592.27
POWERGRID,EQ,299,2.41,278088.05,194.67,578.83
BHARATFORG,EQ,1893,2.78,90488.93,30.38,573.4
IOC,EQ,171.93,0.87,242786.45,323.55,556.51
KAYNES,EQ,3806,2.85,25513.39,14.3,533.38
FORCEMOT,EQ,21815,1.7,28431.3,2.4,526.98
SHRIRAMFIN,EQ,1039.5,2.92,195584.85,50.52,521.67
COCHINSHIP,EQ,1453,3.93,38225.64,33.64,490.36
ADANIPORTS,EQ,1489.2,3.82,343105.59,32.36,478.63
TMCV,EQ,480.55,2.08,176954.43,95.89,460.85
SOLARINDS,EQ,14720,1.36,133201.36,3.1,456.38
DLF,EQ,586,2.98,145053.46,78.28,455.15
CUMMINSIND,EQ,4804.1,4.78,133169.65,9.57,453.75
EICHERMOT,EQ,7742,1.51,212374.06,5.68,437.56
BPCL,EQ,360.5,1.15,156400.51,121.71,435.2
POLYCAB,EQ,8570.5,3.46,129028.38,5.04,425.58
HINDPETRO,EQ,416.8,3.82,88687.64,101.65,419.4
MRPL,EQ,195.75,2.32,34307.12,208.45,411.5
PFC,EQ,415.4,4.75,137086.23,99.74,407.66
ADANIGREEN,EQ,883.6,1.34,145033.56,46.55,406.5
PETRONET,EQ,295,5.36,44250,138.97,400.15
RECLTD,EQ,342.8,4.27,90266.92,116.58,394.01
LUPIN,EQ,2337.6,1.42,106838.42,16.83,392.66
SBILIFE,EQ,1949,0.95,195487.97,19.55,376.86
TMPV,EQ,355.35,1.18,130862.1,105.74,372.59
HDFCLIFE,EQ,686.2,0.23,148055.6,54.13,366.68
CANBK,EQ,148.5,1.07,134699.17,244.75,361.66
ASHOKLEY,EQ,203.04,1.29,119262.74,178.21,358.77
VMM,EQ,115.1,3.12,53786.26,313.28,357.87
SUZLON,EQ,40.3,0.93,55269.66,891.73,355.44
