Symbol ,Series ,LTP ,%chng ,Mkt Cap (₹ Crores),Volume (Lakhs),Value (₹ Crores)
ATGL,EQ,560.5,8.7,61644.36,502.97,2821.32
GUJALKALI,EQ,491,13.63,3605.75,480.17,2324.69
JPPOWER,EQ,16.68,11.2,11431.57,7323.36,1201.03
ITI,EQ,274.6,3.86,26385.96,304.75,838.91
ONGC,EQ,269.1,1.55,338535.31,286.85,770.52
ATHERENERG,EQ,752,0.24,28754.69,69.81,534.44
NTPCGREEN,EQ,98.61,0.78,83092.04,499.83,498.78
CHENNPETRO,EQ,1016.4,0.12,15135.35,40.7,419.14
OIL,EQ,475.2,1.01,77296.4,78.43,373.51
LIQUIDCASE,EQ,113.2,0.01,8582.4,242.33,274.32
ACMESOLAR,EQ,262.5,5.55,15906.76,82.95,217.51
BUTTERFLY,EQ,667,12.47,1192.57,26.1,172.55
STOVEKRAFT,EQ,513,4.01,1698.41,26.09,135.11
KTKBANK,EQ,232.75,0.38,8802.18,50.62,117.78
HSCL,EQ,453.8,0.06,22896.1,23.21,102.57
CAPACITE,EQ,229.95,4.38,1945.47,41.43,94.58
JINDRILL,EQ,479.95,1.15,1390.95,16.89,80.82
WEBELSOLAR,EQ,62.75,0.87,2648.45,128.44,80.41
PRAJIND,EQ,315,2.81,5790.11,24.92,76.84
MGL,EQ,1001,0.06,9887.66,7.6,76.78
APARINDS,EQ,9631,0.23,38686.1,0.77,73.78
VALIANTORG,EQ,262.31,10.6,734.98,26.05,67.8
GESHIP,EQ,1453,0.83,20744.07,4.51,64.9
GSPL,EQ,259,0.27,14613.07,24.41,63.94
TTKPRESTIG,EQ,481,0.69,6587.34,9.37,45.8
TDPOWERSYS,EQ,839.6,0.37,13115.8,5.08,42.07
OMNI,EQ,242.25,0.21,2995.81,16.79,40.75
BALRAMCHIN,EQ,486.1,2.13,9816.81,8.09,39.03
APOLLOTYRE,EQ,422,0.54,26801.26,9.29,38.78
THOMASCOOK,EQ,99.05,2.03,4659.12,37.2,36.51
UNIMECH,EQ,778,0.91,3956.67,4.23,33.97
SAFARI,EQ,1583,3.17,7755.74,1.97,31.5
ROUTE,EQ,482,0.27,3036.75,6.03,28.71
HINDOILEXP,EQ,131.6,0.32,1740.32,21.34,28.4
KEC,EQ,562.5,0.11,14973.75,4.59,25.52
BLACKBUCK,EQ,600,0.7,10900.34,4.23,25.17
ABBOTINDIA,EQ,26600,0.85,56523.14,0.09,24.41
AGIIL,EQ,307,2.06,3837.42,8.01,24.24
RSYSTEMS,EQ,264.1,0.55,3129.11,8.6,22.79
GRMOVER,EQ,153.8,0.59,2830.78,14.48,22.14
NITCO,EQ,80.55,1.47,1845.53,26.16,21.68
KPIL,EQ,1075,0.61,18358.05,1.87,19.98
PNGJL,EQ,566,0.92,7681.09,3.54,19.97
