Symbol ,Series ,LTP ,%chng ,Mkt Cap (₹ Crores),Volume (Lakhs),Value (₹ Crores)
ATGL,EQ,609.5,7.51,67033.42,485.86,3047.7
NTPCGREEN,EQ,97,11.84,81735.4,1653.46,1624.03
DOMS,EQ,2144.5,2.23,13014.61,67.86,1535.84
COALINDIA,EQ,470,5.2,289648.23,273.28,1270.43
ADANIPOWER,EQ,149.8,7.89,288884.73,812.76,1191.1
SILVERBEES,EQ,253.53,0.73,35401.57,441.55,1108.29
DIXON,EQ,10803,1.74,65684.29,9.68,1026.8
JSWENERGY,EQ,519,6.35,91203.47,193.17,1001.8
TATAPOWER,EQ,401.95,4.2,128436.67,250.08,999.37
NTPC,EQ,390.95,2.91,379091.16,238.47,925.08
BSE,EQ,2847,0.34,116124.6,29.88,846.01
NATIONALUM,EQ,408.5,2.7,75026.41,201.29,805.12
HAPPSTMNDS,EQ,415.95,1.03,6333.87,176.28,726.87
KPIGREEN,EQ,396,8.88,7814.71,156.65,636.37
MUTHOOTFIN,EQ,3242.3,2.48,130168.12,17.99,571.88
ADANIGREEN,EQ,866.65,2,142251.4,65.91,568.8
MAZDOCK,EQ,2449,0.53,98787.76,21.5,520.84
SUNPHARMA,EQ,1827,0.06,438348.17,26.06,475.69
POWERGRID,EQ,304,1.74,282738.36,152.84,462.41
COFORGE,EQ,1109,0.02,37235.58,41.82,461.97
SUZLON,EQ,42.53,2.19,58328.01,1084.33,461.38
JIOFIN,EQ,242,1.38,153746.03,188.65,452.27
CUMMINSIND,EQ,4760,2.79,131947.2,9.62,451.15
HFCL,EQ,74.3,3.11,11372.38,600.69,447.03
HINDALCO,EQ,968,0.93,217531.53,46.65,445.56
BHEL,EQ,267.8,4.71,93249.66,162.28,430.88
KPRMILL,EQ,875.2,7.93,29915.56,46.78,416.64
TECHM,EQ,1354.3,1.49,132691.56,30.68,412.94
EIEL,EQ,160.19,4.64,2811.82,241.06,395.63
TTKPRESTIG,EQ,588,9.81,8052.72,67.81,393.51
HAL,EQ,4008.6,0.09,268085.15,9.61,383.92
ABB,EQ,6415.5,2.16,135949.82,5.96,378.03
POLYCAB,EQ,7442,0.17,112038.88,4.99,370.89
BPCL,EQ,327,0.6,141866.76,111.76,362.92
RECLTD,EQ,343.95,3.27,90569.74,106.58,362.74
WAAREEENER,EQ,2729,1.72,78497.2,13.31,358.91
PFC,EQ,415.7,2.16,137185.23,86.41,355.47
HCLTECH,EQ,1357,0.5,368244.35,26.17,354.72
STLTECH,EQ,202.5,6.25,9884.11,173.04,344.41
IOC,EQ,160.2,0.99,226222.24,216.36,343.93
NLCINDIA,EQ,264,6.26,36607.21,128.69,340.81
CHENNPETRO,EQ,945,4.22,14072.13,36.3,338.67
SRF,EQ,2615.1,5.08,77518.06,12.88,331.07
CANBK,EQ,140.5,0.78,127442.65,217.74,304.77
ADANIENT,EQ,2000.3,1.3,258575.26,14.74,294.25
TATSILV,EQ,25.76,0.98,5665.27,1120.52,284.95
AUROPHARMA,EQ,1310.2,0.41,76096.63,21.1,276.07
CESC,EQ,159.2,3.18,21103.08,166.1,267.27
PETRONET,EQ,297.7,2.78,44655,89.97,266
KEC,EQ,562.2,2.64,14965.76,46.74,259.15
CGPOWER,EQ,738.25,1.65,116268.07,35.48,257.01
GROWW,EQ,158.5,2.22,97851.51,164.48,255.62
UNIONBANK,EQ,182.45,0.85,139275.13,142.3,255.41
MRPL,EQ,191.21,2.3,33511.44,129.72,243.33
GAIL,EQ,152.5,3.06,100270.27,160.72,243.08
INDUSTOWER,EQ,442.6,0.88,116765.08,54.04,237.93
JINDALSTEL,EQ,1224,3.12,124858.78,19.6,236.6
KEI,EQ,4335,0.32,41442.86,5.23,227.28
BHARATCOAL,EQ,35.94,7.77,16737.26,620.77,221.06
FEDERALBNK,EQ,270.45,0.37,66604.42,79.72,215.02
LUPIN,EQ,2358.5,0.59,107793.64,8.71,203.92
MGL,EQ,1052,0.26,10391.42,19.23,202.98
LIQUIDCASE,EQ,113.11,0.03,8655.37,175.79,198.8
SHAILY,EQ,1919.7,0.59,8822,10.43,197.32
CEATLTD,EQ,3844,8.18,15549.02,5.3,195.59
RVNL,EQ,280,1.01,58380.56,69.45,193.04
SCI,EQ,251,4.56,11691.56,74.51,186.03
RPOWER,EQ,23.74,3.85,9818.32,789.59,185.08
INOXWIND,EQ,83.5,1.51,14430.79,203.55,171.61
REGAAL,EQ,87.69,19.99,900.78,200.63,168.71
IRCTC,EQ,536.5,0.44,42920,31.54,168.36
SBILIFE,EQ,1940.9,0.12,194675.53,8.69,167.78
NMDC,EQ,80.85,1.4,71081.84,209.68,167.64
ELECTCAST,EQ,78.3,3.54,4840.39,208.19,163.01
GESHIP,EQ,1487.7,4.25,21239.47,10.92,159.47
PNB,EQ,116.56,0.62,133961.75,135.16,157.18
J&KBANK,EQ,127.34,1.54,14022.46,121.58,153.25
HDFCSILVER,EQ,253.65,0.74,8526.73,57.18,143.36
IRFC,EQ,100,0.76,130685.06,142.55,141.68
APARINDS,EQ,9425,1.78,37858.64,1.53,141.44
AARTIIND,EQ,445.9,3.66,16168.08,31.43,140.61
DMART,EQ,3945,0.01,256714.2,3.53,138.78
TORNTPOWER,EQ,1503.6,4.49,75766.94,9.17,136.64
LAURUSLABS,EQ,1047.9,0.66,56571.57,13.01,134.88
SILVERIETF,EQ,264.44,0.74,16820.75,48.33,126.55
NHPC,EQ,74.86,1.91,75197.13,168.05,125.75
BLUESTARCO,EQ,1942,0.05,39930.39,6.38,124.01
JPPOWER,EQ,14.18,3.81,9718.2,863.82,122.49
SIEMENS,EQ,3324.8,1.61,118402.95,3.62,119.69
GMDCLTD,EQ,556.85,2.67,17707.83,21.38,117.85
LINDEINDIA,EQ,7200,6.26,61404.64,1.65,116.63
ADANIENSOL,EQ,1011.9,2.01,121557.79,11.33,113.46
DEVYANI,EQ,118.82,6.11,14648.99,96.87,112.33
WABAG,EQ,1280,2.24,7974.59,8.7,110.96
IREDA,EQ,117,1.92,32868.01,93.58,108.85
ZEEL,EQ,81.82,1.67,7858.97,125.16,101.73
LTM,EQ,4317,1.27,127996.17,2.29,99
BANKINDIA,EQ,154.67,0.24,70416.11,63.65,97.71
PWL,EQ,84.27,1.32,24098.63,111.94,95.49
BAJAJELEC,EQ,381.9,0.46,4406.68,24.15,95.07
RBLBANK,EQ,298.7,0.34,18456.31,31.57,94.25
AJANTPHARM,EQ,3115,2.19,38917.45,2.98,92.66
TARIL,EQ,292.7,1.14,8785.85,31.29,90.62
JINDALPOLY,EQ,944.35,4.57,4134.97,9.6,89.09
MAHABANK,EQ,67.24,0.3,51717.92,129.08,86.3
VIKRAMSOLR,EQ,184.69,2.49,6691.88,45.84,84.01
JBCHEPHARM,EQ,2130,0.18,34199,3.95,83.86
SKIPPER,EQ,353.95,3.95,3996.24,23.52,82.55
UPL,EQ,627.75,0.3,52992.43,13,81.5
NBCC,EQ,86.57,0.48,23373.9,93.26,80.45
GPIL,EQ,264,4.04,17718.83,30.84,80.15
EPACK,EQ,268,0.99,2578.92,29.16,79.56
HBLENGINE,EQ,687.1,2.46,19046.06,11.58,78.73
PNBHOUSING,EQ,780.5,0.52,20332.69,10.06,77.81
MRF,EQ,137930,1.23,58498.09,0.06,76.11
AEROFLEX,EQ,237.3,1.34,3068.77,30.84,72.89
WELCORP,EQ,840.1,0.91,22161.05,8.58,72.72
AVANTIFEED,EQ,1243,2.73,16935.33,5.81,71.72
JSL,EQ,747,1.42,61584.14,9.64,71.68
IEX,EQ,122.97,0.1,10965.15,57.91,70.51
ATHERENERG,EQ,709,1,27110.47,10.04,70.25
PRAJIND,EQ,314.65,0.22,5783.68,22.16,69.65
PARADEEP,EQ,112.75,0.2,11705.37,61.74,69.55
HSCL,EQ,449.5,0.56,22678.13,15.72,69.51
IFCI,EQ,54,0.73,14549.3,130.03,69.36
PIRAMALFIN,EQ,1789.8,0.57,40570.77,3.92,69.17
MEESHO,EQ,141.79,1.71,63991.68,48.64,68.63
ENGINERSIN,EQ,200.68,0.83,11279.07,34.04,68.1
TDPOWERSYS,EQ,818.05,1.92,12779.15,8.48,67.68
DALBHARAT,EQ,1909.1,2.87,35808.22,3.58,67.41
SBISILVER,EQ,259.5,0.91,6667.1,25.34,65.07
RITCO,EQ,212.9,7.99,609.38,29.52,63.83
SJVN,EQ,72.45,2.72,28471.37,87.93,63.21
NATCOPHARM,EQ,1022,0.58,18305.03,5.92,59.88
VIDYAWIRES,EQ,56.1,3.83,1193.2,104.28,59.68
AEGISLOG,EQ,639,3.64,22428.9,9.31,58.81
AETHER,EQ,1047,3.1,13891.01,5.75,58.41
MOSCHIP,EQ,172.15,1.32,3332.17,33.4,58.02
SILVER,EQ,264.1,0.56,3602.49,21.77,56.94
FRACTAL,EQ,844.5,0.22,14522.45,6.59,55.96
KIRLOSENG,EQ,1479,1.97,21497.22,3.76,54.88
LIQUID1,EQ,1094.86,0.01,1587.68,4.98,54.52
LTFOODS,EQ,389.8,1.84,13535.92,13.99,53.89
SBILIQETF,EQ,1030.1,0.01,57.33,5.14,52.96
THANGAMAYL,EQ,3560,0.55,11065.2,1.5,52.31
OMNI,EQ,220,5.29,2720.65,23.79,51.67
KPEL,EQ,294.15,4.64,1988.33,17.03,51.22
ZENTEC,EQ,1419,0.74,12812.2,3.59,50.37
ACE,EQ,868,1.71,10336.42,5.67,49.25
PSUBNKBEES,EQ,98.37,0.02,4240.98,50.41,49.22
JMFINANCIL,EQ,122.85,0.95,11748.93,40.37,49.12
EMMVEE,EQ,207.7,0.64,14380.01,23.65,48.63
SILVERCASE,EQ,26.89,0.71,1370.9,181.08,48.22
IIFL,EQ,481.5,0.14,20477.48,9.96,47.76
LIQUIDADD,EQ,1116.99,0.01,1868.21,4.22,47.13
CPPLUS,EQ,1602.5,1.24,18877.14,2.92,46.55
BALKRISIND,EQ,2267,4.2,43825.01,2.04,45.41
AGIIL,EQ,311.8,0.24,3809.17,14.59,45.39
LENSKART,EQ,502.5,0.68,87254.9,8.99,44.81
CRAFTSMAN,EQ,7330,0.06,17486.14,0.6,44.17
IPCALAB,EQ,1565.7,2.07,39722.47,2.78,43.02
ARVIND,EQ,347.5,4.21,9108.48,12.24,42.84
QUADFUTURE,EQ,319.55,6,1278.2,13.34,42.33
IRB,EQ,42.6,1.19,25726.14,97.2,41.14
OLECTRA,EQ,902,0.16,7403.68,4.54,40.78
RAIN,EQ,119.5,0.54,4019.33,34.79,40.76
FINCABLES,EQ,892.05,0.47,13642.95,4.51,40.2
JAGSNPHARM,EQ,190,6,1270.92,20.77,39.46
URBANCO,EQ,114.8,3.14,16785.83,34.46,38.86
GRMOVER,EQ,157.65,0.23,2901.64,24.64,38.25
LIQUIDBETF,EQ,1072.48,0.01,620.51,3.53,37.89
TITAGARH,EQ,659.5,0.54,8881.73,5.72,37.26
SWANCORP,EQ,367.25,3.98,11511.7,10.29,37.07
FSL,EQ,222,1.83,15473.2,16.71,37.02
PROTEAN,EQ,551.5,3.14,2240.01,6.76,37.02
VOLTAMP,EQ,8720,2.25,8822.13,0.43,36.91
LIQUIDPLUS,EQ,1076.12,0.01,853.25,3.39,36.52
NCC,EQ,149.65,0.43,9395.72,23.75,35.29
EMBASSY,RR,436.25,3.31,41351.86,8.18,34.8
STARHEALTH,EQ,461,1.12,27125.18,7.54,34.69
BEML,EQ,1617,0.43,13467.83,2.17,34.66
SWSOLAR,EQ,178.89,0.18,4177.65,19.48,34.64
GODIGIT,EQ,343,2.62,31709.32,10.14,34.58
GALLANTT,EQ,551.45,5.47,13305.44,6.15,34.58
TATAINVEST,EQ,632,1.46,31976.09,5.57,34.53
LLOYDSME,EQ,1199.9,1.21,65317.64,2.85,34.06
CONFIPET,EQ,35.49,19.98,1179.12,93.8,32.53
NAZARA,EQ,244,0.08,9039.35,13.15,31.71
3MINDIA,EQ,34250,1.57,38582.86,0.09,30.34
CHAMBLFERT,EQ,432.5,0.17,17328.13,6.96,30.05
PCJEWELLER,EQ,8.85,0.23,6485.72,335.62,29.43
DCBBANK,EQ,173.65,0.77,5588.29,16.64,28.75
HCC,EQ,16.1,0.81,4217.34,179.63,28.67
ACMESOLAR,EQ,240.4,4.41,14567.56,12,28.65
TENNIND,EQ,535.05,1.31,21594.85,5.43,28.47
