Symbol ,Series ,LTP ,%chng ,Mkt Cap (₹ Crores),Volume (Lakhs),Value (₹ Crores)
HDFCBANK,EQ,838.8,2.67,1290942.73,521.83,4341.54
RELIANCE,EQ,1394,0.96,1886426.69,228.38,3161.92
LT,EQ,3460,0.61,475961.59,84.59,2914.69
MRPL,EQ,206.11,15.7,36122.81,1451.92,2888.89
ICICIBANK,EQ,1267.6,1.02,907349.35,227.41,2867.58
ITI,EQ,287.6,18.7,27635.11,870.88,2359.91
MARUTI,EQ,12740,1.18,400548.88,14.16,1790.91
SBIN,EQ,1063.9,1.61,982045.4,153.22,1617.59
M&M,EQ,3029,3.34,376664.88,53.79,1604.15
ADANIPOWER,EQ,154.21,5.21,297389.28,902.27,1368.57
TEJASNET,EQ,448,5.55,7959.32,286.64,1277.49
BSE,EQ,2860,2.25,116654.85,43.34,1230.23
ETERNAL,EQ,222.5,3.16,214720.3,532.68,1160.49
ITC,EQ,307.45,1.99,385289.52,374.72,1144.7
AXISBANK,EQ,1214,1.39,377237.53,87.44,1052.38
ZYDUSWELL,EQ,425,5.13,13521.83,247.21,1036.52
KOTAKBANK,EQ,369.4,0.7,367422.12,279.27,1029.54
HINDALCO,EQ,921,1.2,206969.56,107.56,996.78
MCX,EQ,2557.9,2.37,65224.36,34.74,875.44
TATASTEEL,EQ,186.25,1.49,232505.69,447.9,831.47
ULTRACEMCO,EQ,11090,4.46,326799.2,7.28,800.53
BAJFINANCE,EQ,873.8,2.19,543690.76,89.83,782.04
INDIGO,EQ,4227.6,1.67,163444.51,17.93,754.23
CHENNPETRO,EQ,974,6.08,14503.97,62.3,594
EICHERMOT,EQ,6822.5,1.21,187150.87,8.66,585.61
BAJEL,EQ,167.95,20,1942.95,333.52,526.67
KAYNES,EQ,3540.3,1.86,23732.28,14.85,521.67
BAJAJ-AUTO,EQ,9063,2.12,253308.89,5.8,520.73
IDEA,EQ,9.39,1.29,101734.11,5509.04,520.05
WAAREEENER,EQ,2782.9,2.06,80047.59,18.64,512.68
JINDALSAW,EQ,196.5,2.7,12566.34,251.91,497.83
HCLTECH,EQ,1328.3,0.22,360456.13,36.18,478.69
TRENT,EQ,3581.2,2.68,127307.17,13.04,460.73
NETWEB,EQ,3230,1.7,18391.84,14.24,456.2
GANECOS,EQ,843.2,7.26,2259.44,54.07,454.8
ADANIPORTS,EQ,1372.4,0.67,316195.35,33.22,454.69
CHOLAFIN,EQ,1522.3,0.55,129677.07,29.6,451.93
MUTHOOTFIN,EQ,3340.8,0.23,134122.59,13.33,443.88
NTPCGREEN,EQ,98.55,0.41,83041.48,454.21,443.27
HINDUNILVR,EQ,2165.4,0.25,508780.49,19.82,430.51
NIFTYBEES,EQ,264.99,0.88,55383.34,154.83,406.97
GRASIM,EQ,2656.9,3.44,180808.51,15.32,404.03
ASHOKLEY,EQ,171.97,0.77,101012.68,213.38,367.08
BAJAJFINSV,EQ,1762.2,1.39,282048.92,20.86,366.04
TMCV,EQ,435,2.2,160181.41,78.7,339.26
TVSMOTOR,EQ,3351.1,0.8,159206.44,9.85,330.04
VBL,EQ,407,1.42,137651.24,80.27,327.67
JSWSTEEL,EQ,1143,2.12,279515.39,25.93,295.56
AMBUJACEM,EQ,428,0.62,105794.04,68.58,294.65
ADANIENT,EQ,1970,0.45,254658.44,14.66,288.45
PAYTM,EQ,1013.5,3.82,64868.63,28.11,280.14
TECHM,EQ,1340.9,0.61,131378.66,20.62,275.07
IDFCFIRSTB,EQ,62.79,0.35,53994.33,437.3,271.91
RECLTD,EQ,331.55,0.02,87304.54,80.88,268.3
SWIGGY,EQ,282.55,0.14,77992.66,93.08,263.19
NEWGEN,EQ,448.1,1.4,6377.26,57.89,261.78
LIQUIDCASE,EQ,113.16,0.02,8693.93,229.69,259.91
INDUSINDBK,EQ,824,1.18,64198.34,31.07,255.08
CDSL,EQ,1182.4,0.5,24712.16,21.21,249.42
ASIANPAINT,EQ,2215,0.83,212462.31,11.12,245.27
HEROMOTOCO,EQ,5255.5,0.95,105157.18,4.67,244.47
UNIONBANK,EQ,175.3,0.82,133817.11,137.78,240.24
GODREJCP,EQ,1040,1.18,106417.44,22.99,238.85
PGEL,EQ,508,1.15,14495.41,47.85,238.48
GROWW,EQ,157.3,0.94,98683.68,147.94,231.62
FORCEMOT,EQ,20750,2.49,27043.3,1.14,231.3
CUB,EQ,240,3.67,17833.13,94.41,229.79
ADANIGREEN,EQ,867,0.66,142308.85,26.09,225.33
ANGELONE,EQ,215.7,0.06,19608.32,99.82,213.4
