Symbol ,Series ,LTP ,%chng ,Mkt Cap (₹ Crores),Volume (Lakhs),Value (₹ Crores)
MAZDOCK,EQ,2478,5.33,99957.56,126.49,3154.74
RELIANCE,EQ,1407,1.27,1904018.9,193.12,2728.51
JWL,EQ,304.1,19.35,12996.33,759.37,2207.34
BEL,EQ,469.6,2.52,343267.21,281.54,1321.73
GRSE,EQ,2530,5.02,28981.66,46.92,1186.43
HAL,EQ,4030,3.55,269516.33,29.75,1180.82
INFY,EQ,1311,0.4,531661.78,87.24,1146.23
DCXINDIA,EQ,193.4,8.8,2154.21,563.24,1123.05
IRCON,EQ,146.58,9.67,13786.08,671.16,986.2
VEDL,EQ,722.5,1.58,282525.54,134.69,970.69
DATAPATTNS,EQ,3496.1,4.08,19572.56,26.59,935.89
ONGC,EQ,279.9,1.28,352122.01,307.25,851.21
HINDALCO,EQ,960.6,0.59,215868.58,82.95,795.47
UNITDSPR,EQ,1390.9,4.91,101167.23,55.79,770.14
MRPL,EQ,206.1,5.02,36121.06,349.22,720.54
BDL,EQ,1355,5.81,49669.22,50.24,679.07
SUNPHARMA,EQ,1793.5,0.5,430310.59,36.7,659.64
NATIONALUM,EQ,396.4,0.11,72804.08,157.65,623.76
SOLARINDS,EQ,15150,3.26,137092.43,3.96,602.66
PERSISTENT,EQ,4785,3.09,75483.38,12.47,595.38
RVNL,EQ,285.75,2.33,59579.45,199.13,578.8
NTPC,EQ,381.15,0.82,369588.43,149.41,572.54
RADICO,EQ,2785,8.52,37289.34,21.01,564.92
KIRLOSBROS,EQ,1582,5.9,12562.49,31.23,506.64
PARAS,EQ,751,4.72,6052.11,66.37,494.88
POWERGRID,EQ,300,0.18,279018.11,158.88,477.44
COCHINSHIP,EQ,1495,3.27,39330.58,30.73,460.83
CUMMINSIND,EQ,4824,0.68,133721.28,8.92,432.13
OIL,EQ,484.6,1.15,78825.41,81.29,392.55
HINDCOPPER,EQ,559,0.18,54056.64,66.95,374.33
CHENNPETRO,EQ,1008,1.66,15010.27,35.87,363.73
IRFC,EQ,99.4,0.56,129900.95,354.9,358.31
BELRISE,EQ,197.4,5.21,17566.22,169.21,332.94
BHARATFORG,EQ,1915,0.87,91540.57,17.12,328.65
MTARTECH,EQ,3780,5.61,11627.13,8.59,325.13
POWERINDIA,EQ,25920,2.43,115531.56,1.11,287.08
BHEL,EQ,259,0.68,90185.44,103.43,270.67
NMDC,EQ,79.89,1.85,70237.83,323.84,259.75
HCLTECH,EQ,1358,0.29,368515.72,18.72,255.3
FRACTAL,EQ,795,4.72,13671.23,31.21,250.86
KTKBANK,EQ,216.89,1.55,8202.2,103.74,228.64
ABB,EQ,6058,2.18,128374.09,3.77,228.05
GVT&D,EQ,3879,1.43,99320.45,5.72,224.15
SHAREINDIA,EQ,132.52,6.97,2882.2,165.99,224.01
CGPOWER,EQ,716.8,2.24,112889.45,29.22,209.05
BRITANNIA,EQ,5989.5,0.44,144268.07,3.49,208.67
VBL,EQ,448.65,0.65,151737.66,46.17,207.46
