Symbol ,Series ,LTP ,%chng ,Mkt Cap (₹ Crores),Volume (Lakhs),Value (₹ Crores)
HDFCBANK,EQ,849,0.99,1306640.89,528.66,4490.76
ICICIBANK,EQ,1312.8,2.69,939639.84,191.36,2495.81
DIXON,EQ,11035,12.56,67094.89,20.31,2140.87
RSYSTEMS,EQ,313.85,5.28,3718.56,650.17,2136.38
REDINGTON,EQ,257.4,10.78,20122.87,759.6,1979.52
SBIN,EQ,1114,1.41,1028290.8,174.91,1944.21
SILVERBEES,EQ,256.4,3.81,36005.01,583.97,1498.19
SHRIRAMFIN,EQ,1066.7,8.05,200702.61,142.98,1497.15
BSE,EQ,2861.6,3.35,116720.11,52.41,1493.86
LT,EQ,3881.5,1.03,533943.61,33.3,1292.09
TEJASNET,EQ,468.7,10,8324.33,281.45,1285.87
INDIGO,EQ,4383.5,3.46,169471.81,25.8,1131.11
VEDL,EQ,722.85,1.9,282662.4,149.5,1069.48
MAZDOCK,EQ,2488.5,4.25,100381.11,41.38,1008.92
BEL,EQ,463.95,1.44,339137.19,193.98,891.95
M&M,EQ,3296,3.4,409867.1,26.72,872.48
MCX,EQ,2580,0.11,65787.9,33.52,868.17
RCF,EQ,127.7,16.14,7045.06,685.74,852.37
KOTAKBANK,EQ,391.25,1.27,389149.91,213.46,834.99
AXISBANK,EQ,1318.1,2.31,409563.92,62.89,822.74
HAPPSTMNDS,EQ,400.05,17.47,6091.75,208.24,811.73
BAJFINANCE,EQ,941.95,0.42,586094.65,84.75,798.11
NETWEB,EQ,3338.8,4.35,19011.36,22.26,734.84
HAL,EQ,4050.1,1.51,270860.56,16.09,642.59
FACT,EQ,794.5,20,51409.87,81.72,624.46
SUNPHARMA,EQ,1812,0.25,434749.25,32.99,597.81
PGEL,EQ,552,5.68,15750.91,108.24,577.96
CUPID,EQ,92.5,0.98,2487.62,606.01,566.98
ITC,EQ,309.5,1.14,387858.54,183.53,562.9
TMCV,EQ,460.5,2.72,169571.36,118.93,548.57
ABSLAMC,EQ,980,12.37,28300.99,54.93,545.65
JIOFIN,EQ,236.65,1.89,150347.1,231.26,540.5
ULTRACEMCO,EQ,11650,2.39,343301.23,4.61,536.97
NATIONALUM,EQ,391,0.75,71812.3,130.41,505.22
