Symbol ,Series ,LTP ,%chng ,Mkt Cap (₹ Crores),Volume (Lakhs),Value (₹ Crores)
JBMA,EQ,590.6,19.99,13967.35,442.87,2495.36
WAAREEENER,EQ,3178,10.23,91412.28,77.18,2402.07
ETERNAL,EQ,242.75,3.46,234262.26,749.82,1804.67
URBANCO,EQ,121.66,10.49,17788.89,1393.25,1741.28
ICICIBANK,EQ,1292,0.26,924878.45,129.61,1669.16
INFY,EQ,1266.7,2.74,513696.39,123.65,1575.29
LT,EQ,3602,1.67,495495.27,41.9,1510.9
RELIANCE,EQ,1407.2,0.69,1904289.55,95.59,1346.52
BSE,EQ,2997.9,0.82,122279.57,43.45,1298.63
M&M,EQ,3212.1,2.66,399433.9,37.47,1201.8
BHARTIARTL,EQ,1855,1.53,1057740.54,64.28,1193.35
SBIN,EQ,1069,0.4,986753.02,107.5,1147.84
BAJFINANCE,EQ,882.95,1.65,549384.02,123.76,1080.17
ASAHIINDIA,EQ,857.2,2.06,21852.36,112.1,1011.02
OLECTRA,EQ,1033.15,14.34,8480.17,87.95,899.42
MMTC,EQ,63.79,20,9568.5,1257.07,772.97
COFORGE,EQ,1129,5.13,37907.1,67.63,764.38
DIXON,EQ,10674,3.74,64899.94,7.18,763.46
TCS,EQ,2439,1.98,882451.55,30.82,757.41
AXISBANK,EQ,1250.9,1.86,388703.81,60.19,751.97
INDIGO,EQ,4361.1,1.71,168605.79,15.06,656
PFC,EQ,432.2,3.38,142630.4,150.12,645.14
BEL,EQ,442,0.6,323092.22,137,607.22
MARUTI,EQ,13043,0.55,410075.28,4.59,601.05
ANGELONE,EQ,236.2,8.86,21471.88,254.15,588.22
KOTAKBANK,EQ,375.15,0.25,373141.33,152.35,569.93
CYIENTDLM,EQ,323.2,8.99,2565.06,181.16,568.53
PREMIERENE,EQ,870,7.25,39410.51,63.3,542.24
POLYCAB,EQ,7376,2.92,111046.05,6.84,502.44
MAZDOCK,EQ,2459.5,4.11,99211.31,20.7,502.23
IDEA,EQ,9.41,1.73,101950.8,5142.4,482.87
JIOFIN,EQ,248.5,4.59,157875.57,195.8,482.41
WIPRO,EQ,194.22,1.52,203698.86,245.29,480.82
ROUTE,EQ,478.6,7.44,3015.33,96.72,475.14
JWL,EQ,269,1.72,11496.26,165.6,461.34
LODHA,EQ,853.2,1.31,85225.48,51.72,444.49
TVSMOTOR,EQ,3565,2.09,169368.56,12.19,433.79
TECHM,EQ,1382.7,3.05,135474.14,29.69,412.52
SHRIRAMFIN,EQ,1017.1,1.24,191374.01,39.15,398.99
JPPOWER,EQ,14.95,6.94,10245.92,2601.17,392.52
INDUSINDBK,EQ,841.95,2.57,65596.84,46.96,391.47
EICHERMOT,EQ,7016,1.53,192458.85,5.57,391.28
BHARATFORG,EQ,1795,2.81,85804.35,21.19,380.93
ATHERENERG,EQ,749.45,3.55,28657.18,49.77,376.88
TMCV,EQ,446.5,1.03,164416.1,84.41,376.73
CUMMINSIND,EQ,4710.6,2.48,130577.83,7.96,374.26
RECLTD,EQ,348.4,3.17,91741.52,106.12,366.11
KAYNES,EQ,3706,1.96,24843.04,9.8,362.97
PERSISTENT,EQ,4689,3.52,73968.98,7.58,357.26
