Symbol ,Series ,LTP ,%chng ,Mkt Cap (₹ Crores),Volume (Lakhs),Value (₹ Crores)
HDFCBANK,EQ,842.8,0.26,1297098.87,388.27,3274.75
ICICIBANK,EQ,1287,1.11,921299.2,223.03,2867.24
ETERNAL,EQ,234.45,5.59,226252.47,858.23,1992.04
LT,EQ,3536.5,1.93,486485.02,50.03,1751.9
BSE,EQ,2974,3.89,121304.72,57.73,1697.8
MARUTI,EQ,13010,1.98,409037.75,11.79,1523.34
WAAREEENER,EQ,2880.1,3.2,82843.46,46.01,1333.28
BHARTIARTL,EQ,1823.4,1.93,1039721.88,71.81,1308.47
ITI,EQ,281.9,1.71,27087.4,404.81,1148.03
M&M,EQ,3122.5,2.85,388291.88,34.92,1085.78
SILVERBEES,EQ,241.5,3.43,33740.48,443.1,1072.89
MCX,EQ,2677,4.75,68261.32,40.27,1063.61
CHENNPETRO,EQ,1049.95,6.21,15634.95,99.5,1033.9
JYOTICNC,EQ,744.75,5.53,16937.34,120.83,914.95
TATASTEEL,EQ,195.2,4.42,243678.45,456.72,881.2
GOKULAGRO,EQ,191,20,5636.16,473.08,869.18
NATIONALUM,EQ,396.1,6.41,72748.99,197.49,765.97
HINDCOPPER,EQ,492.1,3.05,47587.25,152.98,739.82
BAJEL,EQ,174.9,4.14,2023.35,413.23,730.14
AXISBANK,EQ,1228,1.09,381587.88,57.07,698.79
DATAPATTNS,EQ,3290,6.27,18418.73,20.96,680.66
VEDL,EQ,700,2.1,273727.16,95.86,663.46
ADANIPOWER,EQ,155.35,0.84,299587.73,416.45,648.28
BEL,EQ,440.95,2.67,322324.7,144.21,628.4
KOTAKBANK,EQ,374,1.12,371997.49,151.77,565.3
DIXON,EQ,10290,0.26,62565.15,5.18,534.02
PRAJIND,EQ,303.5,2.86,5578.73,165.79,518.43
TVSMOTOR,EQ,3484.5,3.25,165544.1,14.6,502.9
IDEAFORGE,EQ,448,14.14,1938.73,112.53,485.34
TATAPOWER,EQ,400.55,2.56,127989.33,120.85,482.45
INDIGO,EQ,4280,1.37,165470.36,10.77,459.36
TITAN,EQ,4100,0.22,363992.33,11.27,459.27
HINDALCO,EQ,935,1.5,210115.68,48.63,453.26
SHAILY,EQ,2298.1,20,10560.94,20.43,444.64
KAYNES,EQ,3638,2.33,24387.21,12.18,440.24
MOIL,EQ,297.65,20,6056.74,154.18,428.33
COALINDIA,EQ,460.6,0.07,283855.27,91.93,425.01
SHRIRAMFIN,EQ,1002.6,1.07,188645.74,41.75,418.09
ONGC,EQ,265.15,1.8,333566.1,156.63,410.47
SAIL,EQ,153,5.74,63197.04,270.48,407.59
HAL,EQ,3950,0.94,264166.13,9.93,391.4
TMCV,EQ,441.75,0.95,162666.99,88.04,385.76
EICHERMOT,EQ,6935,1.57,190236.9,5.56,383.61
AMBER,EQ,6790,4.01,23895.14,5.73,383.28
NETWEB,EQ,3304.1,2.4,18813.77,11.36,372.28
NTPC,EQ,383.25,0.22,371624.73,97.21,372.16
TEJASNET,EQ,447.4,0.12,7948.66,83.77,369.67
ULTRACEMCO,EQ,11119,0.18,327653.77,3.33,368.37
ASHOKLEY,EQ,176.2,1.99,103497.32,208.9,365.85
GOLDBEES,EQ,128.24,0.8,57612.02,283.2,363.65
SUNPHARMA,EQ,1794.5,0.63,430550.52,19.79,355.36
PFC,EQ,417.3,2.72,137713.25,85.64,353.2
CAPACITE,EQ,205,13.71,1734.38,166.45,337.85
RECLTD,EQ,338.9,1.94,89239.96,100.23,334.86
FEDERALBNK,EQ,266.2,2.05,65557.76,128.37,333.72
AEGISLOG,EQ,620.2,2.67,21769.02,50.95,322.18
MAZDOCK,EQ,2372,1.72,95681.74,13.35,312.59
SWIGGY,EQ,293,2.95,80877.19,103.06,300
CANBK,EQ,136.59,1.55,123896.03,218.72,295.34
DLF,EQ,547.65,3.26,135560.63,54.42,294.21
SUZLON,EQ,41.26,0.61,56586.58,704.23,289.37
HDFCAMC,EQ,2389.9,0.96,102373.74,12.14,289.13
CUMMINSIND,EQ,4605,0.33,127650.6,6.1,281.04
GROWW,EQ,160.65,1.63,100785.33,175.01,279.54
PGEL,EQ,523.6,3.2,14940.54,53.06,276.2
TARIL,EQ,281.45,5.79,8448.17,97.45,275.8
AIAENG,EQ,3717,1.4,34687.18,7.16,275.52
ICICIAMC,EQ,2970,2.98,146794.78,9.48,274.78
TRENT,EQ,3623,0.75,128793.11,7.42,268.04
PREMIERENE,EQ,813,2.17,36828.44,32.28,262.4
MAXHEALTH,EQ,976,0.56,94973.85,26.41,258.43
APOLLOHOSP,EQ,7490.5,0.01,107701.9,3.44,258.18
GMDCLTD,EQ,552,3.74,17553.6,47.02,257.54
NIFTYBEES,EQ,267.23,0.77,56490.19,96.13,255.89
TMPV,EQ,319,1.46,117475.76,79.53,252.09
HINDZINC,EQ,547.3,2.52,231251.71,46.37,251.86
JIOFIN,EQ,237.9,1.51,151141.24,106.38,251.71
POLYCAB,EQ,7170,0.6,107944.71,3.53,251.53
TATSILV,EQ,24.54,3.41,5506.66,1013.05,249.11
SBILIFE,EQ,1928,0.98,193381.64,12.56,241.57
POWERINDIA,EQ,24660,1.88,109915.45,0.95,232.99
ANGELONE,EQ,216.9,0.12,19717.41,106.82,232.03
PAYTM,EQ,1020,0.61,65284.66,22.69,231.2
ADANIGREEN,EQ,868.95,0.23,142628.92,26.45,227.3
BAJAJ-AUTO,EQ,9111,0.42,254650.48,2.45,223.94
CDSL,EQ,1203.5,1.6,25153.15,18.58,221.66
HDFCLIFE,EQ,642.9,2.7,138713.12,34.65,220.98
TECHM,EQ,1339.7,0.01,131261.09,16.34,219.48
LIQUIDCASE,EQ,113.17,0.02,8610.01,191.32,216.52
MOTHERSON,EQ,116.27,2.6,122711.52,187.75,216.28
HEROMOTOCO,EQ,5353,1.41,107108.06,4.04,215.45
MUTHOOTFIN,EQ,3425,1.9,137502.95,6.27,212.78
NAUKRI,EQ,959.6,1.05,62222.44,22.16,211.98
SYRMA,EQ,768,5.52,14809.38,27.44,207.41
FORCEMOT,EQ,21040,1.54,27421.25,0.98,204.23
JSWSTEEL,EQ,1164.8,1.68,284846.48,17.6,203.97
MEESHO,EQ,146.62,8.79,66171.53,139.02,201.19
MANAPPURAM,EQ,257.25,2.41,21774.53,78.38,200.87
SRF,EQ,2500,2.08,74106.21,7.87,195.95
GVT&D,EQ,3671.2,4.23,93999.8,5.36,195.92
ASIANPAINT,EQ,2240.5,1.03,214908.26,8.75,195.79
GAIL,EQ,147.2,0.78,96785.47,131.55,193.4
FORTIS,EQ,820.05,1.5,61910.34,23.55,192.35
BHARATFORG,EQ,1755,3.42,83892.28,10.99,190.4
TORNTPHARM,EQ,4302.9,0.85,145625.56,4.38,188.07
ABB,EQ,6310,1.48,133714.18,2.97,185.7
LLOYDSME,EQ,1233.7,7.54,67157.57,14.94,181.63
BHEL,EQ,256,0.99,89140.82,70.84,179.89
NHPC,EQ,76.67,1.86,77015.28,229.59,175.61
KPITTECH,EQ,654.55,3.58,17944.08,26.92,173.32
APOLLO,EQ,202.65,3.99,7181.75,86.57,173.22
NMDC,EQ,78.9,1.73,69367.44,220.85,172.79
WEBELSOLAR,EQ,60.6,13.72,2557.7,282.86,168.3
PNB,EQ,111.95,0.88,128663.5,151.15,167.67
APLAPOLLO,EQ,1960.2,3.51,54422.21,8.66,167.64
AUBANK,EQ,903,2,67552.62,18.68,166.55
LUPIN,EQ,2299.9,0.41,105115.37,7.24,166.4
YESBANK,EQ,18.6,0.32,58365.78,880.04,163.51
GRASIM,EQ,2677,0.85,182176.36,6.04,161.84
CGPOWER,EQ,707,1.2,111346.46,22.92,161.75
ACUTAAS,EQ,2307,6.56,18887.67,6.99,159.28
HDFCSILVER,EQ,241.8,3.79,8153.04,65.41,158.69
ADANIENSOL,EQ,1000,0.35,120128.26,16.07,158.62
POLICYBZR,EQ,1498,1.54,69311.42,10.6,158.17
OIL,EQ,472.6,2.72,76873.48,33.63,157.6
MTARTECH,EQ,3635.2,5.73,11181.73,4.38,157.25
RVNL,EQ,268,0.49,55878.54,58.79,157.05
LAURUSLABS,EQ,968,0.75,52258.12,15.81,153.52
BRITANNIA,EQ,5856,0.24,141052.47,2.6,151.9
FACT,EQ,809.5,0.49,52380.48,18.37,151.38
UNIONBANK,EQ,176.1,0.28,134427.79,85.19,148.79
CHOLAFIN,EQ,1529,0.12,130247.81,9.72,148.73
NYKAA,EQ,238.15,0.49,68183.73,61.67,147.34
