Symbol ,Series ,LTP ,%chng ,Mkt Cap (₹ Crores),Volume (Lakhs),Value (₹ Crores)
TEJASNET,EQ,470.1,7.86,8349.19,1429.92,6864.35
SILVERBEES,EQ,275.99,9.17,38615.62,1516.6,4124.4
GOLDBEES,EQ,138.54,5.27,61575.99,1778.36,2451.12
ONGC,EQ,281.45,0.63,354071.96,658.43,1861.92
BEL,EQ,454.15,2.13,331973.61,350.34,1583.37
MCX,EQ,2505.6,2.55,63890.76,53.91,1344.64
HAL,EQ,3956.9,1.12,264627.58,32.63,1287.03
PARAS,EQ,657,3.01,5294.59,178.09,1240.18
TATSILV,EQ,27.9,8.77,6171.9,4272.87,1187.43
HINDCOPPER,EQ,576,1.71,55700.58,182.73,1054.95
VEDL,EQ,723,0.64,282721.06,132.69,954.65
OIL,EQ,484.7,0.17,78841.68,187.79,916.49
KEI,EQ,5220,2.75,49903.51,15.83,821.15
ITC,EQ,314.7,0.35,394375.06,221.94,694.82
SUNPHARMA,EQ,1753.2,0.93,420641.5,39.19,682.92
HINDZINC,EQ,617,2.19,260702.18,109.78,676.77
IDEAFORGE,EQ,429,3.87,1856.5,146.48,669.37
TATAGOLD,EQ,16.21,5.26,6198.27,4059.02,655.94
SILVERIETF,EQ,287.1,8.89,18437.83,217.36,616.4
TIINDIA,EQ,2849,3.47,55133.75,20.02,558
SOLARINDS,EQ,13974,3.48,126450.8,3.77,525.17
HINDALCO,EQ,940.45,1.7,211340.42,55.73,520.53
JINDRILL,EQ,518,16.33,1501.22,101.38,516.45
HDFCSILVER,EQ,276.27,9.07,9175.24,188.49,514.68
BDL,EQ,1270.5,0.42,46571.77,34.71,447.05
MUTHOOTFIN,EQ,3466,3.35,139148.97,12.69,436.08
GOLDIETF,EQ,143.6,5.36,27417.39,296.03,424.2
HDFCGOLD,EQ,142.68,4.89,24356.37,240.77,342.66
SETFGOLD,EQ,142.75,5.12,25897.32,227.36,323.79
NATIONALUM,EQ,362,2.09,66486.07,86.26,310.24
LIQUIDCASE,EQ,112.98,0.04,8732.13,248.05,280.2
