Symbol ,Series ,LTP ,%chng ,Mkt Cap (₹ Crores),Volume (Lakhs),Value (₹ Crores)
HDFCBANK,EQ,780.1,1.99,1200728.57,592.31,4650.85
RELIANCE,EQ,1413.8,0.14,1913220.98,190.41,2701.49
BHARTIARTL,EQ,1834,1.77,1117475.24,124.74,2282.07
ICICIBANK,EQ,1258.4,0.58,900860.2,172.9,2182.83
GODFRYPHLP,EQ,2035,7.25,31742.29,93.92,1976.58
LT,EQ,3659,4.04,503336.26,50.9,1843.19
PCBL,EQ,265,13.66,10426.76,658.51,1767.9
SBIN,EQ,1062.6,3.08,980845.42,162.05,1713.88
SAMMAANCAP,EQ,146.3,5.62,12123.39,1137.5,1703.98
KOTAKBANK,EQ,370.4,0.97,368416.77,424.43,1572.08
ETERNAL,EQ,241.97,1.69,233509.53,647.68,1569.01
SILVERBEES,EQ,221.8,4.47,30788.07,665.11,1479.74
BAJFINANCE,EQ,883,4,549415.13,159.96,1406.21
INFY,EQ,1278.6,0.02,518522.31,108.24,1385.88
SHRIRAMFIN,EQ,955.8,5.78,179840.02,142.66,1358.53
BSE,EQ,2889,2.96,117837.71,47.43,1356.77
AXISBANK,EQ,1221,2.37,379452.72,96.46,1181.98
LODHA,EQ,733.9,1.03,73308.69,149.41,1108.9
KAYNES,EQ,3710.3,5.58,24871.87,28.75,1067.1
M&M,EQ,3125.1,3.09,388615.19,33.29,1041.91
INDIGO,EQ,4282.1,3.16,165551.55,22.06,941.76
BLS,EQ,260.7,0.5,10734.09,339.08,911.84
VEDL,EQ,671,2.98,262387.04,129.26,863.96
MCX,EQ,2456,1.53,62626,34.01,841.48
GOLDBEES,EQ,119.25,3.26,53308.52,652.41,778.39
ITC,EQ,295.75,1.55,370627.34,261.85,776.17
DEEPAKFERT,EQ,996,8.14,12573.29,68.11,687.17
MARUTI,EQ,12701,1.9,399322.71,5.41,686.83
TATASTEEL,EQ,196.78,3.14,245650.85,347.67,679.84
TRIVENI,EQ,400.05,8.03,8757.01,158.47,643.26
DIXON,EQ,10391,2.13,63179.25,5.77,602.45
HCLTECH,EQ,1385.6,0.9,376005.44,41.67,576.68
SWIGGY,EQ,276.5,0.27,76322.67,198.05,550.92
WAAREEENER,EQ,3178,2.96,91412.28,16.8,531.86
TITAN,EQ,4080,4.63,362216.75,13.07,527.55
BPCL,EQ,284.8,0.9,123558.57,184.51,525.65
ADANIPOWER,EQ,153.9,2.52,296791.45,338.14,523.7
DMART,EQ,3920.1,4.36,255093.87,13.36,521.51
COFORGE,EQ,1162,4.68,39015.1,44.6,512.2
ULTRACEMCO,EQ,11200,4.05,330040.67,4.56,508.36
GROWW,EQ,161.99,0.42,101625.99,305.34,499.38
HINDCOPPER,EQ,480.55,3.67,46470.34,99.65,479.39
ADANIENT,EQ,1885,3.69,269581.55,25.38,478.97
TMCV,EQ,436.25,4.94,160641.71,106.47,457
HINDPETRO,EQ,345.3,2.52,73473.71,131.28,451.39
HINDUNILVR,EQ,2136,2.45,501872.69,20.69,441.84
HINDZINC,EQ,518.7,4.36,219167.3,84.98,438.85
GRASIM,EQ,2655.1,4.15,180686.01,16.57,437.85
PGEL,EQ,516.1,2.87,14726.53,80.24,422.85
BAJAJ-AUTO,EQ,9047.5,1.68,252875.67,4.39,398.24
IDEA,EQ,9.04,1.8,97942.1,4379.77,398.12
HINDALCO,EQ,867.5,1.5,194946.9,44.91,390.1
HAL,EQ,3669,0.41,245373.55,10.53,388.95
PERSISTENT,EQ,4926,0.25,77707.65,7.83,385.1
COALINDIA,EQ,443.95,0.42,273594.32,86.31,382.72
NIFTYBEES,EQ,264,1.6,58443.43,143.94,380.63
TRENT,EQ,3476.7,3.3,123592.33,10.86,379.59
TVSMOTOR,EQ,3545,1.88,168418.38,10.69,379.48
PFC,EQ,402.8,1.02,132928.1,93.3,378.24
CHOLAFIN,EQ,1474,3.88,125562.64,25.7,377.58
JIOFIN,EQ,237.45,2.04,150855.35,156.85,374.44
BANKBARODA,EQ,273.1,0.96,141229.9,135.84,371.93
NETWEB,EQ,3256,1.78,18539.89,11.41,371.25
VBL,EQ,401,3.26,135621.99,91.34,367.34
ONGC,EQ,269.7,0.62,339290.13,133.81,360.97
MUTHOOTFIN,EQ,3312.8,4.99,132998.48,10.8,354.93
POLYCAB,EQ,7163.5,1.4,107846.86,4.92,354.28
NTPC,EQ,377.85,0.61,366388.53,92.66,350.5
SAIL,EQ,151.1,3.68,62412.24,229.06,344.64
EICHERMOT,EQ,6995,1.8,191882.79,4.9,344.2
APOLLOHOSP,EQ,7590,2.39,109132.55,4.5,340.23
SUNPHARMA,EQ,1800,2.66,431870.12,19.01,339.42
BAJAJFINSV,EQ,1749.5,2.65,280016.22,18.65,325.87
SUZLON,EQ,42.23,2.9,57916.9,760.8,322.81
DLF,EQ,534.95,2.68,132416.98,59.93,321.14
IOC,EQ,140.62,1.38,198572.85,228.48,320.31
UNIONBANK,EQ,180.3,3.73,137633.91,175.54,317.05
TATSILV,EQ,22.44,3.46,5262.97,1399.21,316.64
CUMMINSIND,EQ,4752,2.87,131725.44,6.65,314.51
SAGILITY,EQ,39.85,6.78,18655.09,782.6,311.86
NATIONALUM,EQ,366.2,3.26,67257.46,85,310.68
LIQUIDCASE,EQ,113.32,0.04,8624.68,271.96,308.13
POLICYBZR,EQ,1471,0.66,68062.15,20.38,302.65
GVT&D,EQ,3761,6.82,96299.1,8.09,300.75
BHARATFORG,EQ,1734.9,1.53,82931.46,17.33,300.69
CDSL,EQ,1210,2.07,25289,24.59,300.04
CANBK,EQ,136.6,2.59,123905.1,216.81,296.2
KEI,EQ,4215,2.16,40295.65,6.81,288.03
ASIANPAINT,EQ,2271,2.42,217833.82,12.71,287.75
POWERINDIA,EQ,25700,2.7,114550.97,1.12,285.98
KALYANKJIL,EQ,391.8,5.41,40462.76,72.62,284.24
HEROMOTOCO,EQ,5278,0.48,105607.38,5.32,282.82
MAZDOCK,EQ,2255,0.09,90962.19,11.96,273.13
LUPIN,EQ,2343,0.48,107085.23,11.59,272.27
TATAPOWER,EQ,390.45,1.48,124762.03,69.01,270.17
AMBER,EQ,6770,4.93,23824.76,4,269.49
WOCKPHARMA,EQ,1200,5.37,19498.27,22.16,269.42
MAXHEALTH,EQ,992.8,2.43,96612.85,27.2,266.15
PAYTM,EQ,1065,2.89,68164.87,24.99,265.06
FEDERALBNK,EQ,270.9,3.2,66723.9,97.1,263.18
WIPRO,EQ,189.18,0.23,198419.79,138.63,262.7
RVNL,EQ,269.4,4.24,56170.44,97.07,261.61
SOLARINDS,EQ,12890,2.68,116641.68,2,260.42
ADANIPORTS,EQ,1376,2.37,317024.77,18.57,256.46
INDUSINDBK,EQ,820.55,2.92,63929.55,30.96,254.11
TMPV,EQ,317.5,2.02,116923.36,78.58,250.72
PREMIERENE,EQ,913,2.66,41358.39,27.48,250.33
AUROPHARMA,EQ,1310,2.22,76085.01,18.92,248.47
GOCLCORP,EQ,288,8.99,1427.69,85.72,243.05
MOTHERSON,EQ,113.6,2.22,119893.6,211.69,241.28
AVANTEL,EQ,130.1,7.49,3456.9,179.41,240.83
GAIL,EQ,139,0.97,91393.89,170.32,237.88
INDIANB,EQ,911,4.54,122708.42,26.03,236.13
MPHASIS,EQ,2140,1.1,40835.39,11.06,235.45
BLISSGVS,EQ,224,8.45,2369.67,104.39,235.13
SILVERIETF,EQ,230.01,4.07,14485.79,100.75,233.66
ATHERENERG,EQ,775.4,2.43,29649.45,29.72,232.14
LTM,EQ,4275,1.51,126750.89,5.37,229.54
MRPL,EQ,186.39,2.57,32666.69,123.09,228.27
FIVESTAR,EQ,382.5,4.92,11267.16,58.53,227.27
RECLTD,EQ,328,2.24,86369.75,68.9,225.59
PNB,EQ,110.24,2.78,126698.21,204.72,224.44
ASHOKLEY,EQ,171.2,2.44,100560.39,130.77,224.26
ASTEC,EQ,628.8,20,1401.11,36.55,219.62
RPOWER,EQ,22.68,5.98,9379.93,957.21,217.96
PETRONET,EQ,251,3.76,37650,87.11,217.04
SBILIFE,EQ,1846.4,0.57,185197.02,11.68,217.01
SRF,EQ,2574.3,4.16,76308.64,8.47,215.18
ANGELONE,EQ,241.3,4.71,21935.5,88.81,213.09
ZEEL,EQ,75.83,6.04,7283.62,278.28,211.6
CHENNPETRO,EQ,1000,0.21,14891.14,20.74,210.41
GODREJCP,EQ,1035,2.79,105905.81,20,207.72
AMBUJACEM,EQ,422.65,3.71,104471.62,48.4,205.03
DRREDDY,EQ,1307.9,3.83,109160.21,15.77,204.29
HDFCAMC,EQ,2390,1.63,102387.64,8.27,198.31
MANAPPURAM,EQ,261.35,3.44,22121.57,73.94,194.91
BRITANNIA,EQ,5645.5,2.39,135982.2,3.43,194.39
AUBANK,EQ,910,3.7,68088.43,21.25,193.19
NAUKRI,EQ,997,0.97,64647.53,18.78,190.24
ADANIGREEN,EQ,852.4,1.53,139912.41,22.01,189.27
JSWSTEEL,EQ,1155,1.88,282449.93,16.32,188.83
GMRAIRPORT,EQ,90.4,1.55,95453.14,208.44,188.74
CGPOWER,EQ,692.65,3.8,109086.67,27.36,187.49
GRANULES,EQ,626,3.24,15191.06,29.87,187.2
ABCAPITAL,EQ,315,4.17,82513.35,59.57,186.93
INOXWIND,EQ,81.79,4.98,14135.26,228.57,186.69
VOLTAS,EQ,1371.1,5.3,45367.61,13.51,183.88
CIPLA,EQ,1248.4,2.38,100843.34,14.67,181.87
BHEL,EQ,262.2,1.55,91299.7,68.01,179.58
HDFCLIFE,EQ,613,1.66,132261.85,29.16,178.71
INDHOTEL,EQ,619.4,2.54,88167.39,28.87,178.41
GRSE,EQ,2176,0.97,24926.52,8.09,178.26
SPARC,EQ,130.5,16.63,4234.72,138.41,177.49
ITCHOTELS,EQ,149.1,2.64,31055.78,115.76,174.33
JSWENERGY,EQ,493.9,2.05,86792.66,34.5,171.83
ONESOURCE,EQ,1413,7.36,16195.98,13.26,171.27
BDL,EQ,1179,0.42,43217.72,14.42,171.1
IRFC,EQ,95.08,2.38,124255.36,177.89,170.01
NMDC,EQ,77.71,1.22,68321.21,217.6,169.86
MANKIND,EQ,2030.1,2.13,83803.56,8.35,168.71
ACUTAAS,EQ,2519,3.44,20623.34,6.61,168.01
IDFCFIRSTB,EQ,63.25,1.87,54402.64,265.1,167.33
SYRMA,EQ,818,3.43,15773.53,20.36,166.77
TATACONSUM,EQ,1059.8,0.64,104831.57,15.66,166.37
YESBANK,EQ,18.51,2.43,58083.7,890.76,164.52
LGEINDIA,EQ,1503,0.76,102019.49,10.85,164
LIQUID1,EQ,1096.93,0.03,1579.59,14.81,162.41
STLTECH,EQ,191.99,6.65,9371.66,83.2,160.8
HAVELLS,EQ,1290,4.52,80916.13,12.57,159.95
UNOMINDA,EQ,1075.5,0.38,62101,14.58,159.52
BANDHANBNK,EQ,154.5,3.01,24889.51,103.14,158.75
HDFCSILVER,EQ,221.65,4.16,7375.87,70.97,158.22
GPIL,EQ,277.4,5.32,18618.2,56.93,157.21
BLUESTARCO,EQ,1744,4.69,35859.22,9.02,156.94
IREDA,EQ,119.02,4.07,33435.47,129.31,154.01
TATAGOLD,EQ,13.96,2.95,5532.88,1096.68,153.43
SUPREMEIND,EQ,3834.2,2.13,48704.64,3.93,152.71
KARURVYSYA,EQ,284,4.3,27448.43,53.04,151.63
GMDCLTD,EQ,577.8,0.66,18374.04,25.94,151.53
JUBLFOOD,EQ,463,3.21,30550.83,32.57,151.27
CPPLUS,EQ,1826,9.12,21509.93,8.25,149.26
APTUS,EQ,207.25,3.46,10377.89,71.67,148.03
FORTIS,EQ,832,2.54,62812.52,17.58,145.58
CUB,EQ,249.35,5.86,18527.88,57.83,144.8
OLAELEC,EQ,23.8,2.37,10497.78,603.61,144.75
LAURUSLABS,EQ,1021.1,2.87,55124.76,14.22,144.74
ABB,EQ,6212,0.81,131637.48,2.32,144.68
GOLDIETF,EQ,123.5,3.29,24102.74,115.82,143.26
VMM,EQ,107.8,0.81,50376.21,131.47,142.32
TEJASNET,EQ,421.75,0.24,7492.96,33.27,142.21
JINDALSTEL,EQ,1140.3,1.76,116320.65,12.31,140.56
QPOWER,EQ,857.9,2.11,6643.93,16.32,140.43
HUDCO,EQ,177.25,4.78,35483.68,77.77,138.17
MOTILALOFS,EQ,687,5.77,41347.79,20.05,136.69
LTF,EQ,261.15,2.49,65402.04,51.75,136.12
RPSGVENT,EQ,720.9,20,2385.2,19.26,135.84
RADICO,EQ,2750,4.27,36821.93,4.95,134.35
GODREJPROP,EQ,1563,1.46,47078.77,8.44,132.81
COLPAL,EQ,1919,2.22,52194.04,6.94,132.64
MARICO,EQ,755,2.15,98009.95,17.55,132.11
BANKINDIA,EQ,149.95,2.47,68267.25,87.85,131.62
PNBHOUSING,EQ,804,2.78,20944.89,16.27,130.79
LLOYDSME,EQ,1304,3.59,70984.42,9.85,129.93
ICICIAMC,EQ,2902,3.89,143433.82,4.47,129.19
MTARTECH,EQ,3563,0.46,10959.64,3.52,127.66
PATANJALI,EQ,486.5,2.9,52936.27,26.14,125.75
PRAJIND,EQ,325.5,4.13,5983.12,38.4,125.44
ADANIENSOL,EQ,985,1.83,118326.34,12.57,124.19
JPPOWER,EQ,15.13,1.48,10369.28,805.24,124.17
IRCON,EQ,124.19,4.7,11680.26,99.56,123.91
LICHSGFIN,EQ,496.25,3.6,27296.88,24.95,123.7
HDFCGOLD,EQ,123.04,3.33,20929.87,100.28,123.41
SETFGOLD,EQ,122.95,3.12,23036.25,99.29,122.1
PIDILITIND,EQ,1368.7,2.74,139301.67,8.87,121.7
MAHABANK,EQ,65.6,2.69,50456.51,184.25,121.53
NESTLEIND,EQ,1203.9,1.75,232149.76,10.04,120.97
COCHINSHIP,EQ,1317.8,0.97,34668.79,9.05,120.67
SAILIFE,EQ,1009.6,1.05,21380.11,11.94,120.58
PFOCUS,EQ,318,2.98,24676.5,37.61,119.95
NAVINFLUOR,EQ,6220,0.57,31866.29,1.92,119.56
RELIGARE,EQ,226.5,3.88,7539.97,53.02,119.05
BELRISE,EQ,194.49,0.43,17307.26,59.17,116.68
ASTRAL,EQ,1648.4,3.39,44284.29,7.02,116.34
LIQUIDADD,EQ,1119.04,0.03,1882.53,10.32,115.51
SYNGENE,EQ,419.8,5.25,16915.4,27.48,115.21
HFCL,EQ,70.79,1.74,10835.13,161.22,115.08
SIEMENS,EQ,3108,3.54,110682.25,3.66,113.42
SILVER,EQ,229,3.83,3107.22,48.56,112.18
TATAELXSI,EQ,4204.5,0.58,26176.77,2.62,111.2
PHOENIXLTD,EQ,1557,3.56,55683.71,6.92,108.51
MGL,EQ,940,1.91,9285.11,11.32,108.48
RBLBANK,EQ,303.8,2.43,18778.22,35.56,108.46
AWL,EQ,182.9,1.53,23771.12,58.1,108.23
NBCC,EQ,84.4,3.12,22788,125.79,106.39
IPCALAB,EQ,1571.9,2.68,39879.77,6.57,104.1
BANKBEES,EQ,553,1.83,7547.86,18.62,103.24
ICICIPRULI,EQ,540,0.47,78258.76,19.01,103.22
NHPC,EQ,77.2,0.86,77547.67,131.96,102.42
TORNTPHARM,EQ,4300,1.02,145527.41,2.37,101.96
PAGEIND,EQ,32600,1.34,36361.63,0.31,101.16
HSCL,EQ,459.95,3.21,23206.39,21.88,101.04
DABUR,EQ,432.2,2.56,76658.89,23.29,100.56
GESHIP,EQ,1420,1.52,20272.94,6.96,99.74
ANANTRAJ,EQ,455.1,1.29,16378,21.35,98.43
ENRIN,EQ,2768.2,2.98,98581.28,3.58,98.03
NAM-INDIA,EQ,874.75,3.18,55752.66,11.33,98.01
LLOYDSENGG,EQ,41.39,6.02,5786.66,233.58,97.89
IEX,EQ,121.85,1.86,10865.28,79.94,97.8
SONACOMS,EQ,511.75,3.45,31823.01,18.83,96.8
TDPOWERSYS,EQ,882.5,2.61,13785.96,10.96,96.46
GLENMARK,EQ,2164.5,3.28,61082.37,4.47,96.18
BALRAMCHIN,EQ,506.25,6.14,10223.74,19,96.03
LICI,EQ,779.6,2.75,493096.82,12.31,95.98
DELHIVERY,EQ,430,2.65,32190.15,22.27,95.39
GRAVITA,EQ,1415.1,1.61,10444.63,6.61,94.88
MRF,EQ,129895,1.76,55090.33,0.07,94.58
HYUNDAI,EQ,1886.8,1.47,153310.25,5,94.37
SOUTHBANK,EQ,37,6.51,9684.73,255.75,93.91
SBICARD,EQ,700.55,4.02,66663.97,13.34,93.73
BAJAJHFL,EQ,79.12,0.47,65925.43,114.04,91.4
GUJGASLTD,EQ,330,0.41,22716.87,27.27,91.15
UPL,EQ,623.7,0.52,52650.84,14.5,90.8
KFINTECH,EQ,933.05,2.96,16097.36,9.65,90.48
PRESTIGE,EQ,1234,2.7,53152.11,7.34,90.34
KTKBANK,EQ,226.8,3.98,8577.16,39.38,89.74
ICICIGI,EQ,1772.2,2.43,88319.79,5.05,89.36
360ONE,EQ,1001,1.18,40654.46,8.71,87.92
AVANTIFEED,EQ,1258,6.74,17139.7,6.98,87.05
AFFLE,EQ,1389.9,6.67,19563.87,6.21,86.22
NTPCGREEN,EQ,96.73,1.08,81507.89,88.95,86.07
SBISILVER,EQ,226.25,4.13,5782.3,37.32,84.96
TARIL,EQ,281.65,0.64,8454.17,29.73,84.95
PARADEEP,EQ,112.2,1.72,11648.27,75.86,84.34
HDBFS,EQ,612,1.08,50814.6,13.59,83.5
EMCURE,EQ,1593.9,3.52,30218.68,5.25,83.23
KPITTECH,EQ,673.6,1.29,18466.33,12.21,82.66
LIQUIDPLUS,EQ,1078.14,0.03,892.83,7.49,80.77
APLAPOLLO,EQ,2001.5,1.37,55568.85,4.01,80.45
IRCTC,EQ,523.75,1.67,41900,15.06,79.27
CAMS,EQ,643.95,0.83,15962.77,12.18,79.09
HBLENGINE,EQ,668.3,1.22,18524.94,11.68,78.48
BIOCON,EQ,379.2,2.75,61464.82,20.37,77.26
APARINDS,EQ,9960,1.02,40007.64,0.75,75.43
KRN,EQ,913,1.81,5674.9,8.19,75.41
UJJIVANSFB,EQ,54.31,5.78,10550.88,138.73,74.89
CUPID,EQ,80.65,0.12,10844.69,89.95,73.21
NYKAA,EQ,243.5,1.44,69719.59,28.95,70.97
JKCEMENT,EQ,5256,2.61,40612.19,1.32,70.34
JBCHEPHARM,EQ,2084.8,0.39,33473.28,3.36,70.27
ENGINERSIN,EQ,195.95,4.6,11013.22,35.59,69.55
TFCILTD,EQ,65.54,0.85,3034.35,105.8,69.35
GOKEX,EQ,619.15,4.02,4535.1,11.03,68.49
INNOVISION,EQ,375.35,7,893.83,18.27,68.33
CHOICEIN,EQ,652,5.1,14525.03,10.53,68.21
NATCOPHARM,EQ,971.05,2.24,17392.46,6.9,67.43
ESCORTS,EQ,2963.7,2.2,33157.21,2.26,66.97
HEXT,EQ,444.3,1.64,27147.44,15.2,66.67
CONCOR,EQ,445,2.75,33892,14.7,65.43
PIIND,EQ,2904,5.26,44058.94,2.24,65.1
OBEROIRLTY,EQ,1503,4.1,54649.42,4.35,65.09
TIMETECHNO,EQ,169.4,4.7,8362.18,38.83,64.95
ITBEES,EQ,32.81,0.15,3440.84,195.39,64.17
