"SYMBOL","SECURITY","TODAY - VOLUME","1 WEEK - AVG. VOLUME","1 WEEK - CHANGE","2 WEEK - AVG. VOLUME","2 WEEK - CHANGE","TODAY - LTP","TODAY - % CHNG","TODAY - TURNOVER"
"COHANCE","Cohance Lifesciences Limited",16237041,2867668,5.6621059537978855,1948299,8.33395513430243,324.5,5.1,3041295749
"BHARATWIRE","Bharat Wire Ropes Limited",6932713,1232249,5.626061980404945,730998,9.483895563515057,184.2,5.2,1318602012
"SRGHFL","SRG Housing Finance Limited",80357,14563,5.5178877978438505,8578,9.367106448365389,263,-0.92,20961927
"AKASH","Akash Infra Projects Limited",386666,71296,5.423389811490126,44328,8.722731504837842,28.72,19.97,10888514
"GOKUL","Gokul Refoils and Solvent Limited",1222234,238512,5.124402284995545,141043,8.665627660760704,40.28,19.99,48363799
"BLBLIMITED","BLB Limited",2356218,462645,5.092921364586433,293733,8.02161451160142,18.27,18.71,42411924
"GODFRYPHLP","Godfrey Phillips India Limited",11296396,2304626,4.901616458486407,2087496,5.411456612227087,2478.9,20,26546869491
"E2E","E2E Networks Limited",2239301,458686,4.881985844362108,316196,7.081990718086161,2887,12.91,6523777996
"KOTHARIPRO","Kothari Products Limited",765092,158611,4.823675408833515,91245,8.385020962522518,75.1,4.9,60526428
"OSIAHYPER","Osia Hyper Retail Limited",9010804,1901328,4.739214712239363,1110865,8.111514991215287,11.39,-9.96,104975866
"MALLCOM","Mallcom (India) Limited",36084,7725,4.670664883289468,12057,2.9926263250750185,1165,0.74,44773027
"NEXT30ADD","DSP Mutual Fund - DSP BSE SENSEX Next 30 ETF",103785,22639,4.584345598303812,16017,6.479420411591768,41.63,0.56,4302926
"UNIECOM","Unicommerce Esolutions Limited",36373361,7975973,4.560366139616431,4473286,8.131238772745327,114.8,-3.22,4550307461
"TOKYOPLAST","Tokyo Plast International Limited",48456,10629,4.5585625137194645,6894,7.028349903742187,94.48,-3.26,4785514
"BELLACASA","Bella Casa Fashion & Retail Limited",94969,21150,4.490260047281324,15005,6.328773513464393,302.95,1.59,28699631
"AURIONPRO","Aurionpro Solutions Limited",1658000,372608,4.449716592236345,302974,5.472410206924198,982,5.15,1630145600
"AEROFLEX","Aeroflex Industries Limited",24440184,5519758,4.427763012472194,3521685,6.93991128576119,224.2,8.47,5513705510
"GUJTHEM","Gujarat Themis Biosyn Limited",403562,91515,4.4097907446866635,65795,6.133559377301372,335,5,136520988
"NDLVENTURE","NDL Ventures Limited",485455,110305,4.400991183603164,66912,7.255116278753806,116.98,19.99,55817615
"UNIVPHOTO","Universus Photo Imagings Limited",247881,57132,4.338741860953581,33688,7.358040116252399,338.73,20,80107702
"APARINDS","Apar Industries Limited",465984,108297,4.302814007710243,95479,4.880444986946313,10176,6.49,4686028300
"AFIL","Akme Fintrade (India) Limited",5753099,1378383,4.1738004036853305,1185170,4.854239103846314,5.54,11.69,31296858
"BALAXI","BALAXI PHARMACEUTICALS LIMITED",909261,224090,4.0575676011367445,236853,3.838925409431166,20.31,-2.59,19130851
"MATRIMONY","Matrimony.Com Limited",434765,108417,4.0100875163526295,66333,6.554261202058479,485.85,-4.76,210139315
"MAPMYINDIA","C.E. Info Systems Limited",1470533,368242,3.993387500611011,233016,6.310864602795671,1156.8,0.2,1770815838
