"SYMBOL","SECURITY","TODAY - VOLUME","1 WEEK - AVG. VOLUME","1 WEEK - CHANGE","2 WEEK - AVG. VOLUME","2 WEEK - CHANGE","TODAY - LTP","TODAY - % CHNG","TODAY - TURNOVER"
"MSCIINDIA","Kotak Mahindra Mutual Fund - Kotak MSCI India ETF",2985786,440613,6.776425479266582,332668,8.975267738806073,30.6,1.22,91335193
"APOLLOPIPE","Apollo Pipes Limited",4220194,684516,6.165218164393808,490167,8.609701697379744,314,18.29,1286905958
"GODAVARIB","Godavari Biorefineries Limited",3379163,548730,6.158150857915848,389405,8.677751555460201,276.4,8.54,950727510
"CONCORDBIO","Concord Biotech Limited",3830074,626650,6.111981372153202,437306,8.758322168230128,1325.5,13.47,4936314273
"SANDESH","The Sandesh Limited",29026,5069,5.7255332938822665,3400,8.536374087640029,1050,1.95,32098982
"LOYALTEX","Loyal Textile Mills Limited",180059,31769,5.667757877175863,20344,8.85055945805852,312.83,16.68,54629900
"KIRLOSBROS","Kirloskar Brothers Limited",1644409,297319,5.530776874148944,201305,8.168721811845494,1595.3,3.24,2694446366
"HEXATRADEX","Hexa Tradex Limited",78072,14415,5.415702946160478,9838,7.935246015246015,160.05,-0.47,12452484
"GODFRYPHLP","Godfrey Phillips India Limited",7290096,1351365,5.394616554372801,949400,7.678632721537223,2174,9.69,15831026671
"STARCEMENT","Star Cement Limited",3271977,622829,5.253406630155876,469478,6.969380171594503,211.2,-5.1,740219356
"INDSWFTLAB","Ind-Swift Laboratories Limited",8771845,1716141,5.111375667277561,1156785,7.582947120795452,135.11,10.62,1164725579
"UNIVPHOTO","Universus Photo Imagings Limited",13257,2607,5.084040979565003,2225,5.957228644960987,200,3.3,2617064
"LICI","Life Insurance Corporation Of India",15819930,3135036,5.04617033894065,2258918,7.0033208170185395,899,7.06,14167380112
"IZMO","IZMO Limited",2075758,417508,4.97177677910926,302190,6.869043074306284,835.5,17.64,1690165193
"VSTIND","VST Industries Limited",4129134,837157,4.932325933520281,597803,6.907173394247215,236.95,3.44,980421576
"CLEDUCATE","CL Educate Limited",358493,72734,4.928774430759138,60128,5.962091936088634,59.08,-20,22326944
"TALBROAUTO","Talbros Automotive Components Limited",1076062,224258,4.79831546278271,173053,6.218077193011948,272,-3.48,307872098
"INSPIRISYS","Inspirisys Solutions Limited",111618,23627,4.724028683023568,19869,5.6176445019925785,96.4,8.9,10595896
"FLEXIADD","DSP Mutual Fund - DSP Nifty500 Flexicap Quality 30 ETF",1634742,347527,4.703924172860425,268207,6.095055159040459,10.35,-0.19,16723410
"VADILALIND","Vadilal Industries Limited",124116,26504,4.682764345079608,20227,6.136016754905574,4594.9,0.12,568401633
"EBGNG","GNG Electronics Limited",1353018,290004,4.6655126601639685,232186,5.827288559512493,321.1,9.98,430300314
"HEIDELBERG","HeidelbergCement India Limited",478965,105435,4.542751458244416,99477,4.814791968241435,174.2,-0.05,84312208
"SMARTWORKS","Smartworks Coworking Spaces Limited",496892,110766,4.485961396096275,83889,5.923175954502896,454.85,0.57,227238649
"MGL","Mahanagar Gas Limited",1212302,271683,4.462183685327206,271443,4.4661368832040464,1138.9,6.29,1365912786
"BANARISUG","Bannari Amman Sugars Limited",5967,1358,4.393499526664563,1276,4.6733357066571735,3600,0,22087208
