Symbol ,Series ,LTP ,%chng ,Mkt Cap (₹ Crores),Volume (Lakhs),Value (₹ Crores)
ARE&M,EQ,905,16.96,16563.8,351.18,3083.36
GROWW,EQ,217.7,1.72,136576.2,1222.76,2663.3
ADANIPOWER,EQ,215.3,6.07,415199.48,1171.66,2484.27
HINDUNILVR,EQ,2366,2.39,555913.29,55.58,1318.02
ABB,EQ,7622,5.06,161516.56,17.29,1317.63
RELIANCE,EQ,1362,0.64,1843131.77,95.26,1295.9
ETERNAL,EQ,262.25,1.07,253080.45,457.18,1195.2
TRENT,EQ,4409.9,0.44,156766.42,25.97,1146.05
NETWEB,EQ,4013,2.77,22850.3,28.02,1130.21
DATAPATTNS,EQ,3840,8.89,21497.84,29.64,1102.97
NESTLEIND,EQ,1394.1,1.03,268826.3,77.23,1089.24
ITI,EQ,305,3.67,29307.05,325.37,1018.01
IREDA,EQ,140.69,9.18,39523.07,732.64,1017.2
JIOFIN,EQ,238.44,1.57,151484.31,402.52,959.64
SUNTECK,EQ,357.15,4.71,5244.46,236.08,875.35
ADANIENSOL,EQ,1367.8,8.1,164311.44,65.52,873.96
KAYNES,EQ,4461.9,5.05,29910.19,19.04,834.51
IDEAFORGE,EQ,539.45,11.48,2334.52,151.64,828.54
SUZLON,EQ,54.65,2.92,74954.06,1477.36,796.45
ADANIENT,EQ,2258,1.44,291709.49,35.17,790.85
NTPC,EQ,405.15,2.26,392860.43,164.11,663.22
GOKULAGRO,EQ,234,11.28,6905.03,273.21,647.23
URBANCO,EQ,147.65,7.59,22770.3,421.37,613.94
VBL,EQ,495,2.04,167413.67,119.43,589.62
ADANIGREEN,EQ,1197.85,4.16,196614.36,49.35,583.52
GRSE,EQ,2815,3.97,32246.39,20.98,583.22
MOTHERSON,EQ,131.9,5.77,139207.44,429.68,558.89
EXIDEIND,EQ,354.55,6.44,30136.75,156.96,554.16
NATIONALUM,EQ,437,3.32,80260.81,126.17,545.33
TMPV,EQ,362.1,1.74,133347.87,149.94,543.68
BHEL,EQ,333.97,0.41,116290.47,159.27,531.27
MAZDOCK,EQ,2706,1.86,109154.63,18.91,509.02
TATACONSUM,EQ,1180,3.33,116722.42,42.84,504.3
HFCL,EQ,100.2,2.41,15336.64,494.64,495.03
ATHERENERG,EQ,907.95,1.32,34744.81,53.77,486.88
HINDALCO,EQ,1038.55,1.65,233385.71,44.74,462.61
JPPOWER,EQ,20.2,6.37,13843.99,2263.36,449.73
WELCORP,EQ,1148,4.31,30283.17,39.72,447.51
TATASTEEL,EQ,212.6,0.28,265399.79,207.96,442.41
OLAELEC,EQ,38.44,2.59,16955.23,1153.07,439.67
HINDZINC,EQ,605,2.8,255631.8,71.3,425.78
MUFIN,EQ,117.45,1.18,2034.6,370.72,425.44
UNIONBANK,EQ,194.3,1.53,148320.96,216.51,422.38
BEML,EQ,1830,3.51,15241.89,22.33,411.7
CGPOWER,EQ,825.7,2.54,130041.25,48.27,396.73
PNBHOUSING,EQ,990.05,1.12,25795.71,39.37,389.41
RPOWER,EQ,30.25,6.7,12510.71,1305.09,386.04
ULTRACEMCO,EQ,12140,0.84,357740.51,3.12,379.13
ANGELONE,EQ,328.32,1.32,29905.33,115.04,376.53
POLYCAB,EQ,8040,1.06,121047.95,4.69,376.02
CHENNPETRO,EQ,1068,4.47,15903.74,34.7,366.98
SUNPHARMA,EQ,1668.9,0.22,400415.58,21.7,361
SAIL,EQ,176.1,0.59,72738.55,204.06,361
ASHOKLEY,EQ,178.76,1.22,105001.02,199.49,357.33
OFSS,EQ,8130,2.51,70759.56,4.39,352.56
TATAINVEST,EQ,730,1.07,36934.41,47.45,351.96
HAL,EQ,4394,0.82,293859.73,7.96,349.55
POWERINDIA,EQ,30370,1.61,135366.27,1.12,339.19
TMCV,EQ,448.45,1.33,165134.15,75.81,338.7
SIEMENS,EQ,3825.2,2.78,136223.22,8.82,337.27
SWIGGY,EQ,294.25,3.68,81222.23,113.77,330.45
HBLENGINE,EQ,815,4.05,22591.39,40.27,326.2
