Symbol ,Series ,LTP ,%chng ,Mkt Cap (₹ Crores),Volume (Lakhs),Value (₹ Crores)
DATAPATTNS,EQ,4114.9,7.49,23036.84,59.02,2383.28
OFSS,EQ,8760,7.8,76242.78,26.46,2292.59
DRREDDY,EQ,1325,8.87,110589.26,164.08,2157.19
IRMENERGY,EQ,294,16.36,1207.15,707.43,2026.43
ARE&M,EQ,913,1.59,16710.22,210.86,1953.83
JIOFIN,EQ,248.5,4.19,157875.57,744.32,1831.7
BHARTIARTL,EQ,1841.5,0.68,1122048.18,74.9,1374.64
GVT&D,EQ,4497.9,6.1,115167.17,22.75,1031.52
LT,EQ,4050,0.72,557131.04,22.29,900.05
PRAJIND,EQ,410,7.11,7536.34,210.2,864.04
PPLPHARMA,EQ,163.96,6.6,21794.35,524.38,862.29
ADANIGREEN,EQ,1217.9,1.58,199905.36,67.65,821.91
GRSE,EQ,2880.9,2.24,33001.29,26.53,760.9
CLEAN,EQ,796.5,4.04,8464.99,85.03,695.83
CIPLA,EQ,1307,5.72,105577.19,52.74,679.52
BEL,EQ,449.75,0.23,328757.3,150.22,673.91
ADANIENT,EQ,2301,1.78,297264.63,29.48,673.43
POWERINDIA,EQ,31750,4.66,141517.25,1.94,606.96
AUBANK,EQ,1057,1.32,79091.83,56.96,598.58
BHEL,EQ,338,1.31,117693.74,165.71,557.68
SUNPHARMA,EQ,1678,0.49,402598.92,32.45,549.2
MCX,EQ,2793,0.35,71219.22,19.14,539.22
APOLLO,EQ,291.2,1.38,10404.36,183.19,531.02
WELCORP,EQ,1206,5.86,31813.15,44.04,530.92
ROLEXRINGS,EQ,157,2.05,4275.63,337.34,526.08
ONESOURCE,EQ,1785,10.8,20463.71,28.62,494.01
SWSOLAR,EQ,219.5,0.39,5126.02,218.72,493.61
ZEEL,EQ,91.45,4.42,8783.95,522.57,476.32
TATACOMM,EQ,1580,3.61,45030,29.29,460.89
DELTACORP,EQ,81.6,20,2185.01,602.98,459.23
HINDALCO,EQ,1041,0.11,233936.28,43.7,454.74
NESTLEIND,EQ,1408.5,0.91,271603.07,29.63,417.2
COALINDIA,EQ,450.9,1.52,277877.42,89.89,402.62
GLENMARK,EQ,2348,4.82,66260.75,17.04,394.36
AZAD,EQ,2122.8,8.84,13709.41,18.88,392.74
ONGC,EQ,286.45,0.99,360362.1,135.25,387.74
NATIONALUM,EQ,440,0.93,80811.8,88.08,387.52
ADANIPORTS,EQ,1610,1.35,370937.41,24.07,383.87
QPOWER,EQ,1392.95,9.45,10787.58,27.95,378
POLICYBZR,EQ,1674.8,3.01,77491.84,22.61,375.63
CHENNPETRO,EQ,1072,0.06,15963.3,34.72,375.23
SHAILY,EQ,2213,14.14,10169.86,17.48,369.62
TIPSMUSIC,EQ,655,9.24,8372.97,57.29,365.22
IDEA,EQ,9.58,0.42,103792.63,3726.81,355.54
SOLARINDS,EQ,15700,2.8,142069.39,2.19,342.61
EMMVEE,EQ,275.05,3.92,19042.95,121.4,337.43
CAMLINFINE,EQ,122.2,14.19,2347.36,279.33,334.86
BDL,EQ,1425.1,3.25,52238.82,22.95,323.32
TARIL,EQ,318.95,3.02,9573.79,101.23,322.77
AUROPHARMA,EQ,1440,1.32,83635.43,22.38,321.73
COCHINSHIP,EQ,1600.4,1.09,42103.45,19.9,317.39
CGPOWER,EQ,838.6,1.73,132074.2,37.63,314.18
VMM,EQ,126.07,1.21,58915.38,245.45,310.96
GODREJIND,EQ,991.8,5.16,33404.3,30.39,306.4
FRACTAL,EQ,963,6.37,16560.24,28.88,275.5
MTARTECH,EQ,5337,1.09,16416.39,5.14,275.48
ULTRACEMCO,EQ,12202,0.07,359567.52,2.27,274.61
LUPIN,EQ,2347.6,1.72,107327.37,11.16,262.68
DOLLAR,EQ,329.3,20,1867.66,81.47,261.05
DIVISLAB,EQ,6375,1.42,169236.22,4.05,259
SIEMENS,EQ,3860.9,0.43,137494.57,6.63,256.16
MANKIND,EQ,2299.7,2.89,94938.13,10.55,242.47
CUPID,EQ,113.11,0.15,15209.46,214.64,242.07
SRF,EQ,2539,1.85,75262.26,9.51,240.24
JSWENERGY,EQ,561,0.08,98584.1,42.39,238.81
APOLLOHOSP,EQ,7773,1.45,111763.81,3.04,235.28
