Symbol ,Series ,LTP ,%chng ,Mkt Cap (₹ Crores),Volume (Lakhs),Value (₹ Crores)
HDFCBANK,EQ,744,1.7,1145266.6,788.63,5879.38
ICICIBANK,EQ,1213,0.59,868506.59,254.72,3106.53
GRSE,EQ,2367.3,20,27117.89,92.92,2136.09
RELIANCE,EQ,1369.5,1.9,1853272.13,144.05,1976.33
BHARTIARTL,EQ,1786.7,0.24,1088654.86,106.95,1916.76
INDIGO,EQ,4183,6.07,161720.22,43.62,1842.42
MAZDOCK,EQ,2322,12.43,93664.84,78.13,1787.07
SBIN,EQ,1018,3.94,939676.87,174.24,1767.14
HINDCOPPER,EQ,493.7,8.86,47741.98,302.12,1499.73
LT,EQ,3621,3.34,498108.93,41,1488.32
BSE,EQ,2865.9,6.8,116895.5,51.67,1481.22
BAJFINANCE,EQ,819,2.18,509593.42,150.94,1252.2
RPSGVENT,EQ,939.8,17.45,3109.46,129.86,1186.1
SILVERBEES,EQ,225,4.13,30941.4,514.92,1161.5
DMART,EQ,4263.3,7.75,277427.03,27.1,1148.66
VEDL,EQ,676.85,3.37,264674.62,167.57,1140.34
COCHINSHIP,EQ,1340,12.31,35252.82,80.12,1078.12
M&M,EQ,3021,2.24,375670.06,35.23,1072.36
BEL,EQ,420,4.83,307010.71,253.01,1070.39
SHRIRAMFIN,EQ,899.9,3.19,169322.07,117.52,1067.29
INFY,EQ,1279,2.27,518710.18,81.37,1046.24
TCS,EQ,2411.2,2.22,872393.26,41.33,1005.76
MCX,EQ,2471,3.42,63008.48,37.49,928.57
ONGC,EQ,287.5,1,361683.03,316.26,911.75
ETERNAL,EQ,236.75,3.39,228472.05,345.31,818.27
HAL,EQ,3685,5.67,246443.59,22.47,815.19
AXISBANK,EQ,1200,3.33,372950.25,65.96,787.6
KOTAKBANK,EQ,355.4,0.57,353497.36,212.46,761.43
ADANIPOWER,EQ,156.5,4.04,301805.47,482.16,751.25
KAYNES,EQ,3538,3.16,23716.86,20.72,744.19
GOLDBEES,EQ,123.4,1.82,55129.64,593.65,734.05
HINDALCO,EQ,904.65,2.28,203295.35,77.77,707.92
JBMA,EQ,558.95,8.48,13218.85,123.67,706.27
TATASTEEL,EQ,194.85,1.56,243241.53,358.14,703.59
NATIONALUM,EQ,401,3.86,73648.93,172.97,694.38
DIXON,EQ,10270,6.17,62443.54,6.71,683.11
GVT&D,EQ,3799.5,4.37,97284.88,17.11,673.33
MARUTI,EQ,12500,1.58,393003.22,5.02,628.88
OLAELEC,EQ,25.95,13.82,11446.1,2471.54,627.77
GUJALKALI,EQ,591,3.95,4340.12,101.46,597.16
SAIL,EQ,155.39,2.62,64184.23,382.64,596.84
IDEA,EQ,8.65,1.41,93716.73,6647.15,583.62
TRENT,EQ,3521.9,6.86,125199.13,16.29,570.07
HDFCAMC,EQ,2356.9,6.34,100969.64,24.38,566.76
GODREJIND,EQ,829.8,10.79,27948.07,65.1,553.45
ITC,EQ,292.2,1.56,366185.54,186.04,544.1
PREMIERENE,EQ,931.75,4.5,42207.75,58.37,529.13
ADANIPORTS,EQ,1386.5,5.63,319443.93,36.84,509.24
EICHERMOT,EQ,6820,3.55,187082.29,7.37,503.31
BDL,EQ,1210.2,10.36,44361.39,42.18,502.81
JIOFIN,EQ,232,3.53,147392.89,216.04,497.66
SWIGGY,EQ,267,2.67,73700.37,183.9,490.68
UNITDSPR,EQ,1250,2.56,90918.86,39.09,486.39
ADANIENT,EQ,1841.9,4.72,237907.02,23.28,429.38
TVSMOTOR,EQ,3438.6,2.22,163363.46,12.34,424.63
NIFTYBEES,EQ,258,1.8,58022.04,162.73,420.83
HINDUNILVR,EQ,2065,0.48,485190.6,20.28,420.62
PFC,EQ,397.65,4.78,131228.55,103.51,409.6
EIEL,EQ,160.42,14.27,2815.85,250.13,403.08
BAJAJ-AUTO,EQ,8885.5,1.18,248347.8,4.16,373.53
CANBK,EQ,127.7,3.44,115832.22,292.17,373.25
GANECOS,EQ,1022.2,20,2739.09,37.72,364.63
BHEL,EQ,251.4,2.4,87539.07,142.42,361.61
IOC,EQ,135.65,0.18,191554.6,263.68,359.52
AUROPHARMA,EQ,1341,2.81,77885.5,25.95,349.22
PERSISTENT,EQ,5055,3.65,79742.63,6.87,346.37
LIQUIDCASE,EQ,113.43,0.02,8480.16,299.73,339.96
GROWW,EQ,162.1,7.98,101695,213.07,339.81
INDUSINDBK,EQ,786,4.46,61237.74,43.37,339.26
HCLTECH,EQ,1356,1.07,367972.99,24.69,337.78
DLF,EQ,509.05,0.98,126005.91,64.54,332.01
HINDZINC,EQ,525.95,4.74,222230.65,62.08,325.29
TITAN,EQ,4058,2.7,360263.62,7.82,318.22
CHOLAFIN,EQ,1366,0.83,116388.28,22.62,312.92
INDHOTEL,EQ,587.45,2.89,83619.53,53.11,311.98
POWERINDIA,EQ,25130,3.69,112010.35,1.24,311.93
RECLTD,EQ,323,5.87,85053.14,95.92,307.11
MOTHERSON,EQ,107.46,2.26,113413.43,282.22,306.32
KNRCON,EQ,122.6,8.46,3447.94,250.12,301.47
BAJAJFINSV,EQ,1651.6,1.21,264346.84,17.97,299
POLYCAB,EQ,6947.5,1.52,104594.97,4.24,298.63
TEJASNET,EQ,419,8.48,7444.1,71.17,296.2
LODHA,EQ,685.6,1.27,68485.62,42.57,291.98
ADANIGREEN,EQ,853,5.71,140010.9,34.54,291.8
CHENNPETRO,EQ,1012,4.62,15069.83,28.78,289.66
BANKBARODA,EQ,253.25,2.28,130964.75,112,283.54
HEROMOTOCO,EQ,5138.5,1.49,102816.13,5.47,281.7
ZAGGLE,EQ,223,18.95,2998.42,129.37,276.84
CUMMINSIND,EQ,4618,2.62,128010.96,5.98,275.82
TATSILV,EQ,22.87,4.24,5374.8,1187.67,272.33
TMPV,EQ,303.4,2.43,111730.86,89.12,270.97
ASIANPAINT,EQ,2226,2.81,213517.43,12.1,269.04
KEI,EQ,4126,2.18,39444.81,6.39,265.65
DATAPATTNS,EQ,3100,2.13,17355.03,8.44,263.27
MUTHOOTFIN,EQ,3255,3,130677.99,7.91,258
UNIONBANK,EQ,172.19,4.87,131443.05,150.96,257.57
VBL,EQ,401.75,4.6,135875.64,64.65,257.11
CDSL,EQ,1184,5.77,24745.6,21.52,254.79
SOLARINDS,EQ,12849,6.4,116270.67,1.99,253.82
ANANTRAJ,EQ,447,10.18,16086.5,57.13,252.58
LAURUSLABS,EQ,1042,4.97,56253.06,23.52,243.19
SUZLON,EQ,41.19,4.12,56490.57,585.12,241.13
JSWSTEEL,EQ,1139,1.47,278537.21,20.25,232.2
COFORGE,EQ,1155,3.62,38780.07,19.91,232.14
