Symbol ,Series ,LTP ,%chng ,Mkt Cap (₹ Crores),Volume (Lakhs),Value (₹ Crores)
HDFCBANK,EQ,770.9,2.66,1186674.76,429.77,3262.79
VMART,EQ,602,10.48,4783.39,452.75,2748.71
SBIN,EQ,1033.4,1.47,953892.02,235.77,2405.5
ADANIPOWER,EQ,163.25,2.05,314822.64,1274.64,2078.17
TRENT,EQ,3834.8,8,136322.33,48.78,1838.18
BSE,EQ,2966,4.02,120978.42,59.63,1745.43
BHARTIARTL,EQ,1790.9,0.07,1091213.96,81.83,1459.77
ZYDUSWELL,EQ,513.15,15.82,16326.42,286.58,1448.74
INFY,EQ,1307,0.48,530065.84,102.09,1336.09
LT,EQ,3727,3.15,512698.12,33.53,1230.47
ICICIBANK,EQ,1228.6,1.05,879676.17,100.58,1225.2
SENCO,EQ,320.5,10.98,5250,373.52,1209.61
ADANIGREEN,EQ,924,7.94,151664.79,131.13,1169.78
EIHOTEL,EQ,302.95,5.12,18945.41,329.33,1044.33
BAJFINANCE,EQ,850,2.8,528882.06,125.05,1043.12
OLAELEC,EQ,28.73,1.38,12672.31,3451.64,1015.47
AXISBANK,EQ,1237.6,3.31,384667.45,78.47,960.34
SILVERBEES,EQ,221.93,2.77,30583.21,428.22,941.74
MCX,EQ,2540,3.97,64767.93,36.41,917.19
VEDL,EQ,689.5,0.27,269621.26,130.13,903.72
DMART,EQ,4535,3.96,295107.45,19.15,853.31
KAYNES,EQ,3703,4.66,24822.93,22.14,797.46
M&M,EQ,3019,0.24,375421.35,25.55,765.84
INDIGO,EQ,4300,2.54,166243.59,18.03,758.32
DIXON,EQ,10005,0.85,60832.29,7.53,746.29
ETERNAL,EQ,232.09,0.16,223974.99,315.9,733.78
RBLBANK,EQ,317,5.32,19594.13,227.72,711.57
TITAN,EQ,4244,3.58,376776.45,16.78,706.4
RPSGVENT,EQ,1123.3,10,3716.6,63.01,682.1
HINDCOPPER,EQ,502.8,1.54,48621.97,130.82,655.61
KOTAKBANK,EQ,360.95,0.82,359017.65,183.2,652.19
GRSE,EQ,2260,0.21,25888.75,28.96,650.52
TCS,EQ,2472,0.87,894391.23,25.72,634.22
SUNPHARMA,EQ,1699,0.32,407637.41,35.34,592.71
ADANIENT,EQ,1899.5,3.56,245346.86,31.53,585.67
BANKBARODA,EQ,260.5,4.38,134713.98,221.52,567.99
COALINDIA,EQ,458.55,2.05,282591.91,124.04,567.61
TATASTEEL,EQ,195.6,0.75,244177.79,281.16,547.27
GANECOS,EQ,1140,2.69,3054.74,49.25,545.04
