Symbol ,Series ,LTP ,%chng ,Mkt Cap (₹ Crores),Volume (Lakhs),Value (₹ Crores)
HDFCBANK,EQ,810,1.93,1246862.83,397.7,3220.22
GROWW,EQ,208.25,6.95,130647.65,1310.89,2723.51
RAILTEL,EQ,332.5,16.92,10671.2,695.37,2266.5
RELIANCE,EQ,1342.9,2.11,1817275.75,153.14,2052.08
LT,EQ,4073,3,560294.99,45.62,1861.56
VEDL,EQ,766,1.79,299535.73,231.15,1759.57
SBIN,EQ,1070.9,0.69,988506.84,161.96,1739.9
GALLANTT,EQ,814.6,20,19654.75,211.84,1629.69
INFY,EQ,1305,2.21,529258.85,120.99,1581.97
EIEL,EQ,212.4,6.64,3728.26,720.27,1564.51
BSE,EQ,3393,2.71,138395.07,44.18,1497.59
ETERNAL,EQ,246.01,4.14,237408.28,560.73,1374.06
AFCONS,EQ,334,9.01,12284.01,387.63,1358.1
TCS,EQ,2552.8,3.24,923625.38,52.61,1337.45
MCX,EQ,2858,3.34,72876.67,46.12,1314.85
SILVERBEES,EQ,235.09,4.5,32307.82,505.86,1202.08
NETWEB,EQ,3570,7.87,20327.83,32.28,1140.53
HINDALCO,EQ,1009,3.14,226745.16,110.75,1123.02
MTARTECH,EQ,4953,12.63,15235.23,23.16,1119.01
SUZLON,EQ,49,6.85,67201.7,2154.57,1045.83
ADANIPOWER,EQ,182,0.36,350981.44,514.98,949.67
MARUTI,EQ,13289,1.63,417809.58,6.99,931.7
DIXON,EQ,11077,5.46,67350.26,8.52,931.53
M&M,EQ,3259,1.2,405266.05,25.91,846.36
SHRIRAMFIN,EQ,1020,1.58,239974.02,78.69,809.88
BPCL,EQ,310.8,6.09,134838.49,261.47,800.95
INDIGO,EQ,4620,4.35,178635.07,16.23,752.05
SIEMENS,EQ,3584,7.19,127633.59,21.35,751.18
TATAPOWER,EQ,421.5,2.92,134683.56,176.11,738.92
KOTAKBANK,EQ,382.35,2.81,380303.09,191,726.16
RPOWER,EQ,28.95,10.88,11973.06,2500.88,719.25
POWERGRID,EQ,313,4.21,291108.9,218.97,678.05
GOLDBEES,EQ,125.26,1.21,56722.69,539.36,676.36
ADANIPORTS,EQ,1508,2.91,347437.03,44.16,665.16
PGEL,EQ,537,10.3,15322.9,125.52,662.6
EICHERMOT,EQ,7118,0.96,195256.85,9.13,649.83
TATASTEEL,EQ,208.19,0.87,259894.55,308.58,645.19
HINDCOPPER,EQ,549.4,4.24,53128.3,115.79,644.62
KAYNES,EQ,4018,3.59,26934.52,16.02,643.38
WAAREEENER,EQ,3423.5,2.66,98477.43,18.75,639.75
SUNPHARMA,EQ,1694,2.53,406437.77,37.6,632.1
HGINFRA,EQ,623,12.54,4060.16,98.19,624.14
ANGELONE,EQ,297.39,6.04,27088.04,210.51,622.23
PFC,EQ,445,2.64,146854.53,135.78,602.5
HAL,EQ,4240,3.42,283560.6,14,589.23
WIPRO,EQ,210,3.46,220258.81,278.9,581.26
HCLTECH,EQ,1450.3,1.46,393562.85,39.94,579.44
DEEPAKFERT,EQ,1195.2,11.53,15087.94,48.07,575.73
HDFCAMC,EQ,2670,4.87,114382.85,21.61,573.27
ITC,EQ,302.2,1.19,378717.56,187.01,565.57
BAJFINANCE,EQ,912.7,1.53,567894.89,59.75,547.85
BAJAJ-AUTO,EQ,9865,0.5,275724.62,5.52,545.59
JPPOWER,EQ,18.69,8.79,12809.11,2959.91,544.33
TMCV,EQ,435.4,1.3,160328.71,118.71,522.11
ICICIPRULI,EQ,563.5,3.11,81671.49,92.14,520.75
JIOFIN,EQ,242.6,2.07,154127.22,204.77,497.66
