Symbol ,Series ,LTP ,%chng ,Mkt Cap (₹ Crores),Volume (Lakhs),Value (₹ Crores)
RELIANCE,EQ,1393,1.99,1885082.64,410.28,5663.42
SUNPHARMA,EQ,1749,0.89,419633.8,165.99,2893.88
ETERNAL,EQ,258.28,1.09,249249.26,1049.88,2628.58
PIRAMALFIN,EQ,2016.9,9.43,45718.63,112.53,2262.25
COHANCE,EQ,488.65,13.09,18694.14,408.62,2012.18
TATACHEM,EQ,801,10.9,20405.98,251.66,2002.71
BHARTIARTL,EQ,1851,1.7,1127836.65,105.58,1940.86
EPACK,EQ,289.46,7.35,2785.43,545.37,1605.07
IRMENERGY,EQ,347,4.71,1424.77,470.69,1599.17
ONGC,EQ,302,5.63,379924.43,515.75,1531.52
BSE,EQ,3630,2.7,148061.92,37.93,1363.8
COALINDIA,EQ,467.4,3.29,288045.92,267.32,1252.2
AGI,EQ,668.4,18.32,4324.37,180.48,1166.23
TCS,EQ,2450.7,0.13,886684.71,45.08,1105.84
ATGL,EQ,654.5,2.97,71982.57,158.62,1046.21
ADANIENT,EQ,2415,4.01,311992.21,43.76,1045.47
ADANIPOWER,EQ,224,2.73,431977.16,467.11,1037.44
DIXON,EQ,11352,0.89,69022.31,8.91,1022.44
GMDCLTD,EQ,714.3,2.25,22714.74,132.89,965.42
HINDALCO,EQ,1072,0.96,240902.68,77.98,835.62
SUZLON,EQ,57.33,0.7,78629.76,1383.2,793.4
TATASTEEL,EQ,215.58,1.08,269119.88,349.5,754.83
TATAPOWER,EQ,462,1.94,147624.69,161.58,742.3
IDEA,EQ,9.95,2.68,107801.32,7442.03,741.97
VBL,EQ,519.5,0.13,175699.8,140.74,734.11
CHENNPETRO,EQ,1068.2,7.09,15906.72,64.51,683.65
NETWEB,EQ,4011,2.33,22838.91,16.86,680.51
GROWW,EQ,220.5,2.71,138332.81,293.67,643.82
WAAREEENER,EQ,3461.9,3.08,99582.02,17.78,612.41
NESTLEIND,EQ,1441.6,1.71,277985.79,40.08,575.3
OFSS,EQ,9613,2.7,83666.87,5.91,562.81
OIL,EQ,497.6,4.49,80940,108.98,538.27
DATAPATTNS,EQ,4058,2.47,22718.29,13.12,536.71
ADANIGREEN,EQ,1249,1.57,205010.09,43.03,535.09
HSCL,EQ,570.8,0.03,28799.23,93.11,533.5
BHEL,EQ,354.6,1.73,123473.97,148.93,524.88
PFC,EQ,476,0.23,157084.84,107.46,515.46
MCX,EQ,2898.3,2.41,73904.29,17.71,510.08
BBOX,EQ,641.6,10.69,10980.18,80.17,509.23
MOBIKWIK,EQ,229,1.79,1802.92,211.98,497.18
SAIL,EQ,186,0.98,76827.77,264.54,492.87
KOTAKBANK,EQ,377.25,0.12,375230.39,128.53,487.29
CUB,EQ,275.6,1.62,20479.57,170.01,481.71
BEL,EQ,436.65,0.24,319181.49,108.84,475.72
GRSE,EQ,2883.9,1.14,33035.65,16,462.86
SCI,EQ,306.6,5.59,14281.4,150.07,450.76
ADANIENSOL,EQ,1436,0.01,172504.19,30.83,441.99
RBLBANK,EQ,321.05,2.64,19851.98,134.45,433.39
NAM-INDIA,EQ,1025,3.57,65406.89,41.48,431.33
APOLLO,EQ,305.15,1.31,10902.78,139.75,427.59
POWERINDIA,EQ,32805,2.31,146219.64,1.28,415.16
ADANIPORTS,EQ,1639,0.64,377618.9,25.01,408.77
INDUSTOWER,EQ,414.5,3.03,109351.85,96.8,401.64
ITC,EQ,304.25,0.13,381286.8,129.07,393.23
NATIONALUM,EQ,442.95,0.44,81353.61,86.18,379.77
TRENT,EQ,4266,0.12,151650.95,8.95,379.5
GLENMARK,EQ,2396.5,3.07,67629.42,15.38,369.11
EMIL,EQ,123.5,11.75,4751.65,297.62,367.02
COCHINSHIP,EQ,1700.1,1.24,44726.36,21.55,365.1
AMBER,EQ,8230.5,1.47,28964.5,4.27,348.63
