Symbol ,Series ,LTP ,%chng ,Mkt Cap (₹ Crores),Volume (Lakhs),Value (₹ Crores)
ITI,EQ,293.8,10.14,28230.86,960.1,2848.41
OLAELEC,EQ,36.32,19.99,16020.13,7864.03,2690.28
BSE,EQ,3260,3.05,132970.21,73.63,2374.54
TCS,EQ,2590,1.2,937084.67,56.28,1450.88
APOLLO,EQ,231.01,11.04,8253.81,509.87,1172.4
GROWW,EQ,187.2,3.42,117441.73,613.95,1140.1
VEDL,EQ,737.1,2.18,288234.7,155.16,1138.73
HAL,EQ,4030,3.13,269516.33,27.91,1127.13
MEESHO,EQ,165.1,8.11,75352.55,616.98,1025.3
MCX,EQ,2657.2,2.35,67756.43,38.61,1022.75
BOSCHLTD,EQ,36610,1.88,107976.22,2.63,964.58
HINDALCO,EQ,983.25,3.3,220958.55,93.87,920.09
BEL,EQ,440,1.59,321630.27,199.17,874.67
BHEL,EQ,277.28,4.36,96550.65,316.43,873.57
ANGELONE,EQ,281.19,5.07,25612.45,296.71,826.94
WAAREEENER,EQ,3244,3.81,93310.71,24.96,796.98
TATASTEEL,EQ,204.83,0.32,255700.09,368.53,758.3
ATHERENERG,EQ,832,7.95,31838.41,89.48,723.21
ADANIPOWER,EQ,173.42,2.43,334435.18,422.58,720.92
NTPC,EQ,379.7,1.48,368182.41,185.04,704.01
POWERINDIA,EQ,27425,5.83,122239.71,2.56,686.56
MTARTECH,EQ,4155,0.35,12780.61,15.97,682.8
MAZDOCK,EQ,2440.8,1.91,98456.99,27.27,665.28
GRSE,EQ,2524.9,1.92,28923.23,26.02,659
KEC,EQ,573.75,1.08,15273.23,109.64,649.25
HFCL,EQ,79.55,5.83,12175.94,775.96,617.59
ITDC,EQ,529.35,19.99,4540.2,121.38,616.81
ADANIGREEN,EQ,1038.45,0.85,170450.54,59.21,613.8
NATIONALUM,EQ,413.05,3.22,75862.08,146.41,600.02
ANANDRATHI,EQ,3559.8,4.75,29553.69,17.05,593.16
SUNPHARMA,EQ,1715,0.02,411476.25,32.76,562.83
AWHCL,EQ,506.7,13.56,1438.12,109.75,559.86
ITC,EQ,303,0.18,379720.12,176.91,536.3
POWERGRID,EQ,297.8,1,276971.98,176.45,525.92
JBMA,EQ,603.8,4.06,14279.52,84.61,519.5
BAJAJ-AUTO,EQ,9518,1.62,266026.04,5.39,513.32
OIL,EQ,470.9,2.6,76596.96,108.93,504.7
LUPIN,EQ,2298.3,0.18,105073.48,21.97,503.77
COCHINSHIP,EQ,1426,3.35,37515.32,35.36,503.62
PFC,EQ,427,2.24,140914.35,117.61,501.97
CUMMINSIND,EQ,4896,2.08,135717.12,10.22,496.02
GALLANTT,EQ,674,0.44,16262.34,72.46,488.16
GVT&D,EQ,3925,5.37,100498.26,11.94,464.31
HCLTECH,EQ,1465.8,0.33,397769.03,31.01,450.64
ZENTEC,EQ,1533.4,5.72,13845.12,28.59,439.24
COALINDIA,EQ,454.4,1.15,280034.38,94.68,429.34
FORCEMOT,EQ,22135,0.27,28848.36,1.81,400.91
JTLIND,EQ,65.3,11.6,2566.82,611.67,396.73
ONGC,EQ,288.6,1.09,363066.86,135.86,391.48
ABB,EQ,6592.5,0.42,139700.6,5.91,388.74
ICICIAMC,EQ,3262,4.43,161227.13,11.94,384.79
FACT,EQ,856.3,4.71,55408.77,42.09,364.21
BDL,EQ,1325,2.6,48569.53,27.14,357.55
SUZLON,EQ,44.28,0.11,60728.4,803.03,354.05
HONASA,EQ,331.2,5.68,10776.25,104.68,346.23
MAXHEALTH,EQ,953.85,1.35,92827.97,35.59,339.46
DATAPATTNS,EQ,3383,3.12,18939.38,9.94,334.24
DRREDDY,EQ,1210,1.56,100990.95,27.47,331.74
AGIIL,EQ,361,6.25,4512.41,93.43,328.08
PERSISTENT,EQ,5474.1,1.86,86353.93,6.01,324.19
POLYCAB,EQ,7601,0.01,114435.07,4.2,318.15
GUJALKALI,EQ,619.5,5.43,4549.42,51.44,314.74
CIPLA,EQ,1225,0.75,98953.37,25.45,311.8
APOLLOHOSP,EQ,7447.5,0.62,107083.62,4.17,311.37
JSWSTEEL,EQ,1209.2,1.25,295704.29,25.64,309.27
STLTECH,EQ,220.56,10,10766.25,141.43,305.61
360ONE,EQ,1001,3.02,40654.46,30.57,305.32
PGEL,EQ,483.5,0.24,13796.32,63.33,300.27
TVSMOTOR,EQ,3715,0.37,176494.86,7.97,296.5
NETWEB,EQ,3350,1.17,19075.13,8.3,277.46
TECHM,EQ,1461.1,0.67,143164.61,18.05,262.21
VOLTAS,EQ,1286.5,1.72,42568.32,20.4,258.65
SBILIFE,EQ,1911,0.18,191690.9,13.3,253.69
VBL,EQ,423,0.26,143062.59,57.43,242.79
NHPC,EQ,77,0.39,77346.77,313.35,242.72
DMART,EQ,4405,0.83,287187.99,5.5,241.77
GODFRYPHLP,EQ,2033,1.37,31711.09,11.71,239.64
IFCI,EQ,56.05,1.25,15101.63,415.77,238.03
LIQUIDCASE,EQ,113.53,0.01,9130.7,208.45,236.65
SOLARINDS,EQ,13940,2.03,126143.14,1.7,236.31
JPPOWER,EQ,16.78,2.07,11500.1,1397.61,236.2
AMBER,EQ,6949,0.07,24454.69,3.43,234.24
