Symbol ,Series ,LTP ,%chng ,Mkt Cap (₹ Crores),Volume (Lakhs),Value (₹ Crores)
HSCL,EQ,563.7,5.13,28441.01,772.59,4487.79
HDFCBANK,EQ,785.15,0.1,1208610.31,277.2,2170.48
COCHINSHIP,EQ,1669,4.78,43908.18,117.58,1961.17
ADANIGREEN,EQ,1231,1.39,202055.58,129.61,1566.47
SBIN,EQ,1100.95,0.61,1016244.84,137.75,1511.25
GROWW,EQ,217.9,0.08,136701.67,620.95,1357.65
IRMENERGY,EQ,295,2.92,1211.26,436.7,1248.35
ADANIENSOL,EQ,1420.3,4.34,170618.17,79.29,1076.96
SHRIRAMFIN,EQ,1016,0.66,239032.94,92.63,932.83
SHAILY,EQ,2426,10.97,11148.71,33.8,812.46
COALINDIA,EQ,455,0.97,280404.14,164.42,751.05
KOTAKBANK,EQ,371,0.16,369013.85,196.79,728.75
TRENT,EQ,4290,0.91,152504.12,16.22,692.09
VBL,EQ,490.2,1.23,165790.27,131.73,641.16
HUDCO,EQ,211,3.2,42240.09,287.75,608.71
SUZLON,EQ,53.85,0.22,73856.84,1031.28,552.46
OFSS,EQ,8995,2.31,78288.1,5.9,522.01
POWERINDIA,EQ,32270,1.73,143835.02,1.64,520.92
VIDYAWIRES,EQ,83.53,8.82,1776.62,600.3,506.06
POLYCAB,EQ,8002,0.48,120475.83,6.17,492.28
NESTLEIND,EQ,1420,0.67,273820.63,34.19,485.5
ATULAUTO,EQ,495,4.53,1373.69,94,476.49
HINDALCO,EQ,1049.5,0.78,235846.42,45.26,471.84
GVT&D,EQ,4600,2.3,117781.41,10.09,464.08
TIPSMUSIC,EQ,662.1,2.22,8463.73,67.97,460.59
PREMIERENE,EQ,1012,1.13,45843.03,45.34,456.34
AUBANK,EQ,1068,1.11,79914.93,42.59,451.23
IDBI,EQ,76.18,3.32,81911.8,562.05,429.91
ONESOURCE,EQ,1773,0.25,20326.14,23.07,419.47
RBLBANK,EQ,321.65,2.94,19889.08,124.59,398.02
BAJFINANCE,EQ,922.1,0.41,574063.89,39.82,365.19
GUJTHEM,EQ,356.9,10.01,3888.97,96.57,354.18
SBCL,EQ,593,13.1,3415.93,57.45,333.1
SHREEPUSHK,EQ,385,7.05,1245,83.12,332.18
PNBHOUSING,EQ,1031.2,2.33,26867.87,31.81,325.67
SAIL,EQ,177.99,0.87,73519.22,182.92,324.8
HFCL,EQ,100.5,2.81,15382.55,314.38,310.58
NMDC,EQ,89.35,2.34,78554.89,347.95,308.8
GRASIM,EQ,2744,0.33,186735.87,11.1,305.19
NAVINFLUOR,EQ,6473,3.07,33162.46,4.67,300.9
HDFCAMC,EQ,2729,0.77,116910.41,10.82,294.34
EICHERMOT,EQ,7132,0.56,195640.89,4.14,294.27
TATAPOWER,EQ,435.5,1.21,139157.04,67.81,292.36
QPOWER,EQ,1396,1.61,10811.2,20.96,291.76
WEBELSOLAR,EQ,110.96,3.9,4683.22,259.2,283.67
ATLANTAELE,EQ,1778.9,10,13679.14,15.81,273.2
BRITANNIA,EQ,5730,1.03,138017.53,4.71,269.09
CANBK,EQ,141.2,0.23,128077.6,189.05,264.34
CUMMINSIND,EQ,5242.3,1.26,145316.56,4.96,256.7
LIQUIDCASE,EQ,113.79,0.05,9271.94,207.61,236.21
DOLLAR,EQ,338.85,3.07,1921.83,68.83,231.75
TARIL,EQ,324.1,1.31,9728.37,70.91,227.19
TDPOWERSYS,EQ,1112.35,3.91,17376.56,19.51,213.81
PPLPHARMA,EQ,165.2,0.81,21959.18,128.41,212.95
TEJASNET,EQ,412.75,2.64,7336.3,49.99,206.34
MAHABANK,EQ,78.29,1.27,60217.08,262.75,202.29
MARICO,EQ,785.5,0.85,101969.6,25.22,196.75
CHOLAFIN,EQ,1570,1.72,133769.84,12.25,189.3
ABSLAMC,EQ,1063,1.48,30700.1,17.7,188.49
POLICYBZR,EQ,1695,1.45,78426.48,11.14,187.97
