Symbol ,Series ,LTP ,%chng ,Mkt Cap (₹ Crores),Volume (Lakhs),Value (₹ Crores)
GRSE,EQ,3074.8,6.94,35222.45,170.27,5401.38
RELIANCE,EQ,1430,2.96,1935153.04,305.42,4331.58
VEDL,EQ,775,4.83,303055.07,547.39,4178.86
ETERNAL,EQ,253.47,0.16,244607.44,1521.38,3918.77
BANDHANBNK,EQ,198.67,11.21,32005.31,1278.12,2534.01
SUNPHARMA,EQ,1773,1.47,425392.07,98.09,1727.05
GREENPLY,EQ,274.1,7.66,3423.57,569.48,1631.68
BHARTIARTL,EQ,1885.8,2.28,1149069.8,77.13,1455.06
MAZDOCK,EQ,2772,3.31,111816.94,49.24,1366.82
TENNIND,EQ,594.8,5.06,24006.38,214.19,1322.25
IRMENERGY,EQ,354,1.82,1453.51,354.79,1260.96
M&M,EQ,3149,1.97,391587.23,39.17,1239.5
COCHINSHIP,EQ,1776,4.74,46723.15,67.26,1180.62
ADANIENT,EQ,2415,0.11,311992.21,46.57,1129.01
MARUTI,EQ,13265,2.89,417055.01,7.55,1011.94
ITC,EQ,316,3.79,396011.93,311.99,979.4
INFY,EQ,1167.1,1.3,473331.8,83.03,972.11
BSE,EQ,3629,0.08,148021.13,26.58,970.02
LT,EQ,4083,1.12,561670.62,21.75,891.72
CEATLTD,EQ,3629,3.19,14679.34,23.36,885.43
GODFRYPHLP,EQ,2266,7.08,35345.47,39.26,878.6
COALINDIA,EQ,480.7,2.93,296242.35,180.64,865.91
CHENNPETRO,EQ,1125,4.91,16752.53,76.83,863.36
ONGC,EQ,302,0.23,379924.43,272.68,828.88
SAPPHIRE,EQ,209.16,20,6722.04,413.78,818.95
AXISBANK,EQ,1290.6,0.12,401191.52,62.28,805.75
MCX,EQ,2975,2.66,75860.07,26.99,793.63
RBLBANK,EQ,341.3,6.41,21104.13,226.87,769.31
DATAPATTNS,EQ,4111.8,1.28,23019.49,18.15,754.93
NETWEB,EQ,4060,1.44,23117.92,17.83,728.84
DEVYANI,EQ,127.5,13.67,15719.98,574.43,717.06
EMMVEE,EQ,290,6.51,20078.01,241.47,710.71
TATASTEEL,EQ,215.99,0.44,269631.7,328.01,705.87
TCS,EQ,2465,0.83,891858.57,28.36,701.55
SCI,EQ,308.75,1.86,14381.54,222.24,692.32
GMDCLTD,EQ,744,4.14,23659.2,93.51,690.2
WAAREEENER,EQ,3525.1,2.07,101399.97,19.61,686.34
IDEA,EQ,10.27,3.22,111268.3,6053.75,624.75
HSCL,EQ,600,5.01,30272.5,100.46,590.46
HCLTECH,EQ,1198,0.17,325097.08,47.77,574.4
SHRIRAMFIN,EQ,956.7,0.36,225081.51,58.29,561.93
VBL,EQ,522,0.67,176545.33,99.73,525.2
BAJFINANCE,EQ,932.8,0.99,580725.3,54.39,505.41
CROMPTON,EQ,275.61,2.22,17746.94,178.14,492.25
TECHM,EQ,1454.7,3.31,142537.51,33.35,485.08
STLTECH,EQ,294.61,3.32,14380.87,161.96,471.49
OFSS,EQ,9658,0.92,84072.96,4.73,458.75
MTARTECH,EQ,5695,7.61,17517.59,8.24,454.78
ULTRACEMCO,EQ,11830,0.11,348605.46,3.62,432.14
LODHA,EQ,912.7,3.38,91178.63,47.35,429.9
STARHEALTH,EQ,532.8,3,31350.14,77.76,428.93
BEL,EQ,437.7,0.45,319949.02,95.07,416.91
HINDUNILVR,EQ,2317.1,1.21,544423.79,17.79,412.92
HDFCLIFE,EQ,595.5,0.91,128498.15,68.69,411.7
NESTLEIND,EQ,1461.2,1.47,281765.29,27.53,401.55
HAL,EQ,4356.9,0.36,291378.58,9.08,395.31
ADANIPORTS,EQ,1655,1.06,381305.23,23.45,389.43
GESHIP,EQ,1550.8,5.18,22140.33,25.01,387.83
TMPV,EQ,352.25,0.41,129722.53,105.82,378.42
EICHERMOT,EQ,7185,1.61,197094.76,5.23,377.82
KAYNES,EQ,4117.4,0.5,27600.85,8.62,357.69
BHARATFORG,EQ,1906.9,0.64,91153.38,17.52,337.6
ATGL,EQ,657.3,0.53,72290.52,50.58,336.92
POWERGRID,EQ,320,0.31,297619.32,103.73,333.33
INDUSINDBK,EQ,913,3.1,71132.39,34.85,318.45
POWERINDIA,EQ,32975,0.52,146977.37,0.96,315.28
TITAN,EQ,4439.9,0.52,394168.18,7.03,312.1
JPPOWER,EQ,20.16,1.05,13816.57,1520.84,311.16
ENRIN,EQ,3313,2.45,117982.72,9.22,307.08
FORCEMOT,EQ,21000,1.12,27369.12,1.44,304.06
KOTAKBANK,EQ,382,1.07,379954.96,79.13,303.14
IDEAFORGE,EQ,602.5,6.23,2607.37,48.4,293.71
PIRAMALFIN,EQ,2010.2,0.07,45566.75,13.75,277.77
GRASIM,EQ,2800,0.61,190546.81,9.77,274.89
M&MFIN,EQ,321.6,2.86,44701.47,84.93,271.65
TVSMOTOR,EQ,3553,1.63,168798.45,7.54,269.2
IKIO,EQ,162.4,9.97,1255.04,156.72,266.73
WHEELS,EQ,1210,13.7,2956.39,21.68,265.48
SBILIFE,EQ,1819,0.59,182462.46,14.31,259.83
LINCOLN,EQ,666.35,3.09,1334.68,36.7,259.5
YESBANK,EQ,20.22,1.25,63450.8,1275.93,259.01
IDFCFIRSTB,EQ,70,1.88,60219.69,359.95,252.65
MAHABANK,EQ,79.63,2.43,61247.74,316.22,251.93
BAJAJ-AUTO,EQ,9520.5,0.26,266095.92,2.62,251.43
SWANCORP,EQ,346.9,2.83,10873.82,70,248.31
