Symbol ,Series ,LTP ,%chng ,Mkt Cap (₹ Crores),Volume (Lakhs),Value (₹ Crores)
ICICIBANK,EQ,1347,1.9,964628.75,305.72,4084.47
ATHERENERG,EQ,907.8,5.19,34739.07,273.33,2499.61
BSE,EQ,3307.1,0.79,134891.34,58.86,1941.15
EIEL,EQ,194.81,12.51,3419.5,856.6,1688.95
ADANIPOWER,EQ,181.37,3.16,349766.51,914.06,1650.43
ZYDUSWELL,EQ,508.3,3.79,16172.11,290.97,1549.81
MCX,EQ,2774,3.92,70734.74,48.08,1310.81
BHEL,EQ,287,0.8,99935.22,421.52,1215.66
AXISBANK,EQ,1352.8,0.15,420493.81,89.75,1208.17
WAAREEENER,EQ,3335,1.63,95928.24,32.62,1089.74
TATACHEM,EQ,715,3.64,18215.07,141.73,1045.26
TATAINVEST,EQ,709,6.51,35871.91,135.53,963.8
NTPCGREEN,EQ,104.28,7.32,87869.77,911.83,947.66
VEDL,EQ,752.15,0.94,294119.84,125.86,941.38
GROWW,EQ,194.85,0.59,122241.03,450.38,877.02
GOLDBEES,EQ,123.89,0.32,55671.16,684.67,847.41
TATAPOWER,EQ,409.8,2.62,130945.01,206.12,843.54
ITDC,EQ,631,3.37,5412.05,130.6,838.48
COALINDIA,EQ,435.5,0.32,268386.82,187.02,812.97
ADANIENT,EQ,2130.2,2.08,275144.97,37.3,789.01
ONGC,EQ,287.05,0.19,361116.91,239.87,685.58
BEL,EQ,442.5,0.01,323457.71,151.5,668.24
ATULAUTO,EQ,481.5,10.55,1336.22,124.89,627.77
MAZDOCK,EQ,2495,1,100643.31,25.39,625.17
HFCL,EQ,85.85,1.72,13140.22,719.96,623.77
SUZLON,EQ,45.9,1.28,62950.17,1322.45,602.77
NTPC,EQ,386.15,1.58,374436.76,152.4,585.14
NATIONALUM,EQ,417.95,0.23,76762.03,130.25,541.74
SAIL,EQ,167.75,1.04,69289.56,291.16,488.1
NIACL,EQ,170,9.18,28016,293.44,483.03
ADANIENSOL,EQ,1173,1.3,140910.45,40.51,471.96
