Symbol ,Series ,LTP ,%chng ,Mkt Cap (₹ Crores),Volume (Lakhs),Value (₹ Crores)
HDFCBANK,EQ,758.8,-0.09,1168273.69,346.65,2636.39
RELIANCE,EQ,1349,-0.79,1825539.47,171.51,2320.17
APOLLO,EQ,356.25,-0.13,12728.54,530.9,1945.01
BSE,EQ,4188.9,-0.7,170858.56,35.07,1480.12
BHARTIARTL,EQ,1884,-1.1,1147973.01,64.19,1217.39
INFY,EQ,1178.2,-1.3,477837.72,100.21,1188.17
MCX,EQ,3316,-3.65,84555.3,34.6,1167.02
SBIN,EQ,950,-0.09,876908.67,117.57,1119.66
IDEA,EQ,13.53,-0.37,146588.13,7690.11,1054.31
BAJFINANCE,EQ,908.1,-1.62,565348.03,97.13,886.36
JUBLFOOD,EQ,434.95,-7.96,28699.97,188.65,828.32
ADANIPOWER,EQ,219.8,-0.2,423877.59,349.85,779.29
TCS,EQ,2325.4,-0.09,841350.07,32.99,766.79
NETWEB,EQ,3822,-0.51,21762.73,19.2,749.18
JSWSTEEL,EQ,1280.6,-0.2,313164.83,53.4,683.9
GROWW,EQ,187.89,-0.32,117874.61,348.66,662.48
M&M,EQ,3099,-0.74,385369.58,18.77,583.11
ETERNAL,EQ,241.8,-0.63,233345.48,216.77,529.33
SILVERBEES,EQ,251.9,-0.3,33302.96,206.09,519.62
VEDL,EQ,330.75,-0.9,129336.08,145.07,483.34
PIIND,EQ,2750.7,-5.19,41733.1,16.77,464.06
MANKIND,EQ,2519.3,-2.5,104003.84,18.13,461.29
SAIL,EQ,196,-1.53,80958.3,223.16,442.89
ADANIENSOL,EQ,1339,-0.53,160851.75,32.23,439.27
ADANIENT,EQ,2690,-0.55,347519.27,16.07,438.26
SHRIRAMFIN,EQ,915.7,-0.84,215448.7,45.98,423.21
ONGC,EQ,295.8,-0.84,372124.66,140.85,417.24
NTPC,EQ,388.55,-0.99,376763.96,105.97,413.54
BOSCHLTD,EQ,35115,-4.66,103566.92,1.16,410.74
KOTAKBANK,EQ,381.5,-0.44,379457.64,101.34,386.71
ADANIGREEN,EQ,1356,-0.53,222573.01,27.73,382.48
OLAELEC,EQ,35.54,-3.84,15676.09,1038,367.97
TITAN,EQ,4085,-0.52,362660.65,8.63,352.81
HINDUNILVR,EQ,2178.4,-1.4,511834.96,15.82,346.58
COALINDIA,EQ,457.25,-0.32,281790.75,74.25,342.61
MEESHO,EQ,191.89,-1.06,88028.54,170.7,336.41
BHEL,EQ,407,-0.34,141719.98,82.03,335.71
ABB,EQ,6594,-0.17,139732.38,4.99,330.7
COFORGE,EQ,1377.9,-1.74,46271.07,22.73,316.1
POWERGRID,EQ,299.1,-0.27,278181.06,103.53,312.49
CDSL,EQ,1197.9,-2.18,25036.11,24.9,301.24
ATHERENERG,EQ,890,-2.1,34085.45,32.65,294.17
NESTLEIND,EQ,1407,-0.92,271313.82,20.49,288.97
DRREDDY,EQ,1320,-0.14,110171.94,21.83,288.93
YESBANK,EQ,21.6,-1.82,67781.75,1302.53,282.39
LUPIN,EQ,2285,-0.02,104473.82,12.24,279.82
LAURUSLABS,EQ,1348,-0.96,72772.67,20.57,278.25
MARUTI,EQ,12995,-0.06,408566.14,2.13,277.56
ASIANPAINT,EQ,2597,-0.06,249103.67,10.32,269.99
HCLTECH,EQ,1168,-0.15,316956.08,22.45,262.77
BRITANNIA,EQ,5342,-0.05,128671.84,4.86,259.48
HINDZINC,EQ,628,-0.39,265350.03,41.1,259.48
SWIGGY,EQ,250.15,-2.42,69049.24,97.17,245.78
PNB,EQ,101.84,-0.37,117044.13,215.69,220.59
BANKBARODA,EQ,263,-0.21,136006.83,82.07,216.81
POLYCAB,EQ,9184,-0.16,138274.16,2.32,213.79
NAUKRI,EQ,921.5,-2.2,59751.96,22.67,210.81
DMART,EQ,4130,-0.34,269343.65,4.98,207.43
TATAPOWER,EQ,410.55,-0.71,131184.67,50.14,206.14
POLICYBZR,EQ,1816.1,-0.76,84029.69,11.1,202.3
ZYDUSLIFE,EQ,1036.8,-0.39,104326.34,19.21,199.26
