Symbol ,Series ,LTP ,%chng ,Mkt Cap (₹ Crores),Volume (Lakhs),Value (₹ Crores)
RELIANCE,EQ,1335,-0.1,1806593.92,130.22,1736.47
MTARTECH,EQ,7080,-2.13,21777.79,23.59,1651.78
AMBER,EQ,7172,-15.39,25259.62,21.63,1582.9
SBIN,EQ,938.8,-2.53,866570.38,165.55,1555.93
TATASTEEL,EQ,210.01,-3.15,262166.55,737.96,1541.75
MCX,EQ,3353,-1.12,85498.77,28.62,955.41
GODFRYPHLP,EQ,2314,-4.57,36094.18,40.37,952.44
GROWW,EQ,184,-1.96,115434.18,487.51,899.31
HAL,EQ,4322,-1.46,289044.55,20.44,873.75
TVSMOTOR,EQ,3291,-5.07,156351.17,25.79,857.57
SAIL,EQ,190.05,-1.22,78500.63,444.15,850.5
KAYNES,EQ,3102,-5.19,20794.15,25.43,803.77
AXISBANK,EQ,1234.9,-0.8,383973.27,60.52,746.58
HFCL,EQ,139.35,-5.77,21328.95,507.84,716.51
VEDL,EQ,327.4,-1.1,128026.1,211.16,688.67
ADANIPOWER,EQ,219.01,-1.05,422354.1,301.98,664.93
ETERNAL,EQ,240.81,-0.15,232390.09,268.27,637.58
PNB,EQ,99.8,-2.2,114699.57,624.02,618.78
DIXON,EQ,10803,-1.6,65684.29,5.71,613.99
M&M,EQ,3080.9,-1.35,383118.8,19.62,604.48
PREMIERENE,EQ,980.9,-0.07,44434.22,56.2,563.83
ADANIENT,EQ,2686.7,-1.08,347092.95,20.34,545.11
COCHINSHIP,EQ,1516,-4.92,39883.05,36.19,543.88
ADANIGREEN,EQ,1364,-1.09,223886.12,38.21,514.99
HSCL,EQ,551.1,-7.53,27805.29,87.59,493.94
MARUTI,EQ,13015,-1.56,409194.95,3.73,483.48
SHRIRAMFIN,EQ,933.95,-0.42,219742.61,52.32,482.11
POWERGRID,EQ,296.9,-2.93,276134.93,160.36,471.7
ADANIPORTS,EQ,1784,-0.62,411026.3,25.63,454.67
TRENT,EQ,4034.7,-1.62,143428.53,10.81,433.87
SAREGAMA,EQ,390.6,-6.05,7531.14,106.3,423.83
HINDALCO,EQ,1052,-1.45,236408.23,40.24,423
BHEL,EQ,395.25,-0.77,137628.55,107.11,419.53
SUZLON,EQ,53.4,-0.82,73239.65,773.64,409.02
DATAPATTNS,EQ,3763.8,-2.91,21071.25,10.71,402.74
GRSE,EQ,2594,-3.42,29714.79,14.97,385.81
TMPV,EQ,352.9,-1.02,129961.91,104.1,367.71
COALINDIA,EQ,461.5,-0.15,284409.91,77.35,358.58
JAINREC,EQ,455,-19.63,15701.4,72.6,356.64
HINDZINC,EQ,636.25,-0.24,268835.92,55.32,346.94
ICICIPRULI,EQ,515.2,-3.81,74726.28,67.77,341.82
NAUKRI,EQ,926.5,-0.17,60076.17,36.44,337.02
DELHIVERY,EQ,457,-3.94,34216.39,73.47,333.16
SWIGGY,EQ,254.65,-0.29,70291.38,129.87,325.11
CGPOWER,EQ,808.65,-3.53,127357.26,40.03,324.71
ONGC,EQ,297.5,-0.62,374263.31,105.22,312.86
