Symbol ,Series ,LTP ,%chng ,Mkt Cap (₹ Crores),Volume (Lakhs),Value (₹ Crores)
KAYNES,EQ,3332,-20.26,22335.95,106.55,3670.99
INFY,EQ,1094.1,-2.58,443725.75,169.15,1857.66
HAL,EQ,4605,-0.29,307970.89,32.42,1516.1
HFCL,EQ,152,-0.95,23265.16,918.25,1361.03
TCS,EQ,2249.9,-1.01,814033.51,56.33,1260.07
TMCV,EQ,379.75,-1.17,139836.53,287.49,1090.7
SAIL,EQ,199.01,-1.14,82201.58,500.58,1017.18
DIXON,EQ,11110,-0.13,67550.9,8.57,944.99
GRSE,EQ,2711.3,-4.98,31058.48,27.29,744.6
AXISBANK,EQ,1255.1,-0.05,390206.14,58.23,730.41
HCLTECH,EQ,1123.9,-1.69,304988.82,58.37,653.51
TVSMOTOR,EQ,3463.4,-1.81,164541.67,18.47,635.4
COALINDIA,EQ,456.85,-1.17,281544.24,114.09,526.74
GRASIM,EQ,2945.4,-0.01,200441.74,16.53,487.99
DATAPATTNS,EQ,4022.4,-4.14,22518.99,11.64,470.45
VMM,EQ,118,-1.26,55144.09,368.83,429.72
HINDPETRO,EQ,378.05,-3.09,80442.33,107.46,404.64
PINELABS,EQ,157.1,-3.13,18039.42,253.75,399.04
NETWEB,EQ,3920,-0.33,22320.75,9.76,380.75
COFORGE,EQ,1276,-1.63,42849.18,30.04,380.72
MARUTI,EQ,13100,-0.02,411867.37,2.87,374.26
SHARDACROP,EQ,960,-19.31,8661.17,34.45,365.92
PERSISTENT,EQ,4630,-4.44,73038.25,7.58,352.3
BPCL,EQ,296.2,-0.3,128504.38,118.45,349.39
CMPDI,EQ,231.4,-4.63,16521.96,135.85,322.93
TECHM,EQ,1343,-2.33,131607.84,23.37,314.32
HINDUNILVR,EQ,2249.6,-0.78,528564.05,13.81,311.64
LTM,EQ,3925,-3.95,116373.63,7.61,300.97
ZAGGLE,EQ,227.08,-20,3053.28,125.47,300.33
JINDRILL,EQ,602.8,-6.27,1746.98,47.21,292.66
LICHSGFIN,EQ,562,-4.04,30913.54,51.14,289.13
FSL,EQ,241.2,-0.66,16811.42,112.99,281.92
ASIANPAINT,EQ,2614,-0.14,250734.3,10.41,273.95
QPOWER,EQ,1107,-8.96,8573.06,24.12,272.97
COCHINSHIP,EQ,1645.3,-0.47,43284.68,16.29,266.14
MEESHO,EQ,190.25,-0.65,87011.5,137.03,261.41
LENSKART,EQ,475.25,-0.36,82523.17,54.96,260.85
SYRMA,EQ,1033.5,-0.21,19929.03,25.35,256.85
TIINDIA,EQ,2800,-4.79,54194.8,8.78,248.07
ATHERENERG,EQ,942.25,-1.02,36057.38,25.65,241.88
WAAREEENER,EQ,3070.2,-0.49,88314.71,7.84,240.46
LTF,EQ,280.65,-0.44,70315.47,85.17,239.79
SCI,EQ,329.2,-0.77,15334.1,67.26,219.99
VENKEYS,EQ,1595,-6.7,2246.93,12.82,216.35
CHOLAFIN,EQ,1557.7,-1.07,132766.57,13.25,208.27
IOC,EQ,140.69,-0.71,198671.7,145.16,203.92
WOCKPHARMA,EQ,1546,-1.22,25120.27,12.72,195.8
IRFC,EQ,100.22,-1.24,130972.57,183.08,185.5
NESTLEIND,EQ,1457.6,-0.77,281071.1,12.52,183
PARAS,EQ,782.7,-1.43,6307.57,23.14,182.67
ACUTAAS,EQ,2728,-3.53,22334.44,6.59,181.05
MPHASIS,EQ,2120,-1.17,40462.06,8.53,179.32
INTERARCH,EQ,1795,-11.91,3010.55,10.07,178.97
TATACONSUM,EQ,1226.5,-0.69,121322.07,13.91,171.64
IIFL,EQ,462.3,-0.28,19661.14,36.28,165.67
METROPOLIS,EQ,535.1,-2.35,11094.11,28.55,160.33
SENORES,EQ,960,-1.41,4421.14,16.41,155.24
OFSS,EQ,8916,-0.14,77624.88,1.69,148.72
PGEL,EQ,492.05,-0.7,14040.29,29.01,140.6
KPITTECH,EQ,705.95,-0.66,19353.18,19.86,139.9
SBICARD,EQ,633.65,-0.08,60298.48,21.41,134.3
GAIL,EQ,163,-0.19,107174.12,78.49,127.66
NTPCGREEN,EQ,109.7,-1.39,92436.84,110.71,122.2
TEJASNET,EQ,460,-1.53,8176.13,25.83,118.25
IKS,EQ,1671.7,-0.2,28681.88,6.73,115.09
KFINTECH,EQ,823.4,-1.3,14207.53,14.04,115.02
MOTHERSON,EQ,126.2,-0.09,133191.66,89.78,113.44
MAHABANK,EQ,78.79,-1.48,60601.65,143.74,112.78
MOBIKWIK,EQ,192.5,-1.95,1515.56,57.11,111.94
TATAELXSI,EQ,4032,-0.05,25102.85,2.78,111.26
BDL,EQ,1357,-0.24,49742.53,8.18,111.13
LODHA,EQ,870,-0.46,86912.91,12.14,105.78
ZFCVINDIA,EQ,14130,-2.04,26801.2,0.72,103.8
ITBEES,EQ,30.32,-1.88,3281.28,337.04,102.05
PPLPHARMA,EQ,174.68,-1.53,23219.31,57.24,100.15
HYUNDAI,EQ,1845,-0.45,149913.83,5.37,98.7
NUVAMA,EQ,1478.8,-2.67,26920.3,6.5,96.18
SAGILITY,EQ,42.9,-0.46,20082.9,221.53,95.77
JYOTICNC,EQ,718,-1.13,16328.98,13.3,95.23
DALBHARAT,EQ,1772.1,-0.27,33238.56,4.98,87.78
ECLERX,EQ,1519,-0.83,14286.3,5.64,85.15
KISSHT,EQ,203,-0.83,3420.21,40.82,83.45
GOLDIETF,EQ,136.4,-0.14,28446.34,61.13,83.37
BALRAMCHIN,EQ,545.9,-0.55,11024.47,14.95,79.93
UNOMINDA,EQ,1125.3,-0.09,64977.14,7.07,79.15
EMMVEE,EQ,259.1,-1.24,17938.66,29.91,77.34
BAJAJCON,EQ,517.5,-1.48,6759.5,14.8,76.58
AEROFLEX,EQ,359.3,-1.56,4754.64,20.57,73.87
SONACOMS,EQ,590,-0.23,36689.6,12.55,73.75
ENRIN,EQ,3108,-0.15,110682.25,2.35,72.85
MRPL,EQ,153.9,-1.11,26972.5,46.62,71.72
UJJIVANSFB,EQ,56.65,-0.21,11015.25,123.93,69.61
PARADEEP,EQ,123.12,-2.44,12781.96,55.9,69.26
PIRAMALFIN,EQ,1911.5,-0.4,43329.44,3.59,68.87
MOSCHIP,EQ,210.5,-3.67,4086.51,32.34,68.36
NAVINFLUOR,EQ,6885,-0.37,35298.95,0.97,67.1
COHANCE,EQ,444.9,-2.5,17020.41,14.63,66.37
ZENTEC,EQ,1555.1,-1.84,14041.05,4.17,65.23
ICICIAMC,EQ,3232,-1.28,159744.35,2,64.56
PRIVISCL,EQ,3082.5,-2.85,12041.08,2,62.12
JSLL,EQ,652,-8.87,8104.41,9.21,61.64
SKYGOLD,EQ,438,-0.39,6783.48,13.61,59.52
CONFIPET,EQ,61.5,-1.66,2043.28,92.87,58.72
CARTRADE,EQ,1839.9,-2.57,8818.28,3.14,58.32
CHENNPETRO,EQ,1027,-0.04,15293.2,5.64,58.03
TARIL,EQ,305.3,-2.08,9164.06,18.96,58.02
INTELLECT,EQ,694.1,-3.73,9710.08,8.23,57.08
M&MFIN,EQ,319.8,-0.09,44451.28,17.69,56.86
COROMANDEL,EQ,1855,-0.3,54725.22,2.98,55.33
KIMS,EQ,772.25,-0.5,30900.73,7.09,55.27
AKUMS,EQ,531.75,-1.59,8369.43,10.16,54.37
GESHIP,EQ,1491,-0.49,21286.58,3.64,54.05
TITAGARH,EQ,772.1,-0.23,10398.16,6.97,53.97
PRAJIND,EQ,371,-2.19,6819.47,14.53,53.94
CRAFTSMAN,EQ,8546,-0.45,20386.98,0.61,52.63
V2RETAIL,EQ,232.5,-2.22,8477.82,22.26,51.48
ATLANTAELE,EQ,1790,-1.18,13764.5,2.77,51.31
AFFLE,EQ,1492,-2.71,21006.82,3.39,50.77
IGL,EQ,155.45,-2.42,21763.02,31.63,49.72
OLECTRA,EQ,1269.9,-0.84,10423.43,3.89,49.16
TATATECH,EQ,623,-0.5,25297.03,7.75,48.15
THANGAMAYL,EQ,3625.1,-0.75,11267.54,1.3,47.51
JBMA,EQ,652.9,-1.65,15440.71,7.27,47.37
