Symbol ,Series ,LTP ,%chng ,Mkt Cap (₹ Crores),Volume (Lakhs),Value (₹ Crores)
SBIN,EQ,1018.4,-6.74,940046.09,480.66,4986.55
BSE,EQ,3905,-1.48,159278.73,91.46,3586.43
HDFCBANK,EQ,781,-1.89,1202391.35,380.17,2971.51
BRITANNIA,EQ,5516,-5.13,132862.95,31.74,1762.42
ICICIBANK,EQ,1267.8,-0.88,908810.32,111.37,1409.99
RELIANCE,EQ,1436,-0.01,1943272.56,86.63,1237.41
HFCL,EQ,139.7,-4.47,21382.52,713.53,1016.99
VEDL,EQ,297,-2.75,116138.53,326.82,982.54
TCS,EQ,2397.2,-0.17,867327.94,37.92,905.48
DIXON,EQ,10825,-2.02,65818.05,8.18,892.47
AXISBANK,EQ,1270,-1.76,394838.5,63.59,808.15
LUPIN,EQ,2373,-3.54,108497.32,32.07,771.68
BHEL,EQ,403.5,-0.73,140501.26,178.89,724.24
COALINDIA,EQ,457,-2.07,281636.68,157.68,721.9
M&M,EQ,3331.5,-1.16,414281.63,20.71,692.42
BHARATFORG,EQ,1984,-0.45,94838.9,33.99,683.12
LT,EQ,3978,-1.12,547226.49,16.2,644.7
ADANIPOWER,EQ,225.25,-2.15,434387.75,271.56,618.43
SHRIRAMFIN,EQ,1003.05,-1.24,235986.21,57.55,579.32
POWERINDIA,EQ,33990,-2.54,151501.46,1.69,575.99
ITC,EQ,307.2,-0.07,384983.75,177.4,545.06
BAJFINANCE,EQ,954.5,-1.88,594234.89,55.55,532.12
TEJASNET,EQ,515.5,-3.36,9162.59,99.34,517.83
COCHINSHIP,EQ,1769.4,-2.5,46549.51,26.78,481.68
INDUSTOWER,EQ,402.8,-0.02,106265.2,119.31,478.85
ETERNAL,EQ,256.15,-0.49,247193.73,176.18,449.5
BANKBARODA,EQ,263.5,-2.53,136265.39,169.23,448.18
ADANIENSOL,EQ,1354.9,-2.32,162761.79,31.13,426.72
PAYTM,EQ,1188,-0.79,76045.03,35.36,425.28
GRSE,EQ,3043.9,-1.61,34868.48,13.71,421.04
MTARTECH,EQ,6505,-2.58,20009.11,6.03,397.06
TATASTEEL,EQ,214.6,-1.15,267896.49,177.6,382.81
ADANIENT,EQ,2502,-0.47,323231.68,15,378.05
MARUTI,EQ,13722,-0.35,431423.21,2.71,370.75
MAZDOCK,EQ,2656.8,-0.99,107170,13.81,368.04
CDSL,EQ,1261,-0.69,26354.9,28.84,362.83
BPCL,EQ,303.2,-1.43,131541.29,117.82,357.6
GROWW,EQ,204.45,-1.72,128263.68,169.14,349.46
DATAPATTNS,EQ,4119.7,-3.07,23063.72,8.14,337.8
UJJIVANSFB,EQ,62.4,-0.43,12129.91,514.22,327.15
POLICYBZR,EQ,1647.9,-2.15,76247.19,19.5,322.68
HINDALCO,EQ,1044.7,-1.04,234767.75,30.66,320.23
SUZLON,EQ,54.9,-1.35,75296.94,567.97,314.37
ABB,EQ,7010,-2.48,148547.77,4.44,314.09
DALBHARAT,EQ,1840,-6.8,34512.14,16.94,313.36
ULTRACEMCO,EQ,11951,-1.61,352171.08,2.59,309.24
HINDPETRO,EQ,387.5,-2.27,82453.12,77.2,300.92
HEROMOTOCO,EQ,5325,-0.34,106549.49,5.59,298.5
TMCV,EQ,431.35,-0.62,158837.36,68.53,296.66
KARURVYSYA,EQ,305,-2.73,29478.07,94.34,290.36
GOLDBEES,EQ,124.39,-0.06,55879.42,231.88,288.35
PNB,EQ,107.2,-1.75,123204.35,267.52,287.9
CUMMINSIND,EQ,5391,-0.22,149438.52,5.29,286.84
JIOFIN,EQ,249.01,-0.8,164424.83,113.68,283.77
ADANIGREEN,EQ,1350,-1.1,221588.17,20.15,274.78
MUTHOOTFIN,EQ,3535,-1.38,141919.11,7.5,264.51
ONGC,EQ,279.3,-1.62,351367.2,92.9,260.41
ASHOKLEY,EQ,168.77,-1.18,99133.04,150.23,252.9
UNIONBANK,EQ,166.5,-0.47,127099.53,150.53,249.01
GVT&D,EQ,4630,-2.9,118549.55,5.17,240.93
TRENT,EQ,4245,-1.14,150904.43,5.42,230.61
CANBK,EQ,134.13,-1.32,121664.65,169.98,228.92
AMBUJACEM,EQ,443.9,-1.5,109724.24,50.45,227.33
HINDZINC,EQ,635,-0.24,268307.76,35.65,226.86
SHAKTIPUMP,EQ,549.5,-7.71,6780.72,40.53,224.18
BIOCON,EQ,378.7,-0.93,61383.78,56.8,220.87
BDL,EQ,1449.4,-1.19,53129.57,15.09,219.92
NESTLEIND,EQ,1475.3,-0.05,284484.21,14.71,218.53
BANDHANBNK,EQ,206.25,-0.66,33226.43,103.92,213.55
RBLBANK,EQ,342.4,-0.97,21172.14,61.63,212.67
ICICIGI,EQ,1820,-1.63,90767.54,11.51,209.74
PARAS,EQ,865,-0.52,6970.8,23.31,203.75
GODREJIND,EQ,1205,-1.78,40584.98,16.23,197.85
NIFTYBEES,EQ,274.1,-0.39,63608.1,69.51,190.41
EICHERMOT,EQ,7315,-0.17,200660.84,2.6,189.83
DLF,EQ,606.3,-2.03,150078.35,30.95,189.52
INOXWIND,EQ,103.65,-2.81,17913.19,179.62,188.94
LGEINDIA,EQ,1508.9,-2.18,102419.97,12.37,186.85
OFSS,EQ,9330,-1.77,81229.27,1.98,186.66
MAXHEALTH,EQ,1013,-0.23,98589.6,18.35,186.26
RAYMONDREL,EQ,626.65,-1.35,4171.84,29.37,185.22
RECLTD,EQ,359.25,-0.14,94598.57,50.59,182.11
WOCKPHARMA,EQ,1610.5,-1.65,26168.3,11.09,179.37
TATAPOWER,EQ,435.5,-0.85,139157.04,40.61,177.36
BLUESTARCO,EQ,1691.8,-3.25,34785.91,10.26,175.16
LODHA,EQ,960.6,-0.7,95963.84,18.12,174.94
SAIL,EQ,184.8,-1.32,76332.11,92.03,171.02
GMDCLTD,EQ,686,-2.52,21814.8,24.12,166.52
GLENMARK,EQ,2368,-0.15,66825.15,7.02,165.31
MAHABANK,EQ,83.9,-1.65,64532.03,196.33,164.43
TMPV,EQ,355.5,-1.04,130919.4,46.16,164.11
SAMMAANCAP,EQ,148.78,-1.98,17241.45,108.07,161.74
RVNL,EQ,305.15,-1.15,63624.39,51.73,158.22
NAUKRI,EQ,978,-0.39,63415.53,15.98,156.47
HYUNDAI,EQ,1833.1,-0.15,148946.91,8.46,156.36
JSWENERGY,EQ,574.95,-0.16,101035.52,27.27,155.59
CHOLAFIN,EQ,1671,-1.08,142423.41,9.19,154.43
ACMESOLAR,EQ,283,-5.21,17149,53.57,153.19
VOLTAS,EQ,1322.9,-3.01,43772.74,11.33,151.09
SIRCA,EQ,424.9,-0.11,2413.13,34.87,148.73
HDFCLIFE,EQ,620,-0.86,133784.81,23.53,146.64
MOSCHIP,EQ,227.29,-0.34,4412.46,63.45,146.35
BANKINDIA,EQ,139.9,-0.33,63691.82,104.55,145.9
IOC,EQ,144.88,-1.37,204588.5,99.04,143.69
VOLTAMP,EQ,9549,-0.92,9660.84,1.5,142.99
CUB,EQ,258.95,-4.39,19242.33,54.33,142.58
GODREJPROP,EQ,1874.7,-0.21,56467.42,7.61,142.13
CIPLA,EQ,1348,-1.05,108889.1,10.45,141.06
SIEMENS,EQ,3834,-0.97,136536.6,3.66,140.07
DELHIVERY,EQ,479,-0.57,35862.46,28.28,136.1
