Symbol ,Series ,LTP ,%chng ,Mkt Cap (₹ Crores),Volume (Lakhs),Value (₹ Crores)
HDFCBANK,EQ,759.15,-2.54,1168812.56,636.8,4853.51
ICICIBANK,EQ,1272.5,-0.52,912373.09,183.66,2347.12
BSE,EQ,4249.9,-3.48,173346.65,43.32,1879.01
RELIANCE,EQ,1352,-0.32,1829599.24,132.15,1790.15
MCX,EQ,3155,-4.6,80449.93,29.93,964.61
TVSMOTOR,EQ,3433.9,-0.61,163140.16,25.36,863.37
ONGC,EQ,273.3,-4.94,343819.03,291.79,807.81
WIPRO,EQ,201.7,-1,211830.79,394.66,798.11
SBIN,EQ,967.3,-0.12,892877.64,81.11,786.74
ITC,EQ,292.25,-0.48,366248.38,254.46,745.32
INFY,EQ,1162,-0.49,471267.55,63.72,739.45
SILVERBEES,EQ,250.43,-0.34,32982.85,213.35,534.57
LICI,EQ,830.2,-2.89,525101.31,56.44,470.55
BEL,EQ,419.9,-0.05,306937.61,108.72,454.68
KAYNES,EQ,3235,-1.94,21685.71,12.24,400.45
MARKSANS,EQ,248.6,-2.43,11265.65,148.04,377.36
DIACABS,EQ,197,-4.67,10381.33,185.42,377.29
RVNL,EQ,252.85,-2.66,52719.73,142.72,362.83
GROWW,EQ,187.49,-0.68,117623.66,164.28,307.69
TECHNOE,EQ,1075,-10.51,12502.2,27.69,304.97
FIRSTCRY,EQ,228.99,-3.42,11954.81,132.04,300.52
GESHIP,EQ,1520,-7.92,21700.61,18.43,285.91
TECHM,EQ,1456.2,-0.17,142700.92,18.25,267.41
SUNPHARMA,EQ,1840,-0.04,441467.23,13.86,255.47
PAYTM,EQ,1128,-0.32,72212.32,21.9,249.17
SPARC,EQ,222.65,-5.48,7224.99,109.2,242.82
POCL,EQ,1303.5,-6.49,3977.15,18.2,239.41
COFORGE,EQ,1391,-2.24,46710.97,17.09,239.32
ANGELONE,EQ,337,-2.16,30734.36,67.77,232.05
TATACOMM,EQ,1957.1,-2.59,55777.35,11.56,227.36
HAL,EQ,4416.5,-0.25,295364.48,5.02,222.8
GOLDBEES,EQ,129.1,-0.37,57166.46,161.2,208.43
MEESHO,EQ,189,-2.18,86702.76,109.87,205.96
TDPOWERSYS,EQ,1330,-2.72,20778.38,15.09,200.5
CARRARO,EQ,558,-8.3,3172.32,32.54,196.02
YESBANK,EQ,22.74,-0.39,71370.69,836.42,190.87
BDL,EQ,1288.9,-3.08,47246.24,13.87,180.23
VIYASH,EQ,250,-2.86,10921.89,67.71,177
TEJASNET,EQ,492.9,-1.7,8762.79,34.63,172.7
CONCOR,EQ,472.35,-0.75,35975.02,36.22,171.35
GRSE,EQ,2654,-0.32,30402.1,6.38,169.63
RRKABEL,EQ,1948.1,-1.48,22034.08,8.55,169.52
RADICO,EQ,3440,-3.87,46072.38,4.64,162.94
NESTLEIND,EQ,1427.6,-0.07,275286.15,11.14,159.7
APLAPOLLO,EQ,1865,-0.49,51783.29,8.27,156.95
TATSILV,EQ,25.4,-0.35,5458.08,616.32,156.73
EASEMYTRIP,EQ,7.43,-7.13,2702.18,2011.97,153.92
HDFCAMC,EQ,2714,-0.94,116336.49,5.49,148.91
NYKAA,EQ,263.7,-0.99,75510.7,54.71,144.1
PFC,EQ,433.6,-0.02,143092.41,32.89,142.03
RAMRAT,EQ,465,-1.19,4340.73,28.9,141.93
SCI,EQ,303.85,-1.36,14153.3,45.48,139.02
HINDUNILVR,EQ,2201.9,-0.34,517356.5,6.17,135.57
SENCO,EQ,340.1,-2.58,5571.06,39.23,133.28
PARAS,EQ,847,-1.3,6825.75,15.02,129.52
MAZDOCK,EQ,2457,-0.13,99110.47,5.25,129.2
DRREDDY,EQ,1320,-0.59,110171.94,9.59,127.24
IMFA,EQ,1463,-0.85,7893.49,8.56,126.78
TRANSRAILL,EQ,491,-5.41,6591.97,24.43,119.98
KERNEX,EQ,1482,-0.3,2490.12,7.8,119.1
FLUOROCHEM,EQ,3684.6,-2.63,40475.33,3.26,119
MFSL,EQ,1685,-2.35,58151.84,6.97,117.93
AUROPHARMA,EQ,1431.9,-2.01,82388.36,7.92,114.51
AEQUS,EQ,190.47,-10,12774.17,58.83,114.49
GOCOLORS,EQ,335,-2.52,1761.97,32.73,113.6
FEDERALBNK,EQ,288.95,-0.43,71214.41,38.7,112.14
BIOCON,EQ,433.75,-0.55,70306.87,25.73,111.39
VOLTAS,EQ,1263.9,-0.59,41820.52,8.49,107.18
PERSISTENT,EQ,5096,-0.19,80389.4,2.07,105.44
INDUSINDBK,EQ,929,-0.35,72379.41,10.89,101.66
REDTAPE,EQ,144.09,-2.96,7965.4,68.34,101.1
KPITTECH,EQ,773.4,-1.44,21202.28,12.69,98.27
IRCTC,EQ,523.1,-2.62,41848,18.67,97.95
PREMEXPLN,EQ,717.9,-1.05,3859.52,13.22,95.9
SHYAMMETL,EQ,971.45,-0.78,27116.26,9.79,95.67
WALCHANNAG,EQ,263,-0.86,1784.25,34.46,92.85
FCL,EQ,39,-1.22,4541.55,231.95,89.21
NAVINFLUOR,EQ,7230,-2.24,37067.75,1.19,87.22
HDFCSILVER,EQ,250.1,-0.42,8011.23,34.73,86.96
PRESTIGE,EQ,1395,-0.51,60086.87,6.16,86.93
SILVERIETF,EQ,261.32,-0.48,15977.88,32.78,85.68
INDIANB,EQ,833,-0.07,112202.1,10.27,85.67
AUBANK,EQ,1004.9,-0.68,75222.35,8.46,85.39
DECNGOLD,EQ,166,-6.14,3285.17,49.51,85.24
GRMOVER,EQ,159.89,-2.41,3313.08,52.02,84.03
CREDITACC,EQ,1289,-0.72,20652.72,6.52,83.74
CPPLUS,EQ,2635,-0.52,31039.8,3.13,82.95
JAINREC,EQ,396,-0.84,13665.4,21,82.4
AZAD,EQ,2067.9,-2.31,13354.86,3.87,80.21
GANDHAR,EQ,162,-0.31,1585.65,46.97,79.61
HDFCLIFE,EQ,610.45,-1.36,131724.09,12.66,77.49
POLYMED,EQ,1325,-7.97,13430.13,5.61,76.58
TORNTPOWER,EQ,1443.7,-1.69,72748.55,5.24,76.04
JYOTICNC,EQ,657.75,-0.38,14958.75,11.54,75.97
TATAELXSI,EQ,4327,-0.2,26939.65,1.73,74.9
POLICYBZR,EQ,1783.4,-0.31,82516.68,4.18,74.64
KARURVYSYA,EQ,292.95,-0.14,28313.44,25.34,73.61
