Symbol ,Series ,LTP ,%chng ,Mkt Cap (₹ Crores),Volume (Lakhs),Value (₹ Crores)
LT,EQ,4012.6,-1.03,551986.17,95.4,3765.83
RELIANCE,EQ,1438.7,-1.7,1946926.35,142.22,2054.19
MEESHO,EQ,197,-3.3,90098.63,794.45,1568.64
INFY,EQ,1170.5,-0.65,474710.72,98.57,1155.43
ADANIPOWER,EQ,229.1,-0.37,441812.36,452.43,1029.55
KPITTECH,EQ,749.45,-2.98,20545.71,119.96,906.74
GROWW,EQ,211,-4.77,132372.89,356.18,762.73
CGPOWER,EQ,826.45,-0.05,130160.65,86.28,712.73
ONGC,EQ,280.9,-3.12,353380.04,228.58,648.71
TITAN,EQ,4357.6,-0.37,386861.7,14.6,633.45
ITC,EQ,310.75,-0.22,389432.62,202.88,630.42
POWERINDIA,EQ,33450,-2.35,149094.55,1.74,580.55
HINDALCO,EQ,1044,-1.01,234610.45,53.37,563.83
SUZLON,EQ,54.36,-0.89,74556.32,905.85,489.7
ATHERENERG,EQ,898,-4.24,34364.05,49.5,447.77
OIL,EQ,451.1,-5.33,73376.28,96.8,444.16
NTPC,EQ,394.1,-1.14,382145.61,111.2,440.62
ADANIENSOL,EQ,1405,-0.33,168780.21,30.76,432.89
GVT&D,EQ,4570,-0.19,117013.27,9.44,432.65
DATAPATTNS,EQ,4178,-0.99,23390.1,10.2,429.42
HCLTECH,EQ,1190.9,-0.77,323170.38,35.42,423.17
COALINDIA,EQ,468.6,-0.85,288785.45,85.97,405.97
CUPID,EQ,127.15,-2.84,17097.36,318.36,398.05
UNITDSPR,EQ,1296.2,-1.47,94279.22,28,359.13
LLOYDSME,EQ,1763,-1.17,96112.51,19.78,351.4
NATIONALUM,EQ,407.05,-1.58,74760.1,83.64,346.02
APOLLOHOSP,EQ,7755,-0.22,111505,4.37,339.4
EXIDEIND,EQ,352,-2.53,29920,92.5,324.63
SCI,EQ,314.5,-1.83,14649.38,96.31,301.02
GMDCLTD,EQ,702,-1.87,22323.6,42.79,298.09
VOLTAMP,EQ,10000,-0.81,10117.12,2.96,295.39
